Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0131300000621000063;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0131300000621000063;Подача заявок;Ремонт автомобильныхдорог;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОДВОРОНЕЖ;12.02.2021;651 550 000,00 ₽;;;;;;;;;;;;;;
№ 0131300046221000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300046221000002;Подача заявок;Устройство тротуарной дорожки по улице Пришкольная села Старина Каширского муниципального районаВоронежскойобласти.;АДМИНИСТРАЦИЯ КАШИРСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;12.02.2021;1 319 812,80 ₽;;;;;;;;;;;;;;
№ 0131300039521000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300039521000007;Подача заявок;"""Устройство тротуарной дорожки по ул.Октябрьская с.Репьевка Репьевского муниципального районаВоронежскойобласти""";АДМИНИСТРАЦИЯ РЕПЬЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;12.02.2021;1 147 545,60 ₽;;;;;;;;;;;;;;
№ 0364100001821000011;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0364100001821000011;Подача заявок;Ремонт автомобильнойдорогиР-193Воронеж– Тамбов на участке км 190+000 – км 200+000, Тамбовская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";11.02.2021;264 709 560,00 ₽;;;;;;;;;;;;;;
№ 0131300017821000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300017821000001;Работа комиссии;Обустройство тротуара по ул. Ленина в с. Новая Усмань Новоусманского районаВоронежскойобласти;АДМИНИСТРАЦИЯ УСМАНСКОГО 2-ГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НОВОУСМАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;10.02.2021;1 878 806,40 ₽;;;;;;;;;;;;;;
№ 0131300031521000002;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0131300031521000002;Подача заявок;Обустройство тротуаров на части центральной улицы по адресу:Воронежскаяобласть, город Россошь, ул. Пролетарская;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД РОССОШЬ РОССОШАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;10.02.2021;8 298 603,60 ₽;;;;;;;;;;;;;;
№ 0331300062021000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0331300062021000013;Работа комиссии;Обустройство пешеходного тротуара в с. Новоживотинное, по ул. Советская, Рамонского муниципального районаВоронежскойобласти;ОТДЕЛ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ АДМИНИСТРАЦИИ РАМОНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;10.02.2021;1 986 178,80 ₽;;;;;;;;;;;;;;
№ 0131300009021000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300009021000010;Подача заявок;Текущий ремонт автомобильнойдорогипо  ул.Молодежная от дома №1 до дома №10 по ул.Ленина в с.Кучеряевка Бутурлиновского районаВоронежскойобласти;АДМИНИСТРАЦИЯ БУТУРЛИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;10.02.2021;2 021 624,40 ₽;;;;;;;;;;;;;;
№ 0131300038021000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300038021000011;Работа комиссии;Ремонт автомобильнойдорогипо ул. Садовая в с. Александровка Александровского сельского поселения Эртильского муниципального районаВоронежскойобласти;АДМИНИСТРАЦИЯ ЭРТИЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;09.02.2021;2 978 058,00 ₽;;;;;;;;;;;;;;
№ 32109970580;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109970580;Подача заявок;"Открытый аукцион в электронной форме № 253/ОАЭ-ДКСС/21 на право заключения договора на выполнение комплекса строительно- монтажных работ по объекту "" ЗС ГО № 0482-37 г.Воронеж""";"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";08.02.2021;10 932 816,00 ₽;;;;;;;;;;;;;;
№ 0131300022121000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300022121000005;Определение поставщика завершено;Ремонт автостоянок и подъездныхдорогпо ул. Красная в г. БутурлиновкаВоронежскойобласти;АДМИНИСТРАЦИЯ БУТУРЛИНОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ БУТУРЛИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;08.02.2021;1 453 312,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300022121000005;АДМИНИСТРАЦИЯ БУТУРЛИНОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ БУТУРЛИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОРИСОГЛЕБСКОЕ ДОРОЖНО-РЕМОНТНОЕ СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №2""";;1 453 312,00;;;;;;
№ 0131300040621000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300040621000012;Работа комиссии;Обустройство тротуарных дорожек по части ул. Победыс. Петропавловка;ФИНАНСОВЫЙ ОТДЕЛ АДМИНИСТРАЦИИ ПЕТРОПАВЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;08.02.2021;5 739 215,99 ₽;;;;;;;;;;;;;;
№ 0131300045221000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300045221000011;Определение поставщика завершено;Ремонт (восстановление) автомобильнойдорогиот ул.Ранняя Заря до ул.Молодежной в г.Бобров Бобровского муниципального районаВоронежскойобласти;АДМИНИСТРАЦИЯ БОБРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;08.02.2021;9 822 858,48 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300045221000011;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД БОБРОВ БОБРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦТЕХНИКА""";1 - Победитель;8 791 458,18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР С""";2 - Второй номер;8 840 572,48;;;;;;
№ 0131300009021000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300009021000005;Работа комиссии;Выполнение работ по текущему ремонту автомобильнойдорогиобщего пользования  местного значения по ул. Комсомольская в с. Васильевка  Бутурлиновского муниципального районаВоронежскойобласти;АДМИНИСТРАЦИЯ БУТУРЛИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;06.02.2021;3 064 998,00 ₽;;;;;;;;;;;;;;
№ 0131300045121000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300045121000015;Определение поставщика завершено;Выполнение работ по нанесению горизонтальной дорожной разметки в г. Лиски;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ЛИСКИ ЛИСКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;05.02.2021;6 384 937,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300045121000015;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ЛИСКИ ЛИСКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИНИЯСЕРВИС""";1 - Победитель;4 724 853,32;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХОЛДИНГ ВПШ""";2 - Второй номер;4 756 778,01;;;;;;
№ 0131300039521000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300039521000001;Работа комиссии;Обустройство тротуарной дорожки по ул. Советская с. Платава  Репьевского районаВоронежскойобласти;АДМИНИСТРАЦИЯ РЕПЬЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;05.02.2021;2 480 953,20 ₽;;;;;;;;;;;;;;
№ 0131300035721000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300035721000002;Определение поставщика завершено;Текущий ремонтдорогипо ул.Пушкина в с.Гремячье  от д.1 (пересечение с ул.Первомайская) до ул.Чурсанова;АДМИНИСТРАЦИЯ ХОХОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;05.02.2021;2 033 342,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300035721000002;АДМИНИСТРАЦИЯ ГРЕМЯЧЕНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ХОХОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮЖНЫЙ МАЯК""";1 - Победитель;1 809 674,78;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИР ДОРОГ""";2 - Второй номер;1 819 841,49;;;;;;
№ 0131300045121000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300045121000014;Определение поставщика завершено;Выполнение работ по устройству водопропускного лотка между д. 7 и д. 9 в 3-м пер. Г. Машина;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ЛИСКИ ЛИСКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;04.02.2021;286 768,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300045121000014;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ЛИСКИ ЛИСКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0131300035721000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300035721000001;Определение поставщика завершено;Обустройство тротуаров в с.Хохол по ул.Центральная, ул. Верхняя Слобода;АДМИНИСТРАЦИЯ ХОХОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;04.02.2021;5 088 475,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300035721000001;АДМИНИСТРАЦИЯ ХОХОЛЬСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ХОХОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТИЛЬ СТРОЙ СЕРВИС РАЗВИТИЕ""";1 - Победитель;4 800 479,50;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ВАВИЛОН""";2 - Второй номер;4 825 921,88;;;;;;
№ 0131300011221000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300011221000006;Определение поставщика завершено;Устройство тротуарной дорожки по ул. Советская в г.Борисоглебске;ОТДЕЛ ПО ФИНАНСАМ АДМИНИСТРАЦИИ БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГАВОРОНЕЖСКОЙОБЛАСТИ;04.02.2021;5 773 713,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300011221000006;АДМИНИСТРАЦИЯ БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОМИЛЯ""";1 - Победитель;4 907 656,50;Айрапетян Н. М.;2 - Второй номер;4 936 525,07;;;;;;
№ 0131300011221000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300011221000004;Определение поставщика завершено;Выполнение работ по ямочному ремонту автомобильныхдорогна территории г.Борисоглебска;ОТДЕЛ ПО ФИНАНСАМ АДМИНИСТРАЦИИ БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГАВОРОНЕЖСКОЙОБЛАСТИ;03.02.2021;1 003 900,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300011221000004;АДМИНИСТРАЦИЯ БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГА ВОРОНЕЖСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0131300011221000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300011221000003;Определение поставщика завершено;Выполнение работ по содержанию дорожно-сигнальной информации на уличной-дорожной сети Борисоглебского городского округаВоронежскойобласти;ОТДЕЛ ПО ФИНАНСАМ АДМИНИСТРАЦИИ БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГАВОРОНЕЖСКОЙОБЛАСТИ;03.02.2021;1 398 494,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300011221000003;АДМИНИСТРАЦИЯ БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГА ВОРОНЕЖСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""КОМБИНАТ БЛАГОУСТРОЙСТВА"" БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГА";1 - Победитель;985 938,27;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАНГАРД""";2 - Второй номер;992 930,74;;;;;;
№ 0131300011221000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300011221000002;Определение поставщика завершено;Выполнение работ по летнему содержаниюавтодорог;ОТДЕЛ ПО ФИНАНСАМ АДМИНИСТРАЦИИ БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГАВОРОНЕЖСКОЙОБЛАСТИ;03.02.2021;3 300 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300011221000002;АДМИНИСТРАЦИЯ БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГА ВОРОНЕЖСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""КОМБИНАТ БЛАГОУСТРОЙСТВА"" БОРИСОГЛЕБСКОГО ГОРОДСКОГО ОКРУГА";;3 300 000,00;;;;;;
№ 0131300070821000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300070821000001;Работа комиссии;Устройство тротуарной дорожки в с. Рудня по ул. 40 лет Октября, Воробьевского муниципального района,Воронежскойобласти;АДМИНИСТРАЦИЯ ВОРОБЬЕВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ВОРОБЬЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;03.02.2021;2 544 447,95 ₽;;;;;;;;;;;;;;
№ 0131300022121000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300022121000003;Определение поставщика отменено;Ремонт автостоянок и подъездныхдорогпо ул. Красная в г. БутурлиновкаВоронежскойобласти;АДМИНИСТРАЦИЯ БУТУРЛИНОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ БУТУРЛИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;02.02.2021;1 383 135,00 ₽;;;;;;;;;;;;;;
№ 0131300045121000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300045121000011;Определение поставщика завершено;Выполнение работ по ремонту асфальтобетонного покрытия проезда от ул. 40 лет Октября д. 71 к д. 73;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ЛИСКИ ЛИСКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;02.02.2021;397 195,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300045121000011;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ЛИСКИ ЛИСКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0131300045221000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300045221000009;Определение поставщика отменено;Ремонт (восстановление) автомобильнойдорогиот ул.Ранняя Заря до ул.Молодежной в г.Бобров Бобровского муниципального районаВоронежскойобласти;АДМИНИСТРАЦИЯ БОБРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;01.02.2021;9 822 858,48 ₽;;;;;;;;;;;;;;
№ 32109942467;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109942467;Закупка отменена;Конкурс в электронной форме на право заключения Договора на выполнение работ по восстановлению изношенного верхнего слоя покрытия автомобильнойдорогиМ-4 «Дон» Москва -Воронеж– Ростов-на-Дону – Краснодар – Новороссийск на участке км 1007+000 - км 1024+000, Ростовская область (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";29.01.2021;317 113 460,00 ₽;;;;;;;;;;;;;;
№ 32109942446;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109942446;Закупка отменена;Конкурс в электронной форме на право заключения договора на выполнение работ по восстановлению изношенного верхнего слоя покрытия автомобильнойдорогиМ-4 «Дон» Москва -Воронеж– Ростов-на-Дону – Краснодар – Новороссийск на участке км 974+000- км 982+000, Ростовская область (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";29.01.2021;170 239 910,00 ₽;;;;;;;;;;;;;;
№ 0131300038021000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0131300038021000006;Определение поставщика завершено;Ремонт автомобильнойдорогипо ул. Тверская, п. Сергеевка Первомайского сельского поселения Эртильского муниципального районаВоронежскойобласти;АДМИНИСТРАЦИЯ ЭРТИЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНАВОРОНЕЖСКОЙОБЛАСТИ;29.01.2021;3 711 990,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0131300038021000006;АДМИНИСТРАЦИЯ ПЕРВОМАЙСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ ЭРТИЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАИЛУЧШИЕ ДОСТУПНЫЕ ТЕХНОЛОГИИ""";1 - Победитель;2 691 192,75;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЕГРАНД""";2 - Второй номер;2 709 752,70;;;;;;
