Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0128200000121000472;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000472;Подача заявок;"Выполнение текущего ремонта на объекте: ""Ремонт автомобильнойдорогиот перекрестка ул.Лесная с ул.Молодежная до д.№28 ул.Молодежная д.Аксеново Гусь-Хрустального районаВладимирскойобласти""";ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;09.02.2021;3 911 180,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000469;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000469;Подача заявок;Ремонт автомобильнойдороги: пересечение улиц Калининская, Стрелецкая Набережная, Советский пер. (от дома №17 до дома №33 Советский пер. и до дома №34 ул.Калининская) г.АлександровВладимирскойобласти в 2021 году;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;08.02.2021;5 629 795,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000459;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000459;Подача заявок;Ремонт автомобильныхдорогСобинского районаВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;08.02.2021;17 773 947,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000458;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000458;Подача заявок;Ремонт автомобильныхдорогСобинского районаВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;08.02.2021;14 199 385,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000453;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000453;Подача заявок;"Выполнение работ по ремонту участка кольцевой автомобильнойдорогиот  дома №22а (магазин ""Магнит"") 1 квартала до жилого дома №1 3 квартала  на территории ЗАТО г.РадужныйВладимирскойобласти";ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;08.02.2021;2 380 067,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000451;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000451;Подача заявок;Текущий ремонт асфальтового покрытия;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;08.02.2021;3 532 732,80 ₽;;;;;;;;;;;;;;
№ 0128200000121000446;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000446;Подача заявок;Ремонт автомобильнойдорогиобщего пользования местного значения по ул. Луначарского (от ул. Интернациональная до ул. Октябрьская, от ул. Октябрьская до ул. 2-ая Народная) муниципального образования город Гусь-ХрустальныйВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;08.02.2021;4 054 390,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000443;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000443;Подача заявок;Ремонт автомобильнойдорогиобщего пользования местного значения по ул. Муравьева-Апостола (от ул. Интернациональная до ул. Октябрьская) муниципального образования город Гусь-ХрустальныйВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;08.02.2021;2 564 459,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000442;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000442;Подача заявок;"Ремонт автомобильнойдорогипо ул.Кольчугинская (от пересечения с а/д ""Александров-Новинки-Крутец"" до пересечения с ул.Никольская) г.АлександровВладимирскойобласти в 2021 году";ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;08.02.2021;6 720 536,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000441;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000441;Подача заявок;Ремонт автомобильнойдорогиобщего пользования местного значения по ул. Красноармейская (от д. 17а до д. 23а) муниципального образования город Гусь-ХрустальныйВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;08.02.2021;1 461 502,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000438;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000438;Подача заявок;Ремонт автомобильнойдорогиобщего пользования местного значения по ул. Вокзальная муниципального образования город Гусь-ХрустальныйВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;08.02.2021;3 654 724,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000435;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000435;Подача заявок;Ремонт автомобильнойдорогиул.Железнодорожная (от д. № 2 по ул. Балалуева в сторону ул. Нагорная д. № 2 по ул. Толстого, от д. № 20 до д. № 28 по ул, Железнодорожная) в городе Кольчугино Кольчугинского районаВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;08.02.2021;2 399 938,80 ₽;;;;;;;;;;;;;;
№ 0128200000121000434;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000434;Подача заявок;Ремонт автомобильнойдорогиобщего пользования местного значения по ул. 2-ая Народная (от ул. Луначарского до пр-та Теплицкий) муниципального образования город Гусь-ХрустальныйВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;08.02.2021;2 226 570,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000433;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000433;Подача заявок;Ремонт  автомобильнойдорогиул.Добровольского (от пересечения с ул. Ленина до д. № 9) в городе Кольчугино Кольчугинского районаВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;08.02.2021;2 687 487,50 ₽;;;;;;;;;;;;;;
№ 0128200000121000432;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000432;Подача заявок;Ремонт автомобильнойдорогиобщего пользования местного значения по ул. Мира (от д.3 до д.11) муниципального образования город Гусь-ХрустальныйВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;08.02.2021;2 390 984,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000430;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000430;Подача заявок;Ремонт автомобильнойдорогиобщего пользования местного значения по ул. Пресненская (от ул. Курская до ул. Нижегородская) муниципального образования город Гусь-ХрустальныйВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;08.02.2021;1 438 938,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000427;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000427;Подача заявок;Ремонт автомобильныхдорогобщего пользования местного значения Александровского районаВладимирскойобласти в 2021 году  (ул.Молодежная (от дома №2 ул.Советская до дома №6), ул.Новлянская (от пересечения с ул.Новая до дома №12) с.Годуново);ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;08.02.2021;1 927 870,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000425;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000425;Подача заявок;Ремонт автомобильнойдорогиул.Некрасова в городе Кольчугино Кольчугинского районаВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;08.02.2021;1 037 873,60 ₽;;;;;;;;;;;;;;
№ 0128200000121000424;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000424;Подача заявок;"Ремонт  проезда №3 по д.Литвиново (от а/д ""Юрьев - Польский - Кольчугино"" до ФАП) в городе Кольчугино Кольчугинского районаВладимирскойобласти";ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;08.02.2021;1 410 672,47 ₽;;;;;;;;;;;;;;
№ 0128300002221000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128300002221000002;Подача заявок;Выполнение работ по содержанию автомобильныхдорогна территории поселка Красная Горбатка в 2021 году (выполнение работ по расчистке от снегадорогс грунтовым, щебеночным покрытием), для нужд муниципального образования городское поселение поселок Красная Горбатка;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДСКОЕ ПОСЕЛЕНИЕ ПОСЕЛОК КРАСНАЯ ГОРБАТКА СЕЛИВАНОВСКОГО РАЙОНАВЛАДИМИРСКОЙОБЛАСТИ;06.02.2021;547 600,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000403;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000403;Подача заявок;Ремонт автомобильнойдорогипо ул.Ануфриева (от дома №63 ул.Ленина до дома №9 ул.Ануфриева, от дома №89 ул.Первомайская до дома №48 ул.Революции) г.АлександровВладимирскойобласти в 2021 году;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;05.02.2021;3 363 409,00 ₽;;;;;;;;;;;;;;
№ 0328300129421000024;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0328300129421000024;Подача заявок;Строительство общественного кладбища города КовроваВладимирскойобласти (организация участка объезднойдорогив рамках 3 очереди);УПРАВЛЕНИЕ МУНИЦИПАЛЬНОГО ЗАКАЗА АДМИНИСТРАЦИИ ГОРОДА КОВРОВА;05.02.2021;3 198 568,74 ₽;;;;;;;;;;;;;;
№ 0315100000321000003;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0315100000321000003;Подача заявок;Выполнение проектных и изыскательских работ по объекту: «Ремонт моста через р. Ласьва на км 475+856 (правый) автомобильнойдорогиМ-7 «Волга» Москва -Владимир- Нижний Новгород - Казань - Уфа, подъезд к г. Пермь, Пермский край»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";05.02.2021;3 683 000,00 ₽;;;;;;;;;;;;;;
№ 0328300129421000023;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0328300129421000023;Подача заявок;Поставка светофорного оборудования;УПРАВЛЕНИЕ МУНИЦИПАЛЬНОГО ЗАКАЗА АДМИНИСТРАЦИИ ГОРОДА КОВРОВА;05.02.2021;594 893,44 ₽;;;;;;;;;;;;;;
№ 0328300000321000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0328300000321000004;Подача заявок;Выполнение работ по нанесению дорожной разметки на территории ЗАТО г.РадужныйВладимирскойобласти;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ АДМИНИСТРАЦИИ ЗАТО Г. РАДУЖНЫЙВЛАДИМИРСКОЙОБЛАСТИ;05.02.2021;500 803,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000391;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000391;Подача заявок;Ремонт автомобильнойдорогипо ул.Коммунальников (от дома №11 до дома №2) г.АлександровВладимирскойобласти в 2021 году;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;05.02.2021;7 357 752,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000376;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000376;Подача заявок;Ремонт автомобильнойдорогиобщего пользования местного значения Александровского  районаВладимирскойобласти  в 2021 году (ул. Новая пос. Майский);ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;04.02.2021;2 552 814,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000375;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000375;Подача заявок;Ремонт автомобильнойдорогипо ул.Маяковского-ул.Юбилейная (от дома №9  до дома №30 ул.Маяковского, от дома №42 ул.Маяковского до дома №8 ул.Юбилейная, от дома №18 ул.Юбилейная до пересечения с Южным проездом) г.АлександровВладимирскойобласти в 2021 году;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;04.02.2021;18 901 107,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000368;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000368;Подача заявок;Ремонт автомобильнойдорогиКрасный пер. - Путепровод (от пересечения с ул.Октябрьская - кольцевое пересечение - до пересечения с ул.Гусева) г.АлександровВладимирскойобласти в 2021 году;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;04.02.2021;19 538 682,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000350;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000350;Подача заявок;Ремонт автомобильнойдорогипо ул.Гагарина (от дома №15 до АЗС «Finna») г.АлександровВладимирскойобласти в 2021 году;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;04.02.2021;16 839 160,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000348;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000348;Подача заявок;Ремонт автомобильнойдорогипо ул.Жулева (от дома №1 до дома №8) г.АлександровВладимирскойобласти в 2021 году;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;04.02.2021;5 278 717,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000345;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000345;Подача заявок;Ремонт автомобильнойдорогипо ул.Октябрьская (от дома №8 до дома №14/2) г.АлександровВладимирскойобласти в 2021 году;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;04.02.2021;11 902 056,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000316;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000316;Подача заявок;Ремонт автомобильнойдорогиобщего пользования местного значения по ул.Интернациональная (от д.3 до д.9, от д.11 до д.23, от ПК32+65 до ПК33+90 (у стелы на въезде в город)) муниципального образования город Гусь-ХрустальныйВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;04.02.2021;9 479 962,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000246;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000246;Подача заявок;Ремонт автомобильнойдорогипо ул.Гусева (от пересечения с ул.Нахимова до пересечения с ул.Матросова) г.АлександровВладимирскойобласти в 2021 году;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;03.02.2021;3 102 554,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000243;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000243;Подача заявок;Ремонт автомобильнойдорогипо ул.3-я Краснорощинская — ул.Северная — ул.Железнодорожная (от дома №25 ул.Советская до дома №1а ул.Северная, от дома №23 ул.Краснорощинская до дома №19 ул.Железнодорожная) г.АлександровВладимирскойобласти в 2021 году;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;03.02.2021;7 542 586,00 ₽;;;;;;;;;;;;;;
