Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0132600005521000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132600005521000001;Подача заявок;Выполнение работ по зимнему и летнему содержаниюдорогс автобусным движением, без автобусного движения, автобусных остановок, площадей, тротуаров, улиц частного сектора города Балахны.;АДМИНИСТРАЦИЯ БАЛАХНИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАНИЖЕГОРОДСКОЙОБЛАСТИ;20.02.2021;20 724 590,53 ₽;;;;;;;;;;;;;;
№ 32110013412;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32110013412;Подача заявок;Выполнение комплекса работ по объекту: «Кожуховская линия ст. «Авиамоторная» - ст. «Некрасовка». 12-й этап  «Кожуховская линия от ст. «Нижегородскаяулица» до ст. «Авиамоторная». Устройство страховочных пакетов при проведении работ по демонтажу дефектного схода и строительству нового схода с надземного пешеходного перехода на остановочном пункте Новая (Авиамоторная) Московской железнойдороги;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСИНЖПРОЕКТ""";19.02.2021;36 016 365,65 ₽;;;;;;;;;;;;;;
№ 0373200557921000061;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0373200557921000061;Подача заявок;Право заключения контракта на  выполнение строительно-монтажных работ по ремонту  с заменой конструкций деформационных швов на эстакаде автодорожнойНижегородскаяСъезд 6Н (СМП  и СОНО).;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ПО ЭКСПЛУАТАЦИИ И РЕМОНТУ ИНЖЕНЕРНЫХ СООРУЖЕНИЙ ""ГОРМОСТ""";19.02.2021;1 477 896,00 ₽;;;;;;;;;;;;;;
№ 0132600003521000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132600003521000002;Подача заявок;Услуги по расчисткедорогот снега на подведомственной территории Управления по работе с территориями и благоустройству администрации Уренского муниципального округаНижегородскойобласти;АДМИНИСТРАЦИЯ УРЕНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАНИЖЕГОРОДСКОЙОБЛАСТИ;19.02.2021;1 950 000,00 ₽;;;;;;;;;;;;;;
№ 0332300330421000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300330421000014;Подача заявок;Выполнение работ по организации пешеходных коммуникаций (тротуаров) с установкой бордюров в с. Шатовка Арзамасского районаНижегородскойобласти;АДМИНИСТРАЦИЯ АРЗАМАССКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;19.02.2021;2 874 598,00 ₽;;;;;;;;;;;;;;
№ 0132300034421000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300034421000010;Подача заявок;Определение подрядчика на выполнение работ по ремонту участкадорогипо ул. Южная с. Пурех  городского округа город  ЧкаловскНижегородскойобласти;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД ЧКАЛОВСКНИЖЕГОРОДСКОЙОБЛАСТИ;19.02.2021;513 978,00 ₽;;;;;;;;;;;;;;
№ 0132300034221000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300034221000010;Подача заявок;Выполнение работ по зимнему содержанию (очистка от снега) автомобильныхдорогобщего пользования местного значения находящихся на подведомственной территории территориального управления №1 администрации городского округа город КулебакиНижегородскойобласти;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД КУЛЕБАКИНИЖЕГОРОДСКОЙОБЛАСТИ;19.02.2021;300 000,00 ₽;;;;;;;;;;;;;;
№ 0132300034421000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300034421000009;Подача заявок;Определение подрядчика на выполнение работ по ремонтудорогид. Стрелка  городского округа город  ЧкаловскНижегородскойобласти;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД ЧКАЛОВСКНИЖЕГОРОДСКОЙОБЛАСТИ;19.02.2021;1 086 545,00 ₽;;;;;;;;;;;;;;
№ 32110009603;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32110009603;Подача заявок;Выполнение работ по капитальному ремонту внутриплощадочныхавтодорогдля нужд Дзержинской ТЭЦ филиала «Нижегородский» ПАО «Т Плюс»;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""Т ПЛЮС""";19.02.2021;1 125 629,28 ₽;;;;;;;;;;;;;;
№ 32110008175;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32110008175;Подача заявок;Разработка проектной документации стадии «Проектная документация» и стадии «Рабочая документация» и оказание услуг по осуществлению авторского надзора по объекту: «Электродепо «Нижегородское» (реконструкция)». Этап 6: «Реконструкция и реставрация объекта культурного наследия «Мастерские вагоноремонтные главные Московско-Курской железнойдороги, где 19 июля 1918 года Ленин В.И. выступал на митинге», по адресу: г. Москва, ш. Энтузиастов, домовл. 4, стр. 7А;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСИНЖПРОЕКТ""";18.02.2021;28 336 926,35 ₽;;;;;;;;;;;;;;
№ 32110005650;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32110005650;Подача заявок;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 460/ОАЭ-ГОРЬК/21 на право заключения договора выполнения работ по текущему ремонту объектовНижегородскогоучастка производства;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";18.02.2021;4 960 528,80 ₽;;;;;;;;;;;;;;
№ 0832200006621000043;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0832200006621000043;Подача заявок;Капитальный ремонт автомобильнойдорогиИвановский Съезд (от Кремлевской стены до пер. Кожевенный);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";17.02.2021;37 234 318,62 ₽;;;;;;;;;;;;;;
№ 0132300034221000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300034221000007;Работа комиссии;Выполнение работ по зимнему содержанию (очистка от снега) автомобильныхдорогсо шлаковым и грунтовым покрытием в городе КулебакиНижегородскойобласти;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД КУЛЕБАКИНИЖЕГОРОДСКОЙОБЛАСТИ;17.02.2021;480 759,00 ₽;;;;;;;;;;;;;;
№ 0132600007421000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132600007421000001;Работа комиссии;Благоустройство территории парка РДК в г. Лысково,Нижегородскаяобласть. Асфальтовое покрытие.;УПРАВЛЕНИЕ ПО БЛАГОУСТРОЙСТВУ И РАЗВИТИЮ ТЕРРИТОРИЙ АДМИНИСТРАЦИИ ЛЫСКОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГАНИЖЕГОРОДСКОЙОБЛАСТИ;16.02.2021;944 981,17 ₽;;;;;;;;;;;;;;
№ 0332300176221000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300176221000010;Работа комиссии;Ремонт тротуара в р.п. Тонкино;АДМИНИСТРАЦИЯ ТОНКИНСКОГО  МУНИЦИПАЛЬНОГО  РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;16.02.2021;2 156 704,99 ₽;;;;;;;;;;;;;;
№ 0332300156021000016;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300156021000016;Подача заявок;Ремонт автомобильныхдорогр.п. Сосновское Сосновского муниципального районаНижегородскойобласти;ФИНАНСОВОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИ СОСНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;16.02.2021;2 033 904,00 ₽;;;;;;;;;;;;;;
№ 0832200006621000031;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0832200006621000031;Подача заявок;разработка проектнойдокументации, выполнение инженерных изысканий и выполнение работ построительству объекта: «Фуникулер на откосеНижегородскогоКремля»;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";15.02.2021;329 141 070,00 ₽;;;;;;;;;;;;;;
№ 0132600007721000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132600007721000005;Работа комиссии;Благоустройство мемориала участникам ВОВ в с. Трофимово. Адрес объекта: 606239, с. Трофимово, Лысковский район,Нижегородскаяобласть, ул. М. Горького, в районе д. 154.;УПРАВЛЕНИЕ ФИНАНСОВ АДМИНИСТРАЦИИ ЛЫСКОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГАНИЖЕГОРОДСКОЙОБЛАСТИ;15.02.2021;1 222 550,00 ₽;;;;;;;;;;;;;;
№ 32109993528;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109993528;Работа комиссии;"Открытый конкурс среди субъектов малого и среднего предпринимательства в электронной форме № 34/ОКЭ-ГОРЬК/21 на право заключения договора оказания услуг по организации питания (База отдыха ""Нижегородец"")";"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";15.02.2021;14 727 619,78 ₽;;;;;;;;;;;;;;
№ 0332300156021000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300156021000015;Подача заявок;Ремонт автомобильнойдорогиул.Советская в с.Крутые Сосновского районаНижегородскойобласти;ФИНАНСОВОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИ СОСНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;15.02.2021;1 681 987,00 ₽;;;;;;;;;;;;;;
№ 0132600007721000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132600007721000004;Работа комиссии;Ремонт тротуарной дорожки в д. Летнево с ул. Центральной на ул. Колхозную, Лысковского районаНижегородскойобласти.;УПРАВЛЕНИЕ ФИНАНСОВ АДМИНИСТРАЦИИ ЛЫСКОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГАНИЖЕГОРОДСКОЙОБЛАСТИ;15.02.2021;212 810,40 ₽;;;;;;;;;;;;;;
№ 0332300080521000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300080521000007;Работа комиссии;Ремонт дорожного покрытия по ул.Нагорная в с.Семьяны городской округ ВоротынскийНижегородскойобласти;ОТДЕЛ ИМУЩЕСТВЕННЫХ ОТНОШЕНИЙ, МУНИЦИПАЛЬНОГО КОНТРОЛЯ И ЗАКУПОК АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА ВОРОТЫНСКИЙНИЖЕГОРОДСКОЙОБЛАСТИ;15.02.2021;2 058 043,00 ₽;;;;;;;;;;;;;;
№ 0332300156021000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300156021000014;Подача заявок;Ремонт автомобильнойдорогиул. Центральная в с. Селитьба Сосновского районаНижегородскойобласти;ФИНАНСОВОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИ СОСНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;15.02.2021;1 504 016,00 ₽;;;;;;;;;;;;;;
№ 0132600007721000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132600007721000003;Работа комиссии;Устройство хоккейной коробки на ул. Заводская с. Просек напротив д. 26 в Лысковском районе,Нижегородскойобласти.;УПРАВЛЕНИЕ ФИНАНСОВ АДМИНИСТРАЦИИ ЛЫСКОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГАНИЖЕГОРОДСКОЙОБЛАСТИ;15.02.2021;901 335,00 ₽;;;;;;;;;;;;;;
№ 0132300003621000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300003621000013;Работа комиссии;Благоустройство пешеходной зоны по ул. Советская в р.п. Дальнее КонстантиновоНижегородскойобласти;АДМИНИСТРАЦИЯ ДАЛЬНЕКОНСТАНТИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;12.02.2021;10 206 950,00 ₽;;;;;;;;;;;;;;
№ 32109984734;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109984734;Работа комиссии;Выполнение инженерных изысканий для разработки проектной документации по объекту: «Электродепо «Нижегородское» (реконструкция)». Этап 6: «Реконструкция и реставрация объекта культурного наследия «Мастерские вагоноремонтные главные Московско-Курской железнойдороги, где 19 июля 1918 года Ленин В.И. выступал на митинге», по адресу: г. Москва, ш. Энтузиастов, домовл. 4, стр. 7А;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСИНЖПРОЕКТ""";11.02.2021;2 157 222,72 ₽;;;;;;;;;;;;;;
№ 32109984666;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109984666;Работа комиссии;Выполнение работ: СТРОИТЕЛЬСТВО ОБЪЕКТОВ, ВКЛЮЧЕННЫХ В АДРЕСНУЮ ИНВЕСТИЦИОННУЮ ПРОГРАММУ. Выполнение комплекса работ по объекту: «Кожуховская линия ст. «Авиамоторная» - ст. «Некрасовка». 12-й этап  «Кожуховская линия от ст. «Нижегородскаяулица» до ст. «Авиамоторная».  Демонтаж дефектного схода и строительство нового схода с надземного пешеходного перехода на остановочном пункте Новая (Авиамоторная) Московской железнойдороги;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСИНЖПРОЕКТ""";11.02.2021;52 098 535,48 ₽;;;;;;;;;;;;;;
№ 0332300080521000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300080521000006;Определение поставщика завершено;Ремонт дорожного покрытия по ул.Молодежная в с.Огнев-Майдан городской округ ВоротынскийНижегородскойобласти;ОТДЕЛ ИМУЩЕСТВЕННЫХ ОТНОШЕНИЙ, МУНИЦИПАЛЬНОГО КОНТРОЛЯ И ЗАКУПОК АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА ВОРОТЫНСКИЙНИЖЕГОРОДСКОЙОБЛАСТИ;11.02.2021;1 364 636,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300080521000006;УПРАВЛЕНИЕ СЕЛЬСКОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА ВОРОТЫНСКИЙ НИЖЕГОРОДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПАРТАК""";1 - Победитель;1 166 763,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭВРИКА""";2 - Второй номер;1 173 586,96;;;;;;
№ 0132300007521000028;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300007521000028;Определение поставщика завершено;Выполнение работ по ремонту участков автомобильныхдорогобщего пользования местного значения вНижегородскомрайоне г. Нижнего Новгорода;Департамент экономического развития администрации города Нижнего Новгорода;10.02.2021;57 308 723,06 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300007521000028;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГЛАВНОЕ УПРАВЛЕНИЕ ПО СТРОИТЕЛЬСТВУ И РЕМОНТУ МЕТРОПОЛИТЕНА, МОСТОВ И ДОРОЖНЫХ СЕТЕЙ В ГОРОДЕ НИЖНЕМ НОВГОРОДЕ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОРСТРОЙ""";1 - Победитель;57 022 179,44;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХСТРОЙ""";2 - Второй номер;57 022 179,44;;;;;;
№ 0132300011521000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300011521000005;Определение поставщика завершено;Ремонт автомобильнойдорогипо ул. Т. Савичевой в р.п. Шатки Шатковского районаНижегородскойобласти;АДМИНИСТРАЦИЯ  ШАТКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;10.02.2021;2 756 353,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300011521000005;АДМИНИСТРАЦИЯ Р.П.ШАТКИ ШАТКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАСТЕР-СТРОЙ""";1 - Победитель;2 025 919,24;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АТРИУМ""";2 - Второй номер;2 039 701,01;;;;;;
№ 0128200000121000430;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000430;Работа комиссии;Ремонт автомобильнойдорогиобщего пользования местного значения по ул. Пресненская (от ул. Курская до ул.Нижегородская)муниципального образования город Гусь-Хрустальный Владимирской области;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ ВЛАДИМИРСКОЙ ОБЛАСТИ;08.02.2021;1 438 938,00 ₽;;;;;;;;;;;;;;
№ 0132300003621000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300003621000010;Определение поставщика завершено;Ремонтдорогипо ул. Садовая в пос.НижегородецДальнеконстантиновского районаНижегородскойобласти;АДМИНИСТРАЦИЯ ДАЛЬНЕКОНСТАНТИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;07.02.2021;1 952 796,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300003621000010;АДМИНИСТРАЦИЯ НИЖЕГОРОДСКОГО СЕЛЬСОВЕТА ДАЛЬНЕКОНСТАНТИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;Абраамян нарек гайкови Ч.;1 - Победитель;1 406 013,02;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИРАЖ ДК""";2 - Второй номер;1 415 777,00;;;;;;
№ 0132300003621000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300003621000009;Определение поставщика завершено;Ремонт  участкадорогис. Борисово- Покровское (дом 22-дом 1) Дальнеконстантиновского районаНижегородскойобласти;АДМИНИСТРАЦИЯ ДАЛЬНЕКОНСТАНТИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;07.02.2021;795 400,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300003621000009;АДМИНИСТРАЦИЯ НИЖЕГОРОДСКОГО СЕЛЬСОВЕТА ДАЛЬНЕКОНСТАНТИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;Абраамян нарек гайкови Ч.;1 - Победитель;556 780,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИРАЖ ДК И К""";2 - Второй номер;560 757,00;;;;;;
№ 0132300003621000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300003621000008;Определение поставщика завершено;Ремонт тротуара по ул. Шоссейная в селе Богоявление Дальнеконстантиновского муниципального районаНижегородскойобласти;АДМИНИСТРАЦИЯ ДАЛЬНЕКОНСТАНТИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;07.02.2021;2 136 542,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300003621000008;АДМИНИСТРАЦИЯ БОГОЯВЛЕНСКОГО СЕЛЬСОВЕТА ДАЛЬНЕКОНСТАНТИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;Абраамян нарек гайкови Ч.;1 - Победитель;1 516 944,29;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИРАЖ ДК""";2 - Второй номер;1 527 627,00;;;;;;
