Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0825500000621000003;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0825500000621000003;Подача заявок;Ремонт автомобильнойдорогиобщего пользования регионального значения подъезд к с. Туркменка отавтодорогиАстрахань-Элиста-Ставрополькм 0+000-км 0+600 в Наримановском  районе Астраханской области;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АСТРАХАНСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИДОРОГАМИОБЩЕГО ПОЛЬЗОВАНИЯ ""АСТРАХАНЬАВТОДОР""";01.02.2021;18 558 440,00 ₽;;;;;;;;;;;;;;
№ 0321500001721000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001721000010;Подача заявок;Выполнение работ по техническому обслуживанию ( в т.ч. ремонт)  автономного освещения   на  автомобильныхдорогахобщего пользования регионального или межмуниципального значения и сооружений на них в Апанасенковском, Туркменском районахСтавропольскогокрая;"ИПАТОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ИПАТОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАТОДОР"")";01.02.2021;2 964 040,00 ₽;;;;;;;;;;;;;;
№ 0321300001121000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321300001121000014;Подача заявок;Работы по содержанию автомобильныхдорогобщего пользования местного значения на территории  Ленинского района городаСтаврополя;КОМИТЕТ МУНИЦИПАЛЬНОГО ЗАКАЗА И ТОРГОВЛИ АДМИНИСТРАЦИИ ГОРОДАСТАВРОПОЛЯ;29.01.2021;209 271 274,00 ₽;;;;;;;;;;;;;;
№ 0121600030921000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600030921000002;Подача заявок;Ремонт автомобильнойдорогипо адресу:Ставропольскийкрай, Александровский район, с. Круглолесское, переезд с ул. Ленина с. Садовое на ул. Советскую с. Круглолесское;КРУГЛОЛЕССКИЙ ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИИ АЛЕКСАНДРОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;29.01.2021;2 564 638,00 ₽;;;;;;;;;;;;;;
№ 0121600003921000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600003921000012;Подача заявок;Благоустройство пешеходной дорожки по улице Мира к сельскому Дому культуры в станице Каменнобродская Изобильненского городского округаСтавропольскогокрая;АДМИНИСТРАЦИЯ ИЗОБИЛЬНЕНСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;29.01.2021;912 607,92 ₽;;;;;;;;;;;;;;
№ 0321100019421000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321100019421000002;Подача заявок;"Устройство защитных слоёв на автомобильнойдорогеА-161 Владикавказ - Нижний Ларс -  ...  Устройство защитных слоёв наавтомобильнойдорогеА-161 Владикавказ - Нижний Ларс ...  слоёв на автомобильнойдорогеР-217 ""Кавказ"" автомобильнаядорогаМ-4 ""Дон ...  6 (транспортныеразвязки),Ставропольскийкрай";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""КАВКАЗ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";29.01.2021;113 470 614,00 ₽;;;;;;;;;;;;;;
№ 0321500001721000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001721000007;Подача заявок;"Выполнение работ по техническому обслуживанию ( в т.ч. ремонт)  автономного освещения  и светофорных объектов на автомобильныхдорогобщего пользования регионального или межмуниципального значения и сооружений на них в Петровском  районеСтавропольскогокрая для нужд Ипатовского филиала ГБУ СК ""Стававтодор""";"ИПАТОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ИПАТОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАТОДОР"")";29.01.2021;1 964 662,00 ₽;;;;;;;;;;;;;;
№ 0158200000521000009;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0158200000521000009;Подача заявок;Реконструкция мостового перехода на км 161+239 автомобильнойдорогиобщего пользования регионального значения г.Ростов-на-Дону (от магистрали «Дон») – г.Ставрополь(до границыСтавропольскогокрая) в Песчанокопском районе.;МИНИСТЕРСТВО ТРАНСПОРТА РОСТОВСКОЙ ОБЛАСТИ;28.01.2021;76 256 500,00 ₽;;;;;;;;;;;;;;
№ 0321300001121000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321300001121000012;Подача заявок;Работы по содержанию автомобильныхдорогобщего пользования местного значения на территории Промышленного района городаСтаврополя;КОМИТЕТ МУНИЦИПАЛЬНОГО ЗАКАЗА И ТОРГОВЛИ АДМИНИСТРАЦИИ ГОРОДАСТАВРОПОЛЯ;28.01.2021;153 438 016,48 ₽;;;;;;;;;;;;;;
№ 0321300233621000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321300233621000001;Подача заявок;Ремонт автомобильныхдорогобщего пользования местного значения в городе Новопавловск Кировского городского округаСтавропольскогокрая;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ЗЕЛЁНЫЙ ГОРОД"" КИРОВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ";28.01.2021;38 132 310,00 ₽;;;;;;;;;;;;;;
№ 0121600018121000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600018121000004;Определение поставщика отменено;Выполнение работ по содержанию автомобильныхдорогКочубеевского территориального отдела администрации Кочубеевского муниципального округаСтавропольскогокрая в 2021 году;АДМИНИСТРАЦИЯ КОЧУБЕЕВСКОГО МУНИЦИПАЛЬНОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;27.01.2021;3 866 793,00 ₽;;;;;;;;;;;;;;
№ 0321300001121000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321300001121000011;Подача заявок;Работы по содержанию автомобильныхдорогобщего пользования местного значения на территории Промышленного района городаСтаврополя;КОМИТЕТ МУНИЦИПАЛЬНОГО ЗАКАЗА И ТОРГОВЛИ АДМИНИСТРАЦИИ ГОРОДАСТАВРОПОЛЯ;27.01.2021;275 190 938,52 ₽;;;;;;;;;;;;;;
№ 0321500001721000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001721000003;Подача заявок;"Выполнение работ по  техническому обслуживанию ( в т.ч. ремонт)  автономного освещения  на  автомобильныхдорогобщего пользования регионального или межмуниципального значения и сооружений на них в Ипатовском районеСтавропольскогокрая  для нужд Ипатовского филиала ГБУ СК ""Стававтодор""";"ИПАТОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ИПАТОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАТОДОР"")";27.01.2021;2 802 303,00 ₽;;;;;;;;;;;;;;
№ 0321500001621000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001621000001;Подача заявок;"Выполнение научно - исследовательских работ по составлению отчета ""Оценка воздействия и определение ущерба водным биологическим ресурсам и среде их обитания к проектной документации по объектам реконструкции (ремонт) мостовых переходов автомобильныхдорогчерез водные объекты на территорииСтавропольскогокрая""";"ФИЛИАЛ ""КРАЙАВТОМОСТ"" ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ФИЛИАЛ ""КРАЙАВТОМОСТ"" ГБУ СК ""СТАВАВТОДОР"")";27.01.2021;1 797 920,00 ₽;;;;;;;;;;;;;;
№ 0121600025921000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600025921000001;Подача заявок;Устройство беговой дорожки на стадионе поселка Новокумского Левокумского районаСтавропольскогокрая;НОВОКУМСКИЙ ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИИ ЛЕВОКУМСКОГО МУНИЦИПАЛЬНОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;26.01.2021;932 353,20 ₽;;;;;;;;;;;;;;
№ 0121600018321000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600018321000008;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования местного значения и сооружений на них в Андроповском районеСтавропольскогокрая;АДМИНИСТРАЦИЯ АНДРОПОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;26.01.2021;5 911 312,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121600018321000008;АДМИНИСТРАЦИЯ АНДРОПОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВКАВДОРСТРОЙ-КОМПАНИ""";;5 911 312,00;;;;;;
№ 0121600018321000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600018321000006;Работа комиссии;Ремонт пешеходной дорожки по ул. Шоссейная, ул. Школьная с. Водораздел;АДМИНИСТРАЦИЯ АНДРОПОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;25.01.2021;2 767 778,00 ₽;;;;;;;;;;;;;;
№ 0821500000521000003;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0821500000521000003;Определение поставщика завершено;Оказание услуг по обязательному страхованию гражданской ответственности владельцев транспортных средств;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСТАВРОПОЛЬСКОГОКРАЯ ""ДИРЕКЦИЯ АВТОМОБИЛЬНЫХДОРОГ""";25.01.2021;214 980,48 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0821500000521000003;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ СТАВРОПОЛЬСКОГО КРАЯ ""ДИРЕКЦИЯ АВТОМОБИЛЬНЫХ ДОРОГ""";"СТРАХОВОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВСК""";1 - Победитель;101 658,40;"СТРАХОВОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЕСО-ГАРАНТИЯ""";2 - Второй номер;101 658,41;;;;;;
№ 0321100019421000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321100019421000001;Подача заявок;"...  слоёв на автомобильнойдорогеР-217 ""Кавказ""автомобильнаядорогаМ-4 ""Дон ...  289+000,Ставропольскийкрай. Устройство защитных слоёв на автомобильнойдорогеР ... -217 ""Кавказ"" автомобильнаядорогаМ-4 ""Дон ...  357+700,Ставропольскийкрай. Устройство защитных слоев на автомобильнойдорогеА ... Устройство защитных слоев на автомобильнойдорогеА-164 ""Транскам"" Карджин - Алагир ...  Устройство защитных слоев наавтомобильнойдорогеА-158 Прохладный -Баксан - Эльбрус ...  слоев наавтомобильнойдорогеР-217""Кавказ"" автомобильнаядорогаМ-4 ""Дон ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""КАВКАЗ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";22.01.2021;418 882 220,00 ₽;;;;;;;;;;;;;;
№ 0821500000521000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0821500000521000002;Определение поставщика завершено;Оказание услуг по сервисному обслуживанию (калибровке и поверке) комплексов измерительных передвижной дорожной лаборатории;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСТАВРОПОЛЬСКОГОКРАЯ ""ДИРЕКЦИЯ АВТОМОБИЛЬНЫХДОРОГ""";22.01.2021;289 036,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0821500000521000002;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ СТАВРОПОЛЬСКОГО КРАЯ ""ДИРЕКЦИЯ АВТОМОБИЛЬНЫХ ДОРОГ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САРДОРМАШ""";;289 036,00;;;;;;
№ 0821500000521000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0821500000521000001;Определение поставщика завершено;Абонентское обслуживание оборудования систем мониторинга ГЛОНАСС/GPS;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСТАВРОПОЛЬСКОГОКРАЯ ""ДИРЕКЦИЯ АВТОМОБИЛЬНЫХДОРОГ""";22.01.2021;96 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0821500000521000001;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ СТАВРОПОЛЬСКОГО КРАЯ ""ДИРЕКЦИЯ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКАУТ ПЛЮС""";1 - Победитель;39 400,00;Беляков Д. В.;2 - Второй номер;39 880,00;;;;;;
№ 0121600026621000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600026621000001;Определение поставщика завершено;Укрепление обочин на автомобильнойдорогепо ул.Энгельса, ул.Ленина, установка светофора Т7 ул.Пушкина в с.Величаевском;ВЕЛИЧАЕВСКИЙ ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИИ ЛЕВОКУМСКОГО МУНИЦИПАЛЬНОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;22.01.2021;1 204 675,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121600026621000001;ВЕЛИЧАЕВСКИЙ ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИИ ЛЕВОКУМСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;Ивенская С. А.;1 - Победитель;993 856,94;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕФТЕКУМСКИЙ ПИВЗАВОД ПЛЮС""";2 - Второй номер;999 880,32;;;;;;
№ 0121600005621000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600005621000011;Определение поставщика завершено;Устройство и ремонт тротуара по улице Красная в селе Сухая Буйвола Петровского городского округаСтавропольскогокрая;АДМИНИСТРАЦИЯ ПЕТРОВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;20.01.2021;3 027 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121600005621000011;УПРАВЛЕНИЕ МУНИЦИПАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ПЕТРОВСКОГО ГОРОДСКОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДРСУ-175""";1 - Победитель;2 615 110,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-ПЕРЕДВИЖНАЯ МЕХАНИЗИРОВАННАЯ КОЛОННА""";2 - Второй номер;2 811 865,00;;;;;;
№ 0121600005621000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600005621000010;Определение поставщика завершено;Ремонтдорогобщего пользования по улице Заречная, улице Молодёжная села Шангала Петровского городского округаСтавропольскогокрая;АДМИНИСТРАЦИЯ ПЕТРОВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;20.01.2021;2 877 389,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121600005621000010;УПРАВЛЕНИЕ МУНИЦИПАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ПЕТРОВСКОГО ГОРОДСКОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-ПЕРЕДВИЖНАЯ МЕХАНИЗИРОВАННАЯ КОЛОННА""";1 - Победитель;2 431 393,55;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮГСТРОЙСЕРВИС-ИК""";2 - Второй номер;2 445 780,50;;;;;;
№ 0321500001921000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001921000002;Определение поставщика завершено;выполнение работ по содержанию светофорных объектов на автомобильныхдорогахобщего пользования регионального или межмуниципального значения в Труновском, Изобильненском и Новоалександровском районахСтавропольскогокрая;"ТРУНОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ТРУНОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР"")";20.01.2021;791 942,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321500001921000002;"ТРУНОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ ""СТАВАВТОДОР"" (ТРУНОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР"")";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДВИЖЕНИЕ""";1 - Победитель;487 773,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕО ПЛЮС""";2 - Второй номер;491 733,29;;;;;;
№ 0121600003821000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600003821000007;Определение поставщика завершено;Выполнение работ по устройству тротуарной дорожки в парковой зоне по улице Шоссейная в поселке Радуга Новоалександровского городского округаСтавропольскогокрая;АДМИНИСТРАЦИЯ НОВОАЛЕКСАНДРОВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;19.01.2021;1 586 629,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121600003821000007;РАДУЖСКИЙ ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИИ НОВОАЛЕКСАНДРОВСКОГО ГОРОДСКОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРУС""";1 - Победитель;1 388 294,80;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДРСУ-СВ""";2 - Второй номер;1 396 227,95;;;;;;
№ 0121600003921000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600003921000002;Определение поставщика завершено;Устройство ограждения кладбища, обустройство подъездныхдорогв станице Рождественская Изобильненского городского округаСтавропольскогокрая;АДМИНИСТРАЦИЯ ИЗОБИЛЬНЕНСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;19.01.2021;3 199 919,92 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121600003921000002;РОЖДЕСТВЕНСКОЕ ТЕРРИТОРИАЛЬНОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИ ИЗОБИЛЬНЕНСКОГО ГОРОДСКОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;Чупанов Н. М.;1 - Победитель;1 824 009,00;Чопурян А. М.;2 - Второй номер;1 840 009,40;;;;;;
№ 0121200004721000005;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0121200004721000005;Подача заявок;"Строительство объекта""Кавминводский велотерренкур""";КОМИТЕТСТАВРОПОЛЬСКОГОКРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;17.01.2021;2 707 468 780,00 ₽;;;;;;;;;;;;;;
