Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0860400000321000007;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0860400000321000007;Подача заявок;Выполнение работ по содержанию автомобильнойдорогиР-207Пенза-Балашов-Михайловка- автомобильнаядорогаА-260 (в пределах Саратовской области).;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";29.01.2021;529 418 425,00 ₽;;;;;;;;;;;;;;
№ 32109941252;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109941252;Подача заявок;Поставка офисных кресел для  нуждПензенскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.01.2021;72 000,00 ₽;;;;;;;;;;;;;;
№ 32109941113;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109941113;Подача заявок;Поставка электрических бытовых приборов для  нуждПензенскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.01.2021;199 680,00 ₽;;;;;;;;;;;;;;
№ 32109941003;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109941003;Подача заявок;Поставка аптечек первой помощи для  нуждПензенскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.01.2021;23 040,00 ₽;;;;;;;;;;;;;;
№ 32109940862;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109940862;Подача заявок;Поставка мыла для нуждПензенскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.01.2021;13 491,00 ₽;;;;;;;;;;;;;;
№ 32109940660;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109940660;Подача заявок;Поставка хозяйственного инвентаря для  нуждПензенскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.01.2021;90 150,00 ₽;;;;;;;;;;;;;;
№ 32109940355;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109940355;Подача заявок;Поставка автомобильных шин для нуждПензенскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.01.2021;52 660,00 ₽;;;;;;;;;;;;;;
№ 32109940149;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109940149;Подача заявок;Поставка пожарно-технического оборудования для нуждПензенскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.01.2021;243 550,00 ₽;;;;;;;;;;;;;;
№ 32109940068;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109940068;Подача заявок;Поставка хозяйственного инвентаря для оснащения пожарных поездов для нуждПензенскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге(г.Пенза);"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.01.2021;53 130,00 ₽;;;;;;;;;;;;;;
№ 32109939946;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109939946;Подача заявок;Поставка индивидуального рациона питания для нуждПензенскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.01.2021;50 494,92 ₽;;;;;;;;;;;;;;
№ 32109939832;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109939832;Подача заявок;Поставка углекислоты для нуждПензенскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.01.2021;60 000,00 ₽;;;;;;;;;;;;;;
№ 32109939719;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109939719;Подача заявок;Поставка мобильных телефонов и фотоаппаратов  для нуждПензенскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.01.2021;176 850,00 ₽;;;;;;;;;;;;;;
№ 32109939581;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109939581;Подача заявок;Поставка инженерно-технических средств охраны для нуждПензенскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.01.2021;51 392,00 ₽;;;;;;;;;;;;;;
№ 32109938953;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109938953;Подача заявок;Оказание услуг дезинсекции и дератизации  для нуждПензенскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.01.2021;111 000,00 ₽;;;;;;;;;;;;;;
№ 32109938789;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109938789;Подача заявок;Поставка подсумок и ремней к АКМ для нуждПензенскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.01.2021;21 600,00 ₽;;;;;;;;;;;;;;
№ 32109938706;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109938706;Подача заявок;Оказание услуг по обучению работников для  нуждПензенскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.01.2021;51 500,00 ₽;;;;;;;;;;;;;;
№ 32109938612;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109938612;Подача заявок;Оказание услуг по вывозу жидких бытовых отходов для  нуждПензенскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.01.2021;129 168,00 ₽;;;;;;;;;;;;;;
№ 32109938434;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109938434;Подача заявок;Поставка огнетушителей для нуждПензенскогоотряда филиала ФГП ВО ЖДТ России на Куйбышевской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.01.2021;19 800,00 ₽;;;;;;;;;;;;;;
№ 0355300034021000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355300034021000003;Подача заявок;Ремонт разрушенных участковдорогпутем восстановления щебеночного основания на улично-дорожной сети г.Пензы;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА ГОРОДАПЕНЗЫ""";28.01.2021;39 655 206,68 ₽;;;;;;;;;;;;;;
№ 0355300012721000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355300012721000005;Подача заявок;Средства транспортные для коммунального хозяйства и содержаниядорог;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО И ОРГАНИЗАЦИОННОГО ОБЕСПЕЧЕНИЯ ДЕЯТЕЛЬНОСТИ ОРГАНОВ МЕСТНОГО САМОУПРАВЛЕНИЯ Г.ЗАРЕЧНОГО""";28.01.2021;8 394 314,67 ₽;;;;;;;;;;;;;;
№ 0155300002121000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300002121000002;Подача заявок;Поставка вакуумной ассенизаторской машины;АДМИНИСТРАЦИЯ ВАДИНСКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ;27.01.2021;2 610 000,00 ₽;;;;;;;;;;;;;;
№ 0355100004521000002;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004521000002;Подача заявок;Проведение строительного контроля при осуществлении капитального ремонта автомобильнойдорогиР-158 Нижний Новгород-Арзамас-Саранск-Исса-Пенза-Саратов на участке км 464+910- км 474+830,Пензенскаяобласть;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";27.01.2021;17 273 220,00 ₽;;;;;;;;;;;;;;
№ 0364100001821000006;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0364100001821000006;Подача заявок;"Разработка проектной документации: ""Капитальный ремонт моста через реку Вяжля на км 31+810 автомобильнойдорогиА-298 автомобильнаядорогаР-208 ""Тамбов -Пенза"" - Саратов - Пристанное - Ершов - Озинки - граница с Республикой Казахстан, Тамбовская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";27.01.2021;3 895 927,00 ₽;;;;;;;;;;;;;;
№ 0355300034021000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355300034021000002;Подача заявок;Дополнительная вывозка снега  с автомобильныхдорогобщего пользования, площадей, тротуаров, остановок общественного транспорта, мостов и путепроводов, а также мест подтоплений в период паводка в границах городского округа г.Пензы;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА ГОРОДАПЕНЗЫ""";27.01.2021;18 961 354,10 ₽;;;;;;;;;;;;;;
№ 0355300047921000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355300047921000003;Подача заявок;"Выполнение работ по объекту: ""Автодорога, расположенная севернее микрорайона №6 III очереди строительства жилого района Арбеково г.Пензы""";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА Г.ПЕНЗЫ""";26.01.2021;42 557 520,00 ₽;;;;;;;;;;;;;;
№ 0155300011221000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300011221000002;Подача заявок;Ремонт автомобильнойдорогив селе Малая Сердоба Малосердобинского районаПензенскойобласти;АДМИНИСТРАЦИЯ МАЛОСЕРДОБИНСКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ;26.01.2021;3 708 235,00 ₽;;;;;;;;;;;;;;
№ 0355300008721000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355300008721000001;Подача заявок;Содержание автомобильныхдорогв р.п. Шемышейка Шемышейского районаПензенскойобласти на 1,2,3 квартал 2021 года;АДМИНИСТРАЦИЯ ШЕМЫШЕЙСКОГО РАЙОНА;26.01.2021;1 219 241,96 ₽;;;;;;;;;;;;;;
№ 0155300025821000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300025821000002;Подача заявок;ремонт автомобильныхдорогобщего пользования в селе Неверкино Неверкинского районаПензенскойобласти улица Новая;АДМИНИСТРАЦИЯ НЕВЕРКИНСКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ;25.01.2021;5 306 840,06 ₽;;;;;;;;;;;;;;
№ 0155300011221000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300011221000001;Подача заявок;Ремонт автомобильнойдорогив селе Малая Сердоба Малосердобинского районаПензенскойобласти;АДМИНИСТРАЦИЯ МАЛОСЕРДОБИНСКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ;25.01.2021;1 553 260,00 ₽;;;;;;;;;;;;;;
№ 0155300002321000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0155300002321000001;Подача заявок;Ремонтдорогиобщего пользования местного значения Никольского районаПензенскойобласти: «Автомобильнаядорогаподъезд к с. Серман» c ПК 5 км +800м по ПК 3 км +800м;АДМИНИСТРАЦИЯ НИКОЛЬСКОГО РАЙОНАПЕНЗЕНСКОЙОБЛАСТИ;22.01.2021;7 221 280,00 ₽;;;;;;;;;;;;;;
№ 0355300034021000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355300034021000001;Работа комиссии;Ремонт проезжей частидороги тротуаров на улично-дорожной сети городаПензы;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА ГОРОДАПЕНЗЫ""";22.01.2021;41 706 510,00 ₽;;;;;;;;;;;;;;
№ 0855300003921000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0855300003921000003;Работа комиссии;Благоустройство дворовой территории по ул. Механизаторов, 15, 16, 17 в с. ЗасечноеПензенскогорайонаПензенскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО ОСУЩЕСТВЛЕНИЮ ЗАКУПОКПЕНЗЕНСКОГОРАЙОНАПЕНЗЕНСКОЙОБЛАСТИ""";22.01.2021;3 488 720,00 ₽;;;;;;;;;;;;;;
№ 0860400000321000003;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0860400000321000003;Подача заявок;"Выполнение работ по объекту: «Устройство защитных слоев на  автомобильнойдорогеА-298 автомобильнаядорогаР-208 ""Тамбов-Пенза"" - Саратов-Пристанное-Ершов-Озинки-граница с Республикой Казахстан на участке км 256+000 – км 271+752, Саратовская область»";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";22.01.2021;127 751 151,00 ₽;;;;;;;;;;;;;;
№ 0860400000321000002;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0860400000321000002;Подача заявок;"Выполнение работ по объекту: ""Устройство защитных слоев на автомобильнойдорогеР-158 НижнийН овгород-Арзамас-Саранск-Исса-Пенза-Саратов на участке км 552+830 – км 566+605, Саратовская область, Устройство защитных слоев на автомобильнойдорогеР-158 Нижний Новгород-Арзамас-Саранск-Исса-Пенза-Саратов на участке км 516+100 – км 529+400, Саратовская область""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";22.01.2021;203 292 903,00 ₽;;;;;;;;;;;;;;
