Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0301100012721000004;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0301100012721000004;Подача заявок;"Содержание действующей сети автомобильныхдорогобщего пользования федерального значения (устройство защитных слоев, слоев износа и поверхностной обработки) по объектам: Устройство слоев износа на автомобильнойдорогеМ-5 Урал Москва Рязань ПензаСамараУфа Челябинск на участке км 1494+000 км 1515+000, Республика Башкортостан»; Устройство слоев износа на автомобильнойдорогеМ-5 Урал Москва Рязань ПензаСамараУфа Челябинск на участке км 1530+000 км 1548+651, Республика Башкортостан».";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""ПРИУРАЛЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА """;19.02.2021;357 691 570,00 ₽;;;;;;;;;;;;;;
№ 0842200002121000017;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0842200002121000017;Подача заявок;"Ремонт автомобильнойдорогиобщего пользования регионального значения вСамарскойобласти Московское шоссе (от ул. Мичурина до а/д Подъезд к г.Самараот М-5 ""Урал""), расположенной в городском округеСамара.1 этап.";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАМАРСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИДОРОГАМИ САМАРСКОЙОБЛАСТИ""";19.02.2021;459 682 352,93 ₽;;;;;;;;;;;;;;
№ 0142300036921000036;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0142300036921000036;Подача заявок;выполнение работ по ремонту тротуара,расположенного по адресу:Самарскаяобласть, Безенчукский район, пгт. Безенчук,ул. Центральная (от ул. Осипенко до ул. Мамистова);АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА БЕЗЕНЧУКСКИЙСАМАРСКОЙОБЛАСТИ;19.02.2021;3 069 383,56 ₽;;;;;;;;;;;;;;
№ 32110011943;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32110011943;Подача заявок;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 521/ОАЭ-ЦДТВ/21 на право заключения договора выполнения работ по текущему ремонту водопроводной сети (ст.Самара);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";19.02.2021;8 074 120,80 ₽;;;;;;;;;;;;;;
№ 32110011907;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32110011907;Подача заявок;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 522/ОАЭ-ЦДТВ/21 на право заключения договора выполнения работ по текущему ремонту конструктивных элементов скважины (ст.Самара);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";19.02.2021;4 173 148,80 ₽;;;;;;;;;;;;;;
№ 0142300040021000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0142300040021000007;Подача заявок;Благоустройство общественной территории по ул.Школьной №2-36 с.Алексеевка сельского поселения Алексеевка муниципального района АлексеевскийСамарскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА АЛЕКСЕЕВСКИЙСАМАРСКОЙОБЛАСТИ;19.02.2021;769 524,10 ₽;;;;;;;;;;;;;;
№ 0142300040021000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0142300040021000006;Подача заявок;Благоустройство дворовой территории многоквартирного дома №6 по ул.Комсомольская с.Алексеевка сельского поселения Алексеевка муниципального района АлексеевскийСамарскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА АЛЕКСЕЕВСКИЙСАМАРСКОЙОБЛАСТИ;19.02.2021;1 136 132,65 ₽;;;;;;;;;;;;;;
№ 0142300002721000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0142300002721000006;Подача заявок;Поставка масел и прочих жидкостей для автотранспорта;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ОКТЯБРЬСКСАМАРСКОЙОБЛАСТИ;18.02.2021;378 688,67 ₽;;;;;;;;;;;;;;
№ 32110006340;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32110006340;Работа комиссии;Поставка нефтепродуктов через АЗС;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕСАМАРСКОЙОБЛАСТИ "" АГЕНТСТВО ПО СОДЕРЖАНИЮ АВТОМОБИЛЬНЫХДОРОГОБЩЕГО ПОЛЬЗОВАНИЯСАМАРСКОЙОБЛАСТИ""";18.02.2021;2 784 460,00 ₽;;;;;;;;;;;;;;
№ 32110006254;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32110006254;Работа комиссии;Поставка нефтепродуктов через АЗС;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕСАМАРСКОЙОБЛАСТИ "" АГЕНТСТВО ПО СОДЕРЖАНИЮ АВТОМОБИЛЬНЫХДОРОГОБЩЕГО ПОЛЬЗОВАНИЯСАМАРСКОЙОБЛАСТИ""";18.02.2021;2 739 680,00 ₽;;;;;;;;;;;;;;
№ 32110006252;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32110006252;Работа комиссии;Поставка нефтепродуктов через АЗС;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕСАМАРСКОЙОБЛАСТИ "" АГЕНТСТВО ПО СОДЕРЖАНИЮ АВТОМОБИЛЬНЫХДОРОГОБЩЕГО ПОЛЬЗОВАНИЯСАМАРСКОЙОБЛАСТИ""";18.02.2021;3 200 700,00 ₽;;;;;;;;;;;;;;
№ 0842200002121000016;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0842200002121000016;Подача заявок;Ремонт автомобильнойдорогиобщего пользования межмуниципального значения вСамарскойобласти Большая Черниговка - Краснооктябрьский на участке км 4+600 - км 9+600, расположенной в муниципальном районе БольшечерниговскийСамарскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАМАРСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИДОРОГАМИ САМАРСКОЙОБЛАСТИ""";18.02.2021;91 485 591,44 ₽;;;;;;;;;;;;;;
№ 0142300036921000032;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0142300036921000032;Работа комиссии;"Выполнение работ по благоустройству общественных территорий в рамках реализации муниципальной программы ""Формирование современной городской среды муниципального района Безенчукский""";АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА БЕЗЕНЧУКСКИЙСАМАРСКОЙОБЛАСТИ;18.02.2021;1 563 490,81 ₽;;;;;;;;;;;;;;
№ 0342300086521000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0342300086521000008;Подача заявок;"Ремонт автомобильныхдорогместного значения  сельского поселения Прогресс муниципального  района ХворостянскийСамарскойобласти  на объектах:- Восстановление асфальтобетонного покрытия протяженностью 460м (от примыкания кдорогепо ул.Специалистов (ориентир: опора ЛЭП 210/1) в направлении опора ЛЭП 100/13) п.Березовая роща;  -      Восстановление асфальтобетонного покрытия протяженностью 250м по ул.Школьная (ориентир: от опоры ЛЭП 200/9 до опоры ЛЭП 100/2 пк 0+00 - пк 2+50) в п.Прогресс.";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО СТРОИТЕЛЬСТВУ И ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ"" МУНИЦИПАЛЬНОГО РАЙОНА ХВОРОСТЯНСКИЙСАМАРСКОЙОБЛАСТИ";18.02.2021;5 413 161,60 ₽;;;;;;;;;;;;;;
№ 0369100028421000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0369100028421000005;Подача заявок;"Выполнение работ  по устройству защитных слоев на  автомобильнойдорогеМ-5 ""Урал"" Москва - Рязань - Пенза -Самара- Уфа - Челябинск  на участках  км 1754+000 - км 1763+000,  км 1860+000 - км 1871+058, (правый проезд) Челябинская область.";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ЮЖНЫЙ УРАЛ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.02.2021;206 781 936,00 ₽;;;;;;;;;;;;;;
№ 0842200002121000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0842200002121000015;Подача заявок;Ремонт автомобильнойдорогиобщего пользования регионального значения вСамарскойобласти Осинки – Приволжье  на участке км 28+000 – км 45+000, расположенной в муниципальных районах Безенчукский и ХворостянскийСамарскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАМАРСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИДОРОГАМИ САМАРСКОЙОБЛАСТИ""";17.02.2021;352 682 113,08 ₽;;;;;;;;;;;;;;
№ 0842200002121000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0842200002121000014;Определение поставщика завершено;Ремонт автомобильнойдорогиобщего пользования межмуниципального значения вСамарскойобласти «Самара– Волгоград» – Звезда на участке км 0+000 – км 11+024, расположенной в муниципальном районе БезенчукскийСамарскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАМАРСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИДОРОГАМИ САМАРСКОЙОБЛАСТИ""";17.02.2021;236 096 405,66 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0842200002121000014;МИНИСТЕРСТВО ТРАНСПОРТА И АВТОМОБИЛЬНЫХ ДОРОГ САМАРСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСЕРВИС""";;236 096 405,66;;;;;;
№ 0156600015521000032;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600015521000032;Подача заявок;Ремонт участков автомобильныхдорог: с.Енапаево ул.Иреньская, д.Самароваул.Восточная, д ...;АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО ГОРОДСКОГО ОКРУГА ПЕРМСКОГО КРАЯ;17.02.2021;19 931 212,20 ₽;;;;;;;;;;;;;;
№ 0142300045521000025;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0142300045521000025;Определение поставщика завершено;"Устройство наружного освещения сельского поселения Шилан муниципального района КрасноярскийСамарскойобласти в рамках реализации мероприятий, предусмотренных государственной программой Российской Федерации ""Комплексное развитие сельских территорий""";АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА КРАСНОЯРСКИЙСАМАРСКОЙОБЛАСТИ;17.02.2021;2 671 390,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0142300045521000025;МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ-УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО РАЙОНА КРАСНОЯРСКИЙ САМАРСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНТУР""";1 - Победитель;1 359 929,15;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛГАСТРОЙ""";2 - Второй номер;1 373 286,10;;;;;;
№ 0348100042421000014;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0348100042421000014;Подача заявок;"Выполнение работ по содержанию действующей сети автомобильныхдорогобщего пользования федерального значения (устройство защитных слоев, слоев износа и поверхностной обработки). Устройство слоев износа на автомобильнойдорогеМ-5 ""Урал"" Москва - Рязань - Пенза -Самара- Уфа - Челябинск на участке км 36+000 - км 57+000 (право), Московская область (лот 17)";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""ЦЕНТРАЛЬНАЯ РОССИЯ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";16.02.2021;254 366 457,16 ₽;;;;;;;;;;;;;;
№ 0348100042421000013;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0348100042421000013;Подача заявок;"Выполнение работ по содержанию действующей сети автомобильныхдорогобщего пользования федерального значения (устройство защитных слоев, слоев износа и поверхностной обработки). Устройство слоев износа на автомобильнойдорогеМ-5 ""Урал"" Москва - Рязань - Пенза -Самара- Уфа - Челябинск на участке км 36+000 - км 57+000 (лево), Московская область (лот 16)";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""ЦЕНТРАЛЬНАЯ РОССИЯ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";16.02.2021;257 576 272,46 ₽;;;;;;;;;;;;;;
№ 0842200002121000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0842200002121000013;Определение поставщика завершено;Выполнение работ по реконструкции автомобильнойдорогиТольятти – Ягодное на участке км 18+330 – км 26+130 в муниципальном районе СтавропольскийСамарскойобласти. IIIб этап;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАМАРСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИДОРОГАМИ САМАРСКОЙОБЛАСТИ""";15.02.2021;542 610 064,91 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0842200002121000013;МИНИСТЕРСТВО ТРАНСПОРТА И АВТОМОБИЛЬНЫХ ДОРОГ САМАРСКОЙ ОБЛАСТИ;Согласование не проводилось;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОРИНЖИНИРИНГ""";;;;;;;
№ 0842200002121000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0842200002121000012;Работа комиссии;Ремонт автомобильнойдорогиобщего пользования межмуниципального значения вСамарскойобласти Обводная г.Самары– Нур – Спиридоновка км 0+000 – км 11+250,  расположенной в муниципальном районе ВолжскийСамарскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАМАРСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИДОРОГАМИ САМАРСКОЙОБЛАСТИ""";15.02.2021;267 691 911,34 ₽;;;;;;;;;;;;;;
№ 0842200002121000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0842200002121000011;Работа комиссии;Поставка картриджей для обеспечения деятельности министерства транспорта и автомобильныхдорог Самарскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАМАРСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫМИДОРОГАМИ САМАРСКОЙОБЛАСТИ""";15.02.2021;265 248,54 ₽;;;;;;;;;;;;;;
№ 0156600015521000030;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600015521000030;Определение поставщика отменено;"Ремонт моста на автомобильнойдороге""Ишимово -Самарово"" участок 0+176 км., Ремонт моста через реку Ирень в составе улично - дорожной сети с. Ишимово, Ремонт моста через реку Ирень в составе улично - дорожной сети с. Енапаево, Ремонт моста через реку Ирень в составе улично - дорожной сети д.Биктулка";АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО ГОРОДСКОГО ОКРУГА ПЕРМСКОГО КРАЯ;15.02.2021;18 132 648,85 ₽;;;;;;;;;;;;;;
