Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0355100004521000001;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004521000001;Подача заявок;Содержание искусственных сооружений на автомобильнойдорогеОбводная г. Самары от автомобильнойдорогиМ-5 «Урал» до автомобильнойдороги«Самара -Волгоград» на участке км 0+000 - км 79+400 в Самарской области;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";21.01.2021;32 654 917,00 ₽;;;;;;;;;;;;;;
№ 0129200005321000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0129200005321000001;Подача заявок;оказание транспортных услуг с водителем;КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОКВОЛГОГРАДСКОЙОБЛАСТИ;20.01.2021;1 198 890,00 ₽;;;;;;;;;;;;;;
№ 0364100001821000003;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0364100001821000003;Подача заявок;Устройство защитных слоев на автомобильнойдорогеобщего пользования федерального значения по Рязанской области;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАДФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";20.01.2021;143 518 643,00 ₽;;;;;;;;;;;;;;
№ 0364100001821000002;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0364100001821000002;Подача заявок;Устройство защитных слоев на автомобильныхдорогахобщего пользования федерального значения по Тамбовской области;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАДФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";20.01.2021;315 258 287,00 ₽;;;;;;;;;;;;;;
№ 0364100001821000001;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0364100001821000001;Подача заявок;Устройство защитных слоев на автомобильнойдорогеобщего пользования федерального значения поВолгоградскойобласти;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАДФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";20.01.2021;46 416 120,00 ₽;;;;;;;;;;;;;;
№ 0355100004520000126;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004520000126;Работа комиссии;Содержание автомобильнойдорогиОбводная г. Самары от а/д «Урал» до «Самара -Волгоград», на участке км 0+000 - км 79+400;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";30.12.2020;285 322 143,00 ₽;;;;;;;;;;;;;;
№ 0348100042420000141;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0348100042420000141;Определение поставщика завершено;...  сооружений на действующей сети автомобильныхдорогобщего пользования федерального значения. ...  на км 77+848 АвтомобильнаядорогаМ-5 «Урал» Москва - Рязань ...  АвтомобильнаядорогаР-22 «Каспий» автомобильнаядорогаМ-4 «Дон» - Тамбов -Волгоград- Астрахань ...  65+352 (наддорогойпринадлежности) АвтомобильнаядорогаМ-2 «Крым ...;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""ЦЕНТРАЛЬНАЯ РОССИЯ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";29.12.2020;133 092 548,04 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0348100042420000141;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ""ЦЕНТРАЛЬНАЯ РОССИЯ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНЖЕНЕРНО-ЭКОЛОГИЧЕСКАЯ ЗАЩИТА""";;133 092 548,04;15.10.2022;27.01.2021;;141503, ОБЛ МОСКОВСКАЯ 50, Г СОЛНЕЧНОГОРСК, УЛ ИМ ТЕЛЬНОВА, ДОМ 1, КОМНАТА 13;5044027182;7-499-3503260zatschita@yandex.ru
№ 0129200005320002290;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0129200005320002290;Определение поставщика завершено;Содержание автомобильныхдорогобщего пользования в Ворошиловском, Советском, Кировском, Красноармейском районахВолгоградав 2021 году;КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОКВОЛГОГРАДСКОЙОБЛАСТИ;28.12.2020;321 246 300,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0129200005320002290;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ КОММУНАЛЬНО-ДОРОЖНОГО СТРОИТЕЛЬСТВА, РЕМОНТА И СОДЕРЖАНИЯ;Согласование получено;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОРОЖНО-СТРОИТЕЛЬНЫХ И ЭКСПЛУАТАЦИОННЫХ РАБОТ СОВЕТСКОГО РАЙОНА Г. ВОЛГОГРАДА;;31.12.2022;26.01.2021;;Волгоградская область, город Волгоград, Российская Федерация, 400011, ОБЛ ВОЛГОГРАДСКАЯ, Г ВОЛГОГРАД, УЛ КРИВОРОЖСКАЯ, 2 Г, НЕТ, НЕТ;3446800264;поставщик (подрядчик, исполнитель), который в соответствии с контрактом обязан привлечь к исполнению контракта субподрядчиков, соисполнителей из числа субъектов малого предпринимательства
№ 0364100001820000078;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0364100001820000078;Работа комиссии;Проведение строительного контроля при осуществлении строительства объекта: «Расходы на мероприятия по повышению уровня обустройства автомобильныхдорогфедерального значения. Строительство пешеходного перехода в разных уровнях на км 16+230 автомобильнойдорогиА-135 подъезднаядорогаот автомобильнойдорогиМ-4 «Дон» к г. Ростов-на-Дону, Ростовская область»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАДФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";26.12.2020;1 800 454,00 ₽;;;;;;;;;;;;;;
№ 0364100001820000077;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0364100001820000077;Определение поставщика завершено;Расходы на мероприятия по повышению уровня обустройства автомобильныхдорогфедерального значения. Строительство пешеходного перехода в разных уровнях на км 16+230 автомобильнойдорогиА-135 подъезднаядорогаот автомобильнойдорогиМ-4 «Дон» к г. Ростов-на-Дону, Ростовская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАДФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";26.12.2020;39 099 874,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0364100001820000077;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЕНИЕ ПО СТРОИТЕЛЬСТВУ ИСКУССТВЕННЫХ СООРУЖЕНИЙ""";;39 099 874,00;;;;;;
№ 0364100001820000076;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0364100001820000076;Работа комиссии;Проведение строительного контроля при осуществлении капитального ремонта объекта: «Капитальный ремонт автомобильнойдорогиА-260Волгоград– Каменск-Шахтинский – граница с Украиной на участке км 89+000 – км 100+00,Волгоградскаяобласть»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАДФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";25.12.2020;14 361 449,00 ₽;;;;;;;;;;;;;;
№ 32009835840;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009835840;Закупка завершена;Оказание услуг по очисткедорогот снега;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ЕЛАНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯВОЛГОГРАДСКОЙОБЛАСТИ ""ЕЛАНСКОЕ КОММУНАЛЬНОЕ ХОЗЯЙСТВО""";23.12.2020;620 400,00 ₽;;;;;;;;;;;;;;
№ 32009832950;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009832950;Работа комиссии;...  присоединения филиала ПАО «Россети Юг»-«Волгоградэнерго»: «Строительство ЛЭП-6 кВ ( ...  адресу:Волгоградскаяобласть, г. Волжский, ул. 6-яАвтодорога, д ...;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЮГ""";22.12.2020;1 811 798,87 ₽;;;;;;;;;;;;;;
№ 32009827064;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009827064;Закупка завершена;Поставка бытовой химии и инвентаря для нужд Саратовского,Волгоградского, Астраханского отрядов ВО  ФГП ВО ЖДТ России на Приволжской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";21.12.2020;201 157,55 ₽;;;;;;;;;;;;;;
№ 0129200005320002262;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0129200005320002262;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения в Ленинском, Светлоярском и Старополтавском муниципальных районахВолгоградскойобласти в 2021-2024 годах;КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОКВОЛГОГРАДСКОЙОБЛАСТИ;21.12.2020;407 686 013,57 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0129200005320002262;КОМИТЕТ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА ВОЛГОГРАДСКОЙ ОБЛАСТИ;Согласование получено;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНССТРОЙКОМ""";;30.07.2024;28.01.2021;;400075, г Волгоград, проезд Дорожников, 10;3443922835;790-236-41410glv-11@mail.ru
№ 32009825578;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009825578;Закупка завершена;Оказание ветеринарных услуг служебных собак для нуждВолгоградскогоотряда ВО филиала ФГП ВО ЖДТ России на Приволжской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";21.12.2020;77 100,00 ₽;;;;;;;;;;;;;;
№ 32009825455;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009825455;Закупка завершена;Выполнение работ по ремонту автомобильныхдорогв Дзержинском районе городаВолгограда;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СЕВЕРНОЕ""";21.12.2020;3 224 239,39 ₽;;;;;;;;;;;;;;
№ 32009821469;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009821469;Закупка завершена;...  участке между ул.Волгоградскаяи автомобильнойдорогойна с. Кочкурово ...  участке между ул.Волгоградскаяи автомобильнойдорогойна с. Кочкурово ...;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""МОРДОВСКАЯ ИПОТЕЧНАЯ КОРПОРАЦИЯ""";18.12.2020;;;;;;;;;;;;;;;
№ 0339300000120001052;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0339300000120001052;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдорогиобщего пользования местного значения просп. Химиков, от ул.Волгоградскаядо бульв. Строителей в г. Кемерово;АДМИНИСТРАЦИЯ ГОРОДА КЕМЕРОВО;18.12.2020;92 314 453,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0339300000120001052;управление дорожного хозяйства и благоустройства администрации города Кемерово;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КЕМЕРОВОСПЕЦСТРОЙ""";;92 314 453,00;31.12.2022;18.01.2021;;650000, ОБЛ КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС 42, Г КЕМЕРОВО, УЛ НИКОЛАЯ ОСТРОВСКОГО, ДОМ 16;4207005651;
№ 0309300012320000170;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309300012320000170;Определение поставщика завершено;Ремонтавтодорогипо ул.Псковская от ул.Волгоградскойдо ул. Ярославской в г.о. Саранск;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА САРАНСК ""ДИРЕКЦИЯ КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";17.12.2020;4 436 959,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0309300012320000170;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА САРАНСК ""ДИРЕКЦИЯ КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИДЕР""";1 - Победитель;4 148 556,60;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАПО-ТРАНС""";2 - Второй номер;4 170 741,40;31.08.2021;22.01.2021;;440012, ОБЛ ПЕНЗЕНСКАЯ, Г ПЕНЗА, УЛ ЗЕЛЕНОДОЛЬСКАЯ, 62,;5837053631;784-122-31133lider-penza.rf@mail.ru
№ 32009815647;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009815647;Закупка завершена;Выполнение работ по приобретению и монтажу светофорного объекта на пересечении улиц Александрова иавтодороги№6 город ВолжскийВолгоградскойобласти;"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""СОВРЕМЕННЫЕ ГОРОДСКИЕ ТЕХНОЛОГИИ"" ГОРОДСКОГО ОКРУГА - ГОРОД ВОЛЖСКИЙВОЛГОГРАДСКОЙОБЛАСТИ";17.12.2020;917 000,00 ₽;;;;;;;;;;;;;;
№ 32009815436;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009815436;Закупка завершена;услуги по по межеванию земельных участков, расположенных по адресу:Волгоградскаяобласть, Еланский район, территория Еланского городского поселения, для строительства подъезднойдорогис дорожной обстановкой к АГРС-10 Елань, с последующей постановкой их на кадастровый учет.;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗВОЛГОГРАД""";17.12.2020;5 000,00 ₽;;;;;;;;;;;;;;
№ 0129200005320002251;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0129200005320002251;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорогв Тракторозаводском, Краснооктябрьском, Дзержинском, Центральном районахВолгограда;КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОКВОЛГОГРАДСКОЙОБЛАСТИ;17.12.2020;73 059 641,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0129200005320002251;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ КОММУНАЛЬНО-ДОРОЖНОГО СТРОИТЕЛЬСТВА, РЕМОНТА И СОДЕРЖАНИЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ-34""";1 - Победитель;64 292 484,16;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СЕВЕРНОЕ""";2 - Второй номер;64 657 782,37;31.12.2021;01.02.2021;;400012, Волгоградская область, город Волгоград, Российская Федерация, 400012, ОБЛ ВОЛГОГРАДСКАЯ, Г ВОЛГОГРАД, УЛ ДЖАНЫБЕКОВСКАЯ, ДОМ 2А, ОФИС 309;3443120694;поставщик (подрядчик, исполнитель), который в соответствии с контрактом обязан привлечь к исполнению контракта субподрядчиков, соисполнителей из числа субъектов малого предпринимательства
