Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0160300030921000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300030921000014;Подача заявок;Ямочный ремонт автомобильныхдорогобщего пользования местного значения, расположенных по адресу:Саратовскаяобласть, Советский район, р.п. Степное;АДМИНИСТРАЦИЯ СОВЕТСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;20.02.2021;951 796,38 ₽;;;;;;;;;;;;;;
№ 0360200054021000017;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0360200054021000017;Подача заявок;"Выполнение проектно-изыскательских работ по капитальному ремонту автоподъезда к с. Елизаветино - с. Вяжля от автомобильнойдороги""Р-208 ""Тамбов - Пенза"" –Саратов– Пристанное – Ершов – Озинки – граница с Республикой Казахстан"" на участке водопропускной трубы на км 10+673 в Аткарском районеСаратовскойобласти.";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";19.02.2021;2 213 557,85 ₽;;;;;;;;;;;;;;
№ 0160300046221000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300046221000009;Подача заявок;Выполнение работ по окраске элементов автомобильныхдорог(деревьев, бордюров, опор линий электропередач уличного освещения, тумб объявлений);АДМИНИСТРАЦИЯ АТКАРСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;19.02.2021;299 980,00 ₽;;;;;;;;;;;;;;
№ 0160300030921000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300030921000012;Подача заявок;Нанесение линий дорожной разметки;АДМИНИСТРАЦИЯ СОВЕТСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;19.02.2021;564 480,00 ₽;;;;;;;;;;;;;;
№ 0135300003821000050;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0135300003821000050;Подача заявок;"Выполнение работ по объекту: ""Ремонт участкадорогитротуара от ул. Окружной до ул.Саратовскойв г.Зеленоградске Калининградской области""";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЗЕЛЕНОГРАДСКИЙ ГОРОДСКОЙ ОКРУГ""";19.02.2021;4 390 865,00 ₽;;;;;;;;;;;;;;
№ 0360300010121000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360300010121000008;Подача заявок;Ремонт дорожного покрытия улично-дорожной сети в р.п. Дергачи ул. Пугачева на участке от   ул. Ленина до ул. Советской;АДМИНИСТРАЦИЯ ДЕРГАЧЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;19.02.2021;1 210 027,00 ₽;;;;;;;;;;;;;;
№ 0360300010121000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360300010121000007;Подача заявок;"Ремонт дорожного покрытия улично-дорожной сети в р.п.  Дергачи мик. Солнечный на участке от автомобильнойдороги""Дергачи - Советский"" до ул. Солнечная";АДМИНИСТРАЦИЯ ДЕРГАЧЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;19.02.2021;1 774 530,00 ₽;;;;;;;;;;;;;;
№ 0360300010121000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360300010121000006;Подача заявок;Ремонт дорожного покрытия улично-дорожной сети в р.п. Дергачи ул. Разведчиков на участке от     ул. Нефтяников до дома №5 по ул. Разведчиков.;АДМИНИСТРАЦИЯ ДЕРГАЧЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;19.02.2021;1 219 156,00 ₽;;;;;;;;;;;;;;
№ 0360300010121000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360300010121000005;Подача заявок;Ремонт дорожного покрытия улично-дорожной сети в р.п. Дергачи ул. Олимпийская на участке от дома №8 до дома №16 по ул. Олимпийская;АДМИНИСТРАЦИЯ ДЕРГАЧЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;19.02.2021;754 184,00 ₽;;;;;;;;;;;;;;
№ 0860400000321000014;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0860400000321000014;Подача заявок;Выполнение работ по объекту: «Капитальный ремонт автомобильнойдорогиР-158 Нижний Новгород – Арзамас – Саранск – Исса – Пенза –Саратовна участке км 574+800 – км 583+000,Саратовскаяобласть»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";18.02.2021;443 766 539,00 ₽;;;;;;;;;;;;;;
№ 0160300046221000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300046221000008;Подача заявок;Ремонт верхних слоев асфальтового покрытиядороготдельными участками;АДМИНИСТРАЦИЯ АТКАРСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;18.02.2021;1 999 204,00 ₽;;;;;;;;;;;;;;
№ 0129200005321000178;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0129200005321000178;Подача заявок;"Завершение работ по строительству автомобильнойдорогиобщего пользования регионального или межмуниципального значения Волгоградской области ""Подъезд от автомобильнойдороги""Самойловка(Саратовскаяобласть) – Елань – Преображенская – Новоаннинский – Алексеевская- Кругловка-  Шумилинская (Ростовская область)"" к с.Родинское в Еланском муниципальном районе""";КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ВОЛГОГРАДСКОЙ ОБЛАСТИ;18.02.2021;25 739 470,00 ₽;;;;;;;;;;;;;;
№ 0360200054021000016;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360200054021000016;Подача заявок;Содержание автомобильныхдорогобщего пользования регионального и межмуниципального значения и искусственных сооружений на них, находящихся в государственной собственностиСаратовскойобласти. Планово-предупредительные работы на мосту через р.Терса на км 3+267 автоподъезда к с. Заветное - с. Богатое от автомобильнойдороги«Р-228 Сызрань –Саратов- Волгоград» в Вольском районе.;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";18.02.2021;7 301 934,00 ₽;;;;;;;;;;;;;;
№ 0560600007221000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0560600007221000001;Работа комиссии;Выполнение работ по очистке от загрязнений и покраске опор освещения вдоль автомобильныхдорогв г. Энгельсе;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЭНГЕЛЬСГОРСВЕТ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД ЭНГЕЛЬС ЭНГЕЛЬССКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ """;17.02.2021;1 248 375,60 ₽;;;;;;;;;;;;;;
№ 0160300005221000021;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300005221000021;Подача заявок;Зимнее содержание автомобильныхдорогв границах Тепловского муниципального образования Новобурасского муниципального районаСаратовскойобласти;АДМИНИСТРАЦИЯ НОВОБУРАССКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;17.02.2021;297 635,58 ₽;;;;;;;;;;;;;;
№ 0160300005221000020;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300005221000020;Подача заявок;Зимнее содержание автомобильныхдорогв границах Тепловского муниципального образования Новобурасского муниципального районаСаратовскойобласти;АДМИНИСТРАЦИЯ НОВОБУРАССКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;17.02.2021;227 503,10 ₽;;;;;;;;;;;;;;
№ 0160300005221000019;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300005221000019;Подача заявок;Зимнее содержание автомобильныхдорогв границах Белоярского муниципального образования Новобурасского муниципального районаСаратовскойобласти;АДМИНИСТРАЦИЯ НОВОБУРАССКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;17.02.2021;283 594,50 ₽;;;;;;;;;;;;;;
№ 0160300005221000018;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300005221000018;Определение поставщика завершено;Содержание автомобильныхдорогв границах Новобурасского муниципального образованияСаратовскойобласти;АДМИНИСТРАЦИЯ НОВОБУРАССКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;16.02.2021;181 519,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300005221000018;АДМИНИСТРАЦИЯ НОВОБУРАССКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЕО""";;181 519,80;;;;;;
№ 0860400000321000013;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0860400000321000013;Подача заявок;"Выполнение работ по объекту: «Капитальный ремонт моста через рекуСаратовкана км 28+828 автомобильнойдорогиА-298 автомобильнаядорогаР-228 ""Сызрань -СаратовВолгоград"" - Пристанное - Ершов - Озинки - граница с Республикой Казахстан (на км 299+828 автомобильнойдорогиА-298 автомобильнаядорогаР-208 «Тамбов-Пенза»-Саратов-Пристанное-Ершов-Озинки-граница с Республикой Казахстан),Саратовскаяобласть»";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";16.02.2021;109 483 390,00 ₽;;;;;;;;;;;;;;
№ 0364100001821000019;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0364100001821000019;Подача заявок;Проведение строительного контроля при осуществлении капитального ремонта объекта: «Капитальный ремонтавтомобильнойдорогиА-298  автомобильнаядорогаР-208 «Тамбов -  Пенза» -Саратов- Пристанное - Ершов - Озинки - граница с Республикой Казахстан на участке км 12+274 - км 24+000, Тамбовская область»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";15.02.2021;23 568 684,00 ₽;;;;;;;;;;;;;;
№ 0355100004521000012;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004521000012;Подача заявок;Устройство защитных слоев на автомобильнойдорогеР-228 Сызрань -Саратов- Волгоград на участке км 33+000 – км 47+000, Ульяновская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";15.02.2021;92 989 100,00 ₽;;;;;;;;;;;;;;
№ 0360200054021000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360200054021000015;Подача заявок;"Содержание автомобильныхдорогобщего пользования регионального и межмуниципального значения и искусственных сооружений на них, находящихся в государственной собственностиСаратовскойобласти. Планово-предупредительные работы на мосту через ручей на км 0+407 автоподъезда к с.Аряш от автомобильнойдороги ""Саратов-Тепловка-Базарный Карабулак-Балтай""  в Новобурасском районе.";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";12.02.2021;7 371 000,00 ₽;;;;;;;;;;;;;;
№ 0364100001821000015;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0364100001821000015;Подача заявок;"Капитальный ремонт автомобильнойдорогиА-298 автомобильнаядорогаР-208 ""Тамбов - Пенза"" -Саратов- Пристанное - Ершов - Озинки - граница с Республикой Казахстан на участке км 12+274 - км 24+000, Тамбовская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";12.02.2021;919 789 216,00 ₽;;;;;;;;;;;;;;
№ 0160300001621000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300001621000011;Определение поставщика завершено;Выполнение работ по ремонту участка автомобильнойдорогипо ул.Войно- Ясенецкого (от д.25 по ул. 2я Заводская) в р.п. Романовка;АДМИНИСТРАЦИЯ РОМАНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;12.02.2021;1 105 682,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300001621000011;АДМИНИСТРАЦИЯ РОМАНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ""";;1 100 153,59;;;;;;
№ 0860400000321000012;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0860400000321000012;Подача заявок;"Выполнение работ по объекту: «Устройство защитных слоев  на автомобильнойдорогеР-22 ""Каспий"" автомобильнаядорогаМ-4 ""Дон"" - Тамбов - Волгоград - Астрахань (подъезд к городуСаратов)на участке км 511+000 - км 517+000,Саратовскаяобласть, Устройство защитных слоев  на автомобильнойдорогеР-22 ""Каспий"" автомобильнаядорогаМ-4 ""Дон"" - Тамбов - Волгоград - Астрахань (подъезд к городуСаратов)на участке км 645+000 - км 656+000,Саратовскаяобласть».";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";12.02.2021;144 908 138,00 ₽;;;;;;;;;;;;;;
№ 0860400000321000011;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0860400000321000011;Подача заявок;Выполнение работ по объекту: «Устройство защитных слоев на автомобильнойдорогеПодъезд к Балаковской атомной электростанции от автомобильнойдорогиобщего пользования федерального значения Р-228 Сызрань -Саратов- Волгоград на участке км 8+700 - км 14+687,Саратовскаяобласть».;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";12.02.2021;137 347 716,00 ₽;;;;;;;;;;;;;;
№ 0860400000321000010;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0860400000321000010;Подача заявок;"Выполнение работ по объекту: «Устройство защитных слоев на  автомобильнойдорогеР-22 ""Каспий"" автомобильнаядорогаМ-4 ""Дон"" - Тамбов - Волгоград - Астрахань (подъезд к городуСаратов)на участке км 683+000 – км 690+000,Саратовскаяобласть».";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";12.02.2021;81 311 211,00 ₽;;;;;;;;;;;;;;
№ 0860400000321000009;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0860400000321000009;Подача заявок;"Выполнение работ по объекту: «Устройство защитных слоев на  автомобильнойдорогеА-298 автомобильнаядорогаР-208 ""Тамбов - Пенза"" -Саратов- Пристанное - Ершов - Озинки - граница с Республикой Казахстан на участке км 386+420 - км 391+420,Саратовскаяобласть».";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";12.02.2021;38 011 339,00 ₽;;;;;;;;;;;;;;
№ 0860400000321000008;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0860400000321000008;Подача заявок;Выполнение работ по объекту: «Устройство защитных слоев на  автомобильнойдорогеР-228 Сызрань –Саратов– Волгоград на участке км 251+400 – км 255+700 (старое направление по н.п.Елшанка),Саратовскаяобласть».;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";12.02.2021;72 142 450,00 ₽;;;;;;;;;;;;;;
№ 0355100004521000010;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004521000010;Определение поставщика отменено;Устройство защитных слоев на автомобильнойдорогеР-228 Сызрань -Саратов- Волгоград на участке 33+000 - 47+000, Ульяновская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";12.02.2021;92 989 100,00 ₽;;;;;;;;;;;;;;
№ 0355100004521000009;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004521000009;Подача заявок;Устройство защитных слоев на автомобильнойдорогеР-158 Нижний Новгород - Арзамас - Саранск - Исса - Пенза -Саратовна участке км 474+830 - км 490+000, Пензенская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";12.02.2021;135 009 832,00 ₽;;;;;;;;;;;;;;
№ 0160300002721000004;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0160300002721000004;Подача заявок;Выполнение проектно-изыскательских работ по капитальному ремонту участка автомобильнойдорогипо Сокурскому тракту (от ул. Елшанской до ул. Трофимовской);"КОМИТЕТ ДОРОЖНОГО ХОЗЯЙСТВА, БЛАГОУСТРОЙСТВА И ТРАНСПОРТА АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСАРАТОВ""";11.02.2021;7 204 303,20 ₽;;;;;;;;;;;;;;
