Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0127600000121000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127600000121000006;Подача заявок;Капитальный ремонт автомобильнойдорогиот примыкания к ул. Садовая в д. СельцоБрянскогорайонаБрянскойобласти до д. №26 по ул. Дружная в п. Большевик Чернетовского сельского поселенияБрянскогорайонаБрянскойобласти;ФИНАНСОВОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИБРЯНСКОГОРАЙОНА;09.02.2021;1 776 202,77 ₽;;;;;;;;;;;;;;
№ 32109971811;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109971811;Подача заявок;Оказаниее услуг по проведению обязательных предварительных при поступлении на работу и периодических медицинских осмотров работниковБрянскогоотряда филиала ФГП ВО ЖДТ России на Московской железнойдорогев г. Смоленск;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";09.02.2021;446 400,00 ₽;;;;;;;;;;;;;;
№ 32109971744;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109971744;Подача заявок;Оказание услуг по проведению обязательных предварительных при поступлении на работу и периодических медицинских осмотров работниковБрянскогоотряда филиала ФГП ВО ЖДТ России на Московской железнойдорогев г.Брянск;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";09.02.2021;596 180,00 ₽;;;;;;;;;;;;;;
№ 0127300022921000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300022921000008;Подача заявок;Благоустройство детской игровой площадки «Грибок» по ул. Калинина в г. СтародубБрянскойобласти;АДМИНИСТРАЦИЯ СТАРОДУБСКОГО МУНИЦИПАЛЬНОГО ОКРУГАБРЯНСКОЙОБЛАСТИ;08.02.2021;3 786 064,00 ₽;;;;;;;;;;;;;;
№ 0127600000121000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127600000121000005;Подача заявок;"Ремонт участка автомобильнойдороги№1 (подъезд к оздоровительному центру ""Озерный"") в п. Санаторий СнежкаБрянскогорайонаБрянскойобласти";ФИНАНСОВОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИБРЯНСКОГОРАЙОНА;05.02.2021;925 395,60 ₽;;;;;;;;;;;;;;
№ 0127600000121000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127600000121000004;Подача заявок;Ремонт автомобильнойдорогипо ул. Садовая (от д. 76 до д. 138) в д. ТигановоБрянскогорайонаБрянскойобласти;ФИНАНСОВОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИБРЯНСКОГОРАЙОНА;05.02.2021;1 949 381,64 ₽;;;;;;;;;;;;;;
№ 0127200000221000278;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000221000278;Подача заявок;Капитальный  ремонт участка автомобильнойдорогипо ул. Плауновка от дома №60 до дома №100 с.Смотрова Буда Клинцовского районаБрянскойобласти;УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;04.02.2021;3 413 300,64 ₽;;;;;;;;;;;;;;
№ 0127600000121000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127600000121000003;Подача заявок;Ремонт автомобильнойдорогипо ул.Садовая от д.№2 до дома №18 в с.ГлинищевоБрянскогорайонаБрянскойобласти;ФИНАНСОВОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИБРЯНСКОГОРАЙОНА;04.02.2021;3 242 024,05 ₽;;;;;;;;;;;;;;
№ 0127200000221000246;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000221000246;Подача заявок;Ремонт автомобильнойдорогипо ул. Коммунистическая  с.Коржовка-Голубовка Клинцовского районаБрянскойобласти от перекрестка с ул.Ленина до д.31 по ул. Коммунистическая;УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;03.02.2021;2 103 721,73 ₽;;;;;;;;;;;;;;
№ 0127200000221000245;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000221000245;Подача заявок;Ремонт участка автомобильнойдорогипо ул.Клинцовская с.Лопатни Клинцовского районаБрянскойобласти от дома №1 до дома №13, от дома №23 до дома №59;УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;03.02.2021;3 007 100,94 ₽;;;;;;;;;;;;;;
№ 0527300000521000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0527300000521000005;Подача заявок;Ремонт автомобильнойдорогипо ул. Чапаева (от ул. Первомайская до ул. Садовая) в г. НовозыбковБрянскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""БЛАГОУСТРОЙСТВО""";03.02.2021;1 518 935,64 ₽;;;;;;;;;;;;;;
№ 0127300013121000043;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000043;Подача заявок;Капитальный ремонтавтодорогипо пер. Металлистов (от ул. Комсомольской до ул. Болховской) в  Бежицком  районе г.Брянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;03.02.2021;24 093 660,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000042;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000042;Подача заявок;Капитальный ремонтавтодорогипо ул. Чайковского (от ул. Почтовой до границы г.Брянска)в Бежицком районе г.Брянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;03.02.2021;62 616 790,00 ₽;;;;;;;;;;;;;;
№ 0127300018721000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300018721000010;Подача заявок;Ремонт автомобильнойдорогипо ул. Киевская в г. Жуковка Жуковского муниципального округаБрянскойобласти (1 этап);АДМИНИСТРАЦИЯ ЖУКОВСКОГО РАЙОНА;03.02.2021;12 335 683,45 ₽;;;;;;;;;;;;;;
№ 0127300018721000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300018721000009;Подача заявок;Оказание услуг по очистке автомобильныхдороги  улично-дорожной сети муниципального значения в зимний период сельских населенных пунктов в границах Жуковского муниципального округаБрянскойобласти;АДМИНИСТРАЦИЯ ЖУКОВСКОГО РАЙОНА;03.02.2021;1 252 988,00 ₽;;;;;;;;;;;;;;
№ 0127300011721000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300011721000005;Работа комиссии;Капитальный ремонт автомобильнойдорогипо ул. Октябрьская д. Телец Трубчевского районаБрянскойобласти;АДМИНИСТРАЦИЯ ТРУБЧЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;02.02.2021;2 676 256,80 ₽;;;;;;;;;;;;;;
№ 0127300013121000041;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000041;Подача заявок;Капитальный ремонтавтодорогипо ул. Клинцовской (от ул. Болховской до пер. Северного) в  Бежицком  районе г.Брянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;02.02.2021;38 874 000,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000040;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000040;Подача заявок;Капитальный ремонтавтодорогипо пр-ту Московскому в Фокинском районе г.Брянска(обустройство);БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;02.02.2021;54 789 876,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000039;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000039;Подача заявок;Капитальный ремонтавтодорогипо ул. Бузинова (от ул.БрянскойПролетарской Дивизии до ул. Камозина) в  Бежицком  районе г.Брянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;02.02.2021;5 563 000,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000038;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000038;Подача заявок;Капитальный ремонтавтодорогипо ул. Желябова в Бежицком районе г.Брянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;02.02.2021;30 602 000,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000037;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000037;Подача заявок;Капитальный ремонтавтодорогипо ул. Орджоникидзе (от пер. Рабочего до ул. Ленина)  в р.п. Радица-Крыловка в  Бежицком  районе г.Брянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;02.02.2021;7 599 810,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000036;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000036;Подача заявок;Капитальный ремонтавтодорогипо ул. Ленина (от ул. Орджоникидзе до ул. Лесной) в р.п. Радица-Крыловка в Бежицком  районе г.Брянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;02.02.2021;40 849 000,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000034;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000034;Подача заявок;Капитальный ремонтавтодорогипо ул. Медведева (от дома № 2 по ул. Медведева до ул. Литейной) в Бежицком районе г.Брянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;02.02.2021;95 735 000,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000033;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000033;Подача заявок;Капитальный ремонтавтодорогипо ул. Островского (от ул. Делегатской до пер. Сургутского) в Бежицком районе г.Брянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;02.02.2021;19 695 158,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000032;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000032;Подача заявок;Капитальный ремонтавтодорогипо ул. Орловской (от ул. 3-го Интернационала до ул. Металлистов) в  Бежицком  районе г.Брянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;02.02.2021;23 479 283,00 ₽;;;;;;;;;;;;;;
№ 0127300011721000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300011721000004;Работа комиссии;Капитальный ремонт автомобильнойдорогипо ул. Советской д. Городцы Трубчевского районаБрянскойобласти;АДМИНИСТРАЦИЯ ТРУБЧЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;02.02.2021;2 805 631,20 ₽;;;;;;;;;;;;;;
№ 0127300022921000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300022921000006;Подача заявок;Ремонт автомобильнойдорогипо улице Яньковской в с. Пятовск Стародубского муниципального округаБрянскойобласти;АДМИНИСТРАЦИЯ СТАРОДУБСКОГО МУНИЦИПАЛЬНОГО ОКРУГАБРЯНСКОЙОБЛАСТИ;01.02.2021;5 251 372,80 ₽;;;;;;;;;;;;;;
№ 0127300013121000031;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000031;Работа комиссии;Капитальный ремонтавтодорогипо ул. Тюменской (от ул. Островского до границы г.Брянска)в Бежицком районе г.Брянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;01.02.2021;2 202 460,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000030;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000030;Работа комиссии;Капитальный ремонтавтодорогипо ул. Степной (от дома №2 до ул. Бежицкой) в Советском районе г.Брянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;01.02.2021;12 540 311,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000029;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000029;Работа комиссии;Капитальный ремонтавтодорогипо ул. Тарджиманова (от ул. Советской до дома № 66) в Советском районе г.Брянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;01.02.2021;8 364 898,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000027;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000027;Работа комиссии;Капитальный ремонтавтодорогипо ул. Семашко (от ул. им. Дуки до ул. Вали Сафроновой) в Советском районе г.Брянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;01.02.2021;10 378 000,00 ₽;;;;;;;;;;;;;;
№ 0127300011721000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300011721000003;Работа комиссии;Капитальный ремонт автомобильнойдорогипо ул. Трубчевская с. Плюсково Трубчевского районаБрянскойобласти;АДМИНИСТРАЦИЯ ТРУБЧЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;01.02.2021;1 696 701,60 ₽;;;;;;;;;;;;;;
№ 0127300013121000026;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000026;Работа комиссии;Капитальный ремонтавтодорогипо пер. Осоавиахима (от ул. Красноармейской до дома №2) в Советском районе г.Брянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;01.02.2021;11 585 413,00 ₽;;;;;;;;;;;;;;
№ 0127300013121000024;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300013121000024;Подача заявок;Капитальный ремонтавтодорогипо ул. Горького (от пр-та Ленина до ул. Трудовой) в Советском районе г.Брянска;БРЯНСКАЯГОРОДСКАЯ АДМИНИСТРАЦИЯ;01.02.2021;23 451 533,00 ₽;;;;;;;;;;;;;;
№ 0127300011721000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300011721000002;Работа комиссии;Капитальный ремонт автомобильнойдорогипо ул.Садовой с.Семячки Трубчевского районаБрянскойобласти;АДМИНИСТРАЦИЯ ТРУБЧЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;01.02.2021;2 030 797,20 ₽;;;;;;;;;;;;;;
№ 0127200000221000180;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000221000180;Работа комиссии;Ремонт автомобильнойдорогипо ул. Юбилейная в г. ЗлынкаБрянскойобласти;УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;01.02.2021;2 059 027,20 ₽;;;;;;;;;;;;;;
