Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0146600003221000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146600003221000006;Подача заявок;Выполнение работ по ремонтудорогна территории города Данкова в 2021 году;ОТДЕЛ ГОРОДСКОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РФ;02.02.2021;10 687 927,88 ₽;;;;;;;;;;;;;;
№ 0146300004621000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300004621000006;Определение поставщика завершено;Выполнение работ по ямочному ремонту автомобильныхдорогобщего пользования местного значения в г. ЧаплыгинеЛипецкойобласти;АДМИНИСТРАЦИЯ ЧАПЛЫГИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;02.02.2021;3 500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300004621000006;АДМИНИСТРАЦИЯ ЧАПЛЫГИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""А-СЕРВИС""";;3 500 000,00;;;;;;
№ 0346300084821000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0346300084821000006;Подача заявок;Ремонт автомобильныхдорогобщего пользования местного значения по ул. Русановская в с. Грызлово, по ул. Солнечная в с. Большая Боевка, по ул. Архангельская в с. Стрелец Долгоруковского районаЛипецкойобласти;АДМИНИСТРАЦИЯ ДОЛГОРУКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ;01.02.2021;2 294 188,87 ₽;;;;;;;;;;;;;;
№ 0146600003221000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146600003221000005;Определение поставщика завершено;Выполнение работ по ремонту пешеходной дорожки от ул. Мичурина  до Парка Победы в г. ДанковеЛипецкойобласти;ОТДЕЛ ГОРОДСКОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РФ;01.02.2021;100 699,70 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146600003221000005;ОТДЕЛ ГОРОДСКОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РФ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСЕРВИС""";;100 699,70;;;;;;
№ 0146600003221000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146600003221000004;Работа комиссии;Выполнение работ по ремонту (устройству щебеночного покрытия)автодорогипо ул. Данковская в г. ДанковеЛипецкойобласти;ОТДЕЛ ГОРОДСКОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РФ;01.02.2021;987 964,66 ₽;;;;;;;;;;;;;;
№ 0146300015121000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300015121000002;Подача заявок;Ремонт автомобильнойдорогипо ул. Ленинская от ул. Советская до ул. Челюскина в г. Грязи;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ГРЯЗИ ГРЯЗИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;01.02.2021;9 291 024,76 ₽;;;;;;;;;;;;;;
№ 0346300084821000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0346300084821000005;Подача заявок;Ремонт автомобильныхдорогобщего пользования местного значения по ул. Горького, ул. Льва Толстого, ул. Ленина, ул. Тимирязева в с. Долгоруково Долгоруковского районаЛипецкойобласти;АДМИНИСТРАЦИЯ ДОЛГОРУКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ;01.02.2021;8 431 784,39 ₽;;;;;;;;;;;;;;
№ 0146300015121000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300015121000001;Подача заявок;Ремонт автомобильнойдорогипо ул. Гагарина, от железнодорожного переезда до моста реки Дрязгавка в г. Грязи;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ГОРОД ГРЯЗИ ГРЯЗИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;01.02.2021;6 498 448,92 ₽;;;;;;;;;;;;;;
№ 0146300004221000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300004221000007;Работа комиссии;Выполнение работ по капитальному ремонту участкаавтодорогипо ул. Энгельса от дома №79 до дома №93 в г.Усмань Усманского районаЛипецкойобласти.;АДМИНИСТРАЦИЯ УСМАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;01.02.2021;10 674 828,00 ₽;;;;;;;;;;;;;;
№ 0846300001821000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0846300001821000012;Работа комиссии;Выполнение работ по ремонтуавтодорогипо улице Ленина (участок 2) в с.Волово Воловского муниципального районаЛипецкойобласти;ОТДЕЛ СТРОИТЕЛЬСТВА, АРХИТЕКТУРЫ, ЖКХ И ДОРОЖНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ВОЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛИПЕЦКОЙОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;01.02.2021;633 854,00 ₽;;;;;;;;;;;;;;
