Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0350300011820000234;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0350300011820000234;Определение поставщика завершено;Выполнение работ по ремонту проспекта Мира вВеликом Новгороде;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ И ЗЕМЕЛЬНЫМИ РЕСУРСАМИВЕЛИКОГО НОВГОРОДА;16.12.2020;200 855 848,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0350300011820000234;КОМИТЕТ ПО УПРАВЛЕНИЮ ГОРОДСКИМ ХОЗЯЙСТВОМ АДМИНИСТРАЦИИ ВЕЛИКОГО НОВГОРОДА;;По результатам рассмотрения вторых частей заявок принято решение о соответствии указанным требованиям только одной второй части заявки на участие в нем (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЛИД""";;199 851 568,76;31.03.2022;12.01.2021;;174411, ОБЛ НОВГОРОДСКАЯ 53, Г БОРОВИЧИ, М ПЕРЕВАЛКА;5320012484;
№ 0336100012520000141;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0336100012520000141;Определение поставщика завершено;Подготовка проектной документации и выполнение инженерных изысканий. Капитальный ремонт моста через реку Лужонка на км 34+630 автомобильнойдорогиА-122 автомобильнаядорогаА-114 - Устюжна - Крестцы - Яжелбицы -ВеликиеЛуки - Невель, Яжелбицы - Демянск - Старая Русса - Сольцы,Новгородскаяобласть;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";09.12.2020;7 001 212,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000141;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕОДОРПРОЕКТ""";1 - Победитель;6 791 175,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТ ГРУПП""";2 - Второй номер;4 900 848,00;08.08.2022;03.02.2021;;197101, г. Санкт-Петербург, ул. Малая Монетная, д.2, литера Ч, помещение 5Н, 4 этаж, комната 21;7813639371;субъект малого предпринимательства
№ 0336100012520000140;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0336100012520000140;Определение поставщика завершено;Подготовка проектной документации и выполнение инженерных изысканий. Капитальный ремонт моста через реку Кать на км 30+100 автомобильнойдорогиА-122 автомобильнаядорогаА-114 - Устюжна - Крестцы - Яжелбицы -ВеликиеЛуки - Невель, Устюжна - Валдай,Новгородскаяобласть;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";09.12.2020;6 806 888,01 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000140;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТИРОВАНИЕ АВТОМОБИЛЬНЫХ ДОРОГ И ИСКУССТВЕННЫХ СООРУЖЕНИЙ""";1 - Победитель;6 806 800,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТ ГРУПП""";2 - Второй номер;4 764 821,60;08.08.2022;03.02.2021;;107392, г. Москва, ул. Хромова, д. 36, строение 3, Э 2 П1 К5;7107125407;субъект малого предпринимательства
№ 0150200003920001104;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0150200003920001104;Определение поставщика завершено;"Выполнение комплекса работ по содержанию автомобильныхдорогобщего пользования регионального и межмуниципального значения вНовгородскоммуниципальном районеНовгородскойобласти, протяжённостью 609,509 км и автомобильнойдорогиот автомобильнойдороги ""Великий Новгород- Хутынь"" до автомобильнойдороги ""Великий Новгород- Луга"" с мостом через реку Волхов вВеликом Новгороде(Деревяницкий микрорайон). Этап 1 - А на 2021 - 2022 годы";АДМИНИСТРАЦИЯ ГУБЕРНАТОРАНОВГОРОДСКОЙОБЛАСТИ;27.11.2020;146 926 492,99 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0150200003920001104;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ НОВГОРОДСКОЙ ОБЛАСТИ ""НОВГОРОДАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НДКС""";1 - Победитель;144 722 595,61;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОИС""";2 - Второй номер;145 457 228,07;19.02.2023;22.12.2020;;Российская Федерация, 173526, ОБЛ НОВГОРОДСКАЯ, Р-Н НОВГОРОДСКИЙ, РАБОЧИЙ ПО ПАНКОВКА, УЛ ПРОМЫШЛЕННАЯ, ДОМ 1, ОФИС 24;5310023021;79539064421ndks53@yandex.ru
№ 0336100012520000137;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0336100012520000137;Определение поставщика завершено;Подготовка проектной документации и выполнение инженерных изысканий. Капитальный ремонт моста через реку Черновка на км 109+916 автомобильнойдорогиА-122 автомобильнаядорогаА-114 - Устюжна - Крестцы - Яжелбицы -ВеликиеЛуки - Невель, Демянск - Марево - Холм,Новгородскаяобласть;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";26.11.2020;4 250 348,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000137;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕОДОРПРОЕКТ""";1 - Победитель;4 122 837,00;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «ИНСТИТУТ СТРОИТЕЛЬСТВА И ПРОЕКТИРОВАНИЯ «СПЕЦСТРОЙПРОЕКТ»»;2 - Второй номер;3 825 313,20;08.08.2022;03.02.2021;;197101, г. Санкт-Петербург, ул. Малая Монетная, д.2, литера Ч, помещение 5Н, 4 этаж, комната 21;7813639371;
№ 0336100012520000136;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0336100012520000136;Определение поставщика завершено;Подготовка проектной документации и выполнение инженерных изысканий. Капитальный ремонт моста через реку Б.Тудер на км 107+580 автомобильнойдорогиА-122 автомобильнаядорогаА-114 - Устюжна - Крестцы - Яжелбицы -ВеликиеЛуки - Невель, Демянск - Марево - Холм,Новгородскаяобласть;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";25.11.2020;4 376 779,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000136;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕОДОРПРОЕКТ""";1 - Победитель;4 245 475,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМДОРСНАБ-ЗАПАД""";2 - Второй номер;2 976 209,00;08.08.2022;02.02.2021;;197101, г. Санкт-Петербург, ул. Малая Монетная, д.2, литера Ч, помещение 5Н, 4 этаж, комната 21;7813639371;субъект малого предпринимательства
№ 0336100012520000135;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0336100012520000135;Определение поставщика завершено;Подготовка проектной документации и выполнение инженерных изысканий. Капитальный ремонт моста через реку Б.Тудер на км 90+851 автомобильнойдорогиА-122 автомобильнаядорогаА-114 - Устюжна - Крестцы - Яжелбицы -ВеликиеЛуки - Невель, Демянск - Марево - Холм,Новгородскаяобласть;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";25.11.2020;4 322 204,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000135;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕОДОРПРОЕКТ""";1 - Победитель;4 192 537,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМДОРСНАБ-ЗАПАД""";2 - Второй номер;2 939 098,00;08.08.2022;02.02.2021;;197101, г. Санкт-Петербург, ул. Малая Монетная, д.2, литера Ч, помещение 5Н, 4 этаж, комната 21;7813639371;субъект малого предпринимательства
№ 0336100012520000126;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0336100012520000126;Определение поставщика завершено;Подготовка проектной документации и выполнение инженерных изысканий. Ремонт автомобильнойдорогиА-122 автомобильнаядорогаА-114 – Устюжна – Крестцы – Яжелбицы –ВеликиеЛуки – Невель на участке Устюжна – Валдай км 150+000 – км 166+520,Новгородскаяобласть;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";16.10.2020;6 584 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000126;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТНО СТРОИТЕЛЬНОЕ ПРЕДПРИЯТИЕ ""ПРОГРЕСС""";1 - Победитель;5 790 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТНО-ИЗЫСКАТЕЛЬСКАЯ КОМПАНИЯ ""ТЕХПРОЕКТ""";2 - Второй номер;4 500 000,00;12.07.2021;09.12.2020;;392030, г. Тамбов, Моршанское шоссе, д.36А, оф.2;6829084645;субъект малого предпринимательства
№ 0336100012520000124;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0336100012520000124;Определение поставщика завершено;Подготовка проектной документации и выполнение инженерных изысканий. Ремонт автомобильнойдорогиА-122 автомобильнаядорогаА-114 – Устюжна – Крестцы – Яжелбицы –ВеликиеЛуки – Невель на участке Устюжна – Валдай км 130+000 – км 150+000,Новгородскаяобласть;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";16.10.2020;7 976 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000124;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛГАДОРПРОЕКТ""";1 - Победитель;7 736 720,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТНО-ИЗЫСКАТЕЛЬСКАЯ КОМПАНИЯ ""ТЕХПРОЕКТ""";2 - Второй номер;5 500 000,00;10.05.2021;08.12.2020;;197198, г. Санкт-Петербург, ул. Рыбацкая, д.6-8, лит. Б, помещение 6-Н, офис №4;7813289536;субъект малого предпринимательства
№ 0336100012520000123;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0336100012520000123;Определение поставщика завершено;"Строительный контроль при проведении работ по объекту: «Расходы на мероприятия по повышению уровня обустройства автомобильныхдорогфедерального значения. Строительство надземных пешеходных переходов на км 41+845, км 45+769, км 69+123 автомобильнойдорогиМ-10 ""Россия"" Москва - Тверь -Великий Новгород- Санкт-Петербург, Московская область»";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";12.10.2020;4 959 403,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000123;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКОЛЭНД""";1 - Победитель;4 364 200,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСТАЛЬПРОЕКТ""";2 - Второй номер;3 900 000,00;22.12.2021;30.11.2020;;199178, Г САНКТ-ПЕТЕРБУРГ 78, ЛИНИЯ 8-Я В.О., ДОМ 77, ЛИТЕР Б, ПОМ. 6-Н;7810829462;субъект малого предпринимательства
№ 0350300011820000187;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0350300011820000187;Определение поставщика завершено;Выполнение работ по реконструкцииИльина ул.  (участок от Большой Московскойул. до церкви Спаса Преображения наТорговой стороне),Великий Новгород;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ И ЗЕМЕЛЬНЫМИ РЕСУРСАМИВЕЛИКОГО НОВГОРОДА;09.10.2020;144 578 760,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0350300011820000187;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВЕЛИКОГО НОВГОРОДА ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СМУ-57""";1 - Победитель;141 687 184,80;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""ВОЗРОЖДЕНИЕ""";2 - Второй номер;143 855 866,20;30.12.2021;06.11.2020;;173008, ОБЛ НОВГОРОДСКАЯ 53, Г ВЕЛИКИЙ НОВГОРОД, Ш СЫРКОВСКОЕ, 12;5321018520;
№ 0336100012520000122;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0336100012520000122;Определение поставщика завершено;Планово-предупредительные работы. Мост через реку Меглинка на км 80+482 автомобильнойдорогиА-122 автомобильнаядорогаА-114 - Устюжна - Крестцы - Яжелбицы -ВеликиеЛуки - Невель, Устюжна - Валдай,Новгородскаяобласть;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";09.10.2020;2 435 062,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000122;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМОСТ""";;2 435 062,80;31.12.2020;03.11.2020;;173018, г. Великий Новгород, проспект Александра Корсунова, д.42, к.2, кв. 145;5321200272;субъект малого предпринимательства
№ 0336100012520000121;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0336100012520000121;Определение поставщика завершено;Планово-предупредительные работы. Мост через реку Лужонка на км 34+630 автомобильнойдорогиА-122 автомобильнаядорогаА-114 – Устюжна – Крестцы – Яжелбицы –ВеликиеЛуки – Невель, Яжелбицы – Демянск – Старая Русса - Сольцы,Новгородскаяобласть;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";08.10.2020;2 217 967,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000121;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМОСТ""";;2 217 967,00;31.12.2020;03.11.2020;;173018, г. Великий Новгород, проспект Александра Корсунова, д.42, к.2, кв. 145;5321200272;субъект малого предпринимательства
№ 0336100012520000120;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0336100012520000120;Определение поставщика завершено;Строительный контроль при проведении работ по объекту: «Капитальный ремонт моста через реку Волхов на км 524+351 (левый) автомобильнойдорогиМ-10 «Россия» Москва - Тверь -Великий Новгород- Санкт-Петербург,Новгородскаяобласть. Этап 1»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";08.10.2020;23 478 682,75 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000120;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИГМА""";1 - Победитель;22 069 961,78;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНЫЙ КОНТРОЛЬ ВЕЛИКИЙ НОВГОРОД""";2 - Второй номер;17 609 012,07;31.12.2022;25.11.2020;;190020, г. Санкт-Петербург, ул. Лифляндская, д. 6, литер М, офис 3;7839089027;
№ 0336100012520000119;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0336100012520000119;Определение поставщика завершено;Планово-предупредительные работы. Мост через реку Кать на км 30+100 автомобильнойдорогиА-122 автомобильнаядорогаА-114 - Устюжна - Крестцы - Яжелбицы -ВеликиеЛуки - Невель, Устюжна - Валдай,Новгородскаяобласть;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";08.10.2020;2 005 924,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000119;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМОСТ""";;2 005 924,40;31.12.2020;03.11.2020;;173018, г. Великий Новгород, проспект Александра Корсунова, д.42, к.2, кв. 145;5321200272;субъект малого предпринимательства
№ 0336100012520000118;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0336100012520000118;Определение поставщика завершено;Капитальный ремонт автомобильнойдорогиР-56Великий Новгород– Сольцы – Порхов – Псков на участке км 4+397 – км 38+650,Новгородскаяобласть. II этап км 17+667 – км 38+650;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";06.10.2020;1 801 036 802,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000118;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";Согласование получено;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОСТРОЙ""";;23.12.2022;25.11.2020;;190000, г. Санкт-Петербург, ул. Малая Морская, д. 18, строение 1, помещение 1-Н, офис № 109;7813250320;
