Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0315100000321000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0315100000321000001;Подача заявок;Выполнение работ по объекту: «Установка элементов обустройства автомобильныхдорогобщего пользования федерального значения. Установка светофорного объекта на км 159+658 автомобильнойдорогиобщего пользования федерального значения М-7 «Волга» Москва –Владимир– Нижний Новгород – Казань – Уфа, подъезд к городам Ижевск и Пермь, Удмуртская Республика»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";01.02.2021;1 900 000,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000156;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000156;Подача заявок;Ремонт автомобильнойдорогиобщего пользования местного значения по пр-ту 50 лет Советской Власти (от д.6 по пр-ту 50 лет Советской Власти до пер. Вольный) муниципального образования город Гусь-ХрустальныйВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;01.02.2021;10 830 769,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000154;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000154;Подача заявок;Выполнение работ по капитальному ремонту дорожного покрытия на территории стационарного отделения учреждения, расположенного по адресу: Гусь-Хрустальный район, п. Уршельский, ул. Вознесенского, д. 16;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;01.02.2021;1 009 937,00 ₽;;;;;;;;;;;;;;
№ 0348100006021000002;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0348100006021000002;Подача заявок;"Выполнение проектно-изыскательских работ по объекту: «Ремонтмоста через реку Агра на км 243+020 автомобильнойдорогиМ-7 ""Волга"" Москва -Владимир- Нижний Новгород - Казань - Уфа,Владимирскаяобласть»";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";29.01.2021;1 550 000,00 ₽;;;;;;;;;;;;;;
№ 0348100006021000001;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0348100006021000001;Подача заявок;"Выполнение проектно-изыскательских работ по объекту: «Капитальныйремонт моста через реку Ворша км 161+670 автомобильнойдорогиМ-7 ""Волга""Москва –Владимир- Нижний Новгород - Казань - Уфа,Владимирскаяобласть»";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";29.01.2021;5 199 427,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000137;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000137;Подача заявок;Ремонт автомобильнойдорогипо ул.Кубасова (от дома №13 ул.Терешковой до дома №9/1) г.АлександровВладимирскойобласти в 2021 году;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;29.01.2021;5 613 178,16 ₽;;;;;;;;;;;;;;
№ 0128200000121000134;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000134;Подача заявок;Выполнение работ по текущему ремонтудорогобщего пользования в городе Юрьев-Польский по ул. Шибанкова (от ул.Владимирскаядо пер. Авангардский );ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;29.01.2021;26 599 938,00 ₽;;;;;;;;;;;;;;
№ 0311100007221000003;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0311100007221000003;Подача заявок;"Осуществление строительного контроля  за объектом: Строительство и реконструкция участков автомобильнойдорогиМ-7 ""Волга"" Москва -Владимир- Нижний Новгород - Казань - Уфа. Строительство моста через реку Сура на км 582+300 автомобильнойдорогиМ-7 ""Волга"" Москва -Владимир- Нижний Новгород - Казань - Уфа, Чувашская Республика (2-ая очередь строительства).";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";29.01.2021;203 501 660,00 ₽;;;;;;;;;;;;;;
№ 0190300003721000033;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0190300003721000033;Подача заявок;"Ремонт подъезда к ПС ""Владимирская"" устройство бордюрного камня на участкедорогиот ул. Северная до ""Центра духовно-нравственного воспитания""";АДМИНИСТРАЦИЯ ГОРОДА НОЯБРЬСКА;29.01.2021;2 598 637,01 ₽;;;;;;;;;;;;;;
№ 0128300009121000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128300009121000011;Подача заявок;Ямочный ремонт литым асфальтом дорожного покрытия на территории города Вязники;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ВЯЗНИКОВСКИЙ РАЙОНВЛАДИМИРСКОЙОБЛАСТИ;29.01.2021;499 994,06 ₽;;;;;;;;;;;;;;
№ 0128300005321000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128300005321000003;Подача заявок;Ямочный ремонт автомобильныхдорогобщего пользования местного значения  муниципального образования город Гусь-ХрустальныйВладимирскойобласти в 2021 году;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД ГУСЬ-ХРУСТАЛЬНЫЙВЛАДИМИРСКОЙОБЛАСТИ;28.01.2021;1 424 741,00 ₽;;;;;;;;;;;;;;
№ 0158200000521000007;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0158200000521000007;Подача заявок;"Реконструкция автомобильнойдорогиобщего пользования регионального значения г. Шахты – ст.Владимировская(до магистрали ""Дон"") на участке км 25+000 - км 25+300 в Красносулинском районе";МИНИСТЕРСТВО ТРАНСПОРТА РОСТОВСКОЙ ОБЛАСТИ;27.01.2021;79 636 000,00 ₽;;;;;;;;;;;;;;
№ 0172300004821000003;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0172300004821000003;Подача заявок;Выполнение работ по благоустройству территории муниципального образования;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ САНКТ-ПЕТЕРБУРГА МУНИЦИПАЛЬНЫЙ ОКРУГВЛАДИМИРСКИЙОКРУГ;27.01.2021;10 076 178,12 ₽;;;;;;;;;;;;;;
№ 0172300004821000002;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0172300004821000002;Подача заявок;Выполнение работ по благоустройству территории муниципального образования;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ САНКТ-ПЕТЕРБУРГА МУНИЦИПАЛЬНЫЙ ОКРУГВЛАДИМИРСКИЙОКРУГ;27.01.2021;12 735 484,97 ₽;;;;;;;;;;;;;;
№ 0128300011821000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128300011821000002;Определение поставщика завершено;Выполнение работ по зимнему содержанию автомобильныхдорогобщего пользования местного значения муниципального образования город Курлово (Гусь-Хрустального района;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД КУРЛОВО (ГОРОДСКОЕ ПОСЕЛЕНИЕ) ГУСЬ-ХРУСТАЛЬНОГО РАЙОНАВЛАДИМИРСКОЙОБЛАСТИ;25.01.2021;428 598,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128300011821000002;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД КУРЛОВО (ГОРОДСКОЕ ПОСЕЛЕНИЕ) ГУСЬ-ХРУСТАЛЬНОГО РАЙОНА ВЛАДИМИРСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 32109920738;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109920738;Работа комиссии;Оказание услуг по проведению предрейсового и послерейсового медицинских осмотров водителейВладимирскогоотряда филиала ФГП ВО ЖДТ России на Горьковской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";25.01.2021;308 070,00 ₽;;;;;;;;;;;;;;
№ 0120300000621000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0120300000621000003;Работа комиссии;Выполнение работ по ремонту  участка внутрипоселковойдорогипо ул.Комсомольская в районе дома №24а в с.Владимиро–Александровское протяженностью 110м;АДМИНИСТРАЦИЯ ПАРТИЗАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ПРИМОРСКОГО КРАЯ;22.01.2021;928 734,00 ₽;;;;;;;;;;;;;;
№ 0120300000621000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0120300000621000002;Работа комиссии;Выполнение  работ  по ремонту участка внутрипоселковойдорогипо  ул. Строителей от дома №1 до  дома №11 в с.Владимиро-Александровское протяженностью 200м.;АДМИНИСТРАЦИЯ ПАРТИЗАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ПРИМОРСКОГО КРАЯ;22.01.2021;1 055 851,20 ₽;;;;;;;;;;;;;;
№ 0120300000621000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0120300000621000001;Работа комиссии;Выполнение  работ  по ремонту участка внутрипоселковойдорогипо  ул. Лазо от пересечения  с  пер.Ватутина до дома №2 в с.Владимиро-Александровское  протяженностью  330 м.;АДМИНИСТРАЦИЯ ПАРТИЗАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ПРИМОРСКОГО КРАЯ;22.01.2021;1 841 722,80 ₽;;;;;;;;;;;;;;
№ 0328300034721000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0328300034721000001;Определение поставщика завершено;Выполнение работ по нанесению дорожной разметки на автомобильныедорогиобщего пользования местного значения МО «Город Покров»;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ  УЧРЕЖДЕНИЕ ГОРОДА ПОКРОВ ""ЦЕНТР МУНИЦИПАЛЬНЫХ УСЛУГ""";21.01.2021;276 577,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0328300034721000001;АДМИНИСТРАЦИЯ ГОРОДА ПОКРОВ ПЕТУШИНСКОГО РАЙОНА ВЛАДИМИРСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 32109908519;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109908519;Подача заявок;"Выполнение работ по очистке от снега и грязи технических средств организации дорожного движения на автомобильныхдорогахобщего пользования федерального значения М-7 ""Волга"" Москва –Владимир– Нижний Новгород – Казань – Уфа, участок км 827+852 - км 1011+052; Р-239 Казань - Оренбург - Акбулак - граница с Республикой Казахстан, на участках км 10+910 - км 74+350; подъезд к Аэропорту Казань км 0+000 - км 6+400 в соответствии с условиями договора и ведомостью объемов и стоимости  работ.";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТАТАВТОДОР""";20.01.2021;1 827 468,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000001;Определение поставщика завершено;Выполнение работ по благоустройству дворовых территорий многоквартирных домов  №25, №25/1, №25/2, №27 по ул. Красный переулок и д. №19 по ул. Сосновский переулок в г. АлександровВладимирскойобласти в 2021 году;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;18.01.2021;5 090 108,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000121000001;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АЛЕКСАНДРОВСКОГО РАЙОНА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИЛКВЭЙ""";1 - Победитель;3 893 932,62;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ-СЕЗОН""";2 - Второй номер;3 919 383,16;;;;;;
№ 0128300009121000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128300009121000006;Определение поставщика завершено;прочая закупка услуг  (зимнее содержание автомобильныхдорогна территории муниципального образования поселок Мстера) для обеспечения нужд администрации муниципального образования поселок Мстера Вязниковского районаВладимирскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ВЯЗНИКОВСКИЙ РАЙОНВЛАДИМИРСКОЙОБЛАСТИ;13.01.2021;450 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128300009121000006;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ПОСЕЛОК МСТЕРА ВЯЗНИКОВСКОГО РАЙОНА ВЛАДИМИРСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Парвицкий М. А.;;450 000,00;25.12.2021;03.02.2021;;ОБЛ ВЛАДИМИРСКАЯ 33, Р-Н ВЯЗНИКОВСКИЙ, С БАРСКОЕ ТАТАРОВО;Да;субъект малого предпринимательства
№ 0128300009121000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128300009121000005;Определение поставщика завершено;прочая закупка услуг ( зимнее содержание автомобильныхдорог(обработка песчанно- солевой смесью)  на территории муниципального образования поселок Мстера) для обеспечения нужд администрации муниципального образования поселок Мстера Вязниковского районаВладимирскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ВЯЗНИКОВСКИЙ РАЙОНВЛАДИМИРСКОЙОБЛАСТИ;13.01.2021;210 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128300009121000005;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ПОСЕЛОК МСТЕРА ВЯЗНИКОВСКОГО РАЙОНА ВЛАДИМИРСКОЙ ОБЛАСТИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";;208 950,00;25.12.2021;03.02.2021;;601445, ОБЛ ВЛАДИМИРСКАЯ 33, Г ВЯЗНИКИ, УЛ МЕТАЛЛИСТОВ, ДОМ 2;3338003215;
№ 32109880221;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109880221;Подача заявок;Конкурс в электронной форме на право заключения Договора на оказание услуг по осуществлению строительного контроля при выполнении строительно-монтажных работ в рамках реализации проекта М-12 «Строящаяся скоростная автомобильнаядорогаМосква – Нижний Новгород – Казань» по 1 - 8 этапам и 1 пусковому комплексу 0 этапа» 1 этап км 0 – км 80, Московская,Владимирскаяобласти (от пересечения с автомобильнойдорогойфедерального значения А-108 «Московское большое кольцо» до пересечения с автомобильнойдорогойфедерального значения М-7 «Волга»);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";11.01.2021;273 486 580,00 ₽;;;;;;;;;;;;;;
№ 32109879548;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109879548;Подача заявок;...  М-12 «Строящаяся скоростная автомобильнаядорогаМосква – Нижний Новгород – Казань» по ...  – км 347,Владимирская, Нижегородская области (от пересечения с автомобильнойдорогойрегионального ...  «Волга» до пересечения с автомобильнойдорогойфедерального значения Р-158 «Нижний ...;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";11.01.2021;352 336 620,00 ₽;;;;;;;;;;;;;;
№ 32109879082;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109879082;Подача заявок;...  М-12 «Строящаяся скоростная автомобильнаядорогаМосква – Нижний Новгород – Казань» по ...  – км 116,Владимирскаяобласть (от пересечения с автомобильнойдорогойфедерального значения ...  пересечения с автомобильнойдорогойрегионального значения 17Р-2 «Владимир– Гусь – Хрустальный – Тума ...;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";11.01.2021;108 266 950,00 ₽;;;;;;;;;;;;;;
№ 32109879070;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109879070;Подача заявок;...  М-12 «Строящаяся скоростная автомобильнаядорогаМосква – Нижний Новгород – Казань» по ... ,Владимирскаяобласть (от пересечения с автомобильнойдорогойрегионального значения 17Р-2 «Владимир...  – Гусь-Хрустальный – Тума» до пересечения с автомобильнойдорогойрегионального ...;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";11.01.2021;303 649 300,00 ₽;;;;;;;;;;;;;;
