Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0857200000221000028;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0857200000221000028;Подача заявок;Хозяйственные товары (идентификационный номер: 142-А-ГЗ-Л);"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕПСКОВСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ ПСКОВСКОЙОБЛАСТИ""";05.02.2021;35 252,98 ₽;;;;;;;;;;;;;;
№ 0157300001621000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0157300001621000007;Подача заявок;"""Благоустройство пешеходной зоны в д. Переслегино сельского поселения ""Переслегинская волость"" Великолукского района""";АДМИНИСТРАЦИЯ ВЕЛИКОЛУКСКОГО РАЙОНАПСКОВСКОЙОБЛАСТИ;04.02.2021;1 369 441,00 ₽;;;;;;;;;;;;;;
№ 0157200000321000023;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0157200000321000023;Определение поставщика отменено;Работы по содержанию автомобильныхдорогобщего пользования регионального значения вПсковскомрайонеПсковскойобласти (установка элементов освещения на пешеходных переходах, автобусных остановках, кольцевых пересечениях, локальных пересечениях и примыканиях, в том числе автономных осветительных систем) (идентификационный номер: 025-А-ГЗ (5));КОМИТЕТ ПО ЗАКУПКАМПСКОВСКОЙОБЛАСТИ;04.02.2021;3 699 131,57 ₽;;;;;;;;;;;;;;
№ 0157300001621000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0157300001621000006;Подача заявок;"""Благоустройство территории общего пользования у многоквартирных домов № 12,13,14,15,16  д. Переслегино  Великолукского района""";АДМИНИСТРАЦИЯ ВЕЛИКОЛУКСКОГО РАЙОНАПСКОВСКОЙОБЛАСТИ;04.02.2021;1 596 551,00 ₽;;;;;;;;;;;;;;
№ 0857200000221000027;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0857200000221000027;Подача заявок;Щебень из изверженных горных пород для строительных работ (20-40) (идентификационный номер: 146-А-ГЗ-Л);"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕПСКОВСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ ПСКОВСКОЙОБЛАСТИ""";04.02.2021;810 075,75 ₽;;;;;;;;;;;;;;
№ 0157200000321000022;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0157200000321000022;Подача заявок;Щебень габбро (4-8) для строительных работ (идентификационный номер: 026-А-ГЗ);КОМИТЕТ ПО ЗАКУПКАМПСКОВСКОЙОБЛАСТИ;04.02.2021;17 547 925,00 ₽;;;;;;;;;;;;;;
№ 0157300001621000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0157300001621000005;Подача заявок;"""Благоустройство дворовой территории многоквартирных домов № 17,18,19,20,21,25  д. Переслегино сельского поселения ""Переслегинская волость"" Великолукского района""";АДМИНИСТРАЦИЯ ВЕЛИКОЛУКСКОГО РАЙОНАПСКОВСКОЙОБЛАСТИ;04.02.2021;4 311 096,00 ₽;;;;;;;;;;;;;;
№ 0857200000221000026;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0857200000221000026;Подача заявок;Канцелярские товары;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕПСКОВСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ ПСКОВСКОЙОБЛАСТИ""";04.02.2021;16 602,66 ₽;;;;;;;;;;;;;;
№ 0857200000221000025;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0857200000221000025;Подача заявок;Гербициды (идентификационный номер: 148-А-ГЗ-Л);"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕПСКОВСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ ПСКОВСКОЙОБЛАСТИ""";04.02.2021;1 574 750,00 ₽;;;;;;;;;;;;;;
№ 0857200000221000024;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0857200000221000024;Подача заявок;Пластиковые сигнальные столбики (идентификационный номер: 134-А-ГЗ-Л);"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕПСКОВСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ ПСКОВСКОЙОБЛАСТИ""";04.02.2021;172 950,00 ₽;;;;;;;;;;;;;;
№ 0857200000221000023;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0857200000221000023;Подача заявок;Сжиженный газ (идентификационный номер: 144-А-ГЗ-Л);"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕПСКОВСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ ПСКОВСКОЙОБЛАСТИ""";03.02.2021;548 519,90 ₽;;;;;;;;;;;;;;
№ 0157200000321000017;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0157200000321000017;Подача заявок;Битум нефтяной дорожный (идентификационный номер: 019-А-ГЗ (5));КОМИТЕТ ПО ЗАКУПКАМПСКОВСКОЙОБЛАСТИ;03.02.2021;17 823 475,05 ₽;;;;;;;;;;;;;;
№ 0857200000221000022;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0857200000221000022;Подача заявок;Автомобильные масла (идентификационный номер: 135-А-ГЗ-Л);"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕПСКОВСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ ПСКОВСКОЙОБЛАСТИ""";03.02.2021;84 160,00 ₽;;;;;;;;;;;;;;
№ 0857200000221000021;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0857200000221000021;Подача заявок;Бумага офисная А4 (идентификационный номер: 133-А-ГЗ-Л);"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕПСКОВСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ ПСКОВСКОЙОБЛАСТИ""";03.02.2021;209 110,00 ₽;;;;;;;;;;;;;;
№ 0857200000221000020;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0857200000221000020;Подача заявок;Автотранспортные услуги (идентификационный номер: 110-А-ГЗ-Л);"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕПСКОВСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ ПСКОВСКОЙОБЛАСТИ""";03.02.2021;3 000 000,00 ₽;;;;;;;;;;;;;;
№ 0157300006921000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0157300006921000001;Подача заявок;"Выполнение работ по объекту: «Ремонт автомобильнойдороги""от базыПсковэнергодо границы г.Псков"" Завеличенской волостиПсковскогорайона на участке 0+668-1+025-км (ремонт тротуара)»";АДМИНИСТРАЦИЯПСКОВСКОГОРАЙОНА;02.02.2021;2 268 000,00 ₽;;;;;;;;;;;;;;
№ 0157200000321000015;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0157200000321000015;Подача заявок;Работы по капитальному ремонту автомобильнойдорогиобщего пользования регионального значения Опочка-а/д Санкт-Петербург-Псков-Пустошка-Невель до границы с Республикой Беларусь (М-20) км 407+672 (устройство недостающего наружного искусственного освещения) в Опочецком районеПсковскойобласти (идентификационный номер: 017-ЭК-ГЗ (5));КОМИТЕТ ПО ЗАКУПКАМПСКОВСКОЙОБЛАСТИ;02.02.2021;42 343 919,26 ₽;;;;;;;;;;;;;;
№ 0857200000221000019;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0857200000221000019;Подача заявок;Дорожные знаки индивидуального проектирования (идентификационный номер: 049-А-ГЗ-Л (5));"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕПСКОВСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ ПСКОВСКОЙОБЛАСТИ""";02.02.2021;116 118,30 ₽;;;;;;;;;;;;;;
№ 0857200000221000018;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0857200000221000018;Подача заявок;Цемент строительный;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕПСКОВСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ ПСКОВСКОЙОБЛАСТИ""";02.02.2021;727 358,40 ₽;;;;;;;;;;;;;;
№ 0857200000221000017;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0857200000221000017;Подача заявок;Спиральновитые гофрированные металлические трубы и бандажные соединения (идентификационный номер: 097-А-ГЗ-Л (5));"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕПСКОВСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ ПСКОВСКОЙОБЛАСТИ""";02.02.2021;3 851 208,32 ₽;;;;;;;;;;;;;;
№ 0857200000221000016;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0857200000221000016;Подача заявок;Камень бетонный бортовой (идентификационный номер: 102-А-ГЗ-Л (5));"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕПСКОВСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ ПСКОВСКОЙОБЛАСТИ""";02.02.2021;971 832,49 ₽;;;;;;;;;;;;;;
№ 0157300002621000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0157300002621000001;Подача заявок;Благоустройство общественной территории-площадь А. А. Никандровой;АДМИНИСТРАЦИЯ КРАСНОГОРОДСКОГО РАЙОНАПСКОВСКОЙОБЛАСТИ;02.02.2021;1 795 068,00 ₽;;;;;;;;;;;;;;
№ 0157200000321000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0157200000321000014;Подача заявок;Работы по установке и замене оцинкованного металлического барьерного ограждения на автомобильныхдорогахобщего пользования регионального значенияПсковскойобласти (идентификационный номер: 016-А-ГЗ (5));КОМИТЕТ ПО ЗАКУПКАМПСКОВСКОЙОБЛАСТИ;02.02.2021;30 276 576,84 ₽;;;;;;;;;;;;;;
№ 0857200000221000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0857200000221000015;Работа комиссии;Автотранспортные услуги (идентификационный номер: 111-А-ГЗ-Л);"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕПСКОВСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ ПСКОВСКОЙОБЛАСТИ""";02.02.2021;500 000,00 ₽;;;;;;;;;;;;;;
№ 0857200000221000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0857200000221000014;Подача заявок;Щёточные диски и щётки для дорожной техники (идентификационный номер: 105-А-ГЗ-Л);"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕПСКОВСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ ПСКОВСКОЙОБЛАСТИ""";02.02.2021;862 263,82 ₽;;;;;;;;;;;;;;
№ 0857200000221000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0857200000221000013;Работа комиссии;Концентрат минеральный галит с антислеживателем (соль техническая с антислеживателем) (идентификационный номер: 112-А-ГЗ-Л);"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕПСКОВСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ ПСКОВСКОЙОБЛАСТИ""";02.02.2021;3 322 800,00 ₽;;;;;;;;;;;;;;
№ 0857200000221000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0857200000221000012;Подача заявок;Автотранспортные услуги (идентификационный номер: 099-А-ГЗ-Л (5));"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕПСКОВСКОЙОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ ПСКОВСКОЙОБЛАСТИ""";02.02.2021;7 718 652,00 ₽;;;;;;;;;;;;;;
