Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0156600015521000025;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600015521000025;Подача заявок;Ремонт автомобильныхдорогп. Сарс: ул. Заречная от д. № 1 до д. № 4 (0,652 км), ул. Орджоникидзе от д. № 19 до ул. Заречная (0,812 км), ул. Речная от ул. Ульянова до д. № 12, от д. № 21 до д. № 23 (0,776 км), ул. Ивана Пашукова отавтодороги«Голдыри-Орда-Октябрьский» - З.Сарс до ул. Солнечная (0,675 км), ул. Калинина от ул. Лесная до ул. 19 Партсъезд (0,296 км), ул. 20 Партсъезд от ул. Уральская до ул.Кирова(0,720 км), ул.Кироваот ул. Северная до ул. Ленина, от ул. Мира до д. № 35 (1,740 км), Покрово-Смирновский хутор ул. Ворошиловская от д. № 1Г до д. № 5 (0,640 км);АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО ГОРОДСКОГО ОКРУГА ПЕРМСКОГО КРАЯ;09.02.2021;5 258 704,78 ₽;;;;;;;;;;;;;;
№ 0340200003321000739;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000739;Подача заявок;Выполнение работ по содержание наплавного моста через реку Чепца на автомобильнойдорогеЗуевка – Яговкинцы Зуевского районаКировскойобласти в 2021 году;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";08.02.2021;2 796 511,00 ₽;;;;;;;;;;;;;;
№ 0151300034921000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0151300034921000008;Подача заявок;Выполнение работ по ремонту дворовых территорий многоквартирных домов, проездов к дворовым территориям многоквартирных домов (ямочный ремонт) на территорииКировскогорайона города Новосибирска;ДЕПАРТАМЕНТ ЭНЕРГЕТИКИ, ЖИЛИЩНОГО И КОММУНАЛЬНОГО ХОЗЯЙСТВА ГОРОДА;08.02.2021;609 598,80 ₽;;;;;;;;;;;;;;
№ 0340200003321000706;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000706;Подача заявок;Выполнение работ по частичному капитальному ремонту придомовой территории МКД №1 и № 3 по ул. Ленина в г. Зуевка Зуевского районаКировскойобласти;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";08.02.2021;545 616,00 ₽;;;;;;;;;;;;;;
№ 0310200000321000158;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0310200000321000158;Подача заявок;Обустройстводорог.Установка пешеходных ограждений, переходов и установка дорожных знаков.;УПРАВЛЕНИЕ РЕСПУБЛИКИ СЕВЕРНАЯ ОСЕТИЯ-АЛАНИЯ ПО ПРОВЕДЕНИЮ ЗАКУПОК ДЛЯ ГОСУДАРСТВЕННЫХ НУЖД;05.02.2021;3 878 633,00 ₽;;;;;;;;;;;;;;
№ 0160300002721000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300002721000003;Подача заявок;"Выполнение работ по строительству автомобильнойдорогипо ул. им. ак. Семенова Н.Н. и ул. им. Кузнецова Н.В. в жилом районе ""Солнечный-2""Кировскогорайона г. Саратова (VII этап)";"КОМИТЕТ ДОРОЖНОГО ХОЗЯЙСТВА, БЛАГОУСТРОЙСТВА И ТРАНСПОРТА АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД САРАТОВ""";05.02.2021;86 090 979,00 ₽;;;;;;;;;;;;;;
№ 0149200002321000221;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0149200002321000221;Подача заявок;...  асфальтобетонного покрытия проезжей части автомобильныхдорогпо ул. Ленина ( ... . Промышленная), ул.Кирова(от ул. Комсомольская ...;КОМИТЕТ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ МУРМАНСКОЙ ОБЛАСТИ;05.02.2021;58 968 631,42 ₽;;;;;;;;;;;;;;
№ 0345300105921000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0345300105921000003;Подача заявок;Ремонт пешеходных дорожек в сквере по ул.Новая, д.16 в г.Кировске, Кировскогорайона, Лениградской области;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА И ОБЕСПЕЧЕНИЯ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯКИРОВСКОЕГОРОДСКОЕ ПОСЕЛЕНИЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯКИРОВСКИЙМУНИЦИПАЛЬНЫЙ РАЙОН ЛЕНИНГРАДСКОЙ ОБЛАСТИ";05.02.2021;1 987 532,60 ₽;;;;;;;;;;;;;;
№ 0311100007221000009;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0311100007221000009;Подача заявок;"Выполнение проектно-изыскательских работ по объекту: Ремонт моста через реку Кукшум на км 13+093 автомобильнойдороги""Вятка"" Чебоксары - Йошкар-Ола -Киров- Сыктывкар, обход города Чебоксары, Чувашская Республика";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";05.02.2021;1 249 735,00 ₽;;;;;;;;;;;;;;
№ 0340200003321000653;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000653;Подача заявок;Выполнение работ по содержанию автомобильнойдорогиобщего пользования местного значения Белая Холуница-Кирс-Юдино в Белохолуницком районе в 2021 году;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";05.02.2021;2 309 258,40 ₽;;;;;;;;;;;;;;
№ 0340200003321000644;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000644;Подача заявок;Ремонт дворовых территорий МКД, расположенных по адресам:Кировскаяобласть, Котельничский район, пос. Ленинская Искра, ул. Спортивная д. 8, ул.Спортивная д. 10, ул. Спортивная д.12, ул.Советская д.2, ул.Ронжина д.6;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";05.02.2021;1 476 931,06 ₽;;;;;;;;;;;;;;
№ 0156600037221000018;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600037221000018;Подача заявок;Выполнение работ по ремонту автомобильнойдорогипо ул. Луговая, д. Елево - 0,519 км, автомобильнойдорогипо ул. Луговая, п. Харино -  0,430 км, автомобильнойдорогипо ул. Ленина, п. Гайны - 0,300 км, автомобильнойдорогипо ул.Кирова, п. Гайны - 0,300 км, автомобильнойдорогипо ул. Пролетарская п. Гайны - 0,140 км;АДМИНИСТРАЦИЯ ГАЙНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ПЕРМСКОГО КРАЯ;04.02.2021;2 335 268,34 ₽;;;;;;;;;;;;;;
№ 0818600006121000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0818600006121000007;Подача заявок;Ремонт тротуара по ул.Кироваот ул. Овражной до ул. Западной в ст. Отрадной Отрадненского района Краснодарского края;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР МУНИЦИПАЛЬНЫХ ЗАКУПОК И УСЛУГ""";04.02.2021;909 600,00 ₽;;;;;;;;;;;;;;
№ 0340200003321000488;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000488;Подача заявок;Выполнение работ по благоустройству пешеходной зоны по адресу: ул. Рокина г. УржумаКировскойобласти (от ул. Елкина до ул.Кированечетная сторона);"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";03.02.2021;964 223,17 ₽;;;;;;;;;;;;;;
№ 0340200003321000478;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000478;Подача заявок;Выполнение работ по благоустройству пешеходной зоны по адресу: г. Уржум, ул. Красная (от ул. Революционная до ул. Южная, чётная сторона);"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";03.02.2021;1 397 851,00 ₽;;;;;;;;;;;;;;
№ 0340200003321000470;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000470;Подача заявок;Выполнение работ по содержанию автомобильнойдорогиобщего пользования местного значения Вятские Поляны-Лубяны Вятскополянского района в 2021 году;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";03.02.2021;5 629 953,46 ₽;;;;;;;;;;;;;;
№ 0125300012221000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0125300012221000001;Подача заявок;Ремонт автомобильнойдорогиобщего пользования местного значения отавтодорогирегионального значения «Астрахань-Камызяк» км 15+700 далее по ул.Кировас. Яксатово доавтодорогирегионального значения «Астрахань-Камызяк» км 18+100;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ПРИВОЛЖСКИЙ РАЙОН""";02.02.2021;14 047 901,33 ₽;;;;;;;;;;;;;;
№ 0140300001421000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0140300001421000003;Подача заявок;Выполнение работ по содержанию общественных пространств города КотельничаКировскойобласти в 2021году;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОДА КОТЕЛЬНИЧАКИРОВСКОЙОБЛАСТИ;02.02.2021;820 604,92 ₽;;;;;;;;;;;;;;
№ 0140300001421000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0140300001421000002;Определение поставщика завершено;Выполнение работ по содержанию тротуаров города КотельничаКировскойобласти в 2021 году;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОДА КОТЕЛЬНИЧАКИРОВСКОЙОБЛАСТИ;02.02.2021;1 422 512,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0140300001421000002;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОДА КОТЕЛЬНИЧА КИРОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Балыбердин Д. Л.;;1 422 512,00;;;;;;
№ 0140300001421000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0140300001421000001;Определение поставщика завершено;Выполнение работ по текущему содержаниюдороги инженерных сооружений города КотельничаКировскойобласти в  2021 году;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОДА КОТЕЛЬНИЧАКИРОВСКОЙОБЛАСТИ;02.02.2021;5 375 197,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0140300001421000001;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОДА КОТЕЛЬНИЧА КИРОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Балыбердин Д. Л.;;5 375 197,00;;;;;;
№ 0140300036321000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0140300036321000002;Подача заявок;Универсальная дорожно-коммунальная машина на базе трактора;АДМИНИСТРАЦИЯ ЗАТО ПЕРВОМАЙСКИЙКИРОВСКОЙОБЛАСТИ;02.02.2021;1 788 000,00 ₽;;;;;;;;;;;;;;
№ 0120300014221000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0120300014221000001;Подача заявок;Выполнение работ по ремонту автомобильныхдорогобщего пользования местного значения по ул. Шмаковская, ул. Колхозная;АДМИНИСТРАЦИЯКИРОВСКОГОГОРОДСКОГО ПОСЕЛЕНИЯ;02.02.2021;8 726 702,00 ₽;;;;;;;;;;;;;;
№ 0340200003321000376;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000376;Подача заявок;Выполнение работ по ремонту автомобильнойдорогиСлободской – Нагорск в Слободском районе;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";02.02.2021;66 658 420,74 ₽;;;;;;;;;;;;;;
№ 0321300206621000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321300206621000001;Работа комиссии;Устройство тротуара по ул.Кироваот дома №4 до дома №34 в с. Нины Советского городского округа Ставропольского края;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО КОМПЛЕКСНОМУ ОБСЛУЖИВАНИЮ УЧРЕЖДЕНИЙ ОБРАЗОВАНИЯ СОВЕТСКОГО ГОРОДСКОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ""";01.02.2021;546 001,00 ₽;;;;;;;;;;;;;;
№ 0156600037221000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600037221000014;Подача заявок;Ремонт тротуар в п. Гайны по ул.Кирова150 м, по пер. Молодежный 250 м, по ул. Гражданская 300 м Гайнского муниципального округа Пермского края;АДМИНИСТРАЦИЯ ГАЙНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ПЕРМСКОГО КРАЯ;01.02.2021;2 506 213,00 ₽;;;;;;;;;;;;;;
№ 0156600037221000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600037221000013;Подача заявок;Ремонт тротуар в п. Кебраты по ул.Кирова650 м Гайнского муниципального округа Пермского края;АДМИНИСТРАЦИЯ ГАЙНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ПЕРМСКОГО КРАЯ;01.02.2021;2 232 522,00 ₽;;;;;;;;;;;;;;
№ 0340200003321000327;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000327;Определение поставщика завершено;Выполнение работ по устройству тротуаров на кадастровом участке №43:04:310110:147 от ул. Восточная до д. 95 по ул. Коммуны, протяженностью 875 м., пгт Богородское.;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;1 885 225,01 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0340200003321000327;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ БОГОРОДСКИЙ МУНИЦИПАЛЬНЫЙ ОКРУГ КИРОВСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0340200003321000326;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000326;Работа комиссии;Выполнение работ по ремонту автомобильнойдороги Киров – Кирово-Чепецк – Зуевка – Фаленки – граница Удмуртской Республики в Зуевском и Фаленском районах;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;70 092 415,47 ₽;;;;;;;;;;;;;;
№ 0340200003321000324;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000324;Работа комиссии;Выполнение работ по ремонту автомобильнойдороги Киров– Советск –  Яранск с подъездом к г. Яранск в Верхошижемском и Советском районах;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;229 803 033,04 ₽;;;;;;;;;;;;;;
№ 0340200003321000323;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000323;Работа комиссии;Ремонт автомобильнойдороги Киров– Малмыж – Вятские Поляны вКирово-Чепецком, Куменском, Сунском, Нолинском районах;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;213 223 296,86 ₽;;;;;;;;;;;;;;
№ 0340200003321000322;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000322;Работа комиссии;Выполнение работ по ремонту автомобильнойдороги Киров – Кирово-Чепецк – Зуевка – Фаленки – граница Удмуртской Республики вКирово-Чепецком районе;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;114 761 294,41 ₽;;;;;;;;;;;;;;
№ 0340200003321000321;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000321;Работа комиссии;Выполнение работ по ремонту автомобильнойдорогиБелая Холуница – Кирс в Верхнекамском районе;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;81 522 805,93 ₽;;;;;;;;;;;;;;
№ 0340200003321000320;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000320;Работа комиссии;Выполнение работ по ремонту автомобильнойдорогиКырчаны – Нема – Кильмезь в Немском районе;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;65 253 779,78 ₽;;;;;;;;;;;;;;
№ 0340200003321000319;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000319;Работа комиссии;Ремонт автомобильнойдорогиСлободской – Нагорск в Нагорском районе;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;43 368 300,63 ₽;;;;;;;;;;;;;;
№ 0340200003321000318;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000318;Работа комиссии;Выполнение работ по ремонту автомобильнойдорогиФаленки -Уни в Фаленском районе;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;33 432 301,03 ₽;;;;;;;;;;;;;;
