Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0320300031121000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0320300031121000008;Подача заявок;Выполнение работ по ремонту автомобильнойдорогипо адресу: г.Уссурийск, ул.Пушкина в границах от ул.Ленинградскойдо ул.Советская;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ УССУРИЙСКОГО ГОРОДСКОГО ОКРУГА ""СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА - ЗАСТРОЙЩИКА""";05.02.2021;21 833 190,54 ₽;;;;;;;;;;;;;;
№ 0848300062221000056;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0848300062221000056;Подача заявок;Выполнение работ по благоустройству территории по адресу: Московская область, Г.о. Подольск, г. Подольск, вдоль ул.Ленинградскаяот д. 21 до д. 25 (Ремонт тротуара);"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ТОРГОВ""";05.02.2021;1 240 605,13 ₽;;;;;;;;;;;;;;
№ 0345300105921000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0345300105921000003;Подача заявок;Ремонт пешеходных дорожек в сквере по ул.Новая, д.16 в г.Кировске, Кировского района, Лениградской области;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА И ОБЕСПЕЧЕНИЯ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КИРОВСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КИРОВСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОНЛЕНИНГРАДСКОЙОБЛАСТИ";05.02.2021;1 987 532,60 ₽;;;;;;;;;;;;;;
№ 0145200000421000050;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0145200000421000050;Подача заявок;Выполнение проектно-изыскательских работ по капитальному ремонту (устройство светофорного объекта) на участках автомобильныхдорогобщего пользования регионального значения в Гатчинском и Тосненском районахЛенинградскойобласти;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАЛЕНИНГРАДСКОЙОБЛАСТИ;05.02.2021;3 894 700,60 ₽;;;;;;;;;;;;;;
№ 0145200000421000049;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0145200000421000049;Подача заявок;Выполнение проектно-изыскательских работ по объекту: «Реконструкция автомобильнойдорогиобщего пользования регионального значения «Юкки - Кузьмолово» на участке км 11+500 – км 12+500 во Всеволожском районеЛенинградскойобласти»;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАЛЕНИНГРАДСКОЙОБЛАСТИ;05.02.2021;6 800 482,12 ₽;;;;;;;;;;;;;;
№ 0145300020621000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300020621000015;Подача заявок;Выполнение работ по грейдированию и уплотнению катком дорожного покрытия;АДМИНИСТРАЦИЯ УЛЬЯНОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ТОСНЕНСКОГО РАЙОНАЛЕНИНГРАДСКОЙОБЛАСТИ;05.02.2021;1 000 000,00 ₽;;;;;;;;;;;;;;
№ 0145200000421000048;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0145200000421000048;Подача заявок;Выполнение проектно-изыскательских работ по капитальному ремонту (техническое перевооружение перекрестков с устройством светофорного объекта) автомобильныхдорогобщего пользования регионального значения в Ломоносовском районеЛенинградскойобласти.;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАЛЕНИНГРАДСКОЙОБЛАСТИ;05.02.2021;3 097 615,69 ₽;;;;;;;;;;;;;;
№ 0145300006221000021;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300006221000021;Подача заявок;Ремонт автомобильныхдорог(устройство выравнивающего слоя, проливка битумом швов в асфальтобетоне);АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КИРИШСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОНЛЕНИНГРАДСКОЙОБЛАСТИ;04.02.2021;2 899 655,20 ₽;;;;;;;;;;;;;;
№ 0845300011621000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0845300011621000001;Подача заявок;Оказание услуг по техническому обслуживанию уличного освещения на территории Волосовского городского поселения;КОМИТЕТ ПО ГОРОДСКОМУ ХОЗЯЙСТВУ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ВОЛОСОВСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОНЛЕНИНГРАДСКОЙОБЛАСТИ;04.02.2021;997 000,00 ₽;;;;;;;;;;;;;;
№ 0145200000421000042;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0145200000421000042;Подача заявок;Выполнение проектно-изыскательских работ по капитальному ремонту (устройство элементов обустройства) автомобильныхдорогобщего пользования регионального значения в Приозерском районеЛенинградскойобласти на участках прохождения в населенных пунктах.;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАЛЕНИНГРАДСКОЙОБЛАСТИ;04.02.2021;2 878 845,23 ₽;;;;;;;;;;;;;;
№ 0145200000421000028;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0145200000421000028;Подача заявок;Выполнение проектно-изыскательских работ по капитальному ремонту (устройство элементов обустройства) автомобильныхдорогобщего пользования регионального значения во Всеволожском районеЛенинградскойобласти на участках прохождения в населенных пунктах.;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАЛЕНИНГРАДСКОЙОБЛАСТИ;02.02.2021;5 493 079,30 ₽;;;;;;;;;;;;;;
№ 0845300015021000009;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0845300015021000009;Подача заявок;Оказание услуг по содержанию технических средств организации дорожного движения;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЕДИНОЕ УПРАВЛЕНИЕ МУНИЦИПАЛЬНЫМИ ЗАКАЗАМИ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЫБОРГСКИЙ РАЙОН""ЛЕНИНГРАДСКОЙОБЛАСТИ";02.02.2021;16 000 000,00 ₽;;;;;;;;;;;;;;
№ 0145300006221000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300006221000013;Определение поставщика отменено;Ремонт автомобильныхдорог(ремонт дорожного покрытиядорог, ремонт тротуаров);АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КИРИШСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОНЛЕНИНГРАДСКОЙОБЛАСТИ;02.02.2021;14 787 780,00 ₽;;;;;;;;;;;;;;
