Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 32109973655;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109973655;Подача заявок;Поставка осветительной техники для нуждПермскогоотряда филиала ФГП ВО ЖДТ России на Свердловской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";09.02.2021;138 580,00 ₽;;;;;;;;;;;;;;
№ 32109973553;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109973553;Подача заявок;Оказание услуги по мойке автомобилей легковых для нуждПермскогоотряда филиала ФГП ВО ЖДТ России на Свердловской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";09.02.2021;137 760,00 ₽;;;;;;;;;;;;;;
№ 0156600037221000021;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600037221000021;Подача заявок;Ремонт тротуар в п. Касимовка Гайнского муниципального округаПермскогокрая;АДМИНИСТРАЦИЯ ГАЙНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;09.02.2021;1 006 081,00 ₽;;;;;;;;;;;;;;
№ 0156600038621000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600038621000009;Подача заявок;Ремонт автомобильныхдорогпо ул. Ленина в с. Коса (от ул. Боталова до границы с п. Кордон), ул. Карла Маркса в п. Кордон ( от границы с. Коса до  д. №5);АДМИНИСТРАЦИЯ КОСИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;09.02.2021;23 683 553,00 ₽;;;;;;;;;;;;;;
№ 0156600015521000025;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600015521000025;Подача заявок;Ремонт автомобильныхдорогп. Сарс: ул. Заречная от д. № 1 до д. № 4 (0,652 км), ул. Орджоникидзе от д. № 19 до ул. Заречная (0,812 км), ул. Речная от ул. Ульянова до д. № 12, от д. № 21 до д. № 23 (0,776 км), ул. Ивана Пашукова отавтодороги«Голдыри-Орда-Октябрьский» - З.Сарс до ул. Солнечная (0,675 км), ул. Калинина от ул. Лесная до ул. 19 Партсъезд (0,296 км), ул. 20 Партсъезд от ул. Уральская до ул. Кирова (0,720 км), ул. Кирова от ул. Северная до ул. Ленина, от ул. Мира до д. № 35 (1,740 км), Покрово-Смирновский хутор ул. Ворошиловская от д. № 1Г до д. № 5 (0,640 км);АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО ГОРОДСКОГО ОКРУГАПЕРМСКОГОКРАЯ;09.02.2021;5 258 704,78 ₽;;;;;;;;;;;;;;
№ 0156600035321000020;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600035321000020;Подача заявок;Ремонт автомобильнойдорогиБорисова - Софонкова, км 00+000 - км 00+532;АДМИНИСТРАЦИЯ КУДЫМКАРСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;09.02.2021;735 757,21 ₽;;;;;;;;;;;;;;
№ 0156600035321000019;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600035321000019;Подача заявок;Ремонт автомобильнойдорогиКува - Важ-Пашня, км 00+000 - км 01+590;АДМИНИСТРАЦИЯ КУДЫМКАРСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;09.02.2021;2 353 769,10 ₽;;;;;;;;;;;;;;
№ 0156600035321000018;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600035321000018;Подача заявок;Ремонт автомобильнойдорогиБатина - Родева, км 01+400 - км 03+000;АДМИНИСТРАЦИЯ КУДЫМКАРСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;09.02.2021;3 157 508,52 ₽;;;;;;;;;;;;;;
№ 0156600035321000017;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600035321000017;Подача заявок;Ремонт автомобильнойдорогиБелоево - Виль-Чигас, км 00+000 - км 01+680;АДМИНИСТРАЦИЯ КУДЫМКАРСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;09.02.2021;3 266 666,67 ₽;;;;;;;;;;;;;;
№ 0156600035321000016;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600035321000016;Подача заявок;Ремонт автомобильнойдорогиПодъезд к д. Почкина, км 00+000 - км 01+220;АДМИНИСТРАЦИЯ КУДЫМКАРСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;09.02.2021;4 066 666,67 ₽;;;;;;;;;;;;;;
№ 0156600035321000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600035321000015;Подача заявок;Ремонт автомобильнойдорогиЮрино-Степанова, км 00+000 - км 01+177;АДМИНИСТРАЦИЯ КУДЫМКАРСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;09.02.2021;4 917 055,71 ₽;;;;;;;;;;;;;;
№ 0156600035321000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600035321000014;Подача заявок;Ремонт автомобильнойдорогиКосьва - Тарасова, км 00+000 - км 02+670;АДМИНИСТРАЦИЯ КУДЫМКАРСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;09.02.2021;5 191 388,89 ₽;;;;;;;;;;;;;;
№ 0356200031321000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0356200031321000004;Подача заявок;Поставка запчастей для специализированных машин;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГИ ТРАНСПОРТА""ПЕРМСКОГОКРАЯ";08.02.2021;870 379,17 ₽;;;;;;;;;;;;;;
№ 0356200031321000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0356200031321000003;Подача заявок;Оказание услуг по обязательному страхованию автогражданской ответственности владельцев транспортных средств;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГИ ТРАНСПОРТА""ПЕРМСКОГОКРАЯ";08.02.2021;262 484,81 ₽;;;;;;;;;;;;;;
№ 0156600018621000031;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600018621000031;Подача заявок;Ремонт участка автомобильнойдороги «Пермь-Ильинский» -Москвина км 000+042 – км 011+855;АДМИНИСТРАЦИЯ ИЛЬИНСКОГО ГОРОДСКОГО ОКРУГА;05.02.2021;17 600 592,66 ₽;;;;;;;;;;;;;;
№ 0315100000321000003;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0315100000321000003;Подача заявок;Выполнение проектных и изыскательских работ по объекту: «Ремонт моста через р. Ласьва на км 475+856 (правый) автомобильнойдорогиМ-7 «Волга» Москва - Владимир - Нижний Новгород - Казань - Уфа, подъезд к г.Пермь, Пермскийкрай»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";05.02.2021;3 683 000,00 ₽;;;;;;;;;;;;;;
№ 0156600038621000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600038621000008;Подача заявок;Ремонтавтодорогипо ул. Свято-Никольская в с. Коса ( от ул. Полевой до ул. Снигирева);АДМИНИСТРАЦИЯ КОСИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;05.02.2021;346 952,00 ₽;;;;;;;;;;;;;;
№ 0156600038621000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600038621000007;Подача заявок;Ремонт участкадорогипо ул. Октябрьская в с. Коса (от ул. Ленина до ул. Электриков);АДМИНИСТРАЦИЯ КОСИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;05.02.2021;429 170,00 ₽;;;;;;;;;;;;;;
№ 0156600037221000020;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600037221000020;Подача заявок;Выполнение работ по ремонту автомобильнойдорогипо ул. Коммунистическая, ул. Дзержинского, п. Гайны - 0,700 км;АДМИНИСТРАЦИЯ ГАЙНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;04.02.2021;14 855 327,53 ₽;;;;;;;;;;;;;;
№ 0156600037221000019;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600037221000019;Подача заявок;Выполнение работ по ремонту автомобильнойдорогипо пер. Школьный, п. Сергеевский - 0,180 км, автомобильнойдорогипо ул. Подгорная, д. Иванчино - 0,310 км;АДМИНИСТРАЦИЯ ГАЙНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;04.02.2021;555 842,78 ₽;;;;;;;;;;;;;;
№ 0156600037221000018;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600037221000018;Подача заявок;Выполнение работ по ремонту автомобильнойдорогипо ул. Луговая, д. Елево - 0,519 км, автомобильнойдорогипо ул. Луговая, п. Харино -  0,430 км, автомобильнойдорогипо ул. Ленина, п. Гайны - 0,300 км, автомобильнойдорогипо ул. Кирова, п. Гайны - 0,300 км, автомобильнойдорогипо ул. Пролетарская п. Гайны - 0,140 км;АДМИНИСТРАЦИЯ ГАЙНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;04.02.2021;2 335 268,34 ₽;;;;;;;;;;;;;;
№ 0156600037221000017;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600037221000017;Подача заявок;Выполнение работ по ремонту автомобильнойдорогипо ул. Сазонова, п. Гайны - 0,100 км, автомобильнойдорогипо ул. Маяковского - 0,400 км, пер. Кирпичный - 0,140 км, п. Гайны,  автомобильнойдорогипо ул. Советская, п. Гайны - 0,160 км, автомобильнойдорогипо пер. Пионерский, п. Гайны - 0,160 км;АДМИНИСТРАЦИЯ ГАЙНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;04.02.2021;1 488 000,00 ₽;;;;;;;;;;;;;;
№ 0356300072521000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0356300072521000007;Подача заявок;РЕМОНТ АВТОМОБИЛЬНОЙДОРОГИ«БОЛЬШАЯ СОСНОВА -ПЕРМЯКИ» (УЧАСТОК «БОЛЬШАЯ СОСНОВА - ПЕТРОПАВЛОВСК») - КМ 1+930 - КМ 4+720 КМ;АППАРАТ АДМИНИСТРАЦИИ БОЛЬШЕСОСНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;04.02.2021;20 283 000,00 ₽;;;;;;;;;;;;;;
№ 0156600038621000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600038621000004;Подача заявок;"Ремонт участка автомобильнойдорогиСелище -Чураки км 16+000-км 16+330; 21+000 - км 22+000";АДМИНИСТРАЦИЯ КОСИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;03.02.2021;1 940 127,00 ₽;;;;;;;;;;;;;;
№ 0156600038621000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600038621000003;Подача заявок;"Ремонт участкаавтодороги""Юксеево-Коса"" - Бачманово км 4+200 - км 5+200";АДМИНИСТРАЦИЯ КОСИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;03.02.2021;1 190 198,00 ₽;;;;;;;;;;;;;;
№ 32109954497;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109954497;Подача заявок;Поставка медикаментов для нуждПермскогоотряда филиала ФГП ВО ЖДТ России на Свердловской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";03.02.2021;146 510,00 ₽;;;;;;;;;;;;;;
№ 32109953569;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109953569;Подача заявок;Поставка инвентаря для служебных собак для нуждПермскогоотряда филиала ФГП ВО ЖДТ России на Свердловской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";03.02.2021;83 700,00 ₽;;;;;;;;;;;;;;
№ 0156600035321000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600035321000006;Подача заявок;Ремонт автомобильнойдорогиКудымкар - Романова, км 00+000 - км 01+112;АДМИНИСТРАЦИЯ КУДЫМКАРСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;03.02.2021;5 339 631,68 ₽;;;;;;;;;;;;;;
№ 0156600035321000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600035321000005;Подача заявок;Ремонт автомобильнойдорогиБелоево-Кува-Сидорова, км 19+100 - км 23+100;АДМИНИСТРАЦИЯ КУДЫМКАРСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;03.02.2021;8 888 888,89 ₽;;;;;;;;;;;;;;
№ 0156600035321000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600035321000004;Подача заявок;Ремонт автомобильнойдорогиКудымкар - Верх-Иньва - Веселый Мыс, км 43+000 - км 51+000;АДМИНИСТРАЦИЯ КУДЫМКАРСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;03.02.2021;16 217 677,78 ₽;;;;;;;;;;;;;;
№ 0156600038621000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600038621000002;Определение поставщика завершено;Ремонт моста автомобильнойдорогиНагорная-Усть-Коса через р. Сым км 27 +315;АДМИНИСТРАЦИЯ КОСИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;02.02.2021;2 168 475,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0156600038621000002;АДМИНИСТРАЦИЯ КОСИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ПЕРМСКОГО КРАЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АГРОДОРСТРОЙ""";;2 168 475,00;;;;;;
№ 0156600015521000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600015521000013;Подача заявок;Ремонт автомобильныхдорогп. Октябрьский: ул. Энергетиков от ул. Трактовая до д. № 17 (0,390 км), ул. Губкина от ул. Трактовая до ул. Пионерская (0,300 км), ул. Коммунальная от ул. Трактовая до пер. Больничный (0,285 км), пер. Больничный от ул. Ленина до ул. Сарсинская (0,480 км), ул. Ленина съезд с ул. Трактовая (0,010 км), ул. Крупской от ул. Трактовая до ул. Пионерская (0,170 км);АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО ГОРОДСКОГО ОКРУГАПЕРМСКОГОКРАЯ;02.02.2021;6 861 581,27 ₽;;;;;;;;;;;;;;
№ 0156600037221000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600037221000015;Подача заявок;Ремонт тротуар в п. Гайны по ул. Полевая 510 м, пер. Камскому 400 м Гайнского муниципального округаПермскогокрая;АДМИНИСТРАЦИЯ ГАЙНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;01.02.2021;3 393 906,20 ₽;;;;;;;;;;;;;;
№ 0156600037221000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600037221000014;Подача заявок;Ремонт тротуар в п. Гайны по ул. Кирова 150 м, по пер. Молодежный 250 м, по ул. Гражданская 300 м Гайнского муниципального округаПермскогокрая;АДМИНИСТРАЦИЯ ГАЙНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;01.02.2021;2 506 213,00 ₽;;;;;;;;;;;;;;
№ 0315100000321000002;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0315100000321000002;Подача заявок;Строительный контроль по объекту: «Ремонт автомобильнойдорогиМ-7 «Волга» Москва – Владимир – Нижний Новгород – Казань – Уфа, подъезд к г.Пермь, км 477+644 – км 509+867,Пермскийкрай»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";01.02.2021;21 296 448,00 ₽;;;;;;;;;;;;;;
№ 0156600037221000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600037221000013;Подача заявок;Ремонт тротуар в п. Кебраты по ул. Кирова 650 м Гайнского муниципального округаПермскогокрая;АДМИНИСТРАЦИЯ ГАЙНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;01.02.2021;2 232 522,00 ₽;;;;;;;;;;;;;;
№ 0156600037221000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600037221000012;Подача заявок;Ремонт тротуар в п. Гайны по ул. Дзержинского 475 м Гайнского муниципального округаПермскогокрая;АДМИНИСТРАЦИЯ ГАЙНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;01.02.2021;3 076 218,00 ₽;;;;;;;;;;;;;;
№ 0156600037221000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600037221000011;Подача заявок;Ремонт тротуар в п. Гайны по ул. Ленина 500 м, по ул. Кашина 141 м, по ул. А-Невского 300 м Гайнского муниципального округаПермскогокрая;АДМИНИСТРАЦИЯ ГАЙНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;01.02.2021;3 736 393,00 ₽;;;;;;;;;;;;;;
№ 0315100000321000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0315100000321000001;Подача заявок;Выполнение работ по объекту: «Установка элементов обустройства автомобильныхдорогобщего пользования федерального значения. Установка светофорного объекта на км 159+658 автомобильнойдорогиобщего пользования федерального значения М-7 «Волга» Москва – Владимир – Нижний Новгород – Казань – Уфа, подъезд к городам Ижевск иПермь, Удмуртская Республика»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";01.02.2021;1 900 000,00 ₽;;;;;;;;;;;;;;
№ 0156600038621000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156600038621000001;Определение поставщика завершено;Ремонт моста автомобильнойдорогиУсть-Коса - Светлица через р. Гнилуха;АДМИНИСТРАЦИЯ КОСИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГАПЕРМСКОГОКРАЯ;01.02.2021;351 311,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0156600038621000001;АДМИНИСТРАЦИЯ КОСИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ПЕРМСКОГО КРАЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ КОСИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ПЕРМСКОГО КРАЯ ""ТРАНСПОРТНО-ХОЗЯЙСТВЕННОЕ ПРЕДПРИЯТИЕ""";;351 311,00;;;;;;
