Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0319200000521000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0319200000521000014;Подача заявок;"Рубка погибших и поврежденных лесных насаждений от воздействия различных негативных факторов (Сплошная санитарная рубка: ""Епишинское участковое лесничество"" квартал 132 выдел 12 лесосека 1)";"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЕНИСЕЙСКОЕ ЛЕСНИЧЕСТВО""";10.02.2021;63 393,46 ₽;;;;;;;;;;;;;;
№ 0320300030321000016;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0320300030321000016;Подача заявок;Выполнение работ по содержанию неразграниченной территории, прилегающей к местам накопления твердых коммунальных отходов в г. Уссурийске во II квартале 2021 года;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ УССУРИЙСКОГО ГОРОДСКОГО ОКРУГА ""УПРАВЛЕНИЕ БЛАГОУСТРОЙСТВА""";10.02.2021;1 493 239,50 ₽;;;;;;;;;;;;;;
№ 0319300022321000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0319300022321000004;Подача заявок;Поставка продуктов питания для Гляденской ООШ филиала МБОУ Холмогорской СОШ;МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ХОЛМОГОРСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА;10.02.2021;733 065,00 ₽;;;;;;;;;;;;;;
№ 0351200003321000300;https://zakupki.gov.ru//epz/order/notice/zp504/view/common-info.html?regNumber=0351200003321000300;Подача заявок;2021-№70 Поставка лекарственных препаратов для медицинского применения: Креон 10000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБОБЛФАРМ""";10.02.2021;57 191,40 ₽;;;;;;;;;;;;;;
№ 0351200003321000299;https://zakupki.gov.ru//epz/order/notice/zp504/view/common-info.html?regNumber=0351200003321000299;Подача заявок;2021-№58 Поставка лекарственных препаратов для медицинского применения: Креон 10000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБОБЛФАРМ""";10.02.2021;57 191,40 ₽;;;;;;;;;;;;;;
№ 0312100000121000022;https://zakupki.gov.ru//epz/order/notice/inm111/view/common-info.html?regNumber=0312100000121000022;Подача заявок;Поставка пасты томатной;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОГРАНИЧНОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО РЕСПУБЛИКЕ ТЫВА""";10.02.2021;146 748,00 ₽;;;;;;;;;;;;;;
№ 0351200003321000298;https://zakupki.gov.ru//epz/order/notice/zp504/view/common-info.html?regNumber=0351200003321000298;Подача заявок;2021-№57 Поставка лекарственных препаратов для медицинского применения: Креон 10000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБОБЛФАРМ""";10.02.2021;54 468,00 ₽;;;;;;;;;;;;;;
№ 0351200003321000297;https://zakupki.gov.ru//epz/order/notice/zp504/view/common-info.html?regNumber=0351200003321000297;Подача заявок;2021-№56 Поставка лекарственных препаратов для медицинского применения: Креон 10000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБОБЛФАРМ""";10.02.2021;54 468,00 ₽;;;;;;;;;;;;;;
№ 0351200003321000296;https://zakupki.gov.ru//epz/order/notice/zp504/view/common-info.html?regNumber=0351200003321000296;Подача заявок;2021-№55 Поставка лекарственных препаратов для медицинского применения: Креон 10000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБОБЛФАРМ""";10.02.2021;49 021,20 ₽;;;;;;;;;;;;;;
№ 0351200003321000295;https://zakupki.gov.ru//epz/order/notice/zp504/view/common-info.html?regNumber=0351200003321000295;Подача заявок;2021-№69 Поставка лекарственных препаратов для медицинского применения: Креон 10000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБОБЛФАРМ""";10.02.2021;10 893,60 ₽;;;;;;;;;;;;;;
№ 0351200003321000294;https://zakupki.gov.ru//epz/order/notice/zp504/view/common-info.html?regNumber=0351200003321000294;Подача заявок;2021-№54 Поставка лекарственных препаратов для медицинского применения: Креон 10000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБОБЛФАРМ""";10.02.2021;10 893,60 ₽;;;;;;;;;;;;;;
№ 0120100010121000008;https://zakupki.gov.ru//epz/order/notice/inm111/view/common-info.html?regNumber=0120100010121000008;Подача заявок;«Закупка реагентов для автоматического биохимического анализатора Horiba-ABX Pentra C 200 для нужд УФСБ России по Приморскому краю»  (документация о закрытом аукционе размещена  на специализированной электронной площадкеАСТ ГОЗ на сайте www.astgoz.ru);УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ПРИМОРСКОМУ КРАЮ;10.02.2021;134 424,52 ₽;;;;;;;;;;;;;;
№ 0351200003321000293;https://zakupki.gov.ru//epz/order/notice/zp504/view/common-info.html?regNumber=0351200003321000293;Подача заявок;2021-№51 Поставка лекарственных препаратов для медицинского применения: Креон 10000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБОБЛФАРМ""";10.02.2021;45 995,20 ₽;;;;;;;;;;;;;;
№ 0351200003321000292;https://zakupki.gov.ru//epz/order/notice/zp504/view/common-info.html?regNumber=0351200003321000292;Подача заявок;2021-№50 Поставка лекарственных препаратов для медицинского применения: Креон 10000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБОБЛФАРМ""";10.02.2021;45 995,20 ₽;;;;;;;;;;;;;;
№ 0351200003321000291;https://zakupki.gov.ru//epz/order/notice/zp504/view/common-info.html?regNumber=0351200003321000291;Подача заявок;2021-№72 Поставка лекарственных препаратов для медицинского применения: Креон 10000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБОБЛФАРМ""";10.02.2021;68 085,00 ₽;;;;;;;;;;;;;;
№ 0120300018321000019;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0120300018321000019;Подача заявок;"Выполнение работ по ремонту автомобильных дорог общего пользования местного значения  на территории Спасского муниципального района, расположенных в Краснокутском сельском поселении в с. Красный Кут по ул. Гарнизонная (уч-к. от магазина ""Магнит"" до д. №9 по ул. Гарнизонная) и в с. Вишневка по пер. Школьный (уч-к от ул. Колхозная до ул. Новая)";АДМИНИСТРАЦИЯ СПАССКОГО МУНИЦИПАЛЬНОГО РАЙОНА;10.02.2021;6 020 578,00 ₽;;;;;;;;;;;;;;
№ 0351200003321000290;https://zakupki.gov.ru//epz/order/notice/zp504/view/common-info.html?regNumber=0351200003321000290;Подача заявок;2021-№49 Поставка лекарственных препаратов для медицинского применения: Креон 10000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБОБЛФАРМ""";10.02.2021;68 085,00 ₽;;;;;;;;;;;;;;
№ 0120300018321000018;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0120300018321000018;Подача заявок;Выполнение работ по ремонту автомобильных дорог общего пользования местного значения  на территории Спасского муниципального района, расположенных в Прохорском сельском поселении в с. Прохоры по ул. Советская (участок от д.№3 до д. №32);АДМИНИСТРАЦИЯ СПАССКОГО МУНИЦИПАЛЬНОГО РАЙОНА;10.02.2021;7 070 707,30 ₽;;;;;;;;;;;;;;
№ 0351200003321000289;https://zakupki.gov.ru//epz/order/notice/zp504/view/common-info.html?regNumber=0351200003321000289;Подача заявок;2021-№45 Поставка лекарственных препаратов для медицинского применения: Креон 10000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБОБЛФАРМ""";10.02.2021;90 780,00 ₽;;;;;;;;;;;;;;
№ 0312100000121000021;https://zakupki.gov.ru//epz/order/notice/inm111/view/common-info.html?regNumber=0312100000121000021;Подача заявок;Оказание услуг по техническому обслуживанию и ремонту систем видеонаблюдения;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОГРАНИЧНОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО РЕСПУБЛИКЕ ТЫВА""";10.02.2021;107 200,00 ₽;;;;;;;;;;;;;;
№ 0351200003321000288;https://zakupki.gov.ru//epz/order/notice/zp504/view/common-info.html?regNumber=0351200003321000288;Подача заявок;2021-№43 Поставка лекарственных препаратов для медицинского применения: Креон 10000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБОБЛФАРМ""";10.02.2021;36 312,00 ₽;;;;;;;;;;;;;;
№ 0351200003321000287;https://zakupki.gov.ru//epz/order/notice/zp504/view/common-info.html?regNumber=0351200003321000287;Подача заявок;2021-№42 Поставка лекарственных препаратов для медицинского применения: Креон 10000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБОБЛФАРМ""";10.02.2021;51 442,00 ₽;;;;;;;;;;;;;;
№ 0339500000721000019;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0339500000721000019;Подача заявок;Поставка медицинских изделий;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ КЕМЕРОВСКОЙ ОБЛАСТИ ""КЕМЕРОВСКИЙ ОБЛАСТНОЙ КЛИНИЧЕСКИЙ ФТИЗИОПУЛЬМОНОЛОГИЧЕСКИЙ МЕДИЦИНСКИЙ ЦЕНТР""";10.02.2021;29 700,00 ₽;;;;;;;;;;;;;;
№ 0351200003321000286;https://zakupki.gov.ru//epz/order/notice/zp504/view/common-info.html?regNumber=0351200003321000286;Подача заявок;2021-№41 Поставка лекарственных препаратов для медицинского применения: Креон 10000;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБОБЛФАРМ""";10.02.2021;33 891,20 ₽;;;;;;;;;;;;;;
№ 0888100000121000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0888100000121000009;Подача заявок;Оказание услуг по техническому обслуживанию зданий (г.Анадырь);"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ХОЗЯЙСТВЕННОГО И СЕРВИСНОГО ОБЕСПЕЧЕНИЯ УПРАВЛЕНИЯ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ЧУКОТСКОМУ АВТОНОМНОМУ ОКРУГУ""";10.02.2021;1 000 000,00 ₽;;;;;;;;;;;;;;
№ 0322300036721000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0322300036721000008;Подача заявок;Поставка воронок ушных одноразовых полимерных;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 7"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ ХАБАРОВСКОГО КРАЯ";10.02.2021;13 020,00 ₽;;;;;;;;;;;;;;
