Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0160300042621000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300042621000001;Подача заявок;Содержание автомобильныхдорогобщего пользования муниципального значения и искусственных сооружений на них, находящихся в собственности Пугачевского муниципального района.;АДМИНИСТРАЦИЯ ПУГАЧЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;28.01.2021;6 500 000,00 ₽;;;;;;;;;;;;;;
№ 32109930607;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109930607;Закупка завершена;Выполнение работ по содержанию автомобильныхдорогв Балаковском районеСаратовскойобласти;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД БАЛАКОВО ""БАЛАВТОДОР""";27.01.2021;15 000 000,00 ₽;;;;;;;;;;;;;;
№ 0355100004521000002;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004521000002;Подача заявок;Проведение строительного контроля при осуществлении капитального ремонта автомобильнойдорогиР-158 Нижний Новгород-Арзамас-Саранск-Исса-Пенза-Саратовна участке км 464+910- км 474+830, Пензенская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";27.01.2021;17 273 220,00 ₽;;;;;;;;;;;;;;
№ 0364100001821000006;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0364100001821000006;Подача заявок;"Разработка проектной документации: ""Капитальный ремонт моста через реку Вяжля на км 31+810 автомобильнойдорогиА-298 автомобильнаядорогаР-208 ""Тамбов - Пенза"" -Саратов- Пристанное - Ершов - Озинки - граница с Республикой Казахстан, Тамбовская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";27.01.2021;3 895 927,00 ₽;;;;;;;;;;;;;;
№ 0160300000721000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300000721000001;Подача заявок;Выполнение работ по зимнему содержанию автомобильныхдорогТурковского муниципального района;АДМИНИСТРАЦИЯ ТУРКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;25.01.2021;555 124,80 ₽;;;;;;;;;;;;;;
№ 0860400000321000005;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0860400000321000005;Подача заявок;Выполнение работ по объекту: «Устройство защитных слоев на автомобильнойдорогеР-228 Сызрань-Саратов-Волгоград на участке км 267+700 – 270+700 (старое направление с. Шевыревка),Саратовскаяобласть»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";22.01.2021;18 866 019,00 ₽;;;;;;;;;;;;;;
№ 0860400000321000004;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0860400000321000004;Подача заявок;Выполнение работ по объекту: «Устройство защитных слоев на автомобильнойдорогеР-228 Сызрань-Саратов-Волгоград на участке км 47+000 – 57+000,Саратовскаяобласть».;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";22.01.2021;78 088 511,00 ₽;;;;;;;;;;;;;;
№ 0860400000321000003;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0860400000321000003;Подача заявок;"Выполнение работ по объекту: «Устройство защитных слоев на  автомобильнойдорогеА-298 автомобильнаядорогаР-208 ""Тамбов-Пенза"" -Саратов-Пристанное-Ершов-Озинки-граница с Республикой Казахстан на участке км 256+000 – км 271+752,Саратовскаяобласть»";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";22.01.2021;127 751 151,00 ₽;;;;;;;;;;;;;;
№ 0860400000321000002;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0860400000321000002;Подача заявок;"Выполнение работ по объекту: ""Устройство защитных слоев на автомобильнойдорогеР-158 НижнийН овгород-Арзамас-Саранск-Исса-Пенза-Саратовна участке км 552+830 – км 566+605,Саратовскаяобласть, Устройство защитных слоев на автомобильнойдорогеР-158 Нижний Новгород-Арзамас-Саранск-Исса-Пенза-Саратовна участке км 516+100 – км 529+400,Саратовскаяобласть""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";22.01.2021;203 292 903,00 ₽;;;;;;;;;;;;;;
№ 0360300254321000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360300254321000001;Определение поставщика завершено;Услуги по содержанию межпоселковых автомобильныхдорогобщего пользования местного значения в зимний период;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ  УЧРЕЖДЕНИЕ ""ЦЕНТРАЛИЗОВАННАЯ БУХГАЛТЕРИЯ МУНИЦИПАЛЬНЫХ ОБРАЗОВАНИЙ РОВЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ""";21.01.2021;400 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360300254321000001;РОВЕНСКАЯ РАЙОННАЯ АДМИНИСТРАЦИЯ РОВЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИДЕР - А.В.В.""";;400 000,00;;;;;;
№ 0160300004621000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300004621000001;Определение поставщика завершено;Содержание автомобильныхдорогобщего пользования местного значения в зимних условиях;АДМИНИСТРАЦИЯ КРАСНОПАРТИЗАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;21.01.2021;687 738,74 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300004621000001;АДМИНИСТРАЦИЯ КРАСНОПАРТИЗАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ""";;687 738,74;;;;;;
№ 0160300001721000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300001721000001;Работа комиссии;Выполнение работ по зимнему содержанию автомобильныхдорогобщего пользования местного значения Калининского муниципального районаСаратовскойобласти(Дорогиавтомобильные, в том числе улично-дорожная сеть, и прочие автомобильные и пешеходныедороги, не включенные в другие группировки);АДМИНИСТРАЦИЯ КАЛИНИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;21.01.2021;1 400 000,00 ₽;;;;;;;;;;;;;;
№ 0360300026621000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360300026621000004;Определение поставщика завершено;Зимнее содержание автомобильныхдорогв Ртищевском муниципальном районе;АДМИНИСТРАЦИЯ РТИЩЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;21.01.2021;1 500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360300026621000004;АДМИНИСТРАЦИЯ РТИЩЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИК-СТРОЙ""";;1 500 000,00;;;;;;
№ 0360200054021000003;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0360200054021000003;Подача заявок;Выполнение топографо-геодезической съемки, кадастровых работ по формированию полосы отвода 14 автомобильныхдорогв Энгельсском муниципальном районеСаратовскойобласти, оформление технических планов автомобильныхдорог, постановка на государственный кадастровый учет объектов капитального строительства и земельных участков под ними.;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";20.01.2021;8 114 066,67 ₽;;;;;;;;;;;;;;
№ 0360200054021000002;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0360200054021000002;Подача заявок;Выполнение топографо-геодезической съемки, кадастровых работ по формированию полосы отвода 10 автомобильныхдорогвСаратовскоммуниципальном районеСаратовскойобласти, оформление технических планов автомобильныхдорог, постановка на государственный кадастровый учет объектов капитального строительства и земельных участков под ними.;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";20.01.2021;5 185 941,66 ₽;;;;;;;;;;;;;;
№ 0360200054021000001;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0360200054021000001;Подача заявок;Выполнение топографо-геодезической съемки, кадастровых работ по формированию полосы отвода 11 автомобильныхдорогв Татищевском муниципальном районеСаратовскойобласти, оформление технических планов автомобильныхдорог, постановка на государственный кадастровый учет объектов капитального строительства и земельных участков под ними.;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";20.01.2021;4 057 441,67 ₽;;;;;;;;;;;;;;
№ 0160300057921000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300057921000002;Определение поставщика завершено;Выполнение работ по очистке от снега улиц идорогна территории Горновского муниципального образования Краснопартизанского муниципального районаСаратовскойобласти;АДМИНИСТРАЦИЯ ГОРНОВСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КРАСНОПАРТИЗАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;19.01.2021;348 720,66 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300057921000002;АДМИНИСТРАЦИЯ ГОРНОВСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КРАСНОПАРТИЗАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Карпухин В. В.;;348 720,66;;;;;;
№ 0160300002721000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300002721000002;Подача заявок;Выполнение работ по содержанию автомобильныхдорог;"КОМИТЕТ ДОРОЖНОГО ХОЗЯЙСТВА, БЛАГОУСТРОЙСТВА И ТРАНСПОРТА АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСАРАТОВ""";18.01.2021;19 996 768,80 ₽;;;;;;;;;;;;;;
№ 0160300032721000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300032721000001;Определение поставщика завершено;Зимнее содержаниедорогместного значения;АДМИНИСТРАЦИЯ РОВЕНСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РОВЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;18.01.2021;1 100 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300032721000001;АДМИНИСТРАЦИЯ РОВЕНСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РОВЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Соин П. И.;;1 100 000,00;;;;;;
№ 0160300001621000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300001621000005;Определение поставщика завершено;Выполнение работ посодержанию автомобильныхдорог: автомобильнаядорога«Бобылевка- Осиновка-Борецк», автомобильнаядорога«Борецк- Константиновский;АДМИНИСТРАЦИЯ РОМАНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;15.01.2021;1 972 915,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300001621000005;АДМИНИСТРАЦИЯ РОМАНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0160300001621000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300001621000003;Определение поставщика завершено;Выполнение работ по очисткедорогот снегаавтотранспортом в р.п. Романовка,  пос.Красноармейский и пос. Таволжанский;АДМИНИСТРАЦИЯ РОМАНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;15.01.2021;104 672,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300001621000003;АДМИНИСТРАЦИЯ РОМАНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РОМАНОВСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "" ИСТОК""";;104 672,00;;;;;;
№ 0160300001621000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300001621000002;Определение поставщика завершено;Выполнение работ по зимнему содержаниюавтомобильныхдорогобщего пользования муниципального значения в Романовском муниципальном районе;АДМИНИСТРАЦИЯ РОМАНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;15.01.2021;20 281,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300001621000002;АДМИНИСТРАЦИЯ РОМАНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РОМАНОВСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "" ИСТОК""";;20 281,00;;;;;;
№ 0160300001621000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300001621000001;Определение поставщика завершено;Выполнение работ по очисткедорогот снегаавтотранспортом в р.п. Романовка,  пос.Красноармейский и пос. Таволжанский;АДМИНИСТРАЦИЯ РОМАНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;15.01.2021;239 207,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300001621000001;АДМИНИСТРАЦИЯ РОМАНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РОМАНОВСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "" ИСТОК""";;239 207,00;;;;;;
№ 0160300014421000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300014421000007;Определение поставщика завершено;Выполнение работ по содержаниюдорогобщего пользования в Петровском муниципальном районеСаратовскойобласти.;АДМИНИСТРАЦИЯ ПЕТРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;14.01.2021;4 644 066,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300014421000007;АДМИНИСТРАЦИЯ ПЕТРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";;4 644 066,00;;;;;;
№ 0360300026621000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360300026621000002;Определение поставщика завершено;Зимнее содержание автомобильныхдорогв границах сельских населенных пунктов;АДМИНИСТРАЦИЯ РТИЩЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;14.01.2021;200 140,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360300026621000002;АДМИНИСТРАЦИЯ РТИЩЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0160300014421000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300014421000006;Определение поставщика завершено;Выполнение работ по содержаниюдорогобщего пользования в Петровском муниципальном районеСаратовскойобласти.;АДМИНИСТРАЦИЯ ПЕТРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;14.01.2021;970 711,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300014421000006;АДМИНИСТРАЦИЯ ПЕТРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;КРЕСТЬЯНСКОЕ (ФЕРМЕРСКОЕ) ХОЗЯЙСТВО ЧЕРНОВА АЛЕКСАНДРА ГРИГОРЬЕВИЧА;;970 711,00;;;;;;
