Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0169300024821000043;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300024821000043;Подача заявок;Ремонт участкадорогипо ул. Механизаторов в п. Мирный  в Красноармейского районаЧелябинскойобласти;АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;09.02.2021;3 605 540,21 ₽;;;;;;;;;;;;;;
№ 0169300024821000042;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300024821000042;Подача заявок;Ремонт участкадорогипо ул. Железнодорожная в п. Баландино  Красноармейского  районаЧелябинскойобласти;АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;09.02.2021;5 231 181,12 ₽;;;;;;;;;;;;;;
№ 0169300024821000041;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300024821000041;Подача заявок;Ремонтдорогипо ул. Пушкина в п. Петровский  Красноармейского районаЧелябинскойобласти;АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;09.02.2021;7 816 396,39 ₽;;;;;;;;;;;;;;
№ 0169300024821000040;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300024821000040;Подача заявок;Ремонтдорогипо ул. Уральская в с. Миасское в Красноармейского районеЧелябинскойобласти;АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;09.02.2021;7 645 143,79 ₽;;;;;;;;;;;;;;
№ 0169300033421000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300033421000010;Подача заявок;Ремонт участкадорогиасфальтобетонного покрытия по ул. Чапаева  с.Чесма;УПРАВЛЕНИЕ ЭКОНОМИКИ, НЕДВИЖИМОСТИ И ПРЕДПРИНИМАТЕЛЬСТВА АДМИНИСТРАЦИИ ЧЕСМЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЧЕЛЯБИНСКОЙОБЛАСТИ;09.02.2021;8 225 101,20 ₽;;;;;;;;;;;;;;
№ 0169300024821000039;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300024821000039;Подача заявок;Ремонтдорогипо ул. Советская в с. Шумово  Красноармейского  районаЧелябинскойобласти;АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;09.02.2021;10 956 022,28 ₽;;;;;;;;;;;;;;
№ 32109970997;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109970997;Подача заявок;Оказание услуг по проведению периодической проверки работникамиЧелябинскогоотряда филиала ФГП ВО ЖДТ России на Южно-Уральской железнойдорогена пригодность к действиям в условиях, связанных с применением огнестрельного оружия и специальных средств в г. Миассе;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";09.02.2021;314 400,00 ₽;;;;;;;;;;;;;;
№ 0169600012021000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169600012021000001;Подача заявок;Капитальный ремонт улично-дорожного полотна по ул. Советской п. Арсинский Нагайбакского районаЧелябинскойобласти;АДМИНИСТРАЦИЯ АРСИНСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НАГАЙБАКСКОГО РАЙОНАЧЕЛЯБИНСКОЙОБЛАСТИ;08.02.2021;4 660 803,60 ₽;;;;;;;;;;;;;;
№ 0169300024821000038;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300024821000038;Подача заявок;Ремонт участкадорогипо ул. 40 лет Победы в с. Миасское Красноармейского районаЧелябинскойобласти;АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;08.02.2021;6 244 295,89 ₽;;;;;;;;;;;;;;
№ 0169300024821000037;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300024821000037;Подача заявок;Ремонт участкадорогиот д. Фроловка до с. Ханжино Красноармейского районаЧелябинскойобласти;АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;08.02.2021;8 274 656,45 ₽;;;;;;;;;;;;;;
№ 0169300024821000036;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300024821000036;Подача заявок;Ремонтдорогидо д.Кадкуль от автомобильнойдорогиБродокалмак-Алабуга Красноармейского районаЧелябинскойобласти;АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;08.02.2021;5 301 222,10 ₽;;;;;;;;;;;;;;
№ 0169300024821000035;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300024821000035;Подача заявок;Ремонт участковдорогипо ул. Труда, ул. Механизаторов в с. Канашево Красноармейского районаЧелябинскойобласти;АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;08.02.2021;3 204 429,96 ₽;;;;;;;;;;;;;;
№ 0169300024821000034;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300024821000034;Подача заявок;Ремон участкадорогипо ул. Степная в п. Октябрьский Красноармейского районаЧелябинскойобласти;АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;08.02.2021;3 604 818,08 ₽;;;;;;;;;;;;;;
№ 0169300024821000033;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300024821000033;Подача заявок;Ремонт переулка к ул. Школьная от ул. Центральная в с. Миасское Красноармейского районаЧелябинскойобласти;АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;08.02.2021;1 470 810,15 ₽;;;;;;;;;;;;;;
№ 0169300025021000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300025021000004;Подача заявок;"""Капитальный ремонт улично-дорожной сети п.Кассельский Нагайбакского муниципального районаЧелябинскойобласти. Улица Труда.""";АДМИНИСТРАЦИЯ КАССЕЛЬСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ НАГАЙБАКСКОГО РАЙОНА;08.02.2021;2 407 511,35 ₽;;;;;;;;;;;;;;
№ 0169300021821000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300021821000001;Подача заявок;Ремонтавтодорогипо переулку от ул. Совхозная до ул.9 Мая в с.Филимоново Чебаркульского района,Челябинскойобласти;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ ФИЛИМОНОВСКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ""";08.02.2021;5 755 307,74 ₽;;;;;;;;;;;;;;
№ 0169300024821000029;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300024821000029;Определение поставщика отменено;Ремонт автомобильныхдорогв Красноармейском муниципальном районеЧелябинскойобласти;АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;08.02.2021;6 244 295,89 ₽;;;;;;;;;;;;;;
№ 0169300024821000028;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300024821000028;Определение поставщика отменено;Ремонт автомобильныхдорогв Красноармейском муниципальном районеЧелябинскойобласти;АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;08.02.2021;8 274 656,45 ₽;;;;;;;;;;;;;;
№ 0169300024821000027;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300024821000027;Определение поставщика отменено;Ремонт автомобильныхдорогв Красноармейском муниципальном районеЧелябинскойобласти;АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;08.02.2021;5 301 222,10 ₽;;;;;;;;;;;;;;
№ 0169300024821000026;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300024821000026;Определение поставщика отменено;Ремонт автомобильныхдорогв Красноармейском муниципальном районеЧелябинскойобласти;АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;08.02.2021;3 204 429,96 ₽;;;;;;;;;;;;;;
№ 0169300024821000025;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300024821000025;Определение поставщика отменено;Ремонт автомобильныхдорогв Красноармейском муниципальном районеЧелябинскойобласти;АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;08.02.2021;3 604 818,08 ₽;;;;;;;;;;;;;;
№ 0169300024821000024;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300024821000024;Определение поставщика отменено;Ремонт автомобильныхдорогв Красноармейском муниципальном районеЧелябинскойобласти;АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;08.02.2021;1 470 810,15 ₽;;;;;;;;;;;;;;
№ 0169300033421000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300033421000008;Подача заявок;Ремонт асфальтобетонного покрытия пер. Центральный с.Чесма;УПРАВЛЕНИЕ ЭКОНОМИКИ, НЕДВИЖИМОСТИ И ПРЕДПРИНИМАТЕЛЬСТВА АДМИНИСТРАЦИИ ЧЕСМЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЧЕЛЯБИНСКОЙОБЛАСТИ;08.02.2021;1 187 713,20 ₽;;;;;;;;;;;;;;
№ 0369300177321000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0369300177321000003;Подача заявок;Ремонтавтодорогипо ул. Республики (от ул. Ленина до ул. Металлистов) в г. КыштымеЧелябинскойобласти;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""ОТДЕЛ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА КЫШТЫМСКОГО ГОРОДСКОГО ОКРУГА""";06.02.2021;28 786 008,00 ₽;;;;;;;;;;;;;;
№ 0169300034121000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300034121000010;Подача заявок;Выполнение работ по ремонту автомобильнойдорогипо ул. Маяковского (от ул. Фрунзе до ул. Хромитовская), п. БредыЧелябинскойобласти;АДМИНИСТРАЦИЯ БРЕДИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЧЕЛЯБИНСКОЙОБЛАСТИ;05.02.2021;1 941 402,00 ₽;;;;;;;;;;;;;;
№ 0169300034121000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300034121000009;Подача заявок;Выполнение работ по ремонту автомобильнойдорогипо ул. Черемушки (от дома №3 до дома №31), п.БредыЧелябинскойобласти;АДМИНИСТРАЦИЯ БРЕДИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЧЕЛЯБИНСКОЙОБЛАСТИ;05.02.2021;3 084 462,00 ₽;;;;;;;;;;;;;;
№ 0169300034121000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300034121000008;Подача заявок;Выполнение работ по ремонту автомобильнойдорогипо ул. Гербанова (от ул. Пионерской до ул. Западной), п.БредыЧелябинскойобласти;АДМИНИСТРАЦИЯ БРЕДИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЧЕЛЯБИНСКОЙОБЛАСТИ;05.02.2021;9 075 967,00 ₽;;;;;;;;;;;;;;
№ 0169600001921000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169600001921000015;Подача заявок;Ремонтдорогипо ул. Победы и ул. 3 Интернационала в г. КусаЧелябинскойобласти.;УПРАВЛЕНИЕ ЗЕМЕЛЬНЫМИ И ИМУЩЕСТВЕННЫМИ ОТНОШЕНИЯМИ КУСИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;05.02.2021;6 640 429,20 ₽;;;;;;;;;;;;;;
№ 0169600001921000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169600001921000014;Подача заявок;Ремонтдорогипо ул. Уральская от ул. Герцена до ул. Доватора в г. КусаЧелябинскойобласти.;УПРАВЛЕНИЕ ЗЕМЕЛЬНЫМИ И ИМУЩЕСТВЕННЫМИ ОТНОШЕНИЯМИ КУСИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;05.02.2021;535 156,80 ₽;;;;;;;;;;;;;;
№ 0169600001921000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169600001921000013;Подача заявок;Ремонтдорогипо ул. К. Либкнехта от ул. Доватора до ул. Садовая в г. КусаЧелябинскойобласти.;УПРАВЛЕНИЕ ЗЕМЕЛЬНЫМИ И ИМУЩЕСТВЕННЫМИ ОТНОШЕНИЯМИ КУСИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;05.02.2021;2 224 983,60 ₽;;;;;;;;;;;;;;
№ 0369300207121000016;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0369300207121000016;Подача заявок;Ремонт автомобильныхдорогулицы Мира - Юбилейная от ул. Спартака в с. Варна Варненского района,Челябинскойобласти;УПРАВЛЕНИЕ ПО ИМУЩЕСТВЕННОЙ ПОЛИТИКЕ И КООРДИНАЦИИ ДЕЯТЕЛЬНОСТИ В СФЕРЕ ГОСУДАРСТВЕННЫХ И МУНИЦИПАЛЬНЫХ УСЛУГ АДМИНИСТРАЦИИ ВАРНЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;05.02.2021;16 757 140,00 ₽;;;;;;;;;;;;;;
№ 0169600001921000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169600001921000012;Подача заявок;Ремонтдорогипо ул. Лесная, ул. Щорса от ул. Герцена до ул. Декабристов в г. КусаЧелябинскойобласти.;УПРАВЛЕНИЕ ЗЕМЕЛЬНЫМИ И ИМУЩЕСТВЕННЫМИ ОТНОШЕНИЯМИ КУСИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;05.02.2021;4 128 348,00 ₽;;;;;;;;;;;;;;
№ 0169600001921000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169600001921000011;Подача заявок;Ремонтдорогипо ул. Индустриальная от ул. Уткина до ул. М.Бубнова, 26 в г. КусаЧелябинскойобласти.;УПРАВЛЕНИЕ ЗЕМЕЛЬНЫМИ И ИМУЩЕСТВЕННЫМИ ОТНОШЕНИЯМИ КУСИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;05.02.2021;323 452,80 ₽;;;;;;;;;;;;;;
№ 0169300008521000019;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300008521000019;Подача заявок;Ремонтдорогпо ул. Заречная в п. Целинный Кособродского сельского поселения Троицкого муниципального районаЧелябинскойобласти;АДМИНИСТРАЦИЯ ТРОИЦКОГО МУНИЦИПАЛЬНОГО РАЙОНАЧЕЛЯБИНСКОЙОБЛАСТИ;05.02.2021;6 574 033,00 ₽;;;;;;;;;;;;;;
