Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0347300028821000018;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0347300028821000018;Подача заявок;Поставка продуктов питания (прочие) для ГБУЗ  «Магаданская областная детская больница»;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""МАГАДАНСКАЯ ОБЛАСТНАЯ ДЕТСКАЯ БОЛЬНИЦА""";10.02.2021;156 964,03 ₽;;;;;;;;;;;;;;
№ 0347300028821000017;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0347300028821000017;Подача заявок;Поставка рыбных консерв для ГБУЗ  «Магаданская областная детская больница»;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""МАГАДАНСКАЯ ОБЛАСТНАЯ ДЕТСКАЯ БОЛЬНИЦА""";10.02.2021;30 932,00 ₽;;;;;;;;;;;;;;
№ 0347300028821000016;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0347300028821000016;Подача заявок;Поставка мукомольной продукции для ГБУЗ  «Магаданская областная детская больница»;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""МАГАДАНСКАЯ ОБЛАСТНАЯ ДЕТСКАЯ БОЛЬНИЦА""";10.02.2021;252 111,20 ₽;;;;;;;;;;;;;;
№ 0147200000921000054;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0147200000921000054;Подача заявок;Поставка комплекса эндоскопического оборудования в целях переоснащения медицинских организаций, оказывающих медицинскую помощь больным с онкологическими заболеваниями.;МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ И ДЕМОГРАФИЧЕСКОЙ ПОЛИТИКИ МАГАДАНСКОЙ ОБЛАСТИ;10.02.2021;22 814 076,61 ₽;;;;;;;;;;;;;;
№ 0147200000921000053;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0147200000921000053;Подача заявок;Поставка аппарата лазерного медицинского для фотодинамической терапии в целях переоснащения медицинских организаций, оказывающих медицинскую помощь больным с онкологическими заболеваниями.;МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ И ДЕМОГРАФИЧЕСКОЙ ПОЛИТИКИ МАГАДАНСКОЙ ОБЛАСТИ;10.02.2021;600 000,00 ₽;;;;;;;;;;;;;;
№ 0147200000921000052;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0147200000921000052;Подача заявок;Поставка аппарата рентгеновский передвижной палатный в целях переоснащения медицинских организаций, оказывающих медицинскую помощь больным с онкологическими заболеваниями.;МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ И ДЕМОГРАФИЧЕСКОЙ ПОЛИТИКИ МАГАДАНСКОЙ ОБЛАСТИ;10.02.2021;7 966 666,66 ₽;;;;;;;;;;;;;;
№ 0338300015621000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0338300015621000006;Подача заявок;Поставка запасных частей к транспортным средствам;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ КАМЧАТСКОГО КРАЯ ""ЕЛИЗОВСКАЯ СТАНЦИЯ СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ""";10.02.2021;970 900,00 ₽;;;;;;;;;;;;;;
№ 0347200004221000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0347200004221000003;Подача заявок;Поставка аэролодок;"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОЖАРНО-СПАСАТЕЛЬНЫЙ ЦЕНТР ГРАЖДАНСКОЙ ОБОРОНЫ, ЗАЩИТЫ НАСЕЛЕНИЯ, ТЕРРИТОРИЙ И ПОЖАРНОЙ БЕЗОПАСНОСТИ МАГАДАНСКОЙ ОБЛАСТИ""";10.02.2021;17 953 250,00 ₽;;;;;;;;;;;;;;
№ 0361200015021000233;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0361200015021000233;Подача заявок;Поставка эндопротезов тазобедренного сустава;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК САХАЛИНСКОЙ ОБЛАСТИ""";10.02.2021;2 290 346,40 ₽;;;;;;;;;;;;;;
№ 0288100000121000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0288100000121000010;Подача заявок;Выполнение работ в 2021 году по изготовлению ортопедической обуви для обеспечения детей- инвалидов;ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ-РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ФОНДА СОЦИАЛЬНОГО СТРАХОВАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ЧУКОТСКОМУ АВТОНОМНОМУ ОКРУГУ;10.02.2021;522 831,06 ₽;;;;;;;;;;;;;;
№ 0288100000121000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0288100000121000009;Подача заявок;Поставка подгузников для взрослых в 2021 году для обеспечения ими инвалидов и детей-инвалидов.;ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ-РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ФОНДА СОЦИАЛЬНОГО СТРАХОВАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ЧУКОТСКОМУ АВТОНОМНОМУ ОКРУГУ;10.02.2021;1 722 169,40 ₽;;;;;;;;;;;;;;
№ 0361200015021000232;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0361200015021000232;Подача заявок;Оказание услуг по изготовлению экстемпоральных препаратов для медицинского применения;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК САХАЛИНСКОЙ ОБЛАСТИ""";10.02.2021;1 952 320,00 ₽;;;;;;;;;;;;;;
№ 0361200015021000231;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0361200015021000231;Подача заявок;"Оказание услуг по дератизации и дезинсекции корпусов ГБУЗ ""Городская поликлиника №6"".";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК САХАЛИНСКОЙ ОБЛАСТИ""";10.02.2021;142 746,10 ₽;;;;;;;;;;;;;;
№ 0361200015021000230;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0361200015021000230;Подача заявок;Оказание услуг по сбору, транспортировке и уничтожению опасных медицинских отходов класса Б;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК САХАЛИНСКОЙ ОБЛАСТИ""";10.02.2021;108 870,00 ₽;;;;;;;;;;;;;;
№ 0338300036221000008;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0338300036221000008;Подача заявок;"Оказание услуги по предоставлению спутникового канала связи для доступа к информационно-телекоммуникационной сети ""Интернет""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ КАМЧАТСКОГО КРАЯ ""СОБОЛЕВСКАЯ РАЙОННАЯ БОЛЬНИЦА""";10.02.2021;298 666,64 ₽;;;;;;;;;;;;;;
№ 0338200009721000025;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0338200009721000025;Подача заявок;Поставка пакетов для сбора медицинских отходов;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КАМЧАТСКИЙ КРАЕВОЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР""";10.02.2021;947 500,00 ₽;;;;;;;;;;;;;;
№ 0338300015621000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0338300015621000005;Подача заявок;Поставка технических жидкостей;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ КАМЧАТСКОГО КРАЯ ""ЕЛИЗОВСКАЯ СТАНЦИЯ СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ""";10.02.2021;1 163 249,85 ₽;;;;;;;;;;;;;;
№ 0361200015021000229;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0361200015021000229;Подача заявок;"Поставка лекарственного препарата "" ЦЕТУКСИМАБ""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК САХАЛИНСКОЙ ОБЛАСТИ""";10.02.2021;2 191 574,00 ₽;;;;;;;;;;;;;;
№ 0338300005021000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0338300005021000001;Подача заявок;Поставка неэтилированного автомобильного бензина для заправки служебного автотранспорта;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УЧРЕЖДЕНИЕ ЗАЩИТЫ ОТ ЧРЕЗВЫЧАЙНЫХ СИТУАЦИЙ""";10.02.2021;1 399 592,00 ₽;;;;;;;;;;;;;;
№ 0361200015021000228;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0361200015021000228;Подача заявок;Поставка препарата ВЕЛПАТАСВИР+СОФОСБУВИР для обеспечения льготных категорий граждан региональной ответственности;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК САХАЛИНСКОЙ ОБЛАСТИ""";10.02.2021;579 368,16 ₽;;;;;;;;;;;;;;
№ 0338200009721000024;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0338200009721000024;Подача заявок;Поставка расходных материалов для биохимического анализатора EasyRa;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КАМЧАТСКИЙ КРАЕВОЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР""";10.02.2021;398 586,60 ₽;;;;;;;;;;;;;;
№ 0122300011921000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0122300011921000004;Подача заявок;Выполнение работ по очистке от снега автомобильной дороги «Подъезд к с. Верхнетамбовское», «Подъезд к с. Большая Картель» Комсомольского муниципального района Хабаровского края;АДМИНИСТРАЦИЯ КОМСОМОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ХАБАРОВСКОГО КРАЯ;10.02.2021;383 203,90 ₽;;;;;;;;;;;;;;
№ 0338300036221000007;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0338300036221000007;Подача заявок;Оказание услуг по дератизации и дезинсекции помещений;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ КАМЧАТСКОГО КРАЯ ""СОБОЛЕВСКАЯ РАЙОННАЯ БОЛЬНИЦА""";10.02.2021;95 584,20 ₽;;;;;;;;;;;;;;
№ 0347200002021000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0347200002021000004;Подача заявок;Оказание услуг по вывозу и термическому уничтожению медицинских отходов для нужд ГБУЗ ''Магаданский областной онкологический диспансер'' в 2021 году;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""МАГАДАНСКИЙ ОБЛАСТНОЙ ОНКОЛОГИЧЕСКИЙ ДИСПАНСЕР""";10.02.2021;1 500 000,00 ₽;;;;;;;;;;;;;;
№ 0338100008321000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0338100008321000001;Подача заявок;Котельно- печное топливо (Уголь марки Д);"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 5 УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО КАМЧАТСКОМУ КРАЮ""";10.02.2021;4 956 000,00 ₽;;;;;;;;;;;;;;
№ 0161200001821000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0161200001821000011;Подача заявок;Оказание услуг по производству и размещению информационных сообщений и сюжетов в эфире кабельного канала с охватом вещания не менее 60% территории муниципальных образований Сахалинской области;САХАЛИНСКАЯ ОБЛАСТНАЯ ДУМА;10.02.2021;660 000,00 ₽;;;;;;;;;;;;;;
№ 0220100003921000025;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0220100003921000025;Подача заявок;Поставка слуховых аппаратов для обеспечения инвалидов в 2021 году;ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ - ПРИМОРСКОЕ РЕГИОНАЛЬНОЕ ОТДЕЛЕНИЕ ФОНДА СОЦИАЛЬНОГО СТРАХОВАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ;10.02.2021;45 731,27 ₽;;;;;;;;;;;;;;
№ 0378300001121000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0378300001121000002;Подача заявок;"Поставка продуктов питания (масло подсолнечное) для нужд ""ОГБУЗ Валдгеймская ЦРБ""";"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ВАЛДГЕЙМСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";10.02.2021;25 761,00 ₽;;;;;;;;;;;;;;
№ 0138100000421000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0138100000421000009;Подача заявок;крупа пшено (в рамках ГОЗ);УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО КАМЧАТСКОМУ КРАЮ;10.02.2021;410 590,00 ₽;;;;;;;;;;;;;;
№ 0322200030321000022;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0322200030321000022;Подача заявок;Поставка лекарственных препаратов для медицинского применения Прокаин, Железа (III) гидроксид полимальтозат;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""АМУРСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ ХАБАРОВСКОГО КРАЯ";10.02.2021;93 570,00 ₽;;;;;;;;;;;;;;
№ 0322200017121000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0322200017121000004;Подача заявок;Поставка картриджей;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАНЯТОСТИ НАСЕЛЕНИЯ ГОРОДА АМУРСКА """;10.02.2021;20 300,00 ₽;;;;;;;;;;;;;;
№ 0338200009921000016;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0338200009921000016;Подача заявок;Оказание услуг по проведению метрологических услуг по поверке (калибровке) средств измерения;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОБЕСПЕЧЕНИЯ ДЕЙСТВИЙ ПО ГРАЖДАНСКОЙ ОБОРОНЕ, ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ И ПОЖАРНОЙ БЕЗОПАСНОСТИ В КАМЧАТСКОМ КРАЕ """;10.02.2021;93 515,00 ₽;;;;;;;;;;;;;;
№ 0120100006421000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0120100006421000007;Подача заявок;Поставка строительных материалов для капитального ремонта столовой;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 10 ГЛАВНОГО УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО ПРИМОРСКОМУ КРАЮ""";10.02.2021;322 238,00 ₽;;;;;;;;;;;;;;
№ 0361200015021000227;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0361200015021000227;Подача заявок;Поставка зондов-тампонов;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК САХАЛИНСКОЙ ОБЛАСТИ""";10.02.2021;91 900,00 ₽;;;;;;;;;;;;;;
№ 0120300000621000016;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0120300000621000016;Подача заявок;Приобретение благоустроенного жилого помещения детям-сиротам и детям, оставшимся без попечения родителей, лицам из числа детей-сирот и детей, оставшихся без попечения родителей, на территории Партизанского муниципального района Приморского края;АДМИНИСТРАЦИЯ ПАРТИЗАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ПРИМОРСКОГО КРАЯ;10.02.2021;1 966 666,67 ₽;;;;;;;;;;;;;;
№ 0347100003821000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0347100003821000005;Подача заявок;Поставка флагов РФ на здание;УПРАВЛЕНИЕ СУДЕБНОГО ДЕПАРТАМЕНТА В МАГАДАНСКОЙ ОБЛАСТИ;10.02.2021;53 466,56 ₽;;;;;;;;;;;;;;
№ 0338200009721000024;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0338200009721000024;Подача заявок;Поставка расходных материалов для биохимического анализатора EasyRa;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КАМЧАТСКИЙ КРАЕВОЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР""";10.02.2021;398 586,60 ₽;;;;;;;;;;;;;;
№ 0122300011921000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0122300011921000004;Подача заявок;Выполнение работ по очистке от снега автомобильной дороги «Подъезд к с. Верхнетамбовское», «Подъезд к с. Большая Картель» Комсомольского муниципального района Хабаровского края;АДМИНИСТРАЦИЯ КОМСОМОЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ХАБАРОВСКОГО КРАЯ;10.02.2021;383 203,90 ₽;;;;;;;;;;;;;;
№ 0338300036221000007;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0338300036221000007;Подача заявок;Оказание услуг по дератизации и дезинсекции помещений;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ КАМЧАТСКОГО КРАЯ ""СОБОЛЕВСКАЯ РАЙОННАЯ БОЛЬНИЦА""";10.02.2021;95 584,20 ₽;;;;;;;;;;;;;;
