Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0117300005021000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0117300005021000010;Подача заявок;Выполнение работ по содержаниюдорогобщего пользования местного значения расположенных на территории МОАлтайскийсельсовет в зимний период (район РТС, Заречье);АДМИНИСТРАЦИЯАЛТАЙСКОГОРАЙОНААЛТАЙСКОГОКРАЯ;09.02.2021;135 095,74 ₽;;;;;;;;;;;;;;
№ 0817200000321000744;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0817200000321000744;Подача заявок;Выполнение научно-исследовательской работы по разработке документов транспортного планированияАлтайскогокрая, включая Барнаульскую и Бийскую городские агломерации на срок до 2031 года;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОКАЛТАЙСКОГОКРАЯ""";08.02.2021;37 350 000,00 ₽;;;;;;;;;;;;;;
№ 0317100000521000003;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0317100000521000003;Подача заявок;"Ремонт автомобильнойдорогиР-256 ""Чуйский тракт"" Новосибирск - Барнаул - Горно-Алтайск- граница с Монголией на участке км 668+000 - км 684+000, РеспубликаАлтай";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""АЛТАЙ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";08.02.2021;273 192 989,27 ₽;;;;;;;;;;;;;;
№ 0817200000321000684;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0817200000321000684;Подача заявок;Выполнение работ по  техническому обслуживанию и ремонту аппаратно-программных средств системы автоматической фотовидеофиксации нарушений  ПДД в 2021 году;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОКАЛТАЙСКОГОКРАЯ""";08.02.2021;18 500 991,00 ₽;;;;;;;;;;;;;;
№ 0117300000521000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0117300000521000001;Подача заявок;услуги по очистке от снегадорогместного значения, расположенных на территории муниципального образования Тальменский поссовет Тальменского районаАлтайскогокрая;АДМИНИСТРАЦИЯ ТАЛЬМЕНСКОГО ПОССОВЕТА ТАЛЬМЕНСКОГО РАЙОНААЛТАЙСКОГОКРАЯ;05.02.2021;1 673 566,00 ₽;;;;;;;;;;;;;;
№ 0317300025021000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0317300025021000010;Подача заявок;Выполнение работ по обустройству зоны отдыха по улице 40 лет РВСН в ЗАТО Сибирский;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ЗАКРЫТОГО АДМИНИСТРАТИВНО-ТЕРРИТОРИАЛЬНОГО ОБРАЗОВАНИЯ СИБИРСКИЙАЛТАЙСКОГОКРАЯ;05.02.2021;2 482 310,00 ₽;;;;;;;;;;;;;;
№ 0317100000521000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0317100000521000002;Подача заявок;"Оказание услуг по содержанию искусственных дорожных сооружений на автомобильнойдорогеР-256 ""Чуйский тракт"" Новосибирск – Барнаул – Горно-Алтайск– граница с Монголией, подъезд к урочищу реки Урсул, км 0+000 – км 21+500, РеспубликаАлтай";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""АЛТАЙ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";05.02.2021;3 136 416,00 ₽;;;;;;;;;;;;;;
№ 0177200000921000145;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0177200000921000145;Подача заявок;"Выполнение комплекса кадастровых работ по межеванию земельных участков под автомобильнойдорогой""Балыктуюль-Балыкча"" км 0+000 - км 1+000";МИНИСТЕРСТВО ЭКОНОМИЧЕСКОГО РАЗВИТИЯ РЕСПУБЛИКИАЛТАЙ;04.02.2021;125 666,67 ₽;;;;;;;;;;;;;;
№ 0817200000321000547;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0817200000321000547;Подача заявок;Поставка самоходных снегоочистителей;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОКАЛТАЙСКОГОКРАЯ""";03.02.2021;24 000 000,00 ₽;;;;;;;;;;;;;;
№ 0317100000521000001;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0317100000521000001;Подача заявок;Ремонт автомобильнойдорогиА-321 Барнаул - Павловск - граница с Республикой Казахстан на участке км 55+040 - км 63+568,5,Алтайскийкрай;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""АЛТАЙ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";01.02.2021;137 729 206,00 ₽;;;;;;;;;;;;;;
