Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0848300062221000071;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0848300062221000071;Подача заявок;Выполнение работ по устройству парковочных карманов по адресу: Г.о. Подольск, мкр. Кузнечики, ул. Генерала Стрельбицкого. От ул. Академика Доллежаля до кругового движения. Нечетная сторона;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ТОРГОВ""";10.02.2021;1 283 029,74 ₽;;;;;;;;;;;;;;
№ 0180300005921000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0180300005921000006;Подача заявок;Благоустройство (ремонт) общественных территорий муниципального образования город Саяногорск. г.Саяногорск рп Черемушки. Пешеходная дорожка вдольавтодорогина 2 террасе;КОМИТЕТПО ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ  И ТРАНСПОРТУ Г.САЯНОГОРСКА;10.02.2021;2 346 562,24 ₽;;;;;;;;;;;;;;
№ 0180300005921000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0180300005921000005;Подача заявок;Благоустройство (ремонт) общественной территории муниципального образования город Саяногорск. г.Саяногорск ул.Ленина. Пешеходная дорожка.;КОМИТЕТПО ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ  И ТРАНСПОРТУ Г.САЯНОГОРСКА;10.02.2021;1 325 943,34 ₽;;;;;;;;;;;;;;
№ 0122300006121000049;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0122300006121000049;Подача заявок;Санитарная очистка газонов вручную вдоль полосы отвода железнойдороги«Хабаровск – Владивосток» от платформы «Юбилейная» до платформы «Красная речка»;АДМИНИСТРАЦИЯ ГОРОДА ХАБАРОВСКА;09.02.2021;549 320,00 ₽;;;;;;;;;;;;;;
№ 0180300005921000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0180300005921000004;Подача заявок;Благоустройство (ремонт) общественной территории муниципального образования город Саяногорск. г.Саяногорск от МКД №2 до МКД №7 Интернационального мкрн (Пешеходная дорожка).;КОМИТЕТПО ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ  И ТРАНСПОРТУ Г.САЯНОГОРСКА;09.02.2021;1 324 762,69 ₽;;;;;;;;;;;;;;
№ 0180300005921000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0180300005921000003;Подача заявок;Благоустройство (ремонт) общественной территории муниципального образования город Саяногорск. г.Саяногорск, п.Геологи. Пешеходная дорожка.;КОМИТЕТПО ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ  И ТРАНСПОРТУ Г.САЯНОГОРСКА;09.02.2021;1 470 321,90 ₽;;;;;;;;;;;;;;
№ 0117300095821000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0117300095821000006;Подача заявок;выполнение работ по очистке автомобильныхдорогот снега на территории Баюновоключевского, Березовского, Новоберезовского, Повалихинского сельсоветов Первомайского района Алтайского края на 2021 год;КОМИТЕТПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ И ЗЕМЕЛЬНЫМ ОТНОШЕНИЯМ АДМИНИСТРАЦИИ ПЕРВОМАЙСКОГО РАЙОНА;09.02.2021;1 601 496,71 ₽;;;;;;;;;;;;;;
№ 0169300000121000033;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300000121000033;Подача заявок;"21-81001Э Выполнение работ по ремонту объектов улично-дорожной сети города Челябинска в рамках реализации национального проекта ""Безопасные и качественные автомобильныедороги""";УПРАВЛЕНИЕ МУНИЦИПАЛЬНЫХ ЗАКУПОК АДМИНИСТРАЦИИ ГОРОДА ЧЕЛЯБИНСКА;09.02.2021;48 557 038,75 ₽;;;;;;;;;;;;;;
№ 0371300027821000020;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0371300027821000020;Подача заявок;Проведение кадастровых работ в отношении земельных участков занятых автомобильнымидорогами;ДЕПАРТАМЕНТ СОЦИАЛЬНО-ЭКОНОМИЧЕСКОГО РАЗВИТИЯ ГОРОДА МЭРИИ ГОРОДА ЯРОСЛАВЛЯ;09.02.2021;248 000,00 ₽;;;;;;;;;;;;;;
№ 0369300188621000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0369300188621000011;Подача заявок;Ремонт автомобильнойдорогипо улице Мельничная в поселке Увельский Увельского муниципального района Челябинской области;КОМИТЕТСТРОИТЕЛЬСТВА И ИНФРАСТРУКТУРЫ АДМИНИСТРАЦИИ УВЕЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;09.02.2021;5 102 386,20 ₽;;;;;;;;;;;;;;
№ 0369300188621000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0369300188621000009;Подача заявок;Ремонт автомобильнойдорогипо улице Энергетиков в поселке Увельский Увельского муниципального района Челябинской области;КОМИТЕТСТРОИТЕЛЬСТВА И ИНФРАСТРУКТУРЫ АДМИНИСТРАЦИИ УВЕЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;09.02.2021;6 316 411,44 ₽;;;;;;;;;;;;;;
№ 0369300188621000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0369300188621000007;Подача заявок;Ремонт автомобильнойдорогипо улице Дорожная в квартале Сосняки поселка Увельский Увельского муниципального района Челябинской области;КОМИТЕТСТРОИТЕЛЬСТВА И ИНФРАСТРУКТУРЫ АДМИНИСТРАЦИИ УВЕЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;09.02.2021;13 737 589,50 ₽;;;;;;;;;;;;;;
№ 0369300188621000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0369300188621000006;Подача заявок;Ремонт автомобильнойдорогипо улице Ломоносова в поселке Увельский Увельского муниципального района Челябинской области;КОМИТЕТСТРОИТЕЛЬСТВА И ИНФРАСТРУКТУРЫ АДМИНИСТРАЦИИ УВЕЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;09.02.2021;4 187 893,12 ₽;;;;;;;;;;;;;;
№ 0369300188621000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0369300188621000005;Подача заявок;Ремонт автомобильнойдорогипо улице Советская до пересечения с улицей Школьная в селе Мордвиновка Увельского муниципального района Челябинской области;КОМИТЕТСТРОИТЕЛЬСТВА И ИНФРАСТРУКТУРЫ АДМИНИСТРАЦИИ УВЕЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;09.02.2021;3 091 772,36 ₽;;;;;;;;;;;;;;
№ 0369300188621000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0369300188621000004;Подача заявок;Ремонт автомобильнойдорогипо улице Степная в поселке Подгорный Увельского муниципального района Челябинской области;КОМИТЕТСТРОИТЕЛЬСТВА И ИНФРАСТРУКТУРЫ АДМИНИСТРАЦИИ УВЕЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;09.02.2021;3 995 855,60 ₽;;;;;;;;;;;;;;
№ 0169300000121000032;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300000121000032;Подача заявок;"21-80945Э Выполнение работ по строительному контролю объекта: ""Капитальный ремонтдорогик поселку Новосинеглазово от Троицкого тракта до ул. Челябинская. Устройство недостающего наружного освещения. Благоустройство.""";УПРАВЛЕНИЕ МУНИЦИПАЛЬНЫХ ЗАКУПОК АДМИНИСТРАЦИИ ГОРОДА ЧЕЛЯБИНСКА;09.02.2021;281 730,27 ₽;;;;;;;;;;;;;;
№ 0169300000121000030;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300000121000030;Подача заявок;"21-80946Э Выполнение работ по строительному контролю объекта: ""Капитальный ремонт ул. Мраморной от ул. Морская до кольцаавтодорогив аэропорт. Устройство недостающего наружного освещения. Благоустройство.""";УПРАВЛЕНИЕ МУНИЦИПАЛЬНЫХ ЗАКУПОК АДМИНИСТРАЦИИ ГОРОДА ЧЕЛЯБИНСКА;09.02.2021;610 353,69 ₽;;;;;;;;;;;;;;
№ 0111300067821000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0111300067821000006;Подача заявок;Выполнение работ по нанесению разметки дорожно-уличной сети в городе Заинске для нужд Исполнительногокомитетагорода Заинска Заинского муниципального района Республики Татарстан;ИСПОЛНИТЕЛЬНЫЙКОМИТЕТЗАИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН;09.02.2021;1 500 000,00 ₽;;;;;;;;;;;;;;
№ 0111300067821000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0111300067821000005;Подача заявок;Выполнение работ по ямочному ремонту в городе Заинске на 2021г. для нужд Исполнительногокомитетагорода Заинска Заинского муниципального района Республики Татарстан;ИСПОЛНИТЕЛЬНЫЙКОМИТЕТЗАИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН;09.02.2021;1 500 000,00 ₽;;;;;;;;;;;;;;
№ 0822600006721000026;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0822600006721000026;Подача заявок;Выполнение работ по ремонту автомобильныхдорогв сельском поселении «Село Некрасовка» Хабаровского муниципального района в рамках национального проекта «Безопасные и качественные автомобильныедороги»;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАКУПОК И МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО ОБЕСПЕЧЕНИЯ ХАБАРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА""";08.02.2021;19 446 211,00 ₽;;;;;;;;;;;;;;
№ 0822600006721000025;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0822600006721000025;Подача заявок;Выполнение работ по ремонту автомобильныхдорогв Хабаровском муниципальном районе в рамках национального проекта «Безопасные и качественные автомобильныедороги»;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАКУПОК И МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО ОБЕСПЕЧЕНИЯ ХАБАРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА""";08.02.2021;42 045 893,00 ₽;;;;;;;;;;;;;;
№ 0163300035021000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300035021000002;Подача заявок;Замена светильников уличного освещения в г. Сафоново Смоленской области;"КОМИТЕТПО СТРОИТЕЛЬСТВУ И ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""САФОНОВСКИЙ РАЙОН"" СМОЛЕНСКОЙ ОБЛАСТИ";08.02.2021;1 477 401,60 ₽;;;;;;;;;;;;;;
№ 0822600006721000024;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0822600006721000024;Подача заявок;Выполнение работ по ремонту автомобильнойдороги«с. Дружба – с. Лесное (коллективные сады)» в рамках национального проекта «Безопасные и качественные автомобильныедороги»;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАКУПОК И МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО ОБЕСПЕЧЕНИЯ ХАБАРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА""";08.02.2021;49 113 029,00 ₽;;;;;;;;;;;;;;
№ 0834300036621000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0834300036621000004;Подача заявок;Капитальный ремонт автомобильнойдорогипо улице Ангарская в г. Зима Иркутской области;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЗАКУПОК ЗИМИНСКОГО ГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ""";08.02.2021;29 179 000,00 ₽;;;;;;;;;;;;;;
№ 0822600006721000023;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0822600006721000023;Подача заявок;Выполнение работ по ремонту автомобильнойдороги«Подъезд к с. Восход» в рамках национального проекта «Безопасные и качественные автомобильныедороги»;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАКУПОК И МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО ОБЕСПЕЧЕНИЯ ХАБАРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА""";08.02.2021;15 192 371,00 ₽;;;;;;;;;;;;;;
№ 0134300025821000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0134300025821000005;Подача заявок;Ремонт автомобильныхдорогобщего пользования местного значения;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА БРАТСКА;08.02.2021;80 454 507,30 ₽;;;;;;;;;;;;;;
№ 0194200000521000153;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0194200000521000153;Подача заявок;Ремонт автомобильныхдорогг. Грозного.;КОМИТЕТПРАВИТЕЛЬСТВА ЧЕЧЕНСКОЙ РЕСПУБЛИКИ ПО ГОСУДАРСТВЕННОМУ ЗАКАЗУ;08.02.2021;49 999 587,00 ₽;;;;;;;;;;;;;;
№ 0317300055221000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0317300055221000005;Подача заявок;Ремонт дворовых проездов к многоквартирным жилым домам в рамках муниципальной программы по адресу: г. Заринск, ул. 25 Партсъезда, 42/1;КОМИТЕТПО УПРАВЛЕНИЮ ГОРОДСКИМ ХОЗЯЙСТВОМ, ПРОМЫШЛЕННОСТЬЮ, ТРАНСПОРТОМ И СВЯЗЬЮ АДМИНИСТРАЦИИ ГОРОДА ЗАРИНСКА;08.02.2021;3 329 906,00 ₽;;;;;;;;;;;;;;
№ 0317300055221000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0317300055221000004;Подача заявок;Ремонт дворовых проездов к многоквартирным жилым домам в рамках муниципальной программы по адресу: г. Заринск, пр. Строителей, 25;КОМИТЕТПО УПРАВЛЕНИЮ ГОРОДСКИМ ХОЗЯЙСТВОМ, ПРОМЫШЛЕННОСТЬЮ, ТРАНСПОРТОМ И СВЯЗЬЮ АДМИНИСТРАЦИИ ГОРОДА ЗАРИНСКА;08.02.2021;4 234 663,00 ₽;;;;;;;;;;;;;;
№ 0321300001121000025;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321300001121000025;Подача заявок;Работы по ремонту дорожных покрытий, объектов обустройства улично-дорожной сети (автомобильныхдорог)на территории города Ставрополя, обустройству переходно-скоростной полосы и ремонту подъездных автомобильныхдорогобщего пользования местного значения к садоводческим, огородническим и дачным некоммерческим объединениям граждан, расположенным на территории города Ставрополя;КОМИТЕТМУНИЦИПАЛЬНОГО ЗАКАЗА И ТОРГОВЛИ АДМИНИСТРАЦИИ ГОРОДА СТАВРОПОЛЯ;05.02.2021;71 833 631,81 ₽;;;;;;;;;;;;;;
№ 0141300026621000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0141300026621000002;Подача заявок;Ремонт участка автомобильнойдороги«Подъезд к Тетеринское-Новленское» ПК0+000-ПК0+820 в муниципальном районе город Нерехта и Нерехтский район;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ГОРОД НЕРЕХТА И НЕРЕХТСКИЙ РАЙОН КОСТРОМСКОЙ ОБЛАСТИ;05.02.2021;7 967 098,00 ₽;;;;;;;;;;;;;;
№ 0160300002721000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300002721000003;Подача заявок;"Выполнение работ по строительству автомобильнойдорогипо ул. им. ак. Семенова Н.Н. и ул. им. Кузнецова Н.В. в жилом районе ""Солнечный-2"" Кировского района г. Саратова (VII этап)";"КОМИТЕТДОРОЖНОГО ХОЗЯЙСТВА, БЛАГОУСТРОЙСТВА И ТРАНСПОРТА АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД САРАТОВ""";05.02.2021;86 090 979,00 ₽;;;;;;;;;;;;;;
№ 0848300062221000057;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0848300062221000057;Подача заявок;Выполнение работ по ремонту тротуара по адресу: Г.о. Подольск, г. Подольск, Красногвардейский бульвар, д. 31, 29, 29в, 29а;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ТОРГОВ""";05.02.2021;2 670 271,49 ₽;;;;;;;;;;;;;;
№ 0848300062221000056;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0848300062221000056;Подача заявок;Выполнение работ по благоустройству территории по адресу: Московская область, Г.о. Подольск, г. Подольск, вдоль ул. Ленинградская от д. 21 до д. 25 (Ремонт тротуара);"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ТОРГОВ""";05.02.2021;1 240 605,13 ₽;;;;;;;;;;;;;;
№ 0891200000621000450;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0891200000621000450;Подача заявок;Ремонт автомобильныхдорогместного значения городского округа «Поселок Агинское». Автомобильнаядорогапо пер. Мирный» (474-ЭА);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЗАБАЙКАЛЬСКИЙ ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК""";05.02.2021;3 844 890,00 ₽;;;;;;;;;;;;;;
№ 0156300001221000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0156300001221000012;Подача заявок;Ремонт участка автомобильнойдорогиул.Коминтерна(от ул. Соликамское шоссе до ул. 20-летия Победы);АДМИНИСТРАЦИЯ СОЛИКАМСКОГО ГОРОДСКОГО ОКРУГА;05.02.2021;7 484 461,82 ₽;;;;;;;;;;;;;;
№ 0160300003621000021;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300003621000021;Подача заявок;Выполнение работ по ремонту автомобильныхдорогобщего пользования расположенных на территории муниципального образования город Энгельс Энгельсского муниципального района Саратовской области - Выполнение работ по ремонтуавтомобильнойдорогиобщего пользования, расположенной на участке: Саратовскаяобласть, Энгельсский район, г. Энгельс, ул. Рыбная (на участке от ул.Лесозаводская до ул. Лесокомбинатская);АДМИНИСТРАЦИЯ ЭНГЕЛЬССКОГО МУНИЦИПАЛЬНОГО РАЙОНА;05.02.2021;33 438 568,32 ₽;;;;;;;;;;;;;;
№ 0141300001321000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0141300001321000004;Подача заявок;Выполнение строительно-монтажных работ по объекту: «Реконструкция автомобильнойдорогиобщего пользования местного значения «Подъезд к птицефабрике «Буйская» Буйского муниципального района Костромской области»;АДМИНИСТРАЦИЯ БУЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА КОСТРОМСКОЙ ОБЛАСТИ;05.02.2021;10 448 410,00 ₽;;;;;;;;;;;;;;
№ 0142300036921000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0142300036921000015;Подача заявок;"Выполнение работ по благоустройству территории сельского поселения Васильевка муниципального района Безенчукский Самарской области в рамках исполнения государственной программы Самарской области ""Комплексное развитие сельских территорий Самарской области на 2020 - 2025 годы""";АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА БЕЗЕНЧУКСКИЙ САМАРСКОЙ ОБЛАСТИ;05.02.2021;2 350 000,00 ₽;;;;;;;;;;;;;;
