Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0154200000720001220;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0154200000720001220;Определение поставщика завершено;"Ремонт участка автомобильнойдороги""Новосиль- Петушки""- п. Пенькозавод с 0+000 по 1+000 Новосильского районаОрловскойобласти";ДЕПАРТАМЕНТ ЭКОНОМИЧЕСКОГО РАЗВИТИЯ И ИНВЕСТИЦИОННОЙ ДЕЯТЕЛЬНОСТИОРЛОВСКОЙОБЛАСТИ;29.12.2020;3 598 996,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0154200000720001220;АДМИНИСТРАЦИЯ НОВОСИЛЬСКОГО РАЙОНА ОРЛОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬФА-СТРОЙ""";1 - Победитель;2 915 186,76;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАРАНТ""";2 - Второй номер;2 933 181,74;;;;;;
№ 0354300026720000020;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0354300026720000020;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорог;АДМИНИСТРАЦИЯ НОВОСИЛЬСКОГО РАЙОНАОРЛОВСКОЙОБЛАСТИ;25.12.2020;799 861,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0354300026720000020;АДМИНИСТРАЦИЯ НОВОСИЛЬСКОГО РАЙОНА ОРЛОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ЖИЛИЩНО-КОММУНАЛЬНОЕ ХОЗЯЙСТВО ""НОВОСИЛЬСКОЕ""";;799 861,00;;;;;;
№ 32009839278;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009839278;Закупка завершена;Выполнение работ по ремонту автомобильнойдорогиобщего пользования регионального значения;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕОРЛОВСКОЙОБЛАСТИ ""ДОРОЖНАЯ СЛУЖБА""";23.12.2020;94 104 613,35 ₽;;;;;;;;;;;;;;
№ 32009833715;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009833715;Закупка завершена;Выполнение работ по ремонту автомобильныхдорогобщего пользования;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕОРЛОВСКОЙОБЛАСТИ ""ДОРОЖНАЯ СЛУЖБА""";22.12.2020;139 834 477,09 ₽;;;;;;;;;;;;;;
№ 0358300077220000285;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300077220000285;Определение поставщика завершено;Поставка шлагбаума автоматического;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""ОРЛОВСКОГОРАЙОНА РОСТОВСКОЙ ОБЛАСТИ";22.12.2020;49 818,33 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0358300077220000285;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" ОРЛОВСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ";;;;;;;;;;;;
№ 0158300026720000061;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300026720000061;Определение поставщика завершено;Устройство выравнивающего слоя на автомобильныхдорогахобщего пользования местного значенияОрловскогорайона Ростовской области.;АДМИНИСТРАЦИЯОРЛОВСКОГОРАЙОНА;21.12.2020;11 588 435,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300026720000061;АДМИНИСТРАЦИЯ ОРЛОВСКОГО РАЙОНА;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РОСТОВСКОЙ ОБЛАСТИ ""РОСТОВАВТОДОР""";;11 530 492,82;31.05.2021;18.01.2021;;346789, ОБЛ РОСТОВСКАЯ 61, Г АЗОВ, УЛ ПУШКИНА, ДОМ 110;6101033099;
№ 0158300026720000060;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0158300026720000060;Определение поставщика завершено;Капитальный ремонт внутрипоселковой автомобильнойдорогипо пер. Октябрьский (от ул. Коммунальная до ул. Комсомольская) в пос.Орловский Орловскогорайона;АДМИНИСТРАЦИЯОРЛОВСКОГОРАЙОНА;21.12.2020;14 836 400,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0158300026720000060;АДМИНИСТРАЦИЯ ОРЛОВСКОГО РАЙОНА;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РОСТОВСКОЙ ОБЛАСТИ ""РОСТОВАВТОДОР""";;14 762 218,00;30.07.2021;18.01.2021;;346789, ОБЛ РОСТОВСКАЯ 61, Г АЗОВ, УЛ ПУШКИНА, ДОМ 110;6101033099;
№ 0354300067620000090;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0354300067620000090;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования местного значения;АДМИНИСТРАЦИЯОРЛОВСКОГОРАЙОНАОРЛОВСКОЙОБЛАСТИ;18.12.2020;24 465 847,09 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0354300067620000090;АДМИНИСТРАЦИЯ ОРЛОВСКОГО РАЙОНА ОРЛОВСКОЙ ОБЛАСТИ;Семенцов александр николаевич -.;1 - Победитель;20 306 652,93;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ 57""";2 - Второй номер;20 306 652,93;02.08.2021;02.02.2021;;302038, РФ, Орловская область, г. Орел, ул. Металлургов, д. 54, кв. 125;Да;7-910-7486913asf-or@yandex.ru
№ 0154200000720001167;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0154200000720001167;Определение поставщика завершено;Ремонт улично - дорожной сети д. Кошелевка - д. Белозеровка Губкинского сельского поселения Малоархангельского районаОрловскойобласти;ДЕПАРТАМЕНТ ЭКОНОМИЧЕСКОГО РАЗВИТИЯ И ИНВЕСТИЦИОННОЙ ДЕЯТЕЛЬНОСТИОРЛОВСКОЙОБЛАСТИ;15.12.2020;3 044 309,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0154200000720001167;АДМИНИСТРАЦИЯ МАЛОАРХАНГЕЛЬСКОГО РАЙОНА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРС""";1 - Победитель;2 633 327,15;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНКОРД""";2 - Второй номер;2 648 548,70;24.08.2021;20.01.2021;;303338, ОБЛ ОРЛОВСКАЯ 57, Р-Н СВЕРДЛОВСКИЙ, С БОГОРОДИЦКОЕ, УЛ СВЕТЛАЯ, ДОМ 6;5722004444;субъект малого предпринимательства
№ 0154200000720001166;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0154200000720001166;Определение поставщика завершено;Ремонт улично - дорожной сети в г. Малоархангельске Малоархангельского районаОрловскойобласти (пер. Октябрьский, пер. Интернациональный);ДЕПАРТАМЕНТ ЭКОНОМИЧЕСКОГО РАЗВИТИЯ И ИНВЕСТИЦИОННОЙ ДЕЯТЕЛЬНОСТИОРЛОВСКОЙОБЛАСТИ;15.12.2020;2 278 697,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0154200000720001166;АДМИНИСТРАЦИЯ МАЛОАРХАНГЕЛЬСКОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ ДОРОЖНАЯ ОРГАНИЗАЦИЯ""";;2 278 697,00;05.08.2021;20.01.2021;;302507, ОБЛ ОРЛОВСКАЯ 57, С/П ПЛАТОНОВСКОЕ, УЛ КОНЁВСКАЯ, ДОМ 5Б, ЭТАЖ 4, ПОМЕЩЕНИЕ 2;5720024075;субъект малого предпринимательства
№ 0154200000720001163;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0154200000720001163;Определение поставщика завершено;Ремонт автомобильнойдорогиместного значения с. Домаха (от магазина до перекрестка) Дмитровского районаОрловскойобласти.;ДЕПАРТАМЕНТ ЭКОНОМИЧЕСКОГО РАЗВИТИЯ И ИНВЕСТИЦИОННОЙ ДЕЯТЕЛЬНОСТИОРЛОВСКОЙОБЛАСТИ;15.12.2020;1 653 160,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0154200000720001163;АДМИНИСТРАЦИЯ ДМИТРОВСКОГО РАЙОНА ОРЛОВСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0154200000720001159;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0154200000720001159;Определение поставщика завершено;Ремонт улично - дорожной сети д. Саловка Подгородненского сельского поселения Малоархангельского районаОрловскойобласти (ул. Веселая, ул. Садовая);ДЕПАРТАМЕНТ ЭКОНОМИЧЕСКОГО РАЗВИТИЯ И ИНВЕСТИЦИОННОЙ ДЕЯТЕЛЬНОСТИОРЛОВСКОЙОБЛАСТИ;14.12.2020;2 115 298,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0154200000720001159;АДМИНИСТРАЦИЯ МАЛОАРХАНГЕЛЬСКОГО РАЙОНА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙВАЗОВСКИЙ""";1 - Победитель;1 787 426,81;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНКОРД""";2 - Второй номер;1 798 003,30;05.08.2021;26.01.2021;;303338, ОБЛ ОРЛОВСКАЯ 57, Р-Н СВЕРДЛОВСКИЙ, С БОГОРОДИЦКОЕ, УЛ ВОЛЬНОВА, ДОМ 36;5722997016;субъект малого предпринимательства
№ 0354300000120000078;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0354300000120000078;Определение поставщика завершено;"Выполнение работ по объекту: ""Ремонт автомобильнойдорогиместного значения с. Знаменское (ул. Полевая) Должанского районаОрловскойобласти""";АДМИНИСТРАЦИЯ  ДОЛЖАНСКОГО РАЙОНАОРЛОВСКОЙОБЛАСТИ;14.12.2020;677 644,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0354300000120000078;АДМИНИСТРАЦИЯ ДОЛЖАНСКОГО РАЙОНА ОРЛОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАВИД-СТРОЙ""";1 - Победитель;531 950,54;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙИНВЕСТ""";2 - Второй номер;535 338,76;16.07.2021;20.01.2021;;303842, ОБЛ ОРЛОВСКАЯ 57, Р-Н ЛИВЕНСКИЙ, С БАРАНОВО, УЛ ЛЕСНАЯ, ДОМ 10;5715005937;7-920-8059101ancup1983@inbox.ru
