Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 32109972511;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109972511;Подача заявок;Конкурс в электронной форме на право заключения Договора на выполнение комплекса работ по содержанию автоматических пунктов весогабаритного контроля транспортных средств на км 170+115 и км 370+580 автомобильнойдорогифедерального значения М-1 «Беларусь»(Смоленскаяобласть) и на км 359+100 автомобильнойдорогифедерального значения М-3 «Украина» (Брянская область) (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ПЛАТНЫЕДОРОГИ""";09.02.2021;47 112 630,53 ₽;;;;;;;;;;;;;;
№ 32109971811;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109971811;Подача заявок;Оказаниее услуг по проведению обязательных предварительных при поступлении на работу и периодических медицинских осмотров работников Брянского отряда филиала ФГП ВО ЖДТ России на Московской железнойдорогев г.Смоленск;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";09.02.2021;446 400,00 ₽;;;;;;;;;;;;;;
№ 0163300035021000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300035021000002;Подача заявок;Замена светильников уличного освещения в г. СафоновоСмоленскойобласти;"КОМИТЕТ ПО СТРОИТЕЛЬСТВУ И ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""САФОНОВСКИЙ РАЙОН""СМОЛЕНСКОЙОБЛАСТИ";08.02.2021;1 477 401,60 ₽;;;;;;;;;;;;;;
№ 0363300055921000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0363300055921000002;Подача заявок;Ремонт Домов культуры (ремонт кровли Озерищенского сельского Дома культуры в д.ОзерищеДорогобужскогорайона,Смоленскойобласти);"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""ДОРОГОБУЖСКАЯРАЙОННАЯ ЦЕНТРАЛИЗОВАННАЯ КЛУБНАЯ СИСТЕМА"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ДОРОГОБУЖСКИЙРАЙОН""СМОЛЕНСКОЙОБЛАСТИ";08.02.2021;501 508,00 ₽;;;;;;;;;;;;;;
№ 0163300025021000028;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300025021000028;Подача заявок;Выполнение работ по текущему ремонту асфальтового покрытия по ул. 3 Интернационала, 3 Северный переулок, ул. Плетниковка (от д. 1 до д. 9) в г. ВязьмеСмоленскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЯЗЕМСКИЙ РАЙОН""СМОЛЕНСКОЙОБЛАСТИ";08.02.2021;3 291 382,13 ₽;;;;;;;;;;;;;;
№ 0163300025021000027;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300025021000027;Подача заявок;Выполнение работ по текущему ремонту тротуаров по ул. Полины Осипенко и ул. Софьи Перовской в г. ВязьмеСмоленскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЯЗЕМСКИЙ РАЙОН""СМОЛЕНСКОЙОБЛАСТИ";08.02.2021;1 347 823,25 ₽;;;;;;;;;;;;;;
№ 0163300021421000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300021421000001;Подача заявок;Благоустройство территории городского поселения (специализированной санитарной уборке, текущему содержаниюдорог, улиц и тротуаров) г. Духовщина Духовщинского районаСмоленскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ДУХОВЩИНСКИЙ РАЙОН""СМОЛЕНСКОЙОБЛАСТИ";08.02.2021;3 500 000,00 ₽;;;;;;;;;;;;;;
№ 0163200000321000207;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163200000321000207;Подача заявок;"(0090-аэф/у) Оказание транспортных услуг для нужд СОГБУ ""Смоленскавтодор""";ГЛАВНОЕ УПРАВЛЕНИЕСМОЛЕНСКОЙОБЛАСТИ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ;05.02.2021;9 000 000,00 ₽;;;;;;;;;;;;;;
№ 0163300013121000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300013121000004;Подача заявок;"Приобретение жилого помещения для детей-сирот и детей, оставшихся без попечения родителей, лиц из числа детей-сирот и детей, оставшихся без попечения родителей, на территории муниципального образования ""Дорогобужскийрайон""Смоленскойобласти";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ДОРОГОБУЖСКИЙРАЙОН""СМОЛЕНСКОЙОБЛАСТИ";04.02.2021;741 000,00 ₽;;;;;;;;;;;;;;
№ 0163300013121000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300013121000003;Подача заявок;"Приобретение жилого помещения для детей-сирот и детей, оставшихся без попечения родителей, лиц из числа детей-сирот и детей, оставшихся без попечения родителей, на территории муниципального образования ""Дорогобужскийрайон""Смоленскойобласти";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ДОРОГОБУЖСКИЙРАЙОН""СМОЛЕНСКОЙОБЛАСТИ";04.02.2021;741 000,00 ₽;;;;;;;;;;;;;;
№ 0163300013121000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300013121000002;Подача заявок;"Приобретение жилого помещения для детей-сирот и детей, оставшихся без попечения родителей, лиц из числа детей-сирот и детей, оставшихся без попечения родителей, на территории муниципального образования ""Дорогобужскийрайон""Смоленскойобласти";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ДОРОГОБУЖСКИЙРАЙОН""СМОЛЕНСКОЙОБЛАСТИ";04.02.2021;741 000,00 ₽;;;;;;;;;;;;;;
№ 0163300013121000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300013121000001;Подача заявок;"Приобретение жилого помещения для детей-сирот и детей, оставшихся без попечения родителей, лиц из числа детей-сирот и детей, оставшихся без попечения родителей, на территории муниципального образования ""Дорогобужскийрайон""Смоленскойобласти";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ДОРОГОБУЖСКИЙРАЙОН""СМОЛЕНСКОЙОБЛАСТИ";04.02.2021;741 000,00 ₽;;;;;;;;;;;;;;
№ 0163300025021000023;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300025021000023;Подача заявок;Выполнение работ по восстановлению изношенных верхних слоев асфальтобетонных покрытий на отдельных участках (ямочный ремонт дорожного покрытия) в г. ВязьмаСмоленскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЯЗЕМСКИЙ РАЙОН""СМОЛЕНСКОЙОБЛАСТИ";03.02.2021;990 845,45 ₽;;;;;;;;;;;;;;
№ 0163300025021000022;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300025021000022;Подача заявок;Выполнение работ по восстановлению изношенных слоев асфальтобетонного покрытия на отдельных участках (ямочный ремонт дорожного покрытия) в г.  ВязьмаСмоленскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЯЗЕМСКИЙ РАЙОН""СМОЛЕНСКОЙОБЛАСТИ";03.02.2021;990 845,45 ₽;;;;;;;;;;;;;;
№ 0363300055921000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0363300055921000001;Подача заявок;Ремонт Домов культуры ( Ремонт Озерищенского сельского Дома культуры в д. ОзерищеДорогобужскогорайонаСмоленскойобласти -крыльца, внутренняя отделка, электротехнические работы);"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""ДОРОГОБУЖСКАЯРАЙОННАЯ ЦЕНТРАЛИЗОВАННАЯ КЛУБНАЯ СИСТЕМА"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ДОРОГОБУЖСКИЙРАЙОН""СМОЛЕНСКОЙОБЛАСТИ";01.02.2021;2 822 272,00 ₽;;;;;;;;;;;;;;
