Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 32109997980;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109997980;Подача заявок;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 370/ОАЭ-КБШ/21 на право заключения договора выполнения работ на проведение мониторинга состояния подземных грунтовых вод и техногенного загрязнения нефтепродуктами по сети наблюдательных скважин в районе станцииУльяновск-Центральный;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";16.02.2021;736 461,37 ₽;;;;;;;;;;;;;;
№ 0368200004621000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0368200004621000001;Определение поставщика завершено;Информационное  обслуживание информационно-справочных баз данных «Техэксперт»;"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ АВТОМОБИЛЬНЫХДОРОГ УЛЬЯНОВСКОЙОБЛАСТИ""";16.02.2021;291 600,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0368200004621000001;"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ АВТОМОБИЛЬНЫХ ДОРОГ УЛЬЯНОВСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЕЛОВАЯ ИНФОРМАЦИЯ""";;291 600,00;;;;;;
№ 0168300006921000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168300006921000012;Работа комиссии;Зимнее содержаниедорогв р. п. Кузоватово;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КУЗОВАТОВСКИЙ РАЙОН""УЛЬЯНОВСКОЙОБЛАСТИ";16.02.2021;558 710,00 ₽;;;;;;;;;;;;;;
№ 0168500000621000258;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0168500000621000258;Подача заявок;Разработка проектной документации (с изысканиями) на реконструкцию моста через реку Тинарка в с. Тинарка км 3+540 на автомобильнойдороге«Димитровград – Лесная Хмелевка» - Тинарка Мелекесского районаУльяновскойобласти;АГЕНТСТВО ГОСУДАРСТВЕННЫХ ЗАКУПОКУЛЬЯНОВСКОЙОБЛАСТИ;15.02.2021;5 955 376,00 ₽;;;;;;;;;;;;;;
№ 0355100004521000012;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004521000012;Подача заявок;Устройство защитных слоев на автомобильнойдорогеР-228 Сызрань - Саратов - Волгоград на участке км 33+000 – км 47+000,Ульяновскаяобласть;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";15.02.2021;92 989 100,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000605;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000605;Подача заявок;Ремонт автомобильнойдорогипо ул.Ульяновскоешоссе (от ул. 1-я Линия ЛПХ 250 метров в сторону ул. Железнодорожная) в городе Кольчугино Кольчугинского района Владимирской области;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ ВЛАДИМИРСКОЙ ОБЛАСТИ;12.02.2021;3 021 204,11 ₽;;;;;;;;;;;;;;
№ 0355100004521000010;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004521000010;Определение поставщика отменено;Устройство защитных слоев на автомобильнойдорогеР-228 Сызрань - Саратов - Волгоград на участке 33+000 - 47+000,Ульяновскаяобласть;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";12.02.2021;92 989 100,00 ₽;;;;;;;;;;;;;;
№ 0355100004521000008;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004521000008;Подача заявок;"Ремонт путепровода через железнуюдорогуСызрань -Ульяновскна км 896+490 автомобильнойдорогиМ-5 ""Урал"" Москва - Рязань - Пенза - Самара - Уфа - Челябинск, Самарская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";12.02.2021;49 195 700,00 ₽;;;;;;;;;;;;;;
№ 0311100007221000011;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0311100007221000011;Подача заявок;"Осуществление строительного контроля  за объектом: Капитальный ремонт автомобильнойдорогиМ-5 ""Урал"" Москва - Рязань - Пенза - Самара - Уфа - Челябинск, подъезд к г.Ульяновскна участке км 199+000 - км 205+000,Ульяновскаяобласть";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";11.02.2021;21 386 353,00 ₽;;;;;;;;;;;;;;
№ 0115300027321000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0115300027321000004;Подача заявок;Разработка проектной документации на капитальный ремонт автомобильнойдороги«Цивильск-Ульяновск»-Починок-Инели»-Старый Сундырь в Комсомольском районе Чувашской Республики;АДМИНИСТРАЦИЯ КОМСОМОЛЬСКОГО РАЙОНА ЧУВАШСКОЙ РЕСПУБЛИКИ;10.02.2021;655 500,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000513;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000513;Подача заявок;Ремонт автомобильнойдорогиул.Ульяновскаяв городе Кольчугино Кольчугинского района Владимирской области;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ ВЛАДИМИРСКОЙ ОБЛАСТИ;10.02.2021;7 800 712,65 ₽;;;;;;;;;;;;;;
№ 0168300003121000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168300003121000007;Определение поставщика завершено;Уборка снега с контейнерных площадок идорогмеханизировано и вручную;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КАРСУНСКИЙ РАЙОН""";09.02.2021;180 697,57 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168300003121000007;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ДЕЛАМИ"" АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КАРСУНСКИЙ РАЙОН"" УЛЬЯНОВСКОЙ ОБЛАСТИ";;В течение десяти минут после начала проведения электронного аукциона ни один из его участников не подал предложение о цене контракта (ч.20 ст.68 44-ФЗ). По результатам рассмотрения вторых частей заявок принято решение о соответствии требованиям, установленным документацией об электронном аукционе, двух и более вторых частей заявок.;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ХОЗЯЙСТВЕННАЯ КОНТОРА""";1 - Победитель;180 697,57;;;;;;
№ 0168500000621000189;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168500000621000189;Определение поставщика завершено;"Благоустройство сквера ""Семейный"" по адресу:Ульяновскаяобл., г.Новоульяновск, между домом № 17 ""а"" по ул.Ульяновскойи домом № 12 ""а"" по ул. Ленина";АГЕНТСТВО ГОСУДАРСТВЕННЫХ ЗАКУПОКУЛЬЯНОВСКОЙОБЛАСТИ;09.02.2021;3 750 316,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168500000621000189;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД НОВОУЛЬЯНОВСК"" УЛЬЯНОВСКОЙ ОБЛАСТИ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙЭЛИТ""";1 - Победитель;2 662 724,32;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСНАБСЕРВИС""";2 - Второй номер;2 681 475,90;;;;;;
№ 0168500000621000168;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168500000621000168;Определение поставщика завершено;Ремонт велопешеходной дорожки по ул. Новая в р. п. Новая Майна Мелекесского районаУльяновскойобласти;АГЕНТСТВО ГОСУДАРСТВЕННЫХ ЗАКУПОКУЛЬЯНОВСКОЙОБЛАСТИ;08.02.2021;3 260 087,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168500000621000168;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ДЕЛАМИ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""НОВОМАЙНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ"" МЕЛЕКЕССКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФРЕГИОН""";1 - Победитель;2 591 768,96;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ ПЛЮС""";2 - Второй номер;2 608 069,40;;;;;;
№ 0168500000621000166;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168500000621000166;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования местного значения, находящихся на территории муниципального образования «Новомайнское городское поселение» Мелекесского районаУльяновскойобласти;АГЕНТСТВО ГОСУДАРСТВЕННЫХ ЗАКУПОКУЛЬЯНОВСКОЙОБЛАСТИ;08.02.2021;3 053 378,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168500000621000166;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ДЕЛАМИ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""НОВОМАЙНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ"" МЕЛЕКЕССКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФРЕГИОН""";1 - Победитель;2 198 432,16;Смирнова Е. А.;2 - Второй номер;2 213 699,05;;;;;;
№ 0168500000621000161;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0168500000621000161;Определение поставщика завершено;Ремонт автомобильнойдорогиот д. 20 ул. Комсомольская по ул. Заречная до д. 102 в с. Верхний Мелекесс Мелекесского районаУльяновскойобласти;АГЕНТСТВО ГОСУДАРСТВЕННЫХ ЗАКУПОКУЛЬЯНОВСКОЙОБЛАСТИ;08.02.2021;2 844 103,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0168500000621000161;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ДЕЛАМИ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""НОВОМАЙНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ"" МЕЛЕКЕССКОГО РАЙОНА УЛЬЯНОВСКОЙ ОБЛАСТИ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФРЕГИОН""";1 - Победитель;2 019 313,07;Смирнова Е. А.;2 - Второй номер;2 033 533,59;;;;;;
№ 0368300000121000106;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0368300000121000106;Определение поставщика завершено;Выполнение работ по текущему ремонту  замене асфальтного покрытия на территории МБДОУ №162 «Сказка» в рамках реализации мероприятий ведомственной целевой программы «Обеспечение организации деятельности Управления образования администрации городаУльяновскаи подведомственных образовательных организаций»;УПРАВЛЕНИЕ ПО МУНИЦИПАЛЬНЫМ ЗАКУПКАМ И РЕГУЛИРОВАНИЮ ТАРИФОВ АДМИНИСТРАЦИИ ГОРОДАУЛЬЯНОВСКА;08.02.2021;500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0368300000121000106;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 162 ""СКАЗКА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТ""";;500 000,00;;;;;;
№ 0368300000121000105;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0368300000121000105;Определение поставщика завершено;Выполнение  работ по текущему ремонту асфальтового покрытия в рамках реализации ведомственной целевой программы «Обеспечение организации деятельности Управления образования администрации городаУльяновскаи подведомственных образовательных организаций»;УПРАВЛЕНИЕ ПО МУНИЦИПАЛЬНЫМ ЗАКУПКАМ И РЕГУЛИРОВАНИЮ ТАРИФОВ АДМИНИСТРАЦИИ ГОРОДАУЛЬЯНОВСКА;08.02.2021;1 300 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0368300000121000105;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА УЛЬЯНОВСКА ""СРЕДНЯЯ ШКОЛА № 47 ИМЕНИ И.Я.ЯКОВЛЕВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТ""";1 - Победитель;1 033 500,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""М-СТРОЙ""";2 - Второй номер;1 040 000,00;;;;;;
№ 0145300020621000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300020621000015;Определение поставщика завершено;Выполнение работ по грейдированию и уплотнению катком дорожного покрытия;АДМИНИСТРАЦИЯУЛЬЯНОВСКОГОГОРОДСКОГО ПОСЕЛЕНИЯ ТОСНЕНСКОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;05.02.2021;1 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300020621000015;АДМИНИСТРАЦИЯ УЛЬЯНОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ТОСНЕНСКОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;Петров александр юрьевич -.;1 - Победитель;960 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЛТПЕТРОСТРОЙ""";2 - Второй номер;965 000,00;;;;;;
№ 0121300043821000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300043821000007;Определение поставщика завершено;Выполнение работ по исправлению профиля гравийныхдорогв ст. Александрийская, п.Новоульяновский, п. Ульяновка, п. Крутоярский, п. Падинский ГГО СК в 2021 году;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГЕОРГИЕВСКОГО ГОРОДСКОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;05.02.2021;2 123 473,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121300043821000007;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГЕОРГИЕВСКОГО ГОРОДСКОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;Уртаев Э. А.;1 - Победитель;770 035,22;Меликян Н. В.;2 - Второй номер;780 652,59;;;;;;
