Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 32109966662;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109966662;Закупка завершена;Оказание услуг по проведению осмотра врача психиатра-нарколога, не связанного с лечебным процессом для нуждБарнаульскогоотряда филиала ФГП ВО ЖДТ России на Западно-Сибирской железнойдороге(с. Кулунда).;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";08.02.2021;37 620,00 ₽;;;;;;;;;;;;;;
№ 32109966592;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109966592;Закупка завершена;Оказание услуг по проведению химико-токсикологического исследования наличия в организме человека наркотических средств, психотропных веществ и их метаболитов, с выдачей справки о результатах его проведения (форма № 454/у-06) и медицинского заключения об отсутствии в организме человека наркотических средств, психотропных веществ и их метаболитов (форма № 003-О/у) для нуждБарнаульскогоотряда филиала ФГП ВО ЖДТ России на Западно-Сибирской железнойдороге(г. Бийск).;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";08.02.2021;64 410,00 ₽;;;;;;;;;;;;;;
№ 32109966554;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109966554;Закупка завершена;Оказание услуг по проведению химико-токсикологического исследования на наличие в организме человека наркотических средств, психотропных веществ и их метаболитов, с выдачей справки о результатах его проведения (форма № 454/у-06) и медицинского заключения об отсутствии в организме человека наркотических средств, психотропных веществ и их метаболитов (форма № 003-О/у) работникамБарнаульскогоотряда филиала ФГП ВО ЖДТ России на Западно-Сибирской железнойдороге(с. Кулунда).;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";08.02.2021;22 365,00 ₽;;;;;;;;;;;;;;
№ 0317100000521000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0317100000521000002;Подача заявок;"Оказание услуг по содержанию искусственных дорожных сооружений на автомобильнойдорогеР-256 ""Чуйский тракт"" Новосибирск –Барнаул– Горно-Алтайск – граница с Монголией, подъезд к урочищу реки Урсул, км 0+000 – км 21+500, Республика Алтай";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""АЛТАЙ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";05.02.2021;3 136 416,00 ₽;;;;;;;;;;;;;;
№ 0843500000221000148;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0843500000221000148;Подача заявок;Выполнение работ по содержанию автомобильнойдорогиобщего пользования местного значения Варгашинского района с. Мостовское - д.Барнаул;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАКУПОК И БУХГАЛТЕРСКОГО УЧЕТА КУРГАНСКОЙ ОБЛАСТИ""";05.02.2021;142 370,38 ₽;;;;;;;;;;;;;;
№ 32109961921;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109961921;Подача заявок;Поставка фильтров очистки для двигателей внутреннего сгорания автомобилей для нуждБарнаульскогоотряда филиала ФГП ВО ЖДТ России на Западно-Сибирской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";05.02.2021;58 284,00 ₽;;;;;;;;;;;;;;
№ 32109961730;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109961730;Подача заявок;Поставка электро-технической продукции для нуждБарнаульскогоотряда филиала ФГП ВО ЖДТ России на Западно-Сибирской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";05.02.2021;161 400,75 ₽;;;;;;;;;;;;;;
№ 32109961720;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109961720;Подача заявок;Поставка строительных материалов для нуждБарнаульскогоотряда филиала ФГП ВО ЖДТ России на Западно-Сибирской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";05.02.2021;128 518,77 ₽;;;;;;;;;;;;;;
№ 0317100000521000001;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0317100000521000001;Подача заявок;Ремонт автомобильнойдорогиА-321Барнаул- Павловск - граница с Республикой Казахстан на участке км 55+040 - км 63+568,5, Алтайский край;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""АЛТАЙ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";01.02.2021;137 729 206,00 ₽;;;;;;;;;;;;;;
№ 32109937379;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109937379;Подача заявок;Поставка угля для нуждБарнаульскогоотряда филиала ФГП ВО ЖДТ России на Западно-Сибирской железнойдорогест. Алейск;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.01.2021;116 949,25 ₽;;;;;;;;;;;;;;
№ 0351100008921000001;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0351100008921000001;Подача заявок;"Выполнение работ по устройству защитных слоев на автомобильныхдорогах: Р-254 ""Иртыш"" Челябинск - Курган - Омск - Новосибирск на участке км 1368+000 - км 1392+000, Новосибирская область;  Р-256 ""Чуйский тракт"" Новосибирск -Барнаул- Горно-Алтайск - граница с Монголией на участке км 52+000 - км 72+000, Новосибирская область; Р-255 ""Сибирь"" Новосибирск - Кемерово - Красноярск - Иркутск на участке км 133+000 - км 149+723, Новосибирская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""СИБИРЬ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";20.01.2021;496 172 602,40 ₽;;;;;;;;;;;;;;
№ 32109900913;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109900913;Закупка завершена;Поставка медицинских изделий для нуждБарнаульскогоотряда филиала ФГП ВО ЖДТ России на Западно-Сибирской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";19.01.2021;60 827,35 ₽;;;;;;;;;;;;;;
№ 32109893966;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109893966;Закупка завершена;Оказание услуг по изготовлению фотокниг для нуждБарнаульскогоотряда филиала ФГП ВО ЖДТ России на Западно-Сибирской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";15.01.2021;107 534,40 ₽;;;;;;;;;;;;;;
№ 32109893886;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109893886;Закупка завершена;Поставка моющих, чистящих средств и уборочного инвентаря для нуждБарнаульскогоотряда филиала ФГП ВО ЖДТ России на Западно-Сибирской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";15.01.2021;82 793,10 ₽;;;;;;;;;;;;;;
№ 32109893862;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109893862;Закупка завершена;Поставка офисной бумаги для нуждБарнаульскогоотряда филиала ФГП ВО ЖДТ России на Западно-Сибирской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";15.01.2021;213 500,00 ₽;;;;;;;;;;;;;;
№ 32109893832;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109893832;Закупка завершена;Поставка канцелярских товаров для нуждБарнаульскогоотряда филиала ФГП ВО ЖДТ России на Западно-Сибирской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";15.01.2021;59 009,75 ₽;;;;;;;;;;;;;;
№ 32109893785;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109893785;Работа комиссии;Поставка мыла и защитных средств для кожи для нуждБарнаульскогоотряда  филиала ФГП ВО ЖДТ России на Западно-Сибирской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";15.01.2021;140 146,46 ₽;;;;;;;;;;;;;;
№ 32109889062;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109889062;Работа комиссии;Оказание услуг по проведению медицинского освидетельствования работников на наличие медицинских противопоказаний к владению оружием для нуждБарнаульскогоотряда филиала ФГП ВО ЖДТ России на Западно-Сибирской железнойдороге(г. Рубцовск);"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";14.01.2021;30 800,00 ₽;;;;;;;;;;;;;;
№ 32109889054;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109889054;Работа комиссии;Оказание услуг по проведению медицинского освидетельствования работников на наличие медицинских противопоказаний к владению оружием для нуждБарнаульскогоотряда филиала ФГП ВО ЖДТ России на Западно-Сибирской железнойдороге(с. Кулунда);"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";14.01.2021;25 200,00 ₽;;;;;;;;;;;;;;
№ 32109889049;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109889049;Работа комиссии;Оказание услуг по проведению медицинского освидетельствования работников на наличие медицинских противопоказаний к владению оружием для нуждБарнаульскогоотряда филиала ФГП ВО ЖДТ России на Западно-Сибирской железнойдороге(г. Бийск);"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";14.01.2021;21 000,00 ₽;;;;;;;;;;;;;;
№ 32109889043;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109889043;Работа комиссии;Оказание услуг по проведению медицинского освидетельствования работников на наличие медицинских противопоказаний к владению оружием для нуждБарнаульскогоотряда филиала ФГП ВО ЖДТ России на Западно-Сибирской железнойдороге(г.Барнаул);"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";14.01.2021;188 160,00 ₽;;;;;;;;;;;;;;
№ 32109889040;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109889040;Закупка завершена;Оказание услуг по заправке и восстановлению картриджей для нуждБарнаульскогоотряда филиала ФГП ВО ЖДТ России на Западно-Сибирской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";14.01.2021;130 550,00 ₽;;;;;;;;;;;;;;
