Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0744200000221000456;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0744200000221000456;Подача заявок;"Благоустройство общественной территории парка по ул. З. Х. Суворова в пос. им. К. Либкнехта по текущему ремонту тротуарной плитки и установке малых форм в рамках программы ""Формирование современной городской среды""";"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАКУПОККУРСКОЙОБЛАСТИ""";08.02.2021;1 533 865,00 ₽;;;;;;;;;;;;;;
№ 0128200000121000430;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000121000430;Подача заявок;Ремонт автомобильнойдорогиобщего пользования местного значения по ул. Пресненская (от ул.Курскаядо ул. Нижегородская) муниципального образования город Гусь-Хрустальный Владимирской области;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ ВЛАДИМИРСКОЙ ОБЛАСТИ;08.02.2021;1 438 938,00 ₽;;;;;;;;;;;;;;
№ 0744200000221000430;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0744200000221000430;Подача заявок;Благоустройство общественной территории п. Коммунар;"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАКУПОККУРСКОЙОБЛАСТИ""";05.02.2021;560 475,80 ₽;;;;;;;;;;;;;;
№ 0744200000221000424;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0744200000221000424;Подача заявок;Благоустройство придомовой территории по адресу:Курскаяобласть, Касторенский район, п. Олымский, ул. 20 лет Победы, д. 10;"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАКУПОККУРСКОЙОБЛАСТИ""";05.02.2021;1 080 980,00 ₽;;;;;;;;;;;;;;
№ 0144300005121000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144300005121000002;Подача заявок;Автономный светофорный комплекс Т-7;АДМИНИСТРАЦИЯ ЧЕРЕМИСИНОВСКОГО РАЙОНАКУРСКОЙОБЛАСТИ;05.02.2021;514 000,00 ₽;;;;;;;;;;;;;;
№ 0144300041321000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144300041321000001;Подача заявок;Услуги по расчистке от снега и посыпке пескосоляной смесью автомобильныхдорогобщего пользования местного значения на территории поселка им. К. Либкнехта Курчатовского районаКурскойобласти;АДМИНИСТРАЦИЯ ПОСЕЛКА ИМЕНИ К.ЛИБКНЕХТА КУРЧАТОВСКОГО РАЙОНАКУРСКОЙОБЛАСТИ;04.02.2021;400 000,00 ₽;;;;;;;;;;;;;;
№ 0144200001821000018;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144200001821000018;Подача заявок;"Устройство асфальтобетонного покрытия ул. Зайцы в с. Пены Беловского районаКурскойобласти (в рамках проекта ""Народный бюджет"")";"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ СТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГ КУРСКОЙОБЛАСТИ""";04.02.2021;1 413 223,60 ₽;;;;;;;;;;;;;;
№ 0144200001821000017;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144200001821000017;Подача заявок;"Текущий ремонт автомобильнойдорогив с Мокрушино ул. Широкая Беловского районаКурскойобласти (в рамках проекта ""Народный бюджет"")";"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ СТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГ КУРСКОЙОБЛАСТИ""";04.02.2021;2 569 758,59 ₽;;;;;;;;;;;;;;
№ 0144200001821000016;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144200001821000016;Подача заявок;"Ремонт ул. Яма в с. Озерки Беловского районаКурскойобласти (в рамках проекта ""Народный бюджет"")";"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ СТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГ КУРСКОЙОБЛАСТИ""";04.02.2021;2 334 270,00 ₽;;;;;;;;;;;;;;
№ 0144200001821000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144200001821000015;Подача заявок;"Ремонтавтодорогв рамках реализации программы ""Народный бюджет""  в г. ОбояниКурскойобласти";"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ СТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГ КУРСКОЙОБЛАСТИ""";03.02.2021;7 812 244,00 ₽;;;;;;;;;;;;;;
№ 0144300020421000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144300020421000002;Подача заявок;Выполнение работ по нанесению дорожной разметки  в г. ДмитриевеКурскойобласти.;АДМИНИСТРАЦИЯ ГОРОДА ДМИТРИЕВАКУРСКОЙОБЛАСТИ;03.02.2021;343 916,67 ₽;;;;;;;;;;;;;;
№ 0144300010021000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144300010021000002;Подача заявок;Ремонт автомобильнойдорогиобщего пользования местного значения ул. Мантуловка, с. Краснооктябрьское, Кореневского районаКурскойобласти.;АДМИНИСТРАЦИЯ КОРЕНЕВСКОГО РАЙОНАКУРСКОЙОБЛАСТИ;03.02.2021;4 545 643,00 ₽;;;;;;;;;;;;;;
№ 0144200001821000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144200001821000014;Определение поставщика завершено;Предоставление каналов связи для передачи данных, виртуальной закрытой сети передачи данных и портов доступа к ней;"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ СТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГ КУРСКОЙОБЛАСТИ""";02.02.2021;3 774 877,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0144200001821000014;"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ СТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХ ДОРОГ КУРСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ЦЕНТРАЛЬНЫЙ ФИЛИАЛ ПУБЛИЧНОГО АКЦИОНЕРНОГО ОБЩЕСТВА ""МЕГАФОН""";;3 774 877,20;;;;;;
№ 0744200000221000264;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0744200000221000264;Определение поставщика завершено;"Благоустройство дворовой территории многоквартирного дома № 2 по ул. Пушкина по текущему ремонту асфальтобетонного покрытия и установке малых форм в поселке им. К. Либкнехта в рамках программы ""Формирование современной городской среды""";"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАКУПОККУРСКОЙОБЛАСТИ""";02.02.2021;1 261 264,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0744200000221000264;АДМИНИСТРАЦИЯ ПОСЕЛКА ИМЕНИ К.ЛИБКНЕХТА КУРЧАТОВСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГРУППА ПРЕДПРИЯТИЙ ""РЕКОНСТРУКЦИЯ-ИНВЕСТ""";;1 261 264,00;;;;;;
№ 0144200001821000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144200001821000013;Определение поставщика завершено;"Выполнение работ по строительству объекта: ""Проезд по х.Саблин Щетинского сельсоветаКурскогорайонаКурскойобласти""";"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ СТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГ КУРСКОЙОБЛАСТИ""";01.02.2021;2 505 042,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0144200001821000013;АДМИНИСТРАЦИЯ КУРСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИНАСТИЯ ДОРОГ""";1 - Победитель;2 216 962,17;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕРТИКАЛЬ""";2 - Второй номер;2 229 487,38;;;;;;
№ 0144200001821000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144200001821000012;Определение поставщика завершено;"Выполнение работ по строительству объекта: ""Проезд по д. Шеховцово Бесединского сельсоветаКурскогорайонаКурскойобласти""";"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ СТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГ КУРСКОЙОБЛАСТИ""";01.02.2021;6 302 318,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0144200001821000012;АДМИНИСТРАЦИЯ КУРСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;;По результатам рассмотрения вторых частей заявок принято решение о соответствии указанным требованиям только одной второй части заявки на участие в нем (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙЭНЕРГОМОНТАЖ""";;5 609 063,02;;;;;;
№ 0144200001821000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144200001821000011;Определение поставщика завершено;"Выполнение работ по строительству объекта: ""Автомобильнаядорогапо ул. Лесная в д. Татаренкова Нижнемедведицкого сельсоветаКурскогорайонаКурскойобласти""";"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ СТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГ КУРСКОЙОБЛАСТИ""";01.02.2021;5 198 957,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0144200001821000011;АДМИНИСТРАЦИЯ КУРСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0144200001821000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0144200001821000010;Определение поставщика завершено;"Выполнение работ по строительству объекта: ""Проезд по д. Пашково Пашковского сельсоветаКурскогорайонаКурскойобласти""";"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ СТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГ КУРСКОЙОБЛАСТИ""";01.02.2021;8 078 623,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0144200001821000010;АДМИНИСТРАЦИЯ КУРСКОГО РАЙОНА КУРСКОЙ ОБЛАСТИ;;По результатам рассмотрения вторых частей заявок принято решение о соответствии указанным требованиям только одной второй части заявки на участие в нем (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙЭНЕРГОМОНТАЖ""";;7 189 974,36;;;;;;
№ 0144200001821000009;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0144200001821000009;Подача заявок;Выполнение работ по ремонту автомобильныхдорогобщего пользования регионального или межмуниципального значения вКурскойобласти;"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ СТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГ КУРСКОЙОБЛАСТИ""";01.02.2021;207 464 259,86 ₽;;;;;;;;;;;;;;
№ 0144200001821000008;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0144200001821000008;Подача заявок;Оказание услуг по строительному контролю на объектах ремонта автомобильныхдорогобщего пользования регионального или межмуниципального значения вКурскойобласти;"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ СТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГ КУРСКОЙОБЛАСТИ""";01.02.2021;6 947 726,36 ₽;;;;;;;;;;;;;;
№ 0144200001821000007;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0144200001821000007;Подача заявок;Выполнение работ по ремонту автомобильныхдорогобщего пользования регионального или межмуниципального значения вКурскойобласти;"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ СТРОИТЕЛЬСТВА И ЭКСПЛУАТАЦИИ АВТОМОБИЛЬНЫХДОРОГ КУРСКОЙОБЛАСТИ""";01.02.2021;192 525 372,84 ₽;;;;;;;;;;;;;;
