Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0340200003321000326;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000326;Подача заявок;Выполнение работ по ремонту автомобильнойдорогиКиров – Кирово-Чепецк – Зуевка – Фаленки – граница Удмуртской Республики в Зуевском и Фаленском районах;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;70 092 415,47 ₽;;;;;;;;;;;;;;
№ 0340200003321000324;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000324;Подача заявок;Выполнение работ по ремонту автомобильнойдорогиКиров – Советск –  Яранск с подъездом к г. Яранск в Верхошижемском и Советском районах;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;229 803 033,04 ₽;;;;;;;;;;;;;;
№ 0340200003321000323;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000323;Подача заявок;Ремонт автомобильнойдорогиКиров – Малмыж – Вятские Поляны в Кирово-Чепецком, Куменском, Сунском, Нолинском районах;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;213 223 296,86 ₽;;;;;;;;;;;;;;
№ 0340200003321000322;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000322;Подача заявок;Выполнение работ по ремонту автомобильнойдорогиКиров – Кирово-Чепецк – Зуевка – Фаленки – граница Удмуртской Республики в Кирово-Чепецком районе;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;114 761 294,41 ₽;;;;;;;;;;;;;;
№ 0340200003321000321;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000321;Подача заявок;Выполнение работ по ремонту автомобильнойдорогиБелая Холуница – Кирс в Верхнекамском районе;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;81 522 805,93 ₽;;;;;;;;;;;;;;
№ 0340200003321000320;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000320;Подача заявок;Выполнение работ по ремонту автомобильнойдорогиКырчаны – Нема – Кильмезь в Немском районе;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;65 253 779,78 ₽;;;;;;;;;;;;;;
№ 0340200003321000319;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000319;Подача заявок;Ремонт автомобильнойдорогиСлободской – Нагорск в Нагорском районе;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;43 368 300,63 ₽;;;;;;;;;;;;;;
№ 0340200003321000318;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000318;Подача заявок;Выполнение работ по ремонту автомобильнойдорогиФаленки -Уни в Фаленском районе;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;33 432 301,03 ₽;;;;;;;;;;;;;;
№ 0140300014921000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0140300014921000001;Подача заявок;Выполнение работ по устройству пешеходного перехода, расположенного по адресу: РФ,Кировскаяобласть, Вятскополянский район, г.Со сновка, ул.Пролетарская, д.19 (напротив гимназии г.Сосновка);МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ ВЯТСКОПОЛЯНСКОГО РАЙОНАКИРОВСКОЙОБЛАСТИ;01.02.2021;621 938,00 ₽;;;;;;;;;;;;;;
№ 0340200003321000308;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000308;Подача заявок;Ремонт автомобильнойдорогиКиров – Советск –  Яранск с подъездом к г. Яранск в Кирово-Чепецком , Оричевском, Пижанском районах и в  г.Киров;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;181 864 746,01 ₽;;;;;;;;;;;;;;
№ 0340200003321000307;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000307;Подача заявок;Ремонт автомобильнойдорогиЯранск – Кикнур – граница Нижегородской области в Кикнурском районе;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";01.02.2021;76 089 738,34 ₽;;;;;;;;;;;;;;
№ 0140300017721000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0140300017721000003;Подача заявок;Выполнение работ по устройству открытой а/стоянки на 125 м/мест по ул.30-Летия Победы;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ОМУТНИНСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ ОМУТНИНСКОГО РАЙОНАКИРОВСКОЙОБЛАСТИ;01.02.2021;1 442 428,80 ₽;;;;;;;;;;;;;;
№ 0169300010321000027;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0169300010321000027;Подача заявок;Ремонт автомобильнойдорогиот автобусной остановки в п.КировскийАргаяшского муниципального района до примыкания кавтодорогеКулуево-Харлуши Челябинской области;АДМИНИСТРАЦИЯ АРГАЯШСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;31.01.2021;24 898 911,00 ₽;;;;;;;;;;;;;;
№ 0120300011621000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0120300011621000004;Подача заявок;Оказание услуг по ремонту автомобильныхдорогобщего пользования населенных пунктов;АДМИНИСТРАЦИЯКИРОВСКОГОМУНИЦИПАЛЬНОГО РАЙОНА;29.01.2021;3 030 303,03 ₽;;;;;;;;;;;;;;
№ 0140300020921000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0140300020921000003;Подача заявок;"Содержанию улично-дорожной сети (грейдирование, расчистка, очистка) в Муниципальном образовании ""Подосиновское городское поселение""";АДМИНИСТРАЦИЯ ПОДОСИНОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ПОДОСИНОВСКОГО  РАЙОНАКИРОВСКОЙОБЛАСТИ;28.01.2021;199 500,30 ₽;;;;;;;;;;;;;;
№ 0140300020921000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0140300020921000002;Подача заявок;"Содержанию улично-дорожной сети (грейдирование, расчистка, очистка) в Муниципальном образовании ""Подосиновское городское поселение""";АДМИНИСТРАЦИЯ ПОДОСИНОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ПОДОСИНОВСКОГО  РАЙОНАКИРОВСКОЙОБЛАСТИ;28.01.2021;145 938,00 ₽;;;;;;;;;;;;;;
№ 0140300020921000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0140300020921000001;Подача заявок;"Содержанию улично-дорожной сети (грейдирование, расчистка, очистка) в Муниципальном образовании ""Подосиновское городское поселение""";АДМИНИСТРАЦИЯ ПОДОСИНОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ПОДОСИНОВСКОГО  РАЙОНАКИРОВСКОЙОБЛАСТИ;28.01.2021;191 333,00 ₽;;;;;;;;;;;;;;
№ 0358300273221000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0358300273221000006;Подача заявок;Выполнение работ по текущему ремонту внутрипоселковойдорогипо адресу: Ростовская область, Кагальницкий район,ст-цаКировская, ул. Центральная.;КОМИТЕТ ПО УПРАВЛЕНИЮ ИМУЩЕСТВОМ КАГАЛЬНИЦКОГО РАЙОНА;28.01.2021;1 410 821,00 ₽;;;;;;;;;;;;;;
№ 0321300233621000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321300233621000001;Подача заявок;Ремонт автомобильныхдорогобщего пользования местного значения в городе НовопавловскКировскогогородского округа Ставропольского края;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""ЗЕЛЁНЫЙ ГОРОД""КИРОВСКОГОГОРОДСКОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ";28.01.2021;38 132 310,00 ₽;;;;;;;;;;;;;;
№ 0145300018621000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300018621000002;Подача заявок;выполнение работ по содержанию и механизированной уборкедороги улиц на территории г.п. СинявиноКировскогорайона Ленинградской области по июнь 2021 года (включительно);АДМИНИСТРАЦИЯ СИНЯВИНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯКИРОВСКОГОМУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;27.01.2021;1 575 000,00 ₽;;;;;;;;;;;;;;
№ 0372200202321000019;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000019;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения вКировскомрайоне Санкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения в Санкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";26.01.2021;4 234 424,66 ₽;;;;;;;;;;;;;;
№ 0340200003321000079;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003321000079;Определение поставщика завершено;Благоустройство дворовой территории:  выполнение работ по ремонту дворовых территорий по ул. К. Утробина д. 12, д. 14, д. 18, д. 18/1, д. 20, д. 22, д. 24 и ул. 60 лет Октября, д. 30 в городе Кирово-Чепецке;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";25.01.2021;12 428 506,38 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0340200003321000079;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДОРОЖНО-ЭКСПЛУАТАЦИОННАЯ СЛУЖБА"" ГОРОДА КИРОВО-ЧЕПЕЦКА КИРОВСКОЙ ОБЛАСТИ";;;;;;;;;;;;
№ 0146300006021000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300006021000002;Определение поставщика отменено;Выполнение работ по ремонту автомобильныхдорогобщего пользования местного значения с  ...  покрытия по объектам: ул.Кировскаяв с. Волчье, проезд ...  с ул.Кировскаяна ул. Зеленая в ...;АДМИНИСТРАЦИЯ ДОБРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;25.01.2021;13 109 488,20 ₽;;;;;;;;;;;;;;
№ 0372200202321000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000007;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения вКировскомрайоне Санкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения в Санкт-Петербурге;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";22.01.2021;4 234 424,66 ₽;;;;;;;;;;;;;;
№ 0340300010621000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340300010621000001;Определение поставщика завершено;Выполнение работ по содержанию проезжих частей улиц Пижанского городского поселения Пижанского районаКировскойобласти в 2021 г;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ ПИЖАНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ПИЖАНСКОГО РАЙОНАКИРОВСКОЙОБЛАСТИ;20.01.2021;790 004,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0340300010621000001;МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ ПИЖАНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ПИЖАНСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Гевондян светлана николаевна -.;;790 004,00;;;;;;
№ 0145300022021000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300022021000001;Определение поставщика завершено;Содержание технических средств организации дорожного движения на территории Павловского городского поселенияКировскогомуниципального района Ленинградской области в исправном состоянии;АДМИНИСТРАЦИЯ ПАВЛОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯКИРОВСКОГОМУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;20.01.2021;218 400,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300022021000001;АДМИНИСТРАЦИЯ ПАВЛОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ КИРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕРКУРИЙ""";1 - Победитель;204 988,00;Богданов василий васильев И.;2 - Второй номер;215 908,00;;;;;;
№ 0356300290921000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0356300290921000001;Определение поставщика отменено;Выполнение работ по содержанию остановочных павильонов(Кировскийрайон);"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГОРОДСКОЕ УПРАВЛЕНИЕ ТРАНСПОРТА""";18.01.2021;1 524 191,91 ₽;;;;;;;;;;;;;;
№ 0140300004221000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0140300004221000001;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования местного значения Нагорского городского поселения;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ  МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""НАГОРСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ НАГОРСКОГО РАЙОНАКИРОВСКОЙОБЛАСТИ""";15.01.2021;2 819 132,64 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0140300004221000001;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""НАГОРСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ НАГОРСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАГОРСКИЕ КОММУНАЛЬНЫЕ СИСТЕМЫ""";;2 805 036,98;;;;;;
№ 32109890355;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109890355;Закупка завершена;Аренда канатно-буксировочныхдорогс прилегающими земельными участками (гора Айкуайвенчорр);"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ МУРМАНСКОЙ ОБЛАСТИ ""КИРОВСКАЯСПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ПО ГОРНОЛЫЖНОМУ СПОРТУ""";14.01.2021;3 091 528,00 ₽;;;;;;;;;;;;;;
№ 32109886491;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109886491;Закупка завершена;Аренда канатно-буксировочныхдорогс прилегающими земельными участками  (гора Кукисвумчорр);"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ МУРМАНСКОЙ ОБЛАСТИ ""КИРОВСКАЯСПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ПО ГОРНОЛЫЖНОМУ СПОРТУ""";13.01.2021;2 764 000,00 ₽;;;;;;;;;;;;;;
№ 32009873061;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009873061;Закупка завершена;Услуги по проведению государственной экспертизы проектной документации и результатов инженерных изысканий по объекту: «Строительство автомобильнойдорогипо ул. Зыбина П.М. в границах VI, VII микрорайонов жилого района «Солнечный-2»Кировскогорайона г. Саратова»;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРОЕКТНОЕ ПРЕДПРИЯТИЕ ""ИНСТИТУТ САРАТОВГРАЖДАНПРОЕКТ"" САРАТОВСКОЙ ОБЛАСТИ";30.12.2020;631 260,00 ₽;;;;;;;;;;;;;;
№ 0340200003320015213;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0340200003320015213;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования местного значения Оричевского района и искусственных сооружений на них в 2021 году;"КИРОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";29.12.2020;32 398 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0340200003320015213;АДМИНИСТРАЦИЯ ОРИЧЕВСКОГО РАЙОНА КИРОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВЯТСКИЕ АВТОМОБИЛЬНЫЕ ДОРОГИ""";;32 398 000,00;31.12.2021;25.01.2021;;610014, ОБЛ КИРОВСКАЯ 43, Г КИРОВ, УЛ ГРИБОЕДОВА, ДОМ 1;4345502070;7-8332-415104pto-43@yandex.ru
