Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0132300007521000039;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300007521000039;Подача заявок;Выполнение работ по содержанию автомобильныхдороги элементов обустройства автомобильныхдорогНовинского сельсовета городаНижнего Новгорода, выполняемое в зимний период 2021 года;Департамент экономического развития администрации городаНижнего Новгорода;15.02.2021;1 499 920,00 ₽;;;;;;;;;;;;;;
№ 0355100004521000009;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0355100004521000009;Подача заявок;Устройство защитных слоев на автомобильнойдорогеР-158Нижний Новгород- Арзамас - Саранск - Исса - Пенза - Саратов на участке км 474+830 - км 490+000, Пензенская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";12.02.2021;135 009 832,00 ₽;;;;;;;;;;;;;;
№ 0132300007521000033;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300007521000033;Определение поставщика завершено;"Выполнение работ по комплексному благоустройству общественной территории ""Сквер на пр. 70 лет Октября"" в Сормовском районе городаНижнего Новгорода.";Департамент экономического развития администрации городаНижнего Новгорода;11.02.2021;49 496 463,85 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300007521000033;АДМИНИСТРАЦИЯ СОРМОВСКОГО РАЙОНА ГОРОДА НИЖНЕГО НОВГОРОДА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАРКОМ""";1 - Победитель;39 349 688,73;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОРСКАЯ ДОРОЖНАЯ ПЕРЕДВИЖНАЯ МЕХАНИЗИРОВАННАЯ КОЛОННА""";2 - Второй номер;39 597 171,05;;;;;;
№ 0132300007521000031;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300007521000031;Определение поставщика отменено;Выполнение работ по содержанию автомобильныхдороги элементов обустройства автомобильныхдорогНовинского сельсовета городаНижнего Новгорода, выполняемое в зимний период 2021 года;Департамент экономического развития администрации городаНижнего Новгорода;11.02.2021;1 499 920,00 ₽;;;;;;;;;;;;;;
№ 0132300007521000028;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300007521000028;Определение поставщика завершено;Выполнение работ по ремонту участков автомобильныхдорогобщего пользования местного значения в Нижегородском районе г.Нижнего Новгорода;Департамент экономического развития администрации городаНижнего Новгорода;10.02.2021;57 308 723,06 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300007521000028;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГЛАВНОЕ УПРАВЛЕНИЕ ПО СТРОИТЕЛЬСТВУ И РЕМОНТУ МЕТРОПОЛИТЕНА, МОСТОВ И ДОРОЖНЫХ СЕТЕЙ В ГОРОДЕ НИЖНЕМ НОВГОРОДЕ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОРСТРОЙ""";1 - Победитель;57 022 179,44;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХСТРОЙ""";2 - Второй номер;57 022 179,44;;;;;;
№ 32109969327;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109969327;Закупка завершена;Поставка навесного оборудования для доукомплектования спецтехники;"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ГОРОДАНИЖНЕГО НОВГОРОДА""РЕМОНТ И ЭКСПЛУАТАЦИЯДОРОГ""";08.02.2021;516 500,00 ₽;;;;;;;;;;;;;;
№ 0315100000321000003;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0315100000321000003;Подача заявок;Выполнение проектных и изыскательских работ по объекту: «Ремонт моста через р. Ласьва на км 475+856 (правый) автомобильнойдорогиМ-7 «Волга» Москва - Владимир -Нижний Новгород- Казань - Уфа, подъезд к г. Пермь, Пермский край»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";05.02.2021;3 683 000,00 ₽;;;;;;;;;;;;;;
№ 0348100006021000004;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0348100006021000004;Подача заявок;Устройство слоев износа на автомобильнойдорогеР-158Нижний Новгород–Арзамас – Саранск – Исса – Пенза – Саратов на участке км 303+800 – км 321+300, РеспубликаМордовия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА -НИЖНИЙ НОВГОРОДФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";04.02.2021;155 157 716,00 ₽;;;;;;;;;;;;;;
№ 32109955995;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109955995;Закупка завершена;Выполнение работ по содержанию автомобильныхдороги элементов обустройства автомобильныхдорог(ручная уборка) на территории Автозаводского, Ленинского, Московского, Советского и Нижегородского районов г. Н.Новгорода;"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ГОРОДАНИЖНЕГО НОВГОРОДА""РЕМОНТ И ЭКСПЛУАТАЦИЯДОРОГ""";03.02.2021;7 073 292,00 ₽;;;;;;;;;;;;;;
№ 0311100007221000007;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0311100007221000007;Подача заявок;"Осуществление строительного контроля за объектом: Расходы на мероприятия по повышению уровня обустройства автомобильныхдорогфедерального значения. Устройство стационарного электрического освещения на автомобильнойдорогеМ-7 ""Волга"" Москва - Владимир -Нижний Новгород- Казань - Уфа на участках км 788+300 - км 794+650, км 796+600 - км 801+900, км 802+100 - км 806+400, км 809+300 - км 813+800, км 817+100 - км 826+930, Республика Татарстан";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";02.02.2021;12 666 140,00 ₽;;;;;;;;;;;;;;
№ 0301100012721000002;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0301100012721000002;Подача заявок;"Содержание действующей сетиавтомобильныхдорогобщего пользования федерального значения ( ...  «Устройство слоевизноса на автомобильнойдорогеА-305 Оренбург- Илек-граница ... ; Устройство слоев износа на автомобильнойдорогеА-305 Оренбург-Илек-граница ...  износа на автомобильнойдорогеМ-7 ""Волга"" Москва – Владимир –Нижний Новгород– Казань – Уфа ... ; Устройство слоев износа на автомобильнойдорогеР-240 Уфа -Оренбург на ... ;Устройство слоев износа на автомобильнойдорогеР-239 Казань - Оренбург -Акбулак ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""ПРИУРАЛЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА """;02.02.2021;360 895 796,00 ₽;;;;;;;;;;;;;;
№ 0311100007221000006;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0311100007221000006;Подача заявок;"Осуществление строительного контроля за объектом: Расходы на мероприятия по повышению уровня обустройства автомобильныхдорогфедерального значения. Строительство пешеходных переходов в разных уровнях на км 617+700, км 619+300 автомобильнойдорогиМ-7 ""Волга"" Москва -Владимир -Нижний Новгород- Казань - Уфа, Чувашская Республика";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";02.02.2021;1 914 230,00 ₽;;;;;;;;;;;;;;
№ 0315100000321000002;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0315100000321000002;Подача заявок;Строительный контроль по объекту: «Ремонт автомобильнойдорогиМ-7 «Волга» Москва – Владимир –Нижний Новгород– Казань – Уфа, подъезд к г. Пермь, км 477+644 – км 509+867, Пермский край»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";01.02.2021;21 296 448,00 ₽;;;;;;;;;;;;;;
№ 0315100000321000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0315100000321000001;Определение поставщика завершено;Выполнение работ по объекту: «Установка элементов обустройства автомобильныхдорогобщего пользования федерального значения. Установка светофорного объекта на км 159+658 автомобильнойдорогиобщего пользования федерального значения М-7 «Волга» Москва – Владимир –Нижний Новгород– Казань – Уфа, подъезд к городам Ижевск и Пермь, Удмуртская Республика»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";01.02.2021;1 900 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0315100000321000001;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;Шарафиев Р. Р.;;1 890 500,00;;;;;;
