Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0117300005021000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0117300005021000010;Подача заявок;Выполнение работ по содержаниюдорогобщего пользования местного значения расположенных на территории МОАлтайскийсельсовет в зимний период (район РТС, Заречье);АДМИНИСТРАЦИЯАЛТАЙСКОГОРАЙОНААЛТАЙСКОГОКРАЯ;09.02.2021;135 095,74 ₽;;;;;;;;;;;;;;
№ 0817200000321000744;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0817200000321000744;Подача заявок;Выполнение научно-исследовательской работы по разработке документов транспортного планированияАлтайскогокрая, включая Барнаульскую и Бийскую городские агломерации на срок до 2031 года;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОКАЛТАЙСКОГОКРАЯ""";08.02.2021;37 350 000,00 ₽;;;;;;;;;;;;;;
№ 0317100000521000003;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0317100000521000003;Подача заявок;"Ремонт автомобильнойдорогиР-256 ""Чуйский тракт"" Новосибирск - Барнаул - Горно-Алтайск- граница с Монголией на участке км 668+000 - км 684+000, РеспубликаАлтай";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""АЛТАЙ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";08.02.2021;273 192 989,27 ₽;;;;;;;;;;;;;;
№ 0817200000321000684;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0817200000321000684;Подача заявок;Выполнение работ по  техническому обслуживанию и ремонту аппаратно-программных средств системы автоматической фотовидеофиксации нарушений  ПДД в 2021 году;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОКАЛТАЙСКОГОКРАЯ""";08.02.2021;18 500 991,00 ₽;;;;;;;;;;;;;;
№ 0117300000521000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0117300000521000001;Подача заявок;услуги по очистке от снегадорогместного значения, расположенных на территории муниципального образования Тальменский поссовет Тальменского районаАлтайскогокрая;АДМИНИСТРАЦИЯ ТАЛЬМЕНСКОГО ПОССОВЕТА ТАЛЬМЕНСКОГО РАЙОНААЛТАЙСКОГОКРАЯ;05.02.2021;1 673 566,00 ₽;;;;;;;;;;;;;;
№ 0317300025021000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0317300025021000010;Подача заявок;Выполнение работ по обустройству зоны отдыха по улице 40 лет РВСН в ЗАТО Сибирский;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ЗАКРЫТОГО АДМИНИСТРАТИВНО-ТЕРРИТОРИАЛЬНОГО ОБРАЗОВАНИЯ СИБИРСКИЙАЛТАЙСКОГОКРАЯ;05.02.2021;2 482 310,00 ₽;;;;;;;;;;;;;;
№ 0317100000521000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0317100000521000002;Подача заявок;"Оказание услуг по содержанию искусственных дорожных сооружений на автомобильнойдорогеР-256 ""Чуйский тракт"" Новосибирск – Барнаул – Горно-Алтайск– граница с Монголией, подъезд к урочищу реки Урсул, км 0+000 – км 21+500, РеспубликаАлтай";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""АЛТАЙ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";05.02.2021;3 136 416,00 ₽;;;;;;;;;;;;;;
№ 0177200000921000145;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0177200000921000145;Подача заявок;"Выполнение комплекса кадастровых работ по межеванию земельных участков под автомобильнойдорогой""Балыктуюль-Балыкча"" км 0+000 - км 1+000";МИНИСТЕРСТВО ЭКОНОМИЧЕСКОГО РАЗВИТИЯ РЕСПУБЛИКИАЛТАЙ;04.02.2021;125 666,67 ₽;;;;;;;;;;;;;;
№ 0817200000321000547;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0817200000321000547;Подача заявок;Поставка самоходных снегоочистителей;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОКАЛТАЙСКОГОКРАЯ""";03.02.2021;24 000 000,00 ₽;;;;;;;;;;;;;;
№ 0317100000521000001;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0317100000521000001;Подача заявок;Ремонт автомобильнойдорогиА-321 Барнаул - Павловск - граница с Республикой Казахстан на участке км 55+040 - км 63+568,5,Алтайскийкрай;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""АЛТАЙ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";01.02.2021;137 729 206,00 ₽;;;;;;;;;;;;;;
№ 0377300028721000023;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0377300028721000023;Работа комиссии;Оказание услуг по разработке проектов организации дорожного движения на автомобильныхдорогахместного значения города Горно-Алтайска;ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН МЕСТНОГО САМОУПРАВЛЕНИЯ-АДМИНИСТРАЦИЯ ГОРОДА ГОРНО-АЛТАЙСКА;29.01.2021;769 333,33 ₽;;;;;;;;;;;;;;
№ 0180300000321000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0180300000321000004;Работа комиссии;Выполнение ремонта дворового проезда, благоустройство дворовой территории, расположенной по адресу: с. Белый Яр, ул. Мира, 5 «В», ул.Мира, 5 «Г»;АДМИНИСТРАЦИЯ БЕЛОЯРСКОГО СЕЛЬСОВЕТААЛТАЙСКОГОРАЙОНА РЕСПУБЛИКИ ХАКАСИЯ;29.01.2021;789 276,47 ₽;;;;;;;;;;;;;;
№ 0180300000321000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0180300000321000003;Работа комиссии;Выполнение работ по ремонту пешеходной дорожки, благоустройство дворовой территории, расположенной по адресу: с. Белый Яр, ул. Мира, 5 «В», ул. Мира, 5 «Г»;АДМИНИСТРАЦИЯ БЕЛОЯРСКОГО СЕЛЬСОВЕТААЛТАЙСКОГОРАЙОНА РЕСПУБЛИКИ ХАКАСИЯ;28.01.2021;131 567,30 ₽;;;;;;;;;;;;;;
№ 0177200000921000074;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0177200000921000074;Подача заявок;Ремонт моста через р. Чойка на км 6+677 автомобильнойдороги«Чоя-Сейка-Ынырга»;МИНИСТЕРСТВО ЭКОНОМИЧЕСКОГО РАЗВИТИЯ РЕСПУБЛИКИАЛТАЙ;28.01.2021;6 294 637,00 ₽;;;;;;;;;;;;;;
№ 0117300095821000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0117300095821000004;Определение поставщика завершено;выполнение работ по очистке автомобильныхдорогот снега на территории Баюновоключевского, Березовского, Новоберезовского, Повалихинского сельсоветов Первомайского районаАлтайскогокрая на 2021 год;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ И ЗЕМЕЛЬНЫМ ОТНОШЕНИЯМ АДМИНИСТРАЦИИ ПЕРВОМАЙСКОГО РАЙОНА;27.01.2021;1 601 496,71 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0117300095821000004;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ И ЗЕМЕЛЬНЫМ ОТНОШЕНИЯМ АДМИНИСТРАЦИИ ПЕРВОМАЙСКОГО РАЙОНА;;;;;;;;;;;;
№ 32109927190;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109927190;Закупка завершена;оказание услуг по предоставлению доступа к программному комплексу «Система мониторинга и контроля автомобильныхдорог Алтайскогокрая 2.0»;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОРОЖНОГО ХОЗЯЙСТВААЛТАЙСКОГОКРАЯ ""ЮГО-ВОСТОЧНОЕ ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";27.01.2021;1 100 004,00 ₽;;;;;;;;;;;;;;
№ 0317300025021000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0317300025021000001;Определение поставщика завершено;Выполнение работ по текущему ремонту тротуаров  в ЗАТО Сибирский;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ЗАКРЫТОГО АДМИНИСТРАТИВНО-ТЕРРИТОРИАЛЬНОГО ОБРАЗОВАНИЯ СИБИРСКИЙАЛТАЙСКОГОКРАЯ;26.01.2021;942 468,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0317300025021000001;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ЗАКРЫТОГО АДМИНИСТРАТИВНО-ТЕРРИТОРИАЛЬНОГО ОБРАЗОВАНИЯ СИБИРСКИЙ АЛТАЙСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""АВАНГАРД""";1 - Победитель;687 999,60;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОЙ""";2 - Второй номер;692 711,94;;;;;;
№ 0817200000321000209;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0817200000321000209;Определение поставщика завершено;Оказание услуг по охране объектов КГКУ «Алтайавтодор»;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОКАЛТАЙСКОГОКРАЯ""";26.01.2021;1 663 200,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0817200000321000209;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ АЛТАЙСКОГО КРАЯ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЧАСТНАЯ ОХРАННАЯ ОРГАНИЗАЦИЯ ""РЕГИОН-22""";1 - Победитель;1 318 044,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ЧАСТНАЯ ОХРАННАЯ ОРГАНИЗАЦИЯ ""ШТОРМ""";2 - Второй номер;1 326 360,00;;;;;;
№ 32109923840;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109923840;Закупка завершена;выполнение работ по содержанию дежурно-диспетчерской службы, в том числе работы по информационному обеспечению, техническому обслуживанию и содержанию системы спутникового мониторинга, диспетчеризации и контроля транспортных средств или иных мобильных объектов, метеорологических систем мониторинга погодных условий, условий движения, видеосистем, а также обеспечению работы канала GSM-связи автоматизированных пунктов учета электроэнергии на объектах уличного освещения автомобильныхдорог;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОРОЖНОГО ХОЗЯЙСТВААЛТАЙСКОГОКРАЯ ""ЮГО-ВОСТОЧНОЕ ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";26.01.2021;3 942 680,00 ₽;;;;;;;;;;;;;;
№ 0117300073221000001;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0117300073221000001;Подача заявок;Оказание транспортных услуг по содержанию автомобильныхдороги благоустройству города Горняка;АДМИНИСТРАЦИЯ ГОРОДА ГОРНЯКА ЛОКТЕВСКОГО РАЙОНААЛТАЙСКОГОКРАЯ;25.01.2021;200 400,00 ₽;;;;;;;;;;;;;;
№ 0351100008921000001;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0351100008921000001;Подача заявок;"Выполнение работ по устройству защитных слоев на автомобильныхдорогах: Р-254 ""Иртыш"" Челябинск - Курган - Омск - Новосибирск на участке км 1368+000 - км 1392+000, Новосибирская область;  Р-256 ""Чуйский тракт"" Новосибирск - Барнаул - Горно-Алтайск- граница с Монголией на участке км 52+000 - км 72+000, Новосибирская область; Р-255 ""Сибирь"" Новосибирск - Кемерово - Красноярск - Иркутск на участке км 133+000 - км 149+723, Новосибирская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""СИБИРЬ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";20.01.2021;496 172 602,40 ₽;;;;;;;;;;;;;;
№ 0117300005021000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0117300005021000006;Определение поставщика завершено;Выполнение работ по содержаниюдорогобщего пользования местного значения расположенных на территории МО Старобелокурихинского сельсовета в зимний период;АДМИНИСТРАЦИЯАЛТАЙСКОГОРАЙОНААЛТАЙСКОГОКРАЯ;20.01.2021;138 532,26 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0117300005021000006;АДМИНИСТРАЦИЯ АЛТАЙСКОГО РАЙОНА АЛТАЙСКОГО КРАЯ;;;;;;;;;;;;
№ 0117300005021000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0117300005021000005;Определение поставщика завершено;Выполнение работ по содержаниюдорогобщего пользования местного значения расположенных на территории МО Россошинский сельсовета в зимний период;АДМИНИСТРАЦИЯАЛТАЙСКОГОРАЙОНААЛТАЙСКОГОКРАЯ;20.01.2021;50 531,09 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0117300005021000005;АДМИНИСТРАЦИЯ АЛТАЙСКОГО РАЙОНА АЛТАЙСКОГО КРАЯ;;;;;;;;;;;;
№ 0117300005021000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0117300005021000004;Определение поставщика завершено;Выполнение работ по содержаниюдорогобщего пользования местного значения расположенных на территории МО Пролетарский сельсовет, включая автомобильнуюдорогуБ.Кыркыла - Басаргино - Черемшанка в зимний период;АДМИНИСТРАЦИЯАЛТАЙСКОГОРАЙОНААЛТАЙСКОГОКРАЯ;20.01.2021;133 292,34 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0117300005021000004;АДМИНИСТРАЦИЯ АЛТАЙСКОГО РАЙОНА АЛТАЙСКОГО КРАЯ;;;;;;;;;;;;
№ 0117300005021000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0117300005021000003;Определение поставщика завершено;Выполнение работ по содержаниюдорогобщего пользования местного значения, расположенных на территории МОАлтайскийсельсовет в зимний период (центр);АДМИНИСТРАЦИЯАЛТАЙСКОГОРАЙОНААЛТАЙСКОГОКРАЯ;19.01.2021;236 446,21 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0117300005021000003;АДМИНИСТРАЦИЯ АЛТАЙСКОГО РАЙОНА АЛТАЙСКОГО КРАЯ;;;;;;;;;;;;
№ 0117300005021000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0117300005021000002;Определение поставщика завершено;Выполнение работ по содержаниюдорогобщего пользования местного значения расположенных на территории МОАлтайскийсельсовет в зимний период (район РТС, Заречье);АДМИНИСТРАЦИЯАЛТАЙСКОГОРАЙОНААЛТАЙСКОГОКРАЯ;19.01.2021;135 095,74 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0117300005021000002;АДМИНИСТРАЦИЯ АЛТАЙСКОГО РАЙОНА АЛТАЙСКОГО КРАЯ;;;;;;;;;;;;
№ 0117300021321000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0117300021321000002;Определение поставщика завершено;выполнение работ по очисткедороги тротуаров в зимний период в городе Змеиногорске Змеиногорского районаАлтайскогокрая;АДМИНИСТРАЦИЯ ЗМЕИНОГОРСКОГО РАЙОНААЛТАЙСКОГОКРАЯ;18.01.2021;500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0117300021321000002;АДМИНИСТРАЦИЯ ГОРОДА ЗМЕИНОГОРСКА ЗМЕИНОГОРСКОГО РАЙОНА АЛТАЙСКОГО КРАЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Приходько евгений анатольевич -.;;500 000,00;31.01.2022;08.02.2021;;КРАЙ АЛТАЙСКИЙ, Г ЗМЕИНОГОРСК, БАРНАУЛЬСКИЙ ТРАКТ, Д. 43;Да;7-983-1043931bocharovaim@mail.ru
№ 0817200000321000070;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0817200000321000070;Определение поставщика завершено;Оказание услуг по диагностике, техническому обслуживанию и ремонту автотранспортных средств;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОКАЛТАЙСКОГОКРАЯ""";18.01.2021;3 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0817200000321000070;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ АЛТАЙСКОГО КРАЯ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВРОРА""";1 - Победитель;3 628 839,32;Гаврилов анатолий владимирович -.;2 - Второй номер;3 780 041,03;;;;;;
№ 0317300055221000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0317300055221000001;Определение поставщика завершено;Выполнение работ по содержанию светофорных объектов и дорожных знаков в городе ЗаринскеАлтайскогокрая в 2021 г;КОМИТЕТ ПО УПРАВЛЕНИЮ ГОРОДСКИМ ХОЗЯЙСТВОМ, ПРОМЫШЛЕННОСТЬЮ, ТРАНСПОРТОМ И СВЯЗЬЮ АДМИНИСТРАЦИИ ГОРОДА ЗАРИНСКА;15.01.2021;400 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0317300055221000001;КОМИТЕТ ПО УПРАВЛЕНИЮ ГОРОДСКИМ ХОЗЯЙСТВОМ, ПРОМЫШЛЕННОСТЬЮ, ТРАНСПОРТОМ И СВЯЗЬЮ АДМИНИСТРАЦИИ ГОРОДА ЗАРИНСКА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ «СТАБИЛЬНОСТЬ»;;400 000,00;13.02.2021;09.02.2021;;659100, КРАЙ АЛТАЙСКИЙ 22, Г ЗАРИНСК, УЛ СОЮЗА РЕСПУБЛИК, 26, 2;2205010765;
№ 0117300095821000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0117300095821000001;Определение поставщика завершено;выполнение работ по очистке автомобильныхдорогот снега на территории Баюновоключевского, Березовского, Новоберезовского, Повалихинского сельсоветов Первомайского районаАлтайскогокрая на 2021 год;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ И ЗЕМЕЛЬНЫМ ОТНОШЕНИЯМ АДМИНИСТРАЦИИ ПЕРВОМАЙСКОГО РАЙОНА;14.01.2021;1 601 496,71 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0117300095821000001;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ И ЗЕМЕЛЬНЫМ ОТНОШЕНИЯМ АДМИНИСТРАЦИИ ПЕРВОМАЙСКОГО РАЙОНА;;;;;;;;;;;;
