Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 32109962672;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109962672;Подача заявок;Оказание услуг по проведению периодических и предварительных медицинских осмотров работников для нужд филиала ФГП ВО ЖДТ России на Северной железнойдорогев г.Архангельск;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";05.02.2021;795 400,00 ₽;;;;;;;;;;;;;;
№ 32109960093;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109960093;Закупка завершена;работ по нанесению линий горизонтальной дорожной разметки проезжей части на сети автомобильныхдорогахКотласского, Красноборского, Вилегодского и Ленского районовАрхангельскойобласти.;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОТЛАССКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";04.02.2021;14 700 547,44 ₽;;;;;;;;;;;;;;
№ 0330100010521000009;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0330100010521000009;Подача заявок;"Проектныеи изыскательские работы по объекту: ""Ремонт моста через реку Ижина на км12+292 автомобильнойдорогиА-122 автомобильнаядорогаА-114 - Устюжна -Крестцы - Яжелбицы - Великие Луки - Невель, Вологодская область""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";03.02.2021;3 212 813,00 ₽;;;;;;;;;;;;;;
№ 0330100010521000008;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0330100010521000008;Подача заявок;"Оказание услуг по содержаниюавтомобильнойдорогиобщего пользования федерального значения Р-132""Золотое кольцо"" Ярославль - Кострома - Иваново - Владимир - ГусьХрустальный - Рязань - Михайлов - Тула - Калуга - Вязьма - Ржев - Тверь - Углич- Ярославль, Ярославская область (участок от границы Тверскойобласти - г. Ярославль)";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";03.02.2021;23 926 732,00 ₽;;;;;;;;;;;;;;
№ 32109954905;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109954905;Подача заявок;Разработка технико-экономического обоснования строительства региональнойдороги Архангельск– Ненецкий автономный округ;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НЕНЕЦКАЯ НЕФТЯНАЯ КОМПАНИЯ""";03.02.2021;12 500 000,00 ₽;;;;;;;;;;;;;;
№ 0330100010521000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010521000007;Подача заявок;"Ремонтавтомобильнойдорогиобщего пользования федерального значения М-8""Холмогоры"" Москва - Ярославль - Вологда -Архангельскна участке км844+628 - км 862+000 вАрхангельскойобласти";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";02.02.2021;344 639 186,00 ₽;;;;;;;;;;;;;;
№ 0124300010421000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0124300010421000002;Подача заявок;"Комплексное обслуживание территорий здания по адресу:Архангельскаяобласть, с. Холмогоры, ул. Набережная им. Горончаровского, д. 21 и берегоукрепления участка рукава Быстрокурки р. Северная Двина по адресу:Архангельскаяобласть, с. Холмогоры от перекрестка ул. Набережная  и ул. Третьякова до км. 62+00автодороги"" Исакогорка-Новодвинск-Холмогоры"" и площадки ГТО (Парк) в с. Холмогоры";"КОМИТЕТ ПО УПРАВЛЕНИЮ ИМУЩЕСТВОМ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ХОЛМОГОРСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""АРХАНГЕЛЬСКОЙОБЛАСТИ";02.02.2021;390 000,00 ₽;;;;;;;;;;;;;;
№ 0346300084821000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0346300084821000006;Подача заявок;Ремонт автомобильныхдорогобщего пользования местного значения по ул. Русановская в с. Грызлово, по ул. Солнечная в с. Большая Боевка, по ул.Архангельскаяв с. Стрелец Долгоруковского района Липецкой области;АДМИНИСТРАЦИЯ ДОЛГОРУКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ;01.02.2021;2 294 188,87 ₽;;;;;;;;;;;;;;
№ 0330100010521000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010521000006;Подача заявок;"Установкапешеходного ограждения на участках: км475+812 - 475+929 (справа), км475+782 -475+916 (слева) автомобильнойдорогиобщего пользования федерального значенияМ-8 ""Холмогоры"" Москва - Ярославль - Вологда -Архангельск,Вологодская область; установка светофорного объекта на пешеходном переходе (скнопкой вызова) с изменением схемы организации дорожного движения на км 475+864автомобильнойдорогиобщего пользования федерального значения М-8 ""Холмогоры""Москва - Ярославль - Вологда -Архангельск, Вологодская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";01.02.2021;2 400 000,00 ₽;;;;;;;;;;;;;;
№ 0124300009421000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0124300009421000002;Определение поставщика завершено;Выполнение работ по текущему ремонту дворовой территории, ограниченной домами №15, №15 корпус 1, №17, №19 по ул. Южной, г. Новодвинск;"АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГААРХАНГЕЛЬСКОЙОБЛАСТИ ""ГОРОД НОВОДВИНСК""";01.02.2021;3 458 886,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124300009421000002;"АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""ГОРОД НОВОДВИНСК""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;Романов А. В.;;3 441 591,57;;;;;;
