Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0859200001121000407;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0859200001121000407;Подача заявок;Выполнение проектно-изыскательских работ на устройство искусственного электроосвещения в д. Приянки и с. Ново-Сергиевка на автомобильныхдорогахобщего пользования регионального и межмуниципального значения в Кораблинском и Александро-Невском районахРязанскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕРЯЗАНСКОЙОБЛАСТИ ""ЦЕНТР ЗАКУПОКРЯЗАНСКОЙОБЛАСТИ""";04.02.2021;1 948 941,00 ₽;;;;;;;;;;;;;;
№ 0359300014921000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0359300014921000001;Подача заявок;Выполнение работ по зимнему содержаниюдорогобщего пользования местного значения и искусственных сооружений на них на территории муниципального образования- Спас-Клепиковское городское поселение Клепиковского муниципального районаРязанскойобласти;ОТДЕЛ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ И ПРОВЕДЕНИЮ ТОРГОВ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ - КЛЕПИКОВСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОНРЯЗАНСКОЙОБЛАСТИ;04.02.2021;435 522,00 ₽;;;;;;;;;;;;;;
№ 0311100007221000008;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0311100007221000008;Подача заявок;"Капитальный ремонт автомобильнойдорогиМ-5 ""Урал"" Москва -Рязань- Пенза - Самара - Уфа - Челябинск, подъезд к г. Ульяновск на участке км 199+000 - км 205+000, Ульяновская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";04.02.2021;920 952 048,00 ₽;;;;;;;;;;;;;;
№ 0330100010521000008;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0330100010521000008;Подача заявок;"Оказание услуг по содержаниюавтомобильнойдорогиобщего пользования федерального значения Р-132""Золотое кольцо"" Ярославль - Кострома - Иваново - Владимир - ГусьХрустальный -Рязань- Михайлов - Тула - Калуга - Вязьма - Ржев - Тверь - Углич- Ярославль, Ярославская область (участок от границы Тверскойобласти - г. Ярославль)";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";03.02.2021;23 926 732,00 ₽;;;;;;;;;;;;;;
№ 0159300041021000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0159300041021000001;Подача заявок;Выполнение работ по  зимнему содержанию автомобильныхдорогобщего пользования местного значения на территории муниципального образования - Октябрьское городское поселение Михайловского муниципального районаРязанскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ - ОКТЯБРЬСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ МИХАЙЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАРЯЗАНСКОЙОБЛАСТИ;03.02.2021;599 964,72 ₽;;;;;;;;;;;;;;
№ 0301100012721000001;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0301100012721000001;Подача заявок;Содержание действующей сети автомобильныхдорогобщего пользования федерального значения. Замена парапетного ограждения научастке км 1441+000 – км 1450+000 автомобильнойдорогиМ-5 «Урал» Москва –Рязань– Пенза – Самара – Уфа – Челябинск по Республике Башкортостан;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""ПРИУРАЛЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА """;02.02.2021;269 867 456,00 ₽;;;;;;;;;;;;;;
№ 0311100007221000005;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0311100007221000005;Подача заявок;"Осуществление строительного контроля за объектом: Капитальный ремонт автомобильнойдорогиМ-5 ""Урал"" Москва -Рязань- Пенза - Самара - Уфа - Челябинск, Подъезд к г. Ульяновск км 280+000 - км 285+000 в Ульяновской области";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";02.02.2021;10 730 440,00 ₽;;;;;;;;;;;;;;
№ 0311100007221000004;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0311100007221000004;Подача заявок;"Осуществление строительного контроля за объектом: Капитальный ремонт автомобильнойдорогиМ-5 ""Урал"" Москва -Рязань- Пенза - Самара - Уфа - Челябинск, Подъезд к г. Ульяновск км 274+500 - км 280+000 в Ульяновской области";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";02.02.2021;10 402 850,00 ₽;;;;;;;;;;;;;;
№ 0369100028421000003;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0369100028421000003;Подача заявок;"Осуществление строительного контроля  на объекте капитального ремонта моста через реку Синара на км 112+000 (левый) автомобильнойдорогиМ-5 ""Урал"" Москва -Рязань- Пенза - Самара - Уфа - Челябинск, подъезд к г.Екатеринбург, Челябинская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ЮЖНЫЙ УРАЛ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";02.02.2021;1 870 166,00 ₽;;;;;;;;;;;;;;
№ 0369100028421000002;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0369100028421000002;Подача заявок;"Выполнение работ по капитальному ремонту моста через реку Синара на км 112+000 (левый) автомобильнойдорогиМ-5 ""Урал"" Москва -Рязань- Пенза - Самара - Уфа - Челябинск, подъезд к г.Екатеринбург, Челябинская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ЮЖНЫЙ УРАЛ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";02.02.2021;45 603 524,00 ₽;;;;;;;;;;;;;;
