Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0372100009920000110;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372100009920000110;Определение поставщика завершено;"...  сооружений на действующей сети автомобильныхдорогобщего пользования федерального значения. ...  дорожных сооружениях, расположенных на автомобильныхдорогахобщего пользования федерального значения в ... : содержание судовых сигнализаций на автомобильнойдорогеА-181 ""Скандинавия"" Санкт-Петербург ...  и на автомобильнойдорогеР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга ...  мост) автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";08.12.2020;49 689 472,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372100009920000110;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОТРАНССТРОЙ""";;49 689 472,00;28.02.2023;29.12.2020;;125167, г. Москва, Ленинградский проспект д.37, пом. 46, комн. 21;7734590878;8-495-2801000coordinator@esp-plus.ru
№ 0306200005120000120;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306200005120000120;Определение поставщика завершено;Оказание услуг по комплексной уборке помещений зданий, расположенных по адресу: г.Петрозаводск, ул. Гоголя, д.28 и ул. Шотмана, 10А, а также прилегающей к ним территорий;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИ КАРЕЛИЯ""";07.12.2020;1 647 199,07 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000120;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЛИНИНГ ПТЗ""";1 - Победитель;1 177 292,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЗАРТ""";2 - Второй номер;1 185 528,00;31.12.2021;28.12.2020;;185014, РЕСП КАРЕЛИЯ 10, Г ПЕТРОЗАВОДСК, УЛ ДРЕВЛЯНКА (ДРЕВЛЯНКА Р-Н), ДОМ 5, КОРПУС 1, КВАРТИРА 41;1001340210;субъект малого предпринимательства
№ 0306200005120000115;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306200005120000115;Определение поставщика завершено;Ремонт автомобильнойдороги Петрозаводск- Лососинное, км 5+804 - км 17+017,  автомобильнойдорогиЛососинное - Машезеро, км 0+000 - км 11+500 и автомобильнойдорогиМашезеро - Шапшезеро;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИ КАРЕЛИЯ""";02.12.2020;749 000 924,18 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000115;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";Согласование получено;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОСТРОЙ""";;30.09.2022;29.12.2020;;30.09.2022;7813250320;29.12.2020
№ 0306200005120000113;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306200005120000113;Определение поставщика завершено;на выполнение работ по объекту «Ремонт участка автомобильнойдороги«Петрозаводск- Суоярви», км 16+000 – км 19+600 (выборочно участками)»;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИ КАРЕЛИЯ""";01.12.2020;138 542 220,90 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000113;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПСК СТРОИТЕЛЬ""";1 - Победитель;114 297 332,05;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЮЗ""";2 - Второй номер;114 990 043,16;30.09.2021;25.12.2020;;01.01.2021;1020001533;80 008 132,44  руб.
№ 32009744923;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009744923;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 6478/ОАЭ-ОКТ/20 на право заключения договора оказания услуг по комплексному обслуживанию домов и комнат отдыха локомотивных бригад;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";30.11.2020;;;;;;;;;;;;;;;
№ 0372100009920000108;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372100009920000108;Определение поставщика завершено;"...  сооружений на действующей сети автомобильныхдорогобщего пользования федерального значения. ...  дорожных сооружениях, расположенных на автомобильныхдорогахобщего пользования федерального значения в ... : содержание судовых сигнализаций на автомобильнойдорогеА-181 ""Скандинавия"" Санкт-Петербург ...  и на автомобильнойдорогеР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга ...  мост) автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";27.11.2020;49 689 472,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372100009920000108;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;;;;;;;;;;;
№ 0330100010520000127;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010520000127;Определение поставщика завершено;Оказание услуг по содержаниюавтомобильнойдорогиобщего пользования федерального значения А-215Лодейное Поле - Вытегра - Прокшино - Плесецк - Брин-Наволок с подъездом к г.Петрозаводсккм 0+012 – км 2+838 (в Вологодской области);"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";23.11.2020;6 719 578,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010520000127;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;;;;;;;;;;;
№ 32009668279;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009668279;Закупка завершена;Оказание услуг по предоставлению материально-технической базы для проведения периодической проверки работников Санкт-Петербургского отряда филиала ФГП ВО ЖДТ России на Октябрьской железнойдороге(г.Петрозаводск);"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";11.11.2020;361 200,00 ₽;;;;;;;;;;;;;;
№ 0306100000420000090;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000090;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт моста через реку Нижний Выг на км 29+839 автомобильнойдорогиР-21 «Кола» Санкт-Петербург –Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия, подъезд к г. Беломорск, Республика Карелия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";06.11.2020;5 887 156,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000090;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТ-ПРОЕКТ""";1 - Победитель;5 475 055,08;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТ ГРУПП""";2 - Второй номер;4 709 725,00;01.11.2022;21.12.2020;;01.11.2022;2310118895;01.01.2021
№ 0306100000420000089;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000089;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт моста через реку Нелукса на км 138+757 автомобильнойдорогиА-215 Лодейное Поле - Вытегра - Прокшино - Плесецк - Брин-Наволок, подъезд к г.Петрозаводску, Республика Карелия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";06.11.2020;3 978 200,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000089;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙПРОЕКТ""";;3 978 200,00;01.07.2022;23.12.2020;;01.07.2022;3525253430;01.01.2021
№ 0306100000420000088;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000088;Определение поставщика завершено;"Разработка проектной документации на капитальный ремонт путепровода через автомобильнуюдорогуна км 443+150 автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия, Республика Карелия";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";06.11.2020;4 961 480,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000088;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС ГРУПП""";1 - Победитель;4 500 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТ ГРУПП""";2 - Второй номер;4 217 258,00;01.07.2022;23.12.2020;;01.07.2022;1001257547;01.01.2021
№ 0306100000420000087;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000087;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт водопропускных труб на км 608+761, км 609+363, км 613+661, км 619+539 автомобильнойдорогиР-21 «Кола» Санкт-Петербург -Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия, Республика Карелия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";06.11.2020;2 180 072,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000087;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТ ГРУПП""";;2 169 171,00;01.11.2021;16.12.2020;;01.11.2021;3702201987;14.12.2020
№ 0306100000420000086;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000086;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт моста через реку Шуя на км 436+586 автомобильнойдорогиР-21 «Кола» Санкт-Петербург -Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия, Республика Карелия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";06.11.2020;7 635 848,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000086;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС ГРУПП""";1 - Победитель;7 300 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕЛЕЦГЕОИЗЫСКАНИЯ""";2 - Второй номер;7 200 000,00;01.07.2022;23.12.2020;;01.07.2022;1001257547;01.01.2021
