Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0133200001721000037;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0133200001721000037;Определение поставщика отменено;Выполнение работ по ремонту автомобильнойдорогиРодники-Меличкино-Сосновец в Родниковском районеИвановскойобласти;ДЕПАРТАМЕНТ КОНКУРСОВ И АУКЦИОНОВИВАНОВСКОЙОБЛАСТИ;27.01.2021;117 626 040,00 ₽;;;;;;;;;;;;;;
№ 0133200001721000036;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0133200001721000036;Подача заявок;Выполнение работ по ремонту автомобильнойдорогиМухортово-Решма в Кинешемском районеИвановскойобласти;ДЕПАРТАМЕНТ КОНКУРСОВ И АУКЦИОНОВИВАНОВСКОЙОБЛАСТИ;27.01.2021;40 858 740,00 ₽;;;;;;;;;;;;;;
№ 0133200001721000034;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0133200001721000034;Подача заявок;Выполнение работ по ремонту автомобильнойдорогиКинешма-Юрьевец-Пучеж-Пурех в Кинешемском и Юрьевецком районахИвановскойобласти II этап;ДЕПАРТАМЕНТ КОНКУРСОВ И АУКЦИОНОВИВАНОВСКОЙОБЛАСТИ;27.01.2021;31 209 770,00 ₽;;;;;;;;;;;;;;
№ 0846300001821000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0846300001821000007;Подача заявок;Выполнение работ по ремонтуавтодорогипо улице Центральная в д.ИвановкаВоловского муниципального района Липецкой области;ОТДЕЛ СТРОИТЕЛЬСТВА, АРХИТЕКТУРЫ, ЖКХ И ДОРОЖНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ВОЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ;26.01.2021;1 203 269,00 ₽;;;;;;;;;;;;;;
№ 0133200001721000025;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0133200001721000025;Подача заявок;Выполнение работ по ремонту автомобильнойдорогиКинешма - Батманы - Шилекша в Кинешемском районеИвановскойобласти;ДЕПАРТАМЕНТ КОНКУРСОВ И АУКЦИОНОВИВАНОВСКОЙОБЛАСТИ;26.01.2021;174 907 720,00 ₽;;;;;;;;;;;;;;
№ 0133200001721000024;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0133200001721000024;Определение поставщика отменено;Выполнение работ по ремонту автомобильнойдорогиЧернцы-Красный остров в Лежневском районеИвановскойобласти;ДЕПАРТАМЕНТ КОНКУРСОВ И АУКЦИОНОВИВАНОВСКОЙОБЛАСТИ;26.01.2021;67 491 330,00 ₽;;;;;;;;;;;;;;
№ 0133200001721000023;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0133200001721000023;Подача заявок;Выполнение работ по ремонту автомобильнойдорогиКинешма - Батманы - Шилекша в Кинешемском районеИвановскойобласти;ДЕПАРТАМЕНТ КОНКУРСОВ И АУКЦИОНОВИВАНОВСКОЙОБЛАСТИ;26.01.2021;132 448 330,00 ₽;;;;;;;;;;;;;;
№ 0133200001721000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0133200001721000013;Подача заявок;Выполнение работ по ремонту   автомобильнойдорогиТорчино-Нерль в Тейковском районеИвановскойобласти;ДЕПАРТАМЕНТ КОНКУРСОВ И АУКЦИОНОВИВАНОВСКОЙОБЛАСТИ;25.01.2021;78 890 670,00 ₽;;;;;;;;;;;;;;
№ 0133200001721000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0133200001721000012;Подача заявок;Выполнение работ по ремонту   автомобильнойдорогиФурманов-Каминский-Федорково в Фурмановском и Родниковском районах;ДЕПАРТАМЕНТ КОНКУРСОВ И АУКЦИОНОВИВАНОВСКОЙОБЛАСТИ;25.01.2021;193 511 700,00 ₽;;;;;;;;;;;;;;
№ 0133200001721000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0133200001721000011;Подача заявок;Выполнение работ по ремонту   автомобильнойдорогиЛух-Окульцево в Лухском и Палехском районахИвановскойобласти;ДЕПАРТАМЕНТ КОНКУРСОВ И АУКЦИОНОВИВАНОВСКОЙОБЛАСТИ;25.01.2021;61 439 812,00 ₽;;;;;;;;;;;;;;
№ 0133200001721000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0133200001721000010;Подача заявок;Выполнение работ по ремонту   автомобильнойдорогиВелизанец-Кинешма в Кинешемском районеИвановскойобласти;ДЕПАРТАМЕНТ КОНКУРСОВ И АУКЦИОНОВИВАНОВСКОЙОБЛАСТИ;25.01.2021;106 421 544,00 ₽;;;;;;;;;;;;;;
№ 0133200001721000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0133200001721000005;Определение поставщика отменено;Выполнение работ по ремонту   автомобильнойдорогиЛежнево-Шилыково-Пелгусово в Лежневском районеИвановскойобласти;ДЕПАРТАМЕНТ КОНКУРСОВ И АУКЦИОНОВИВАНОВСКОЙОБЛАСТИ;25.01.2021;52 267 200,00 ₽;;;;;;;;;;;;;;
№ 0146300011521000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0146300011521000003;Определение поставщика завершено;Выполнение работ по ремонтудорогипо пер. Церковный, ул. Строителей с. Спешнево-ИвановскоеДанковского района Липецкой области;АДМИНИСТРАЦИЯ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РФ;19.01.2021;1 926 901,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0146300011521000003;АДМИНИСТРАЦИЯ ДАНКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛИПЕЦКОЙ ОБЛАСТИ РФ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЙ-ГРУПП""";1 - Победитель;1 772 749,08;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАН-ТРЕСТ""";2 - Второй номер;1 827 306,60;;;;;;
№ 0133300015421000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0133300015421000002;Определение поставщика завершено;Выполнение работ по зимнему содержанию, расчисткедорог, прилегающих к транзитным улицам;АДМИНИСТРАЦИЯ ПЕСТЯКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАИВАНОВСКОЙОБЛАСТИ;18.01.2021;346 748,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0133300015421000002;АДМИНИСТРАЦИЯ ПЕСТЯКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ИВАНОВСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0820500000821000001;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0820500000821000001;Подача заявок;Осуществление дорожной деятельности (ремонт) на автомобильныхдорогахрегионального или межмуниципального значения Владивосток - Находка - Суражевка - Кролевец км 0+000 - км 3+500, Шкотово - Партизанск км 0+000 - км 12+700, Штыково -Ивановка- Реттиховка км 0+185 - км 3+098, км 4+470 – км 9+031, км 12+219 - км 13+045 на территории Приморского края в рамках национального проекта «Безопасные и качественные автомобильныедороги»;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК ПРИМОРСКОГО КРАЯ""";14.01.2021;680 000 000,00 ₽;;;;;;;;;;;;;;
№ 0348100006020000065;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0348100006020000065;Подача заявок;"...  на сети автомобильныхдорогобщего пользования федерального значения:автомобильнаядорогаМ-7 ... +000 - км 32+239; автомобильнаядорогаМ-7 ""Волга"" Москва - Владимир ... .Ивановона участке км 0+000 - км 20+660; автомобильнаядорога...  Р-132 ""Золотое кольцо"" Ярославль - Кострома -Иваново- Владимир - Гусь ...  область; автомобильнаядорогаР-132 ""Золотое кольцо"" Ярославль - Кострома -Иваново- Владимир - Гусь ...  0+000 км 19+741,Ивановскаяобласть";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";31.12.2020;51 739 634,32 ₽;;;;;;;;;;;;;;
№ 0127600000120000168;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127600000120000168;Определение поставщика завершено;Выполнение подрядных работ по объекту: «Капитальный ремонтавтодорогпо ул.Ленина, ул.Пионерская, ул.Новая,  ул.Школьная, пер.Ленина в п.ИвановкаБрянского района  Брянской области»;ФИНАНСОВОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИ БРЯНСКОГО РАЙОНА;30.12.2020;24 624 047,36 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127600000120000168;НЕТЬИНСКАЯ СЕЛЬСКАЯ АДМИНИСТРАЦИЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОДОКАНАЛ ДУБРОВСКИЙ""";1 - Победитель;20 807 319,92;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНОЛИТ СТРОЙ""";2 - Второй номер;20 930 440,16;;;;;;
№ 0133200001720003335;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0133200001720003335;Подача заявок;Выполнение работ  по разработке проектной документации на капитальный ремонт трубы на автомобильнойдорогеЗлобиха-Михалево (км 1+540) вИвановскомрайонеИвановскойобласти;ДЕПАРТАМЕНТ КОНКУРСОВ И АУКЦИОНОВИВАНОВСКОЙОБЛАСТИ;25.12.2020;1 195 620,23 ₽;;;;;;;;;;;;;;
№ 0133300002720000036;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0133300002720000036;Определение поставщика завершено;Содержаниедорогв Савинском муниципальном районе;АДМИНИСТРАЦИЯ САВИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАИВАНОВСКОЙОБЛАСТИ;24.12.2020;1 199 508,33 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0133300002720000036;АДМИНИСТРАЦИЯ САВИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ИВАНОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №2""";;1 199 508,33;31.12.2021;26.01.2021;;"155710, Ивановская область, Савинский район, п.Савино, ул. Советская, д.1, ЛИТЕРА ""Б""";3711043279;7-920-3531620makarova_ee_82@mail.ru
№ 32009834188;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009834188;Закупка завершена;на право заключения договора на выполнение  субподрядных работ по текущему  содержаниюдорогна территории дер. Чандрово, ул. Заовражная, в районе Нового села и ул. К.Ивановаг. Чебоксары (6);"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДОРЭКС""";22.12.2020;1 910 548,80 ₽;;;;;;;;;;;;;;
№ 0133300020020000202;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0133300020020000202;Определение поставщика завершено;Капитальный ремонт автомобильныхдорог Ивановскогомуниципального района;АДМИНИСТРАЦИЯИВАНОВСКОГОМУНИЦИПАЛЬНОГО РАЙОНА;18.12.2020;20 561 614,21 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0133300020020000202;АДМИНИСТРАЦИЯ ИВАНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ-АЛЬЯНС""";;20 561 614,21;30.12.2021;26.01.2021;;30.12.2021;3702174846;01.07.2021
№ 0141300034420000022;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0141300034420000022;Определение поставщика завершено;Проведение работ по зимнему содержанию муниципальныхдорогобщего пользования Шарьинского муниципального района на территорииИвановского, Конёвского,  Троицкого,  сельских поселений.;АДМИНИСТРАЦИЯ ШАРЬИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА КОСТРОМСКОЙ ОБЛАСТИ;18.12.2020;910 457,59 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0141300034420000022;ОТДЕЛ АРХИТЕКТУРЫ, СТРОИТЕЛЬСТВА И ЖКХ АДМИНИСТРАЦИИ ШАРЬИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""КОСТРОМСКОЕ ОБЛАСТНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ОБЩЕГО ПОЛЬЗОВАНИЯ ""КОСТРОМААВТОДОР""";;910 457,59;31.12.2021;26.01.2021;;156012, ОБЛ КОСТРОМСКАЯ 44, Г КОСТРОМА, УЛ КОСТРОМСКАЯ, 61;4400000299;7-4942-553702sekretar@kostromavtodor.ru
№ 0141300034420000021;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0141300034420000021;Определение поставщика завершено;Проведение работ по зимнему содержанию муниципальныхдорогобщего пользования  Шарьинского муниципального района к д. ПустошкаИвановскогосельского поселения;АДМИНИСТРАЦИЯ ШАРЬИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА КОСТРОМСКОЙ ОБЛАСТИ;18.12.2020;146 500,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0141300034420000021;ОТДЕЛ АРХИТЕКТУРЫ, СТРОИТЕЛЬСТВА И ЖКХ АДМИНИСТРАЦИИ ШАРЬИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОВРЕМЕННЫЕ СТРОИТЕЛЬНЫЕ ТЕХНОЛОГИИ - РЕГИОН""";;146 500,00;31.12.2021;26.01.2021;;157505, ОБЛ КОСТРОМСКАЯ 44, Г ШАРЬЯ, УЛ ИВАНА ШАТРОВА, 18;4407011701;7-49449-57674sstregion@yandex.ru
№ 0157300002520000191;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0157300002520000191;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования местного значения и искусственных дорожных сооружений на них, расположенных в Невельском районе Псковской области МО «Ивановскаяволость»;АДМИНИСТРАЦИЯ НЕВЕЛЬСКОГО РАЙОНА;17.12.2020;3 000 492,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0157300002520000191;АДМИНИСТРАЦИЯ НЕВЕЛЬСКОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕАЛ""";;1 024 991,04;31.12.2021;13.01.2021;;182110, ОБЛ ПСКОВСКАЯ 60, Г ВЕЛИКИЕ ЛУКИ, ПР-КТ ГАГАРИНА, 9, 1, 1034;6002005686;7-81153-51259real-agro@mail.ru
№ 0309300012320000164;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309300012320000164;Определение поставщика завершено;Ремонтавтодорогипо ул. Октябрьская в д.Ивановкав г.о. Саранск;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА САРАНСК ""ДИРЕКЦИЯ КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";16.12.2020;13 815 534,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0309300012320000164;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА САРАНСК ""ДИРЕКЦИЯ КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАНДЕМ""";1 - Победитель;10 845 194,19;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАПО-ТРАНС""";2 - Второй номер;10 914 271,86;31.08.2021;22.01.2021;;440015, ОБЛ ПЕНЗЕНСКАЯ, Г ПЕНЗА, УЛ АУСТРИНА, ДОМ 176Б, ОФИС 1;5835126891;790-639-58140tandem060218@yandex.ru
№ 0373200006220001349;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0373200006220001349;Определение поставщика завершено;Поставка горюче-смазочных материалов и технических жидкостей;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ДИРЕКЦИЯ ЗАКАЗЧИКА ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА ВОСТОЧНОГО АДМИНИСТРАТИВНОГО ОКРУГА""";16.12.2020;44 802 681,22 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0373200006220001349;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""АВТОМОБИЛЬНЫЕ ДОРОГИ ВОСТОЧНОГО АДМИНИСТРАТИВНОГО ОКРУГА""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА МЕТРОГОРОДОК""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА ВОСТОЧНОЕ ИЗМАЙЛОВО""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА БОГОРОДСКОЕ""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА ИЗМАЙЛОВО""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК РАЙОНА ПРЕОБРАЖЕНСКОЕ""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЖИЛИЩНИК ИВАНОВСКОГО РАЙОНА""";31.12.2021;02.02.2021;;Москва, Москва;Да;
