Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0321500001821000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001821000014;Подача заявок;Поставка гидромеханической передачи на фронтальный погрузчик (для ремонта автомобильныхдорог);"ШПАКОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГОУЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ШПАКОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР"")";09.02.2021;718 333,33 ₽;;;;;;;;;;;;;;
№ 0121300043821000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300043821000015;Подача заявок;"выполнение работ по разработке проектно-сметной документации по объекту ""Реконструкция внутрипоселковой автомобильнойдорогипо пер.Виноградный ст.Незлобная Георгиевского городского округаСтавропольскогокрая""";УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГЕОРГИЕВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;09.02.2021;800 000,00 ₽;;;;;;;;;;;;;;
№ 0121300043821000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300043821000013;Подача заявок;Выполнение работ по ремонту автомобильныхдорогместного значения Георгиевского городского округаСтавропольскогокрая.;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГЕОРГИЕВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;09.02.2021;43 313 818,97 ₽;;;;;;;;;;;;;;
№ 0121300043821000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300043821000012;Подача заявок;Выполнение работ по ремонту асфальтобетонныхдороготдельными местами в поселениях ГГО СК в 2021 году.;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГЕОРГИЕВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;09.02.2021;4 924 308,00 ₽;;;;;;;;;;;;;;
№ 0121300043821000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300043821000011;Подача заявок;"Выполнение работ по ремонту участка автомобильнойдороги""Александрийская - Ульяновка"" Георгиевского городского округаСтавропольскогокрая.";УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГЕОРГИЕВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;09.02.2021;45 390 603,86 ₽;;;;;;;;;;;;;;
№ 0121300043821000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300043821000010;Подача заявок;Выполнение работ по ремонту асфальтобетонныхдороготдельными местами в г.Георгиевске ГГО СК в 2021 году.;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГЕОРГИЕВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;09.02.2021;2 865 160,00 ₽;;;;;;;;;;;;;;
№ 0121600011821000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600011821000001;Подача заявок;Ремонт асфальтового покрытия внутридворовой территории по ул. Клубной 21/1, 21/2, 21/3 п. Комсомолец Кировского городского округаСтавропольскогокрая;КОМСОМОЛЬСКИЙ ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИИ КИРОВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;09.02.2021;798 464,00 ₽;;;;;;;;;;;;;;
№ 0121300045721000020;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0121300045721000020;Подача заявок;Выполнение работ по ремонту участковдорогв населенных пунктах Минераловодского городского округаСтавропольскогокрая в целях реализации проектов развития территорий муниципальных образований, основанных на местных инициативах;АДМИНИСТРАЦИЯ МИНЕРАЛОВОДСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;08.02.2021;9 761 350,40 ₽;;;;;;;;;;;;;;
№ 0121600018621000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600018621000002;Подача заявок;Ремонт тротуара по улице Энгельса в с. Красногвардейское Красногвардейского округаСтавропольскогокрая;АДМИНИСТРАЦИЯ КРАСНОГВАРДЕЙСКОГО МУНИЦИПАЛЬНОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;08.02.2021;2 156 582,40 ₽;;;;;;;;;;;;;;
№ 0121600020921000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600020921000001;Подача заявок;Ремонт участка автомобильнойдорогиобщего пользования местного значения по ул. Хетагурова (от ул. Байрамова), западная и восточная подъезднаядорогак переулку Южный и улице Хетагурова в селе Долиновка Новоселицкого районаСтавропольскогокрая (1 участок);АДМИНИСТРАЦИЯ НОВОСЕЛИЦКОГО МУНИЦИПАЛЬНОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;08.02.2021;5 969 989,71 ₽;;;;;;;;;;;;;;
№ 0821500000521000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0821500000521000004;Подача заявок;Поставка бутилированной воды для кулеров.;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСТАВРОПОЛЬСКОГОКРАЯ ""ДИРЕКЦИЯ АВТОМОБИЛЬНЫХДОРОГ""";08.02.2021;34 399,20 ₽;;;;;;;;;;;;;;
№ 0321500001821000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001821000012;Подача заявок;Поставка соли технической для содержания автомобильныхдорог;"ШПАКОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГОУЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ШПАКОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР"")";07.02.2021;475 000,00 ₽;;;;;;;;;;;;;;
№ 0321500001821000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001821000011;Подача заявок;Поставка песка сеянного для содержания автомобильныхдорог;"ШПАКОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГОУЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ШПАКОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР"")";07.02.2021;785 100,00 ₽;;;;;;;;;;;;;;
№ 0121600033521000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600033521000001;Подача заявок;"""Ремонт участка автомобильнойдорогиобщего пользования местного значения по ул. Первомайская (от дома № 64) в селе Родниковское Арзгирского районаСтавропольскогокрая""";ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИИ АРЗГИРСКОГО МУНИЦИПАЛЬНОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ В С. РОДНИКОВСКОМ;06.02.2021;2 955 948,40 ₽;;;;;;;;;;;;;;
№ 0321300001121000025;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321300001121000025;Подача заявок;Работы по ремонту дорожных покрытий, объектов обустройства улично-дорожной сети (автомобильныхдорог)на территории городаСтаврополя, обустройству переходно-скоростной полосы и ремонту подъездных автомобильныхдорогобщего пользования местного значения к садоводческим, огородническим и дачным некоммерческим объединениям граждан, расположенным на территории городаСтаврополя;КОМИТЕТ МУНИЦИПАЛЬНОГО ЗАКАЗА И ТОРГОВЛИ АДМИНИСТРАЦИИ ГОРОДАСТАВРОПОЛЯ;05.02.2021;71 833 631,81 ₽;;;;;;;;;;;;;;
№ 0321500001821000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001821000010;Подача заявок;Поставка материалов для нанесения дорожной разметки для содержания автомобильныхдорог;"ШПАКОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГОУЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ШПАКОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР"")";05.02.2021;1 689 955,00 ₽;;;;;;;;;;;;;;
№ 0821600002221000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0821600002221000005;Подача заявок;Ремонт автомобильнойдорогиобщего пользования местного значения с. Надежда: участок ул. Советской от ул. Шоссейной до дома № 2д;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЦЕНТРАЛИЗАЦИИ ЗАКУПОК ШПАКОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ""";05.02.2021;9 578 548,00 ₽;;;;;;;;;;;;;;
№ 0321500001821000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001821000009;Подача заявок;Поставка материалов для нанесения дорожной разметки для содержания автомобильныхдорог;"ШПАКОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГОУЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ШПАКОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР"")";05.02.2021;2 954 070,00 ₽;;;;;;;;;;;;;;
№ 0121300043821000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300043821000009;Подача заявок;Выполнение работ по исправлению профиля гравийныхдорогв п. Шаумянский, п. Ореховая роща, ст. Урухская, п. Нижнезольский ГГО СК в 2021 году;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГЕОРГИЕВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;05.02.2021;1 687 894,00 ₽;;;;;;;;;;;;;;
№ 0121300043821000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300043821000008;Подача заявок;Выполнение работ по исправлению профиля гравийныхдорогв ст. Подгорная, п. Новый ГГО СК в 2021 году;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГЕОРГИЕВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;05.02.2021;3 430 553,00 ₽;;;;;;;;;;;;;;
№ 0121300043821000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300043821000007;Подача заявок;Выполнение работ по исправлению профиля гравийныхдорогв ст. Александрийская, п. Новоульяновский, п. Ульяновка, п. Крутоярский, п. Падинский ГГО СК в 2021 году;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГЕОРГИЕВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;05.02.2021;2 123 473,00 ₽;;;;;;;;;;;;;;
№ 0121300043821000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300043821000006;Подача заявок;Выполнение работ по исправлению профиля гравийныхдорогв ст. Лысогорской ГГО СК в 2021 году;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГЕОРГИЕВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;05.02.2021;1 633 481,00 ₽;;;;;;;;;;;;;;
№ 0121300043821000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300043821000005;Подача заявок;Выполнение работ по исправлению профиля гравийныхдорогв ст. Незлобная, ст. Георгиевская ГГО СК в 2021 году;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГЕОРГИЕВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;05.02.2021;2 940 349,00 ₽;;;;;;;;;;;;;;
№ 0121300043821000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300043821000004;Подача заявок;Выполнение работ по исправлению профиля гравийныхдорогв с. Обильное, с. Новозаведенное ГГО СК в 2021 году;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГЕОРГИЕВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;05.02.2021;2 595 398,00 ₽;;;;;;;;;;;;;;
№ 0121300043821000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300043821000003;Подача заявок;Выполнение работ по исправлению профиля гравийныхдорогв г. Георгиевске, с. Краснокумское ГГО СК в 2021 году;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГЕОРГИЕВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;05.02.2021;1 470 109,00 ₽;;;;;;;;;;;;;;
№ 32109962624;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109962624;Подача заявок;Выполнение работ по восстановлению асфальтобетонного покрытиядорогипосле реконструкции сети водоснабжения для обеспечения нужд филиала ГУП СК «Ставрополькрайводоканал» - «Кавминводоканал»;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕСТАВРОПОЛЬСКОГОКРАЯ ""СТАВРОПОЛЬКРАЙВОДОКАНАЛ""";05.02.2021;833 578,80 ₽;;;;;;;;;;;;;;
№ 0121600003921000019;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600003921000019;Подача заявок;"Оказание услуг по проведению строительного контроля при ремонте автомобильнойдорогиобщего пользования местного значения ""Московское-Подлужное"" Изобильненского городского округаСтавропольскогокрая";АДМИНИСТРАЦИЯ ИЗОБИЛЬНЕНСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;04.02.2021;835 601,43 ₽;;;;;;;;;;;;;;
№ 0121600003921000018;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600003921000018;Подача заявок;"Выполнение работ по ремонту автомобильнойдорогиобщего пользования местного значения ""Московское-Подлужное"" Изобильненского городского округаСтавропольскогокрая";АДМИНИСТРАЦИЯ ИЗОБИЛЬНЕНСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;04.02.2021;39 046 796,00 ₽;;;;;;;;;;;;;;
№ 0121300045721000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300045721000015;Подача заявок;Выполнение работ по ремонтудорогв населенных пунктах Минераловодского городского округаСтавропольскогокрая в целях реализации проектов развития территорий муниципальных образований, основанных на местных инициативах;АДМИНИСТРАЦИЯ МИНЕРАЛОВОДСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;03.02.2021;3 595 573,00 ₽;;;;;;;;;;;;;;
№ 0121600005621000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600005621000014;Подача заявок;Обустройство остановочных павильонов по улице 60 лет Октября, улице Садовая, улице Бассейная, улице Правды в городе Светлограде Петровского городского округаСтавропольскогокрая;АДМИНИСТРАЦИЯ ПЕТРОВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;03.02.2021;3 651 000,00 ₽;;;;;;;;;;;;;;
№ 0321500001821000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001821000007;Подача заявок;Поставка материалов для нанесения дорожной разметки для содержания автомобильныхдорог;"ШПАКОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГОУЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ШПАКОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР"")";03.02.2021;1 782 900,00 ₽;;;;;;;;;;;;;;
№ 0121600018321000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600018321000014;Подача заявок;оказание услугпо строительному контролю при выполнении работ по содержанию автомобильныхдорогобщего пользования местного значения и сооружений на них в АндроповскомрайонеСтавропольскогокрая;АДМИНИСТРАЦИЯ АНДРОПОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;03.02.2021;126 502,08 ₽;;;;;;;;;;;;;;
№ 0121600018721000003;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0121600018721000003;Подача заявок;ремонт и зимнее содержание автомобильныхдорогобщего пользования муниципального значения,  находящихся в собственности Труновского муниципального округа;АДМИНИСТРАЦИЯ ТРУНОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;03.02.2021;2 755 907,00 ₽;;;;;;;;;;;;;;
№ 0121600018121000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600018121000006;Подача заявок;Выполнение работ по содержанию автомобильныхдорогКочубеевского территориального отдела администрации Кочубеевского муниципального округаСтавропольскогокрая в 2021 году;АДМИНИСТРАЦИЯ КОЧУБЕЕВСКОГО МУНИЦИПАЛЬНОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;02.02.2021;3 152 561,00 ₽;;;;;;;;;;;;;;
№ 0321500001821000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001821000005;Подача заявок;Поставка масок дорожных знаков для содержания автомобильныхдорог;"ШПАКОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГОУЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ШПАКОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР"")";02.02.2021;200 000,00 ₽;;;;;;;;;;;;;;
