Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0121200000720000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200000720000002;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения и сооружений на них «Подъезд № 1 к городуПятигорску», км 0+820 – км 2+045 и «Бештаугорское шоссе», км 0+000 – км 0+834;МИНИСТЕРСТВО ДОРОЖНОГО ХОЗЯЙСТВА И ТРАНСПОРТА СТАВРОПОЛЬСКОГО КРАЯ;08.09.2020;1 398 197,70 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200000720000002;МИНИСТЕРСТВО ДОРОЖНОГО ХОЗЯЙСТВА И ТРАНСПОРТА СТАВРОПОЛЬСКОГО КРАЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НВП-ГРУПП""";;1 398 197,70;31.12.2020;30.09.2020;;355035, КРАЙ СТАВРОПОЛЬСКИЙ, Г СТАВРОПОЛЬ, УЛ 3 ПРОМЫШЛЕННАЯ, ДОМ 3, ОФИС 70;2635243916;8-962-4566556nvpgroupstv@mail.ru
№ 0121300035320000205;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300035320000205;Определение поставщика завершено;Выполнение работ по ремонту тротуаров города-курортаПятигорскапо наказам избирателей.;АДМИНИСТРАЦИЯ ГОРОДАПЯТИГОРСКА;08.09.2020;7 206 925,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121300035320000205;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОР""";;7 206 925,00;30.11.2020;09.10.2020;;357538, КРАЙ СТАВРОПОЛЬСКИЙ 26, Г ПЯТИГОРСК, УЛ БУТЫРИНА, ДОМ 3, КВАРТИРА 26;2632107175;субъект малого предпринимательства
№ 0121200000720000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200000720000001;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования регионального или межмуниципального значения и сооружений на них «Подъезд № 1 к городуПятигорску», км 0+820 – км 2+045 и «Бештаугорское шоссе», км 0+000 – км 0+834;МИНИСТЕРСТВО ДОРОЖНОГО ХОЗЯЙСТВА И ТРАНСПОРТА СТАВРОПОЛЬСКОГО КРАЯ;25.08.2020;1 398 197,70 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200000720000001;МИНИСТЕРСТВО ДОРОЖНОГО ХОЗЯЙСТВА И ТРАНСПОРТА СТАВРОПОЛЬСКОГО КРАЯ;;;;;;;;;;;;
№ 0121200004720000937;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0121200004720000937;Работа комиссии;Разработка проектной документации по объекту «Реконструкция автомобильныхдорог«Подъезд  № 1 к городуПятигорску» и «Бештаугорское шоссе»;КОМИТЕТ СТАВРОПОЛЬСКОГО КРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;31.07.2020;56 410 729,00 ₽;;;;;;;;;;;;;;
№ 0121200004720000920;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200004720000920;Определение поставщика завершено;Капитальный ремонт элемента обустройства автомобильнойдорогиСеверо-Западный обход г.Пятигорска, км 9+600 — км 12+500 в с. пос. Санамер, Предгорный район (устройство недостающего искусственного электроосвещения);КОМИТЕТ СТАВРОПОЛЬСКОГО КРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;28.07.2020;18 120 150,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200004720000920;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СТАВРОПОЛЬСКОГО КРАЯ ""СТАВАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭВЕРЕСТ""";1 - Победитель;11 325 093,75;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭСКО""";2 - Второй номер;15 292 127,50;31.12.2020;23.09.2020;;Российская Федерация, 617762,Пермский край, г. Чайковский, ул. Советская, дом 1/13. корпус 20, офис 12;2614800235;8-342-4178626info@esko159.ru
№ 0321300041420000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321300041420000014;Определение поставщика завершено;Выполнение работ по ремонту улично-дорожной сети в г. Ессентуки в 2020 году - улицаНовопятигорская(тротуар);УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГОРОДА ЕССЕНТУКИ;10.07.2020;2 677 961,14 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321300041420000014;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГОРОДА ЕССЕНТУКИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МИРИАДАСВЕТА""";1 - Победитель;2 209 317,60;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОН ДОР СТРОЙ""";2 - Второй номер;2 222 707,41;31.12.2020;07.08.2020;;350055, КРАЙ КРАСНОДАРСКИЙ 23, Г КРАСНОДАР, УЛ ИМ. ДМИТРИЯ БЛАГОЕВА, ДОМ 2/4, ОФИС 106;2310199220;7-988-3619944dom_sveta@list.ru
№ 0321300041420000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321300041420000013;Определение поставщика завершено;Выполнение работ по ремонту улично-дорожной сети в г. Ессентуки в 2020 году - улицаНовопятигорская;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГОРОДА ЕССЕНТУКИ;10.07.2020;19 490 965,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321300041420000013;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГОРОДА ЕССЕНТУКИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОН ДОР СТРОЙ""";1 - Победитель;14 579 213,36;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВКАВДОРСТРОЙ-КОМПАНИ""";2 - Второй номер;14 676 668,19;31.12.2020;12.08.2020;;295026, РЕСП КРЫМ 91, Г СИМФЕРОПОЛЬ, УЛ ГАГАРИНА, ДОМ 14А, ЛИТЕРА А, ОФИС 311;9102253575;7-978-7352656Regiondorstroy2019@mail.ru
№ 0121300035320000126;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300035320000126;Определение поставщика завершено;...  Теплосерная, ул. Георгиевская г.Пятигорск;АДМИНИСТРАЦИЯ ГОРОДАПЯТИГОРСКА;09.07.2020;670 501,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121300035320000126;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА""";"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ГОРОДА ПЯТИГОРСКА СТАВРОПОЛЬСКОГО КРАЯ ""ПЯТИГОРСКИЕ ИНЖЕНЕРНЫЕ СЕТИ""";1 - Победитель;277 316,97;Шебалдасов О. Г.;2 - Второй номер;280 669,48;01.11.2020;13.08.2020;;357500, КРАЙ СТАВРОПОЛЬСКИЙ 26, Г ПЯТИГОРСК, УЛ ДЗЕРЖИНСКОГО, ДОМ 78;2632090725;
№ 32009258516;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009258516;Закупка завершена;Оказание услуг по проведению учебно-тренировочных стрельб для нужд Минераловодского отряда филиала ФГП ВО ЖДТ России на Северо-Кавказской железнойдорогев г.Пятигорск;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";22.06.2020;144 500,00 ₽;;;;;;;;;;;;;;
№ 0121300035320000111;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300035320000111;Определение поставщика завершено;Выполнение работ по устройству ИДН на улично-дорожной сети г.Пятигорска;АДМИНИСТРАЦИЯ ГОРОДАПЯТИГОРСКА;16.06.2020;2 278 594,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121300035320000111;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Даллакян В. С.;;2 278 594,00;30.09.2020;07.07.2020;;357380, Ставропольский край, Предгорный район, с. Юца, ул. Лесная, д. 8;Да;субъект малого предпринимательства
№ 0121300035320000110;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300035320000110;Определение поставщика завершено;Выполнение работ по ремонту асфальтобетонного покрытия автомобильныхдороггорода-курортаПятигорска(2-я очередь);АДМИНИСТРАЦИЯ ГОРОДАПЯТИГОРСКА;16.06.2020;4 079 854,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121300035320000110;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;Даллакян В. С.;;4 059 454,73;30.10.2020;14.07.2020;;357380, Ставропольский край, Предгорный район, с. Юца, ул. Лесная, д. 8;Да;субъект малого предпринимательства
№ 0179200001920000356;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0179200001920000356;Определение поставщика завершено;"Выполнение работ по ремонту автомобильнойдорогирегионального значения ""Пятигорск-Карачаевск"" участками на км 77+850-94+850";УПРАВЛЕНИЕ КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСПУБЛИКИ В СФЕРЕ ЗАКУПОК;08.06.2020;212 300 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0179200001920000356;"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КАРАЧАЕВО-ЧЕРКЕССКОЕ РЕСПУБЛИКАНСКОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ОБЩЕГО ПОЛЬЗОВАНИЯ ТЕРРИТОРИАЛЬНОГО ЗНАЧЕНИЯ ""КАРАЧАЕВОЧЕРКЕСАВТОДОР""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";;212 300 000,00;31.12.2022;06.07.2020;;31.12.2022;0917022245;01.08.2021
№ 0121300035320000100;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300035320000100;Определение поставщика завершено;Выполнение работ по ремонтудорогобщего пользования местного значения в границах муниципального образования города-курортаПятигорска: проезд Суворовский ПК 0- ПК 5+57, ул. Дегтярева ПК 0- ПК 4+90, автомобильнаядорогаПодъезд №2 к городуПятигорскусо стороны г. Нальчик ПК0-ПК20+80, улица Анисимова ПК 0 - ПК 3+90, улица Янышевского ПК 0 - ПК 4 + 33, ул. Соборная ПК0 - ПК6+86, ул. Буачидзе ПК0 - ПК2+86, улица Короткая ПК 0 - ПК 1+ 20, улица  Университетская ПК0 - ПК13+64, Черкесское шоссе ПК 0 - ПК 18+44, ул. Розы Люксембург ПК0 - ПК8+79.;АДМИНИСТРАЦИЯ ГОРОДАПЯТИГОРСКА;08.06.2020;75 858 020,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121300035320000100;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ-ГРАД""";1 - Победитель;75 099 439,80;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСЕРВИС-СК""";2 - Второй номер;75 478 729,90;10.09.2020;03.07.2020;;357500, КРАЙ СТАВРОПОЛЬСКИЙ 26, Г ПЯТИГОРСК, УЛ КУЧУРЫ, ДОМ 2, ОФИС 4;2632110322;
№ 32009199668;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009199668;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 2754/ОАЭ-ДЖВ/20 на право заключения договора на оказание услуг по уборке (вокзалы Минеральные Воды,Кисловодск, Ессентуки, Невиномысск, Георгиевск, Ставрополь,Пятигорск, Черкесск, Дербент, Махачкала, Кизляр, Владикавказ, Прохладная, Нальчик, Грозный);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";29.05.2020;51 572 972,08 ₽;;;;;;;;;;;;;;
