Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0126200000421000361;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0126200000421000361;Подача заявок;Выполнение комплекса работ по капитальному ремонту автомобильнойдорогиСтарый Оскол-Чернянка-Новый Оскол, протяженностью 0,7 км в Чернянском районе и Новооскольском городском округеБелгородскойобласти по элементам обустройства: устройство недостающего электроосвещения;УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА И ЛИЦЕНЗИРОВАНИЯБЕЛГОРОДСКОЙОБЛАСТИ;09.02.2021;2 311 400,00 ₽;;;;;;;;;;;;;;
№ 0126200000421000357;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0126200000421000357;Подача заявок;Выполнение комплекса работ по капитальному ремонту автомобильнойдорогиАнновка-Татьяновка на участке км 0+000 - км 3+400 с. Анновка, с. Татьяновка, протяженностью 3,4 км Корочанского районаБелгородскойобласти по элементам обустройства: устройство недостающего электроосвещения;УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА И ЛИЦЕНЗИРОВАНИЯБЕЛГОРОДСКОЙОБЛАСТИ;09.02.2021;8 145 000,00 ₽;;;;;;;;;;;;;;
№ 0126200000421000356;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0126200000421000356;Подача заявок;Выполнение комплекса работ по капитальному ремонту автомобильнойдорогиОбход г. Новый Оскол на участке км 0+000 - км 7+600, протяженностью 7,6 км Новооскольского городского округаБелгородскойобласти по элементам обустройства: устройство недостающего электроосвещения;УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА И ЛИЦЕНЗИРОВАНИЯБЕЛГОРОДСКОЙОБЛАСТИ;09.02.2021;18 314 200,00 ₽;;;;;;;;;;;;;;
№ 0126200000421000355;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0126200000421000355;Подача заявок;Выполнение комплекса работ по капитальному ремонту автомобильныхдорогГубкинского городского округаБелгородскойобласти протяженностью 5,2 км по элементам обустройства: устройство недостающего электроосвещения;УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА И ЛИЦЕНЗИРОВАНИЯБЕЛГОРОДСКОЙОБЛАСТИ;09.02.2021;12 861 100,00 ₽;;;;;;;;;;;;;;
№ 0126200000421000354;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0126200000421000354;Подача заявок;Выполнение комплекса работ по капитальному ремонту автомобильнойдорогиСтарый Оскол-Лапыгино-Бочаровка-Котово, протяженностью 6,4 км в Старооскольском городском округеБелгородскойобласти по элементам обустройства: устройство недостающего электроосвещения;УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА И ЛИЦЕНЗИРОВАНИЯБЕЛГОРОДСКОЙОБЛАСТИ;09.02.2021;16 502 400,00 ₽;;;;;;;;;;;;;;
№ 0126200000421000346;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0126200000421000346;Подача заявок;Выполнение комплекса работ по капитальному ремонту автомобильнойдорогиГрайворон-Илек-Пеньковка на участке км 0+600 - км 3+000 (с. Замостье), протяженностью 2,4 км Грайворонского городского округаБелгородскойобласти по элементам обустройства: устройство недостающего электроосвещения;УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА И ЛИЦЕНЗИРОВАНИЯБЕЛГОРОДСКОЙОБЛАСТИ;08.02.2021;5 947 900,00 ₽;;;;;;;;;;;;;;
№ 0126200000421000344;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0126200000421000344;Подача заявок;"Выполнение комплекса работ по капитальному ремонту автомобильнойдороги""Крым""-Терновка на участке км 3+200 - км 5+300 (с. Терновка), протяженностью 2,1 км в Яковлевском городском округеБелгородскойобласти по элементам обустройства: устройство недостающего электроосвещения";УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА И ЛИЦЕНЗИРОВАНИЯБЕЛГОРОДСКОЙОБЛАСТИ;08.02.2021;5 505 700,00 ₽;;;;;;;;;;;;;;
№ 0826300002921000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0826300002921000003;Подача заявок;Ремонт автомобильнойдорогипо ул. Дзержинского (ограниченной ул. Мичурина и ул. Алехина) в г. ГубкинБелгородскойобласти (капитальный);"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА""";05.02.2021;30 210 999,60 ₽;;;;;;;;;;;;;;
№ 0126300012921000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0126300012921000001;Подача заявок;Выполнение работ по нанесению разметки на проезжую частьдорог;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""РОВЕНЬСКИЙ РАЙОН""БЕЛГОРОДСКОЙОБЛАСТИ";05.02.2021;698 242,80 ₽;;;;;;;;;;;;;;
№ 0826300002921000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0826300002921000002;Подача заявок;Ремонт автомобильнойдорогипо ул. Горького (от ул. Свердлова до ул. 2-я Академическая, от ул. Дзержинского до ул. Комсомольская) в г. ГубкинБелгородскойобласти (капитальный);"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА""";04.02.2021;38 297 432,40 ₽;;;;;;;;;;;;;;
№ 0826300021021000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0826300021021000009;Подача заявок;"Выполнение работ по объекту: ""Капитальный ремонт. Благоустройство общественных территорий. Площадь МАУ ""Центр молодых инициатив"" - 1 этап, ул. Ленина, г. Старый Оскол,Белгородскаяобласть";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ МУНИЦИПАЛЬНЫХ ЗАКУПОК СТАРООСКОЛЬСКОГО ГОРОДСКОГО ОКРУГА""";04.02.2021;30 476 111,70 ₽;;;;;;;;;;;;;;
№ 0126300029121000023;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0126300029121000023;Подача заявок;Выполнение работ по ямочному ремонту  в п. СеверныйБелгородскогорайона;АДМИНИСТРАЦИЯБЕЛГОРОДСКОГОРАЙОНА;04.02.2021;1 500 000,00 ₽;;;;;;;;;;;;;;
№ 0126300037921000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0126300037921000002;Подача заявок;Ремонт улично-дорожной сети в с. Казацкое Стрелецкого сельского поселения Красногвардейского районаБелгородскойобласти;УПРАВЛЕНИЕ ФИНАНСОВ И БЮДЖЕТНОЙ ПОЛИТИКИ АДМИНИСТРАЦИИ КРАСНОГВАРДЕЙСКОГО РАЙОНА;04.02.2021;7 218 900,00 ₽;;;;;;;;;;;;;;
№ 0126300029121000021;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0126300029121000021;Подача заявок;"Выполнение строительно-монтажных работ по объекту: ""Ремонт автомобильнойдорогипо ул. Полевая с. ГоловиноБелгородскогорайонаБелгородскойобласти""";АДМИНИСТРАЦИЯБЕЛГОРОДСКОГОРАЙОНА;02.02.2021;5 115 878,00 ₽;;;;;;;;;;;;;;
№ 0126300029121000020;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0126300029121000020;Подача заявок;"Выполнение строительно-монтажных работ по объекту: ""Ремонт автомобильнойдорогипо пер. Лесному с. БолдыревкаБелгородскогорайонаБелгородскойобласти""";АДМИНИСТРАЦИЯБЕЛГОРОДСКОГОРАЙОНА;02.02.2021;3 481 273,00 ₽;;;;;;;;;;;;;;
№ 0826600012221000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0826600012221000004;Подача заявок;Ремонт автомобильнойдорогипо ул. Соловки с. Ворскла Яковлевского городского округаБелгородскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ МУНИЦИПАЛЬНЫХ ЗАКУПОК ЯКОВЛЕВСКОГО ГОРОДСКОГО ОКРУГА""";02.02.2021;8 838 160,00 ₽;;;;;;;;;;;;;;
№ 0126200000421000197;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0126200000421000197;Подача заявок;Выполнение работ по разработке проектной документации «Строительство автомобильныхдорогв микрорайоне ИЖС «Пушкарное 78 (2-ая очередь)» вБелгородскомрайонеБелгородскойобласти»;УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА И ЛИЦЕНЗИРОВАНИЯБЕЛГОРОДСКОЙОБЛАСТИ;01.02.2021;7 086 068,00 ₽;;;;;;;;;;;;;;
№ 0126300033821000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0126300033821000007;Определение поставщика завершено;Ремонтавтодорогипо ул. Привокзальная - пер. Привокзальный в п. Пролетарский Ракитянского районаБелгородскойобласти;АДМИНИСТРАЦИЯ РАКИТЯНСКОГО РАЙОНА;01.02.2021;1 496 440,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0126300033821000007;УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА, ТРАНСПОРТА, ЖКХ И ТОПЛИВНО-ЭНЕРГЕТИЧЕСКОГО КОМПЛЕКСА АДМИНИСТРАЦИИ РАКИТЯНСКОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЮ ""БЕЛЗНАК""";;1 496 440,00;;;;;;
№ 0126300029121000019;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0126300029121000019;Подача заявок;"Выполнение строительно-монтажных работ по объекту: ""Ремонт автомобильнойдорогипо ул. Луговая с. Новая НелидовкаБелгородскогорайонаБелгородскойобласти""";АДМИНИСТРАЦИЯБЕЛГОРОДСКОГОРАЙОНА;01.02.2021;8 663 737,00 ₽;;;;;;;;;;;;;;
№ 0126300029121000018;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0126300029121000018;Подача заявок;"Выполнение строительно-монтажных работ по объекту: ""Ремонт автомобильнойдорогипо ул. Луговая, ул. Магистральная с. ПушкарноеБелгородскогорайонаБелгородскойобласти""";АДМИНИСТРАЦИЯБЕЛГОРОДСКОГОРАЙОНА;01.02.2021;10 061 518,00 ₽;;;;;;;;;;;;;;
№ 0126300035821000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0126300035821000014;Работа комиссии;Выполнение подрядных  работ по объекту: «Организация новой маршрутной сети в г.Белгороде(Ремонт отстойно-разворотных площадок в г.Белгороде(ОРП «Гормаш»))»;УПРАВЛЕНИЕ МУНИЦИПАЛЬНОГО ЗАКАЗА АДМИНИСТРАЦИИ ГОРОДАБЕЛГОРОДА;01.02.2021;1 088 367,00 ₽;;;;;;;;;;;;;;
№ 0126200000421000187;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0126200000421000187;Подача заявок;Выполнение работ по разработке проектной документации «Строительство автомобильныхдорогв микрорайоне ИЖС «Стрелецкое 83» вБелгородскомрайонеБелгородскойобласти»;УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА И ЛИЦЕНЗИРОВАНИЯБЕЛГОРОДСКОЙОБЛАСТИ;01.02.2021;5 967 895,00 ₽;;;;;;;;;;;;;;
№ 0126600003121000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0126600003121000006;Подача заявок;Ремонт тротуара по ул. Максима Горького в г. Валуйки (от пересечения ул. Урожайной до многоквартирного дома № 95 по ул. Максима Горького), по ул. Крюкова в г. ВалуйкиБелгородскойобласти.;АДМИНИСТРАЦИЯ ВАЛУЙСКОГО ГОРОДСКОГО ОКРУГА;01.02.2021;2 281 599,04 ₽;;;;;;;;;;;;;;
№ 0126200000421000180;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0126200000421000180;Подача заявок;Выполнение работ по разработке проектной документации «Строительство автомобильныхдорогв микрорайоне ИЖС «Шагаровка (Дальний)»  вБелгородскомрайонеБелгородскойобласти»;УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА И ЛИЦЕНЗИРОВАНИЯБЕЛГОРОДСКОЙОБЛАСТИ;01.02.2021;4 889 424,00 ₽;;;;;;;;;;;;;;
№ 0126200000421000179;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0126200000421000179;Подача заявок;Выполнение работ по разработке проектной документации «Строительство автомобильныхдорогв микрорайоне ИЖС «Стрелецкое 73/2 (2-ая очередь)» вБелгородскомрайонеБелгородскойобласти»;УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА И ЛИЦЕНЗИРОВАНИЯБЕЛГОРОДСКОЙОБЛАСТИ;01.02.2021;9 845 863,00 ₽;;;;;;;;;;;;;;
