Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0371200001921000001;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0371200001921000001;Подача заявок;"Оказание услуг по обеспечению функционирования комплексов измерения скорости движения транспортных средств ""Арена"" на автомобильныхдорогах Ярославскойобласти";"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕЯРОСЛАВСКОЙОБЛАСТИ ""ЯРОСЛАВСКАЯОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";27.01.2021;450 000,00 ₽;;;;;;;;;;;;;;
№ 0348100042421000005;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0348100042421000005;Подача заявок;"Выполнение работ по содержанию действующей сети автомобильныхдорогобщего пользования федерального значения (устройство защитных слоев, слоев износа и поверхностной обработки). Устройство слоев износа на автомобильнойдорогеМ-8 ""Холмогоры"" Москва -Ярославль- Вологда - Архангельск на участке км 16+600 - км 20+200 (лево 1,2,3 полосы), Московская область; Устройство слоев износа на автомобильнойдорогеМ-8 ""Холмогоры"" Москва -Ярославль- Вологда - Архангельск на участке км 16+600 - км 20+200 (право 1,2,3 полосы), Московская область (лот 5)";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""ЦЕНТРАЛЬНАЯ РОССИЯ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";26.01.2021;125 972 220,81 ₽;;;;;;;;;;;;;;
№ 32109920975;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109920975;Работа комиссии;Оказание услуг по ремонту и техническому обслуживанию автомобилей с заменой запасных частей для нужд филиала ФГП ВО ЖДТ России на Северной железнойдорогев г.Ярославль;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";25.01.2021;300 357,00 ₽;;;;;;;;;;;;;;
№ 0330100010521000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010521000002;Подача заявок;"Ремонт мостачерез реку Печегда на км 181+319 автомобильнойдорогиМ-8 ""Холмогоры""Москва -Ярославль- Вологда - Архангельск,Ярославскаяобласть";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";25.01.2021;86 147 784,00 ₽;;;;;;;;;;;;;;
№ 32109915633;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109915633;Работа комиссии;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 8/ЗКТЭ-ДЖВ/21 на право заключения договора оказания услуг по вывозу и утилизации ртутных люминесцентных и ультрафиолетовых бактерицидных ламп на вокзалах Московской региональной дирекции железнодорожных вокзалов (вокзалы Белорусский, Казанский, Киевский, Павелецкий, Рижский, Савеловский,Ярославский, Брянск-Орловский, Калуга-1, Курск, Орел, Рязань-1,2, Смоленск, Тула).;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";22.01.2021;1 023 514,80 ₽;;;;;;;;;;;;;;
№ 0171300012721000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171300012721000001;Определение поставщика завершено;Выполнение работ по зимнему содержанию автомобильныхдорогобщего пользования местного значения в границах и вне границ населенных пунктов на территории сельского поселения Некрасовское, Некрасовского района,Ярославскойобласти;АДМИНИСТРАЦИЯ НЕКРАСОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЯРОСЛАВСКОЙОБЛАСТИ;20.01.2021;4 095 086,09 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171300012721000001;АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ НЕКРАСОВСКОЕ ЯРОСЛАВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КЭТ""";;4 095 086,09;;;;;;
№ 0348100006020000065;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0348100006020000065;Подача заявок;"...  на сети автомобильныхдорогобщего пользования федерального значения:автомобильнаядорогаМ-7 ... +000 - км 32+239; автомобильнаядорогаМ-7 ""Волга"" Москва - Владимир ...  20+660; автомобильнаядорогаР-132 ""Золотое кольцо""Ярославль- Кострома - Иваново - Владимир ...  - Калуга - Вязьма - Ржев - Тверь - Углич -Ярославльна участке км 177+080 ... , Владимирская область; автомобильнаядорогаР-132 ""Золотое кольцо""Ярославль- Кострома - Иваново - Владимир ...  - Калуга - Вязьма - Ржев - Тверь - Углич -Ярославль, подъезд к Усадьбе Черневых ( ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";31.12.2020;51 739 634,32 ₽;;;;;;;;;;;;;;
№ 32009875041;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009875041;Работа комиссии;Запрос котировок в электронной форме № 4705/ЗКТЭ-СЕВ/20 на право заключения договора оказания услуг по проведению дератизации и дезинсекции(Ярославская, Вологодская, Сольвычегодская, Сосногорская дистанции гражданских сооружений);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";31.12.2020;2 615 730,24 ₽;;;;;;;;;;;;;;
№ 0171200001920002733;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002733;Подача заявок;Ремонт участков автомобильнойдорогиТутаев-Шопша в Тутаевском и Гаврилов-Ямском муниципальных районахЯрославскойобласти (2 этап, 3 этап);ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗАЯРОСЛАВСКОЙОБЛАСТИ;30.12.2020;534 869 920,80 ₽;;;;;;;;;;;;;;
№ 0330100010520000135;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010520000135;Определение поставщика завершено;"Установка комплексов фотовидеофиксации нарушенийправил дорожного движения на участках км 716+731 (средняя скорость сустановленным комплексом на км 724+250), км 735+900 – 753+650 (средняяскорость), км 790+500 – км 805+500 (средняя скорость), км 840+509, автомобильнойдорогиобщего пользования федерального значения М-8 ""Холмогоры""Москва –Ярославль– Вологда – Архангельск (в Архангельской области)";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";29.12.2020;18 303 905,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010520000135;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНЫЕ МОНИТОРИНГОВЫЕ СИСТЕМЫ""";1 - Победитель;18 212 385,47;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСРОБОТ""";2 - Второй номер;18 212 385,47;;;;;;
№ 0330100010520000134;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010520000134;Определение поставщика завершено;"Установка комплексов фотовидеофиксации нарушенийправил дорожного движения на участках км 1219+339 (справа) - км 1224+555(справа) (средняя скорость), км 1219+237 (слева) - км 1224+856 (слева) (средняяскорость), км 978+500–985+500 (средняя скорость), автомобильнойдорогиобщегопользования федерального значения М-8 ""Холмогоры"" Москва –Ярославль– Вологда – Архангельск (в Архангельской области)";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";29.12.2020;18 303 905,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010520000134;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНЫЕ МОНИТОРИНГОВЫЕ СИСТЕМЫ""";1 - Победитель;18 212 385,47;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСРОБОТ""";2 - Второй номер;18 212 385,47;30.08.2021;02.02.2021;;121205, г.Москва, Сколково территория инновационного центра,, ул. Нобеля, дом 7, этаж 2, помещение 56, Раб 3;9731039472;субъект малого предпринимательства
№ 0171200001920002689;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001920002689;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования местного значения городаЯрославляв 2021 году (лот 1);ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗАЯРОСЛАВСКОЙОБЛАСТИ;28.12.2020;326 215 728,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001920002689;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""АГЕНТСТВО ПО МУНИЦИПАЛЬНОМУ ЗАКАЗУ ЖКХ"" ГОРОДА ЯРОСЛАВЛЯ";Согласование не проводилось;;По результатам рассмотрения вторых частей заявок принято решение о соответствии указанным требованиям только одной второй части заявки на участие в нем (ч.13 ст.69 Закона № 44-ФЗ).;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЫБИНСКОЕ УМСР""";;;;;;;
№ 32009849395;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009849395;Закупка завершена;Проведение периодических проверок работниковЯрославскогоотряда филиала ФГП ВО ЖДТ России на Северной железнойдорогев г. Кострома;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";25.12.2020;89 400,00 ₽;;;;;;;;;;;;;;
№ 32009848236;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009848236;Закупка завершена;Проведение периодических проверок работниковЯрославскогоотряда филиала ФГП ВО ЖДТ России на Северной железнойдорогев г.Ярославль;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";25.12.2020;568 300,00 ₽;;;;;;;;;;;;;;
№ 0371200001920000041;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0371200001920000041;Определение поставщика завершено;оказание услуг по обеспечению функционирования передвижных комплексов автоматической фотофиксации нарушений правил дорожного движения РФ «Арена» в режиме реального времени на автомобильныхдорогахДаниловского муниципального районаЯрославскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕЯРОСЛАВСКОЙОБЛАСТИ ""ЯРОСЛАВСКАЯОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";24.12.2020;445 500,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0371200001920000041;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХАЙВЭЙ""";1 - Победитель;443 500,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧАСТНОЕ ОХРАННОЕ ПРЕДПРИЯТИЕ ""КЕДР""";2 - Второй номер;445 500,00;10.05.2021;21.01.2021;;150040, ОБЛ ЯРОСЛАВСКАЯ, Г ЯРОСЛАВЛЬ, ПР-КТ ОКТЯБРЯ, 70, КОМНАТА 20;7606095300;790-663-18708ooohaway@mail.ru
№ 0371200001920000040;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0371200001920000040;Определение поставщика завершено;оказание услуг по обеспечению функционирования передвижных комплексов автоматической фотофиксации нарушений правил дорожного движения РФ «Арена» в режиме реального времени на автомобильныхдорогахПервомайского муниципального районаЯрославскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕЯРОСЛАВСКОЙОБЛАСТИ ""ЯРОСЛАВСКАЯОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";24.12.2020;445 500,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0371200001920000040;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХАЙВЭЙ""";1 - Победитель;443 500,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧАСТНОЕ ОХРАННОЕ ПРЕДПРИЯТИЕ ""КЕДР""";2 - Второй номер;445 500,00;31.05.2021;21.01.2021;;150040, ОБЛ ЯРОСЛАВСКАЯ, Г ЯРОСЛАВЛЬ, ПР-КТ ОКТЯБРЯ, 70, КОМНАТА 20;7606095300;790-663-18708ooohaway@mail.ru
№ 0171300012720000161;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171300012720000161;Определение поставщика отменено;Выполнение работ по зимнему содержанию автомобильныхдорогобщего пользования местного значения в границах и вне границ населенных пунктов на территории сельского поселения Некрасовское, Некрасовского района,Ярославскойобласти;АДМИНИСТРАЦИЯ НЕКРАСОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЯРОСЛАВСКОЙОБЛАСТИ;23.12.2020;5 667 622,51 ₽;;;;;;;;;;;;;;
№ 32009825776;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009825776;Закупка завершена;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 4523/ЗКТЭ-СЕВ/20 на право заключения договора оказания услуг по организации и проведению культурно-массовых мероприятий (ДК и ТЖ узлаЯрославль-Главный);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";21.12.2020;3 296 623,91 ₽;;;;;;;;;;;;;;
№ 0330100010520000131;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0330100010520000131;Подача заявок;"Защита моста через р. Емца на км 1060+638автомобильнойдорогиМ-8 ""Холмогоры"" Москва -Ярославль- Вологда -Архангельск, г. Емецк (0,0км) от актов незаконного вмешательства";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";21.12.2020;14 052 885,00 ₽;;;;;;;;;;;;;;
№ 0330100010520000130;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0330100010520000130;Подача заявок;"Защита моста через р. Сухона на км 495+590автомобильнойдорогиМ-8 ""Холмогоры"" Москва -Ярославль- Вологда -Архангельск, пос. Литега (0,2км) от актов незаконного вмешательства";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";21.12.2020;12 219 595,50 ₽;;;;;;;;;;;;;;
№ 0171300004420000024;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171300004420000024;Определение поставщика завершено;Зимнее содержание автомобильныхдорогместного значения, перекрестков улиц и прилегающих территорий в границах населенных пунктов городского поселения ЛюбимЯрославскойобласти на 2021 год (уборка снега с дорожного полотна);АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ЛЮБИМЯРОСЛАВСКОЙОБЛАСТИ;18.12.2020;880 848,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171300004420000024;АДМИНИСТРАЦИЯ ГОРОДСКОГО ПОСЕЛЕНИЯ ЛЮБИМ ЯРОСЛАВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛЮБИМСКАЯ СЕЛЬХОЗТЕХНИКА""";;880 848,00;28.01.2022;11.01.2021;;152470, ОБЛ ЯРОСЛАВСКАЯ 76, Р-Н ЛЮБИМСКИЙ, П ОТРАДНЫЙ, 3;7618000013;субъект малого предпринимательства
