Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0372200056521000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200056521000001;Подача заявок;Выполнение работ по ремонту асфальтового покрытия территории ГБДОУ детский сад №89 Фрунзенского района СПб в 2021 году.;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД № 89 ФРУНЗЕНСКОГО РАЙОНАСАНКТ-ПЕТЕРБУРГА;26.01.2021;1 684 975,00 ₽;;;;;;;;;;;;;;
№ 0372200202321000021;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000021;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Пушкинском районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";26.01.2021;11 417 779,83 ₽;;;;;;;;;;;;;;
№ 0372200202321000020;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000020;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Красносельском районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";26.01.2021;7 240 997,71 ₽;;;;;;;;;;;;;;
№ 0372200202321000019;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000019;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Кировском районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";26.01.2021;4 234 424,66 ₽;;;;;;;;;;;;;;
№ 0372200202321000018;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000018;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Колпинском районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";26.01.2021;5 647 696,07 ₽;;;;;;;;;;;;;;
№ 0372200202321000016;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000016;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Кронштадтском районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";25.01.2021;1 315 184,69 ₽;;;;;;;;;;;;;;
№ 0372200202321000017;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000017;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Курортном районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";25.01.2021;12 217 465,95 ₽;;;;;;;;;;;;;;
№ 32109921547;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109921547;Подача заявок;Оказание услуг по проведению обязательного психиатрического освидетельствования работников Бологовского отряда филиала ФГП ВО ЖДТ России на Октябрьской железнойдороге(г.Санкт-Петербург);"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";25.01.2021;81 000,00 ₽;;;;;;;;;;;;;;
№ 0372200202321000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000015;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Петродворцовом районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";25.01.2021;6 176 365,92 ₽;;;;;;;;;;;;;;
№ 0372200202321000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000013;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Московском районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";22.01.2021;6 870 095,22 ₽;;;;;;;;;;;;;;
№ 0372200202321000012;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000012;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Калининском районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";22.01.2021;6 270 305,34 ₽;;;;;;;;;;;;;;
№ 0372200202321000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000011;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Адмиралтейском районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";22.01.2021;4 539 500,73 ₽;;;;;;;;;;;;;;
№ 0372200202321000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000010;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Петроградском районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";22.01.2021;5 610 940,29 ₽;;;;;;;;;;;;;;
№ 0372200202321000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000009;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Приморском районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";22.01.2021;9 207 386,14 ₽;;;;;;;;;;;;;;
№ 0372200202321000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000008;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Центральном районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";22.01.2021;6 948 113,06 ₽;;;;;;;;;;;;;;
№ 0372200202321000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000007;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Кировском районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт-Петербурге;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";22.01.2021;4 234 424,66 ₽;;;;;;;;;;;;;;
№ 0372200202321000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000006;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Красногвардейском районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";22.01.2021;8 332 077,45 ₽;;;;;;;;;;;;;;
№ 0372200202321000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000005;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Невском районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";22.01.2021;8 566 963,74 ₽;;;;;;;;;;;;;;
№ 0372200202321000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000004;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Василеостровском районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";22.01.2021;4 619 092,78 ₽;;;;;;;;;;;;;;
№ 0372200202321000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000003;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Фрунзенском районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";22.01.2021;5 996 436,53 ₽;;;;;;;;;;;;;;
№ 0372200202321000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000002;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Выборгском районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт Петербурге, в 2021 году;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";22.01.2021;9 887 693,78 ₽;;;;;;;;;;;;;;
№ 0372200260021000001;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0372200260021000001;Подача заявок;Оказание услуг по содержанию объектов дорожного хозяйства, завершенных строительством до передачи на баланс эксплуатирующим организациям в Приморском и Невском районахСанкт-Петербурга;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФОНД КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА И РЕКОНСТРУКЦИИ""";22.01.2021;39 124 354,00 ₽;;;;;;;;;;;;;;
№ 0372200202321000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200202321000001;Подача заявок;Оказание услуг по обследованию технического состояния автомобильныхдорогрегионального значения в Пушкинском районеСанкт-Петербурга, включенных в Перечни автомобильныхдорогобщего и необщего пользования регионального значения вСанкт-Петербурге;"САНКТ-ПЕТЕРБУРГСКОЕГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР КОМПЛЕКСНОГО БЛАГОУСТРОЙСТВА""";22.01.2021;11 417 779,83 ₽;;;;;;;;;;;;;;
