Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;Дата начала контракта;Дата окончания контракта;ФИО Руководителя;ИНН;Контакты
№ 0132300002821000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300002821000005;Подача заявок;Оказание услуг по вывозу снега с автомобильныхдорогр.п. Вача;АДМИНИСТРАЦИЯ ВАЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;01.02.2021;250 000,00 ₽;;;;;;;;;;;;;;
№ 0332300214721000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300214721000003;Подача заявок;"Проектные и изыскательные работы "" Подъезд к крестьянскому (фермерскому) хозяйству"" Мелешин"" отавтодорогиНарышкино -с. Илев в Вознесенском районеНижегородскойобласти""";АДМИНИСТРАЦИЯ ВОЗНЕСЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;01.02.2021;1 875 660,00 ₽;;;;;;;;;;;;;;
№ 0832200006621000008;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0832200006621000008;Подача заявок;"Выполнение работ по реконструкции объекта ""Ивановский съезд на территорииНижегородскогоКремля""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";29.01.2021;146 580 426,92 ₽;;;;;;;;;;;;;;
№ 0832300001421000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832300001421000006;Подача заявок;Поставка вакуумной машины на базе Газон NEXT (или эквивалент) для нужд КУМИ администрации городского округа СеменовскийНижегородскойобласти (№ 2 ЭА-01-2021);АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА СЕМЕНОВСКИЙНИЖЕГОРОДСКОЙОБЛАСТИ;28.01.2021;2 770 000,00 ₽;;;;;;;;;;;;;;
№ 0132300034221000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300034221000002;Определение поставщика завершено;Выполнение работ по зимнему содержанию (очистка от снега) автомобильныхдорогобщего пользования местного значения находящихся на подведомственной территории территориального управления №1 администрации городского округа город КулебакиНижегородскойобласти;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД КУЛЕБАКИНИЖЕГОРОДСКОЙОБЛАСТИ;26.01.2021;150 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300034221000002;ТЕРРИТОРИАЛЬНОЕ УПРАВЛЕНИЕ № 1 АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА ГОРОД КУЛЕБАКИ НИЖЕГОРОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Голов андрей александрови Ч.;;150 000,00;;;;;;
№ 0432000000921000001;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0432000000921000001;Подача заявок;Услуги по проведению финансового аудита;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НИЖЕГОРОДСКИЕКАНАТНЫЕДОРОГИ""";25.01.2021;366 666,67 ₽;;;;;;;;;;;;;;
№ 32109921958;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109921958;Работа комиссии;"Открытый конкурс среди субъектов малого и среднего предпринимательства в электронной форме № 1/ОКЭ-ГОРЬК/21 на право заключения договора выполнения работ по капитальному ремонту объекта (база отдыха ""Нижегородец"")";"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";25.01.2021;13 149 350,40 ₽;;;;;;;;;;;;;;
№ 0332300156021000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300156021000001;Работа комиссии;Услуги по  зимнему содержанию автомобильныхдорогр.п. Сосновское Сосновского муниципального районаНижегородскойобласти (Расчисткадорогот снега);ФИНАНСОВОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИ СОСНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;25.01.2021;225 000,00 ₽;;;;;;;;;;;;;;
№ 0132300017421000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300017421000003;Определение поставщика завершено;Зимнее содержаниедорогв р. п. Ветлужский, с. Дмитриевское и близлежащих населенных пунктов.;АДМИНИСТРАЦИЯ КРАСНОБАКОВСКОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;22.01.2021;600 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300017421000003;АДМИНИСТРАЦИЯ РАБОЧЕГО ПОСЕЛКА ВЕТЛУЖСКИЙ КРАСНОБАКОВСКОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Смирнов виталий леонидови Ч.;;600 000,00;;;;;;
№ 0132300034221000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300034221000001;Определение поставщика завершено;Выполнение работ по зимнему содержанию (очистка от снега) автомобильныхдорогсо шлаковым и грунтовым покрытием в городе КулебакиНижегородскойобласти;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД КУЛЕБАКИНИЖЕГОРОДСКОЙОБЛАСТИ;22.01.2021;480 759,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300034221000001;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД КУЛЕБАКИ НИЖЕГОРОДСКОЙ ОБЛАСТИ;Рогов С. А.;1 - Победитель;478 355,20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХСНАБ""";2 - Второй номер;480 759,00;;;;;;
№ 0132300002821000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300002821000001;Определение поставщика завершено;Оказание услуг по расчисткедорогот снега на территории р.п.Вача;АДМИНИСТРАЦИЯ ВАЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;19.01.2021;500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300002821000001;АДМИНИСТРАЦИЯ РАБОЧЕГО ПОСЕЛКА ВАЧА ВАЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""БЛАГОУСТРОЙСТВО Р.П.ВАЧА""";;500 000,00;;;;;;
№ 0332300365521000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300365521000006;Определение поставщика завершено;Оказание услуг по содержаниюдорог, площадей, тротуаров и набережной в городе ВетлугеНижегородскойобласти в 2021 г.;АДМИНИСТРАЦИЯ ГОРОДА ВЕТЛУГИ ВЕТЛУЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;19.01.2021;1 600 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300365521000006;АДМИНИСТРАЦИЯ ГОРОДА ВЕТЛУГИ ВЕТЛУЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАШ ГОРОД""";;1 600 000,00;;;;;;
№ 0332300176221000003;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0332300176221000003;Определение поставщика завершено;Текущее содержаниедорог;АДМИНИСТРАЦИЯ ТОНКИНСКОГО  МУНИЦИПАЛЬНОГО  РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;15.01.2021;300 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300176221000003;АДМИНИСТРАЦИЯ РАБОЧЕГО ПОСЕЛКА ТОНКИНО ТОНКИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КВАРЦ""";1 - Победитель;299 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДСК ТОНКИНСКАЯ""";2 - Второй номер;300 000,00;15.05.2021;03.02.2021;;606970, ОБЛ НИЖЕГОРОДСКАЯ 52, Р-Н ТОНКИНСКИЙ, - ТОНКИНО, УЛ СОВЕТСКАЯ, ДОМ 30А;5233003557;8-83153-47992kvartz60@mail.ru
№ 32109885148;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109885148;Закупка завершена;"Оказание услуг страхования имущества юридических лиц объекта: ""Канатнаядорогагондольного типа между городами Нижний Новгород - Бор""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НИЖЕГОРОДСКИЕКАНАТНЫЕДОРОГИ""";12.01.2021;600 000,00 ₽;;;;;;;;;;;;;;
№ 32109879664;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109879664;Подача заявок;...  М-12 «Строящаяся скоростная автомобильнаядорогаМосква – Нижний Новгород – Казань» по ...  – км 454,Нижегородскаяобласть (от пересечения с автомобильнойдорогойфедерального значения ...  – Саратов» до пересечения с автомобильнойдорогойрегионального значения 22К-0162 «Работки ...;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";11.01.2021;306 516 490,00 ₽;;;;;;;;;;;;;;
№ 32109879548;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109879548;Подача заявок;...  М-12 «Строящаяся скоростная автомобильнаядорогаМосква – Нижний Новгород – Казань» по ...  347, Владимирская,Нижегородскаяобласти (от пересечения с автомобильнойдорогойрегионального значения ...  «Волга» до пересечения с автомобильнойдорогойфедерального значения Р-158 «Нижний ...;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";11.01.2021;352 336 620,00 ₽;;;;;;;;;;;;;;
№ 32109879063;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32109879063;Подача заявок;...  М-12 «Строящаяся скоростная автомобильнаядорогаМосква – Нижний Новгород – Казань» по ...  586,Нижегородскаяобласть, Чувашская Республика (от пересечения с автомобильнойдорогойрегионального ...  – Порецкое» до пересечения с автомобильнойдорогойфедерального значения A-151 «Цивильск ...;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";11.01.2021;370 006 220,00 ₽;;;;;;;;;;;;;;
№ 32009875776;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009875776;Закупка завершена;Выполнение работ по содержанию автомобильныхдороги элементов обустройства автомобильныхдорог(ручная уборка) на территории Автозаводского, Ленинского, Московского, Советского иНижегородскогорайонов г. Н. Новгорода;"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ГОРОДА НИЖНЕГО НОВГОРОДА ""РЕМОНТ И ЭКСПЛУАТАЦИЯДОРОГ""";31.12.2020;20 069 780,00 ₽;;;;;;;;;;;;;;
№ 0348100006020000066;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0348100006020000066;Определение поставщика завершено;"Оказание услуг по содержанию искусственных дорожных сооружений на сети автомобильныхдорогобщего пользования федерального значения: автомобильнаядорогаМ-7 ""Волга"" Москва - Владимир - Нижний Новгород - Казань - Уфа, на участке км 94+052 - км 340+660, Владимирская область; автомобильнаядорогаМ-7 ""Волга"" Москва - Владимир - Нижний Новгород - Казань - Уфа, на участке км 340+660 км 399+000,Нижегородскаяобласть.";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";31.12.2020;174 478 583,81 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0348100006020000066;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНОЕ ЭКСПЛУАТАЦИОННОЕ ПРЕДПРИЯТИЕ №2""";;174 478 583,81;;;;;;
№ 0332200011320000035;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332200011320000035;Определение поставщика завершено;Содержание сети наружного освещения  на автомобильнойдороге(22 ОП РЗ 22А-0008) АвтомобильнаядорогаМ-7 «Волга» на участке обхода г. Нижнего Новгорода (3 очередь 1 пусковой комплекс) в Кстовском районеНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""";30.12.2020;495 907,70 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332200011320000035;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШУСТОВ И КОМПАНИЯ ""СПУТНИК""";1 - Победитель;483 510,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬТАИРЭНЕРГОСЕРВИС""";2 - Второй номер;485 989,54;21.01.2022;29.01.2021;;603093, ОБЛ НИЖЕГОРОДСКАЯ 52, Г НИЖНИЙ НОВГОРОД, УЛ РОДИОНОВА, 23Ж;5260090728;7-950-3569956sputnik_nn@mail.ru
№ 0332200011320000034;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332200011320000034;Определение поставщика завершено;Содержание сетей наружного освещения на автомобильныхдорогахобщего пользования регионального значения в Арзамасском и Дивеевском районахНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""";30.12.2020;1 695 777,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332200011320000034;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬТАИРЭНЕРГОСЕРВИС""";1 - Победитель;788 535,77;Полетаев А. В.;2 - Второй номер;797 014,66;21.01.2022;29.01.2021;;607600, ОБЛ НИЖЕГОРОДСКАЯ 52, Г БОГОРОДСК, УЛ СЕВЕРНАЯ, ДОМ 1, КВАРТИРА 2;5245029599;7-909-2969167shew-1969@mail.ru
№ 0832200006620001157;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006620001157;Определение поставщика завершено;Устройство линии освещения на автомобильнойдороге(22 ОП МЗ 22Н-2703) Кулебаки-Мурзицы км 0+000 - км 1+500 в городе областного значения КулебакиНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";30.12.2020;7 247 460,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006620001157;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНТАЖГАЗСТРОЙ""";1 - Победитель;6 232 815,32;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОСТРОЙ""";2 - Второй номер;6 269 052,63;21.04.2021;08.02.2021;;607060, Нижегородская область, г. Выкса, ул. Салтанова, д. 36;5247010804;7-83177-36199ooo.mgs.vyksa@yandex.ru
№ 0832200006620001156;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006620001156;Определение поставщика завершено;Содержание сети архитектурного освещения на автомобильнойдороге(22 ОП РЗ 22К-0100) Мостовой переход через р.Волга на автомобильнойдороге(22 ОП РЗ 22Р-0159) Н.Новгород-Шахунья-Киров вНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";30.12.2020;2 467 848,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006620001156;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ШУСТОВ И КОМПАНИЯ ""СПУТНИК""";1 - Победитель;1 087 660,76;Полетаев А. В.;2 - Второй номер;1 100 000,00;21.01.2022;29.01.2021;;603093, ОБЛ НИЖЕГОРОДСКАЯ 52, Г НИЖНИЙ НОВГОРОД, УЛ РОДИОНОВА, 23Ж;5260090728;7-831-4349656sputnik_nn@mail.ru
№ 0832200006620001155;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006620001155;Определение поставщика завершено;Устройство линии освещения на участке автомобильнойдороги(22 ОП РЗ 22К-0036) Павлово-Сосновское-Лесуново-Мухтолово-Саконы км 23+245 – км 24+475 в Сосновском районеНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";30.12.2020;3 686 256,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006620001155;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";Воронцов А. А.;1 - Победитель;2 300 000,00;Полетаев А. В.;2 - Второй номер;2 350 000,00;21.04.2021;03.02.2021;;603011, ул. Менделеева, д. 15А, оф.(кв.) 94;Да;субъект малого предпринимательства
