Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Поле 1;Поле 2;Поле 3;Поле 4;Поле 5;Поле 6;Поле 7;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0328300032820000727;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0328300032820000727;Подача заявок;Выполнение работ по содержанию автомобильныхдорогобщего пользования местного значения в городеВладимире;УПРАВЛЕНИЕ МУНИЦИПАЛЬНОГО ЗАКАЗА АДМИНИСТРАЦИИ ГОРОДАВЛАДИМИРА;30.12.2020;3 997 319,61 ₽;;;;;;;;;;;;;;
№ 0315100000320000141;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0315100000320000141;Подача заявок;Выполнение работ по объекту «Капитальный ремонт автомобильнойдорогиМ-7 «Волга» Москва –Владимир– Нижний Новгород – Казань – Уфа, подъезд к городу Пермь на участке км 429+810 – км 440+000, Пермский край»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";30.12.2020;1 610 142 370,00 ₽;;;;;;;;;;;;;;
№ 0121300021920000074;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300021920000074;Подача заявок;Выполнение работ по ремонту автомобильныхдорогобщего пользования, расположенных на территории селаВладимировкав 2021 году;АДМИНИСТРАЦИЯ ЛЕВОКУМСКОГО МУНИЦИПАЛЬНОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;30.12.2020;11 349 204,49 ₽;;;;;;;;;;;;;;
№ 0315100000320000140;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0315100000320000140;Подача заявок;Строительный контроль по объекту «Капитальный ремонт автомобильнойдорогиМ-7 «Волга» Москва –Владимир– Нижний Новгород – Казань – Уфа, подъезд к городу Пермь на участке км 429+810 – км 440+000, Пермский край»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";29.12.2020;40 840 940,00 ₽;;;;;;;;;;;;;;
№ 0311100007220000153;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0311100007220000153;Подача заявок;"Строительство и реконструкция участков автомобильнойдорогиМ-7 ""Волга"" Москва -Владимир- Нижний Новгород - Казань - Уфа. Строительство моста через реку Сура на км 582+300 автомобильнойдорогиМ-7 ""Волга"" Москва -Владимир- Нижний Новгород - Казань - Уфа, Чувашская Республика (2-ая очередь строительства)";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГВОЛГО-ВЯТСКОГО РЕГИОНА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";29.12.2020;14 058 387 940,00 ₽;;;;;;;;;;;;;;
№ 32009857997;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009857997;Закупка завершена;Выполнение комплекса работ (комплекса мероприятий) по обеспечению постановки на кадастровый учет земельных участков из состава земель лесного фонда в границах полосы отвода автомобильнойдорогина территории лесничествВладимирской, Нижегородской областей, необходимых для размещения автомобильнойдорогиГосударственной компании М-12 «Строящаяся скоростная автомобильнаядорога«Москва – Нижний-Новгород – Казань» для нужд ФГБУ «Рослесинфорг»;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""РОСЛЕСИНФОРГ""";28.12.2020;4 997 700,00 ₽;;;;;;;;;;;;;;
№ 0128200000120008331;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0128200000120008331;Подача заявок;"Осуществление строительного контроля за выполнением работ по объекту: ""Строительство автомобильнойдороги""Рпенский проезд"" в г.Владимире""";ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;29.12.2020;26 620 660,00 ₽;;;;;;;;;;;;;;
№ 0328300036720000201;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0328300036720000201;Подача заявок;Выполнение работ по содержанию территории(дорог, тротуаров и переходов, общественных пространств) муниципального образования город Кольчугино Кольчугинского районаВладимирскойобласти на 2021 год;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ КОЛЬЧУГИНСКОГО РАЙОНА""";28.12.2020;28 085 045,05 ₽;;;;;;;;;;;;;;
№ 0128300005320000200;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128300005320000200;Определение поставщика завершено;Содержание автомобильныхдорогобщего пользования местного значения муниципального образования город Гусь-ХрустальныйВладимирскойобласти в 1 квартале 2021 года;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД ГУСЬ-ХРУСТАЛЬНЫЙВЛАДИМИРСКОЙОБЛАСТИ;14.12.2020;7 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128300005320000200;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА"" Г.ГУСЬ-ХРУСТАЛЬНЫЙ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""СПЕЦПРЕДПРИЯТИЕ"" ГОРОДА ГУСЬ-ХРУСТАЛЬНЫЙ";;7 000 000,00;;;;;;
№ 0128300009120000327;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128300009120000327;Определение поставщика завершено;Выполнение работ по зимнему содержанию автомобильныхдорогобщего пользования местного значения;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ВЯЗНИКОВСКИЙ РАЙОНВЛАДИМИРСКОЙОБЛАСТИ;01.12.2020;8 488 843,70 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128300009120000327;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ВЯЗНИКОВСКИЙ РАЙОН ВЛАДИМИРСКОЙ ОБЛАСТИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";;8 446 399,48;;;;;;
№ 32009810864;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009810864;Закупка завершена;Оказание услуг по проведению предрейсового и послерейсового медицинских осмотров водителейВладимирскогоотряда филиала ФГП ВО ЖДТ России на Горьковской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";16.12.2020;228 852,00 ₽;;;;;;;;;;;;;;
№ 0328300034720000059;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0328300034720000059;Подача заявок;Выполнение работ по нанесению дорожной разметки на автомобильныедорогиобщего пользования местного значения МО «Город Покров»;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ  УЧРЕЖДЕНИЕ ГОРОДА ПОКРОВ ""ЦЕНТР МУНИЦИПАЛЬНЫХ УСЛУГ""";28.12.2020;276 577,20 ₽;;;;;;;;;;;;;;
№ 0128300006620000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128300006620000008;Подача заявок;Выполнение работ по содержанию дорожного хозяйства и благоустройства МО г. Струнино в  2021 году,;АДМИНИСТРАЦИЯ ГОРОДА СТРУНИНО АЛЕКСАНДРОВСКОГО РАЙОНАВЛАДИМИРСКОЙОБЛАСТИ;28.12.2020;4 000 000,00 ₽;;;;;;;;;;;;;;
№ 0120300000620000128;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0120300000620000128;Подача заявок;Выполнение работ по зимнему  содержанию автомобильныхдорогв границахВладимиро-Александровского сельского поселения Партизанского муниципального района;АДМИНИСТРАЦИЯ ПАРТИЗАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ПРИМОРСКОГО КРАЯ;28.12.2020;1 072 000,00 ₽;;;;;;;;;;;;;;
№ 0128200000120008255;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120008255;Подача заявок;"Выполнение работ, в рамках капитального ремонта, асфальтирование Больничного городка Струнинской городской больницы государственного бюджетного учреждения здравоохраненияВладимирскойобласти «Александровская районная больница» по адресу: Александровский район, г. Струнино, Больничный городок, д. 1 для нужд ГБУЗ ВО ""АРБ";ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;28.12.2020;2 497 396,00 ₽;;;;;;;;;;;;;;
№ 0328300034720000058;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0328300034720000058;Определение поставщика отменено;Выполнение работ по нанесению дорожной разметки на автомобильныедорогиобщего пользования местного значения МО «Город Покров»;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ  УЧРЕЖДЕНИЕ ГОРОДА ПОКРОВ ""ЦЕНТР МУНИЦИПАЛЬНЫХ УСЛУГ""";22.12.2020;276 577,00 ₽;;;;;;;;;;;;;;
№ 0162200011820002566;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0162200011820002566;Подача заявок;Выполнение работ по  разработке предпроектной документации (обоснование инвестиций) по объекту «Строительство автомобильнойдорогид.Владимировка– граница Свердловской области и Ханты-Мансийского автономного округа – Югры на территории Тавдинского городского округа»;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННЫХ ЗАКУПОК СВЕРДЛОВСКОЙ ОБЛАСТИ;15.12.2020;10 599 743,00 ₽;;;;;;;;;;;;;;
№ 0128200000120007405;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120007405;Определение поставщика завершено;Выполнение работ по ремонту моста по ул. Мира (поворот к Дворцу детского (юношеского) творчества) в городеВладимире;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;09.12.2020;18 595 951,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120007405;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГОРОДА ВЛАДИМИРА;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ВЛАДИМИРСКОЙ ОБЛАСТИ ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №3""";1 - Победитель;13 761 142,88;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДОРОЖНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""АВТОБАН""";2 - Второй номер;13 854 122,64;;;;;;
№ 0128300005320000201;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128300005320000201;Определение поставщика завершено;Установка, замена и техническое обслуживание дорожных знаков в муниципальном образовании город Гусь-ХрустальныйВладимирскойобласти в 1 квартале 2021 года;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД ГУСЬ-ХРУСТАЛЬНЫЙВЛАДИМИРСКОЙОБЛАСТИ;15.12.2020;200 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128300005320000201;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА"" Г.ГУСЬ-ХРУСТАЛЬНЫЙ";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;Трушин А. Б.;;199 000,00;;;;;;
№ 32009797189;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009797189;Работа комиссии;Оказание услуг по доступу к сервису спутникового мониторинга GPS трекеров для нуждВладимирскогоотряда филиала ФГП ВО ЖДТ России на Горьковской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";14.12.2020;342 576,00 ₽;;;;;;;;;;;;;;
№ 32009848989;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009848989;Подача заявок;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 6827/ОАЭ-ДЖВ/20 на право заключения договора по оказанию услуг уборки вокзальных комплексов;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";25.12.2020;;;;;;;;;;;;;;;
№ 0128300004520000057;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128300004520000057;Подача заявок;Выполнение работ по ремонту поврежденных и установке новых дорожных знаков на территории города Киржач Киржачского районаВладимирскойобласти;АДМИНИСТРАЦИЯ ГОРОДА КИРЖАЧ КИРЖАЧСКОГО РАЙОНАВЛАДИМИРСКОЙОБЛАСТИ;25.12.2020;609 000,00 ₽;;;;;;;;;;;;;;
№ 32009717334;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009717334;Работа комиссии;Конкурс в электронной форме на право заключения договора на оказание услуг по проведению лабораторных испытаний дорожно-строительных материалов, применяемых на объектах Государственной компании «Российские автомобильныедороги» на строящейся автомобильнойдорогеМ-12 «Москва- Нижний Новгород- Казань» в Московской иВладимирскойобластях (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";24.11.2020;19 070 143,27 ₽;;;;;;;;;;;;;;
№ 0128200000120007197;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120007197;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдорогипо ул. Красноармейская (от проспекта Строителей до ул. 9-го Января) в городеВладимире;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;03.12.2020;34 833 043,44 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120007197;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГОРОДА ВЛАДИМИРА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ АСТ""";1 - Победитель;25 079 791,12;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ВЛАДИМИРСКОЙ ОБЛАСТИ ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №3""";2 - Второй номер;25 253 956,34;;;;;;
№ 0128200000120007196;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120007196;Определение поставщика завершено;"Выполнение работ по ремонту автомобильнойдорогиКоммунар-Заклязьменский-Уварово-Бухолово (ПК4+42 - ПК22+24; ПК26+36 - ПК29+65; ПК34+07 - ПК35+76; ПК39+86 - ПК40+97; ПК42+99 - ПК47+91) в городеВладимире";ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;03.12.2020;21 219 009,21 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120007196;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГОРОДА ВЛАДИМИРА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ТРАССА""";1 - Победитель;14 110 640,86;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ АСТ""";2 - Второй номер;14 216 735,91;;;;;;
№ 0128200000120007194;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120007194;Определение поставщика завершено;"Выполнение работ по ремонту автомобильнойдороги""Волга"" - Содышка в городеВладимире";ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙВЛАДИМИРСКОЙОБЛАСТИ;03.12.2020;13 206 946,86 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120007194;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГОРОДА ВЛАДИМИРА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ТРАССА""";1 - Победитель;9 178 827,72;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ АСТ""";2 - Второй номер;9 244 862,46;;;;;;
№ 32009832202;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009832202;Закупка завершена;Выполнение работ по содержанию действующей сети автомобильныхдорогмежмуниципального значения Вязниковского районаВладимирскойобласти с дорожными элементами и сооружениями на них и наплавного моста через р.Клязьма.;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕВЛАДИМИРСКОЙОБЛАСТИ ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №3""";22.12.2020;10 799 980,00 ₽;;;;;;;;;;;;;;
