Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Поле 1;Поле 2;Поле 3;Поле 4;Поле 5;Поле 6;Поле 7;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0813500000120014270;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120014270;Определение поставщика завершено;№ зз-37450-2020 Благоустройство дворовой территории жилого дома в рамках реализации государственной программыУдмуртскойРеспублики «Формирование современной городской среды на территорииУдмуртскойРеспублики» по адресу: г. Воткинск, ул. Пролетарская, д. 31 А;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";07.10.2020;1 204 573,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120014270;УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА АДМИНИСТРАЦИИ ГОРОДА ВОТКИНСКА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""СТРИВЕР""";1 - Победитель;1 078 092,98;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФИ""";2 - Второй номер;1 084 115,85;;;;;;
№ 0813500000120014266;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120014266;Определение поставщика завершено;№ зз-37568-2020 Благоустройство дворовой территории жилого дома в рамках реализации государственной программыУдмуртскойРеспублики «Формирование современной городской среды на территорииУдмуртскойРеспублики» по адресу: г. Воткинск, ул. Дзержинского, д. 18;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";07.10.2020;832 946,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120014266;УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА АДМИНИСТРАЦИИ ГОРОДА ВОТКИНСКА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФИ""";1 - Победитель;766 310,69;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""СТРИВЕР""";2 - Второй номер;770 475,42;;;;;;
№ 0813500000120014255;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120014255;Определение поставщика завершено;№ зз-37570-2020 Благоустройство дворовой территории жилого дома в рамках реализации государственной программыУдмуртскойРеспублики «Формирование современной городской среды на территорииУдмуртскойРеспублики» по адресу: г. Воткинск, ул. Орджоникидзе, д. 4/2;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";07.10.2020;1 657 617,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120014255;УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА АДМИНИСТРАЦИИ ГОРОДА ВОТКИНСКА;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОТКИНСКИЕ ГОРОДСКИЕ ЭЛЕКТРИЧЕСКИЕ СЕТИ""";1 - Победитель;1 508 431,98;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФИ""";2 - Второй номер;1 516 720,07;;;;;;
№ 0813500000120014263;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120014263;Определение поставщика завершено;зз-37120 - 2020 работы по благоустройству дворовой территории жилых домов, расположенных по адресу:УдмуртскаяРеспублика, Селтинский район, с. Селты, ул. Юбилейная, д.12 и д.14, в рамках реализации государственной программыУдмуртскойРеспублики «Формирование современной городской среды на территорииУдмуртскойРеспублики.»;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";07.10.2020;1 032 469,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120014263;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕЛТИНСКОЕ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Зорин В. Ю.;;1 032 469,20;;;;;;
№ 0813500000120013970;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120013970;Определение поставщика завершено;№ зз-34279-2020 Поставка оборудования в рамках реализации регионального проекта УР «Безопасность дорожного движения» национального проекта «Безопасные и качественные автомобильныедороги»;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";01.10.2020;2 948 400,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120013970;МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ УДМУРТСКОЙ РЕСПУБЛИКИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗАРНИЦА ЦЕНТР""";;2 933 658,00;;;;;;
№ 0813500000120014089;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120014089;Определение поставщика завершено;"№ зз-35511-2020 Благоустройство территории МО ""Перевозинское"" в рамках реализации государственной программыУдмуртскойРеспублики ""Формирование современной городской среды на территорийУдмуртскойРеспублики"" по адресу:УдмуртскаяРеспублика, Воткинский район, с. Перевозное,  ул. Советская, от д.14 до д.26 и от д.46 до д.58";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";05.10.2020;456 548,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120014089;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ПЕРЕВОЗИНСКОЕ""";Санникова З. М.;1 - Победитель;422 307,30;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""СТРИВЕР""";2 - Второй номер;424 590,04;;;;;;
№ 0813500000120014051;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120014051;Определение поставщика завершено;№ зз-35810-2020 Ремонт дворовой территории по адресу: ул. Строителей, 1 с. Шаркан Шарканского районаУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";02.10.2020;1 294 192,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120014051;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ШАРКАНСКОЕ""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОДНИЧОК""";;1 287 721,04;;;;;;
№ 0813500000120014082;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120014082;Определение поставщика завершено;№ зз-36014-2020 Газораспределительные сети д. Югдон, д. Лудзи- Жикья Селтинского районаУдмуртскойРеспублики (Автомобильныедороги: ул. Советская, ул. Труда, ул. 40 лет Победы);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";02.10.2020;2 980 401,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120014082;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕЛТИНСКИЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРГАНИК""";;2 980 401,00;;;;;;
№ 0813500000120014081;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120014081;Определение поставщика завершено;№ зз-35994-2020 Газораспределительные сети д. Югдон, д. Лудзи- Жикья Селтинского районаУдмуртскойРеспублики (Автомобильныедороги: ул. Центральная);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";02.10.2020;2 318 885,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120014081;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕЛТИНСКИЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРГАНИК""";;2 318 885,00;;;;;;
№ 0813500000120014053;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120014053;Определение поставщика завершено;№ зз-35927-2020 Газораспределительные сети д. Югдон, д. Лудзи- Жикья Селтинского районаУдмуртскойРеспублики (Автомобильныедороги: ул. Центральная подъезд к ферме);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";02.10.2020;1 211 335,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120014053;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕЛТИНСКИЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРГАНИК""";;1 211 335,00;;;;;;
№ 0813500000120014050;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120014050;Определение поставщика завершено;№ зз-35964-2020 Газораспределительные сети д. Югдон, д. Лудзи- Жикья Селтинского районаУдмуртскойРеспублики (Автомобильныедороги: ул. Лесная, ул. Мира, ул. Молодежная);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";02.10.2020;2 789 801,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120014050;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕЛТИНСКИЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРГАНИК""";;2 789 801,00;;;;;;
№ 0813500000120014028;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120014028;Определение поставщика завершено;№ зз-35862-2020 Газораспределительные сети д. Югдон, д. Лудзи- Жикья Селтинского районаУдмуртскойРеспублики (Автомобильныедороги: ул. Полевая);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";02.10.2020;2 922 733,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120014028;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕЛТИНСКИЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРГАНИК""";;2 922 733,00;;;;;;
№ 0340200003320010114;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0340200003320010114;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт моста через реку Малая Кордяга на км 81+200  автомобильнойдорогиКиров-Киров-Чепецк-Зуевка-Фаленки-границаУдмуртскойРеспублики в Зуевском районе;"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";02.09.2020;1 751 001,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0340200003320010114;"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДОРОЖНЫЙ КОМИТЕТ КИРОВСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТНО ПРОИЗВОДСТВЕННОЕ ПРЕДПРИЯТИЕ ""МОСТ""";1 - Победитель;1 300 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОЕКТНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ""КИРОВМОСТДОРПРОЕКТ""";2 - Второй номер;1 490 000,00;;;;;;
№ 0813500000120013984;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120013984;Определение поставщика завершено;зз-35189 - 2020 Ремонтдорогипо ул. Зарека в пос. Ува, Увинского района,УдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";01.10.2020;1 165 012,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120013984;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""УВИНСКОЕ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РОГОС""";;1 165 012,00;;;;;;
№ 0813500000120013986;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120013986;Определение поставщика завершено;зз-35333 - 2020 Расширение сборно-разборного низководного металлического моста через реку Вала на автомобильнойдорогедо д. Гуляево Вавожского районаУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";01.10.2020;1 866 865,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120013986;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВАВОЖСКИЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАРС""";;1 866 865,00;;;;;;
№ 0813500000120013812;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120013812;Определение поставщика завершено;№ зз-34878-2020 Работы по ремонту автомобильнойдорогипо ул. 1-я Лесная от ул. Школьная в п. Кез Кезского районаУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";29.09.2020;2 320 598,43 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120013812;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КЕЗСКИЙ РАЙОН""";Косяченко А. В.;1 - Победитель;2 285 789,46;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДОРОЖНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ЛИДЕР""";2 - Второй номер;2 297 392,45;;;;;;
№ 0813500000120013886;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120013886;Определение поставщика завершено;№ зз-35215-2020 Газификация микрорайона «Военный городок» с. Селты Селтинского районаУдмуртскойРеспублики (автомобильныедорогиул. Рассветная);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";30.09.2020;2 788 955,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120013886;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕЛТИНСКИЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРГАНИК""";;2 788 955,00;;;;;;
№ 0813500000120013894;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120013894;Определение поставщика завершено;№ зз-35219-2020 Газификация микрорайона «Военный городок» с. Селты Селтинского районаУдмуртскойРеспублики (автомобильныедорогиул. Репина, ул. 1 восточный проезд, ул. 3 восточный проезд, ул. 4 восточный проезд);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";30.09.2020;2 962 018,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120013894;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕЛТИНСКИЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРГАНИК""";;2 962 018,00;;;;;;
№ 0813500000120013904;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120013904;Определение поставщика завершено;"№ зз-34598-2020 Газификация микрорайона ""Военный городок"" с. Селты Селтинского районаУдмуртскойРеспублики (автомобильныедорогиул. Булатова)";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";30.09.2020;2 788 954,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120013904;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕЛТИНСКИЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРГАНИК""";;2 788 954,00;;;;;;
№ 0813500000120013914;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120013914;Определение поставщика завершено;№ зз-35213-2020 Газификация микрорайона «Военный городок» с. Селты Селтинского районаУдмуртскойРеспублики (автомобильныедорогиул.Удмуртская);"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";30.09.2020;2 788 955,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120013914;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЕЛТИНСКИЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОРГАНИК""";;2 788 955,00;;;;;;
№ 0813500000120013776;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120013776;Определение поставщика завершено;№ зз-34264-2020 Ремонт тротуаров в пос.Яр Ярского районаУдмуртскойРеспублики;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";29.09.2020;1 957 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120013776;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЯРСКОЕ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Айрапетян Н. М.;;1 957 000,00;;;;;;
№ 0813500000120013815;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0813500000120013815;Определение поставщика завершено;"№ зз-33923-2020 Выполнение работ по обустройству тротуара по ул. Пионерская в с. Гольяны в рамках реализации государственной программыУдмуртскойРеспублики ""Формирование современной городской среды на территорииУдмуртскойРеспублики""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕУДМУРТСКОЙРЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОКУДМУРТСКОЙРЕСПУБЛИКИ""";29.09.2020;524 395,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0813500000120013815;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОЛЬЯНСКОЕ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Каракозян С. Г.;;524 395,00;;;;;;
