Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Поле 1;Поле 2;Поле 3;Поле 4;Поле 5;Поле 6;Поле 7;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0145300008920000504;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300008920000504;Определение поставщика завершено;Благоустройство дворовой территории по адресу: г. Гатчина, ул. Володарского, д. 34;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГАТЧИНСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОНЛЕНИНГРАДСКОЙОБЛАСТИ;22.12.2020;12 621 700,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300008920000504;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГАТЧИНСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН ЛЕНИНГРАДСКОЙ ОБЛАСТИ;;Принято решение о признании только одного участника закупки, подавшего заявку на участие в электронном аукционе, его участником. По результатам рассмотрения заявки единственного участника, данная заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. (п. 3 ч.2 ст. 71);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""МАСШТАБ""";;12 621 700,00;;;;;;
№ 0372100009920000117;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372100009920000117;Определение поставщика завершено;"...  сети автомобильныхдорогобщего пользования федерального значения вЛенинградскойобласти: автомобильнаядорогаР ...  Республикой Белоруссия, Гатчинский  район; автомобильнаядорогаА-120 «Санкт-Петербургское южное ... , Ломоносовский и Кировский районы; автомобильнаядорогаА-121 «Сортавала» Санкт-Петербург ...  - Сортавала - автомобильнаядорогаР-21 «Кола», Приозерский район ... ; автомобильнаядорогаА-181 «Скандинавия» Санкт-Петербург ...  Финляндской Республикой, Выборгский район; автомобильнаядорогаМ-10 «Россия» Москва - Тверь ...  - Санкт-Петербург, Тосненский район; автомобильнаядорогаА-180 «Нарва» Санкт-Петербург ... , Волосовский и Кингисеппский районы; автомобильнаядорогаР-21 «Кола» Санкт-Петербург ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";23.12.2020;128 058 371,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372100009920000117;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРОТРАНССТРОЙ""";;128 058 371,00;;;;;;
№ 0153300066920001325;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0153300066920001325;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования по ул. Ткачева, ул. Котова, ул. Пушкинская, ул.Ленинградская, ул. Красная, ул. Восточная, ул. Карагандинская  в г. Оренбурге;АДМИНИСТРАЦИЯ ГОРОДА ОРЕНБУРГА;18.12.2020;189 875 377,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0153300066920001325;УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА И ДОРОЖНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ ГОРОДА ОРЕНБУРГА;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СУ-56""";;188 926 000,11;;;;;;
№ 0145200000420002185;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145200000420002185;Определение поставщика отменено;Выполнение работ по нанесению горизонтальной дорожной разметки, установке сигнальных столбиков и световозвращающих устройств на автомобильныхдорогахобщего пользования регионального значения в Бокситогорском, Лодейнопольском, Подпорожском и Тихвинском районахЛенинградскойобласти. ЛОТ 6.;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАЛЕНИНГРАДСКОЙОБЛАСТИ;26.12.2020;166 859 727,40 ₽;;;;;;;;;;;;;;
№ 0145200000420002180;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145200000420002180;Определение поставщика отменено;Выполнение работ по нанесению горизонтальной дорожной разметки, установке сигнальных столбиков и световозвращающих устройств на автомобильныхдорогахобщего пользования регионального значения в Волховском, Киришском и Кировском районахЛенинградскойобласти. ЛОТ 5.;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАЛЕНИНГРАДСКОЙОБЛАСТИ;26.12.2020;141 058 783,42 ₽;;;;;;;;;;;;;;
№ 0145200000420002184;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145200000420002184;Определение поставщика отменено;Выполнение работ по нанесению горизонтальной дорожной разметки, установке сигнальных столбиков и световозвращающих устройств на автомобильныхдорогахобщего пользования регионального значения в Выборгском и Приозерском районахЛенинградскойобласти. ЛОТ 2.;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАЛЕНИНГРАДСКОЙОБЛАСТИ;26.12.2020;340 236 241,76 ₽;;;;;;;;;;;;;;
№ 0145200000420002182;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145200000420002182;Определение поставщика отменено;Выполнение работ по нанесению горизонтальной дорожной разметки, установке сигнальных столбиков и световозвращающих устройств на автомобильныхдорогахобщего пользования регионального значения во Всеволожском районеЛенинградскойобласти. ЛОТ 1.;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАЛЕНИНГРАДСКОЙОБЛАСТИ;26.12.2020;233 808 588,00 ₽;;;;;;;;;;;;;;
№ 0145200000420002188;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145200000420002188;Определение поставщика отменено;Выполнениеработ по нанесению горизонтальной дорожной разметки, установке сигнальных столбиков и световозвращающих устройств на автомобильныхдорогахобщего пользования регионального значения в Гатчинском, Ломоносовском и Тосненском районахЛенинградскойобласти. ЛОТ 3.;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАЛЕНИНГРАДСКОЙОБЛАСТИ;26.12.2020;289 169 843,12 ₽;;;;;;;;;;;;;;
№ 0145200000420002187;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145200000420002187;Определение поставщика отменено;Выполнение работ по нанесению горизонтальной дорожной разметки, установке сигнальных столбиков и световозвращающих устройств на автомобильныхдорогахобщего пользования регионального значения в Волосовском, Кингисеппском, Лужском и Сланцевском районахЛенинградскойобласти. ЛОТ 4.;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАЛЕНИНГРАДСКОЙОБЛАСТИ;26.12.2020;317 666 772,48 ₽;;;;;;;;;;;;;;
№ 0145300010320000432;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300010320000432;Подача заявок;Благоустройство территории прилегающей к Городскому дому культуры г.Кингисепп.;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КИНГИСЕППСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""ЛЕНИНГРАДСКОЙОБЛАСТИ";30.12.2020;32 258 100,00 ₽;;;;;;;;;;;;;;
№ 0845300015020000739;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0845300015020000739;Определение поставщика отменено;Оказание услуг по содержаниюдорогг. Приморск, п. Ермилово, п. Красная Долина, п. Рябово, д. Камышовка, д. Александровка, п. Заречье, п. Краснофлотское, п. Озерки, п. Глебычево, п. Прибылово, п. Ключевое, п. Вязы, п. Малышево, п. Балтийское, п. Мамонтовка, п. Мысовое, п. Лужки;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЕДИНОЕ УПРАВЛЕНИЕ МУНИЦИПАЛЬНЫМИ ЗАКАЗАМИ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЫБОРГСКИЙ РАЙОН""ЛЕНИНГРАДСКОЙОБЛАСТИ";29.12.2020;4 609 275,00 ₽;;;;;;;;;;;;;;
№ 0145300006320000424;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300006320000424;Определение поставщика завершено;Выполнение работ по содержанию технических средств регулирования дорожного движения на территории г. Тосно;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ТОСНЕНСКИЙ РАЙОНЛЕНИНГРАДСКОЙОБЛАСТИ;17.12.2020;900 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300006320000424;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЗДАНИЯМИ, СООРУЖЕНИЯМИ И ОБЪЕКТАМИ ВНЕШНЕГО БЛАГОУСТРОЙСТВА"" ТОСНЕНСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ТОСНЕНСКОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ";Кириленко Н. А.;1 - Победитель;670 500,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАЛТМЕТАЛЛКОМПЛЕКТ""";2 - Второй номер;675 000,00;;;;;;
№ 0845300015020000659;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0845300015020000659;Определение поставщика завершено;"Оказание услуг по подметанию и уборке городских территорий, посыпанию автомобильныхдорогпеском и солью; снегоочистке плугом и уборке снега";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЕДИНОЕ УПРАВЛЕНИЕ МУНИЦИПАЛЬНЫМИ ЗАКАЗАМИ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЫБОРГСКИЙ РАЙОН""ЛЕНИНГРАДСКОЙОБЛАСТИ";01.12.2020;2 407 400,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0845300015020000659;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЫСОЦКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ"" ВЫБОРГСКОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМБИНАТ СОЦИАЛЬНОГО ПИТАНИЯ""";1 - Победитель;2 407 400,00;АШИХМИНАСВЕТЛАНААЛЕКСАНДРОВНА;2 - Второй номер;2 383 300,00;;;;;;
№ 0145200000420002079;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145200000420002079;Определение поставщика завершено;Выполнение работ по ремонту моста через реку Тосна на км 34+590 автомобильнойдороги«Лисино – Корпус - Радофинниково» в Тосненском районеЛенинградскойобласти;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАЛЕНИНГРАДСКОЙОБЛАСТИ;16.12.2020;19 935 403,22 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145200000420002079;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕММОСТ""";1 - Победитель;18 440 247,92;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРМОСТСТРОЙ""";2 - Второй номер;18 539 924,94;;;;;;
№ 0145200000420002070;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145200000420002070;Определение поставщика завершено;Выполнение работ по ремонту моста через реку Б. Суйда на км 17+273 автомобильнойдороги«Лисино – Корпус - Радофинниково» в Тосненском районеЛенинградскойобласти;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАЛЕНИНГРАДСКОЙОБЛАСТИ;15.12.2020;17 750 199,50 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145200000420002070;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОР ИНЖИНИРИНГ""";1 - Победитель;17 483 946,50;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОСПЕКТ""";2 - Второй номер;17 572 697,50;;;;;;
№ 0145300013020000018;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300013020000018;Подача заявок;Содержание автомобильныхдорогобщего пользования местного значения Кировского муниципального районаЛенинградскойобласти в МО Назиевское городское поселение в 2021 году;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ НАЗИЕВСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ КИРОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛЕНИНГРАДСКОЙОБЛАСТИ;29.12.2020;573 210,00 ₽;;;;;;;;;;;;;;
№ 0145300011420000056;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300011420000056;Подача заявок;Выполнение работ по расчисткедорогот снега;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ДРУЖНОГОРСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ ГАТЧИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛЕНИНГРАДСКОЙОБЛАСТИ;29.12.2020;298 800,00 ₽;;;;;;;;;;;;;;
№ 32009809548;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009809548;Работа комиссии;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 6631/ОАЭ-ЦДТВ/20 на право заключения договора выполнения работ по текущему ремонту котельного оборудования;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";16.12.2020;;;;;;;;;;;;;;;
